"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","Black","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Undeclared","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","AA/AO","AA","100","[c]","19860","20890"
"New entrant CS","2022","16-19","Unknown","AA/AO","AO","195","[c]","22310","21300"
"New entrant CS","2022","16-19","Unknown","EO","EO","95","[c]","21890","23850"
"New entrant CS","2022","16-19","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","AA/AO","AA","90","[c]","19260","19380"
"New entrant CS","2022","16-19","White","AA/AO","AO","290","[c]","22080","21260"
"New entrant CS","2022","16-19","White","EO","EO","80","[c]","23910","24570"
"New entrant CS","2022","16-19","White","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","AA/AO","AA","65","[c]","20300","20920"
"New entrant CS","2022","20-29","Asian","AA/AO","AO","870","[c]","21930","21260"
"New entrant CS","2022","20-29","Asian","EO","EO","910","[c]","27690","27570"
"New entrant CS","2022","20-29","Asian","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","G6/G7","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Asian","SEO/HEO","HEO","385","[c]","33200","33080"
"New entrant CS","2022","20-29","Asian","SEO/HEO","SEO","95","[c]","39880","40070"
"New entrant CS","2022","20-29","Asian","Unknown","Unknown","75","[c]","24000","23170"
"New entrant CS","2022","20-29","Black","AA/AO","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","AA/AO","AO","255","[c]","23100","21260"
"New entrant CS","2022","20-29","Black","EO","EO","390","[c]","28170","27570"
"New entrant CS","2022","20-29","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","SEO/HEO","HEO","135","[c]","33500","33080"
"New entrant CS","2022","20-29","Black","SEO/HEO","SEO","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Black","Unknown","Unknown","75","[c]","25180","26150"
"New entrant CS","2022","20-29","Mixed","AA/AO","AA","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","AA/AO","AO","270","[c]","22720","21260"
"New entrant CS","2022","20-29","Mixed","EO","EO","270","[c]","27190","27230"
"New entrant CS","2022","20-29","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Mixed","SEO/HEO","HEO","165","[c]","32680","32790"
"New entrant CS","2022","20-29","Mixed","SEO/HEO","SEO","35","[c]","39390","39600"
"New entrant CS","2022","20-29","Mixed","Unknown","Unknown","60","[c]","23380","23170"
"New entrant CS","2022","20-29","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","AA/AO","AO","75","[c]","23670","21840"
"New entrant CS","2022","20-29","Other ethnicity","EO","EO","70","[c]","27870","27570"
"New entrant CS","2022","20-29","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","SEO/HEO","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","AA/AO","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","AA/AO","AO","90","[c]","22410","21280"
"New entrant CS","2022","20-29","Undeclared","EO","EO","80","[c]","26990","27500"
"New entrant CS","2022","20-29","Undeclared","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","SEO/HEO","HEO","65","[c]","32020","32600"
"New entrant CS","2022","20-29","Undeclared","SEO/HEO","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","AA/AO","AA","680","[c]","20740","20890"
"New entrant CS","2022","20-29","Unknown","AA/AO","AO","3290","[c]","22410","21300"
"New entrant CS","2022","20-29","Unknown","EO","EO","2145","[c]","26610","26590"
"New entrant CS","2022","20-29","Unknown","G6/G7","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","G6/G7","G7","135","[c]","53800","53360"
"New entrant CS","2022","20-29","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","SEO/HEO","HEO","1700","[c]","30840","30730"
"New entrant CS","2022","20-29","Unknown","SEO/HEO","SEO","310","[c]","40330","40180"
"New entrant CS","2022","20-29","Unknown","Unknown","Unknown","830","[c]","23610","23170"
"New entrant CS","2022","20-29","White","AA/AO","AA","820","[c]","20390","20890"
"New entrant CS","2022","20-29","White","AA/AO","AO","5170","[c]","22250","21260"
"New entrant CS","2022","20-29","White","EO","EO","3575","[c]","26640","26670"
"New entrant CS","2022","20-29","White","G6/G7","G6","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","G6/G7","G7","255","[c]","53010","52880"
"New entrant CS","2022","20-29","White","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","SEO/HEO","HEO","2610","[c]","32130","32330"
"New entrant CS","2022","20-29","White","SEO/HEO","SEO","645","[c]","39450","39600"
"New entrant CS","2022","20-29","White","Unknown","Unknown","1085","[c]","23880","23170"
"New entrant CS","2022","30-39","Asian","AA/AO","AA","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","AA/AO","AO","355","[c]","22110","21260"
"New entrant CS","2022","30-39","Asian","EO","EO","455","[c]","27850","27570"
"New entrant CS","2022","30-39","Asian","G6/G7","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","G6/G7","G7","115","[c]","53700","52760"
"New entrant CS","2022","30-39","Asian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Asian","SEO/HEO","HEO","230","[c]","33130","33080"
"New entrant CS","2022","30-39","Asian","SEO/HEO","SEO","160","[c]","40310","40070"
"New entrant CS","2022","30-39","Asian","Unknown","Unknown","65","[c]","26630","24090"
"New entrant CS","2022","30-39","Black","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","AA/AO","AO","175","[c]","23350","21260"
"New entrant CS","2022","30-39","Black","EO","EO","235","[c]","28280","27570"
"New entrant CS","2022","30-39","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","G6/G7","G7","40","[c]","52710","51730"
"New entrant CS","2022","30-39","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Black","SEO/HEO","HEO","110","[c]","33120","33080"
"New entrant CS","2022","30-39","Black","SEO/HEO","SEO","90","[c]","39810","40050"
"New entrant CS","2022","30-39","Black","Unknown","Unknown","80","[c]","27390","27060"
"New entrant CS","2022","30-39","Mixed","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","AA/AO","AO","105","[c]","22790","21260"
"New entrant CS","2022","30-39","Mixed","EO","EO","100","[c]","27470","27570"
"New entrant CS","2022","30-39","Mixed","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","G6/G7","G7","30","[c]","53500","53380"
"New entrant CS","2022","30-39","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","SEO/HEO","HEO","70","[c]","33490","33080"
"New entrant CS","2022","30-39","Mixed","SEO/HEO","SEO","35","[c]","40110","40000"
"New entrant CS","2022","30-39","Mixed","Unknown","Unknown","65","[c]","28430","24890"
"New entrant CS","2022","30-39","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","AA/AO","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","EO","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","AA/AO","AO","60","[c]","22400","21260"
"New entrant CS","2022","30-39","Undeclared","EO","EO","65","[c]","27510","27570"
"New entrant CS","2022","30-39","Undeclared","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","G6/G7","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","SEO/HEO","HEO","45","[c]","32590","32640"
"New entrant CS","2022","30-39","Undeclared","SEO/HEO","SEO","40","[c]","39740","39740"
"New entrant CS","2022","30-39","Undeclared","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","AA/AO","AA","295","[c]","21230","20950"
"New entrant CS","2022","30-39","Unknown","AA/AO","AO","1485","[c]","22570","21300"
"New entrant CS","2022","30-39","Unknown","EO","EO","1050","[c]","26940","27020"
"New entrant CS","2022","30-39","Unknown","G6/G7","G6","90","[c]","68830","65440"
"New entrant CS","2022","30-39","Unknown","G6/G7","G7","355","[c]","56190","54500"
"New entrant CS","2022","30-39","Unknown","SCS level","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SEO/HEO","HEO","605","[c]","32490","32790"
"New entrant CS","2022","30-39","Unknown","SEO/HEO","SEO","465","[c]","40000","40000"
"New entrant CS","2022","30-39","Unknown","Unknown","Unknown","795","[c]","26570","24800"
"New entrant CS","2022","30-39","White","AA/AO","AA","355","[c]","20740","20890"
"New entrant CS","2022","30-39","White","AA/AO","AO","2325","[c]","22360","21260"
"New entrant CS","2022","30-39","White","EO","EO","1975","[c]","27010","27230"
"New entrant CS","2022","30-39","White","G6/G7","G6","135","[c]","67310","65390"
"New entrant CS","2022","30-39","White","G6/G7","G7","770","[c]","52380","52000"
"New entrant CS","2022","30-39","White","SCS level","SCS level","45","[c]","85390","84560"
"New entrant CS","2022","30-39","White","SEO/HEO","HEO","1400","[c]","32450","32380"
"New entrant CS","2022","30-39","White","SEO/HEO","SEO","1015","[c]","40090","39660"
"New entrant CS","2022","30-39","White","Unknown","Unknown","915","[c]","27500","24800"
"New entrant CS","2022","40-49","Asian","AA/AO","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","AA/AO","AO","175","[c]","22170","21260"
"New entrant CS","2022","40-49","Asian","EO","EO","235","[c]","27590","27570"
"New entrant CS","2022","40-49","Asian","G6/G7","G6","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","G6/G7","G7","90","[c]","54970","53050"
"New entrant CS","2022","40-49","Asian","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","SEO/HEO","HEO","120","[c]","33410","33080"
"New entrant CS","2022","40-49","Asian","SEO/HEO","SEO","90","[c]","40950","40070"
"New entrant CS","2022","40-49","Asian","Unknown","Unknown","70","[c]","29610","27980"
"New entrant CS","2022","40-49","Black","AA/AO","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","AA/AO","AO","115","[c]","23370","21260"
"New entrant CS","2022","40-49","Black","EO","EO","125","[c]","28210","27570"
"New entrant CS","2022","40-49","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","G6/G7","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","SEO/HEO","HEO","70","[c]","33360","33080"
"New entrant CS","2022","40-49","Black","SEO/HEO","SEO","70","[c]","41230","40070"
"New entrant CS","2022","40-49","Black","Unknown","Unknown","90","[c]","31730","29940"
"New entrant CS","2022","40-49","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","AA/AO","AO","40","[c]","22310","21260"
"New entrant CS","2022","40-49","Mixed","EO","EO","55","[c]","27820","27570"
"New entrant CS","2022","40-49","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Unknown","Unknown","35","[c]","32150","28200"
"New entrant CS","2022","40-49","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","AA/AO","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","EO","EO","45","[c]","27780","27570"
"New entrant CS","2022","40-49","Undeclared","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","G6/G7","G7","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SEO/HEO","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SEO/HEO","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","Unknown","35","[c]","30950","28200"
"New entrant CS","2022","40-49","Unknown","AA/AO","AA","205","[c]","20950","20890"
"New entrant CS","2022","40-49","Unknown","AA/AO","AO","760","[c]","22340","21300"
"New entrant CS","2022","40-49","Unknown","EO","EO","595","[c]","27040","26820"
"New entrant CS","2022","40-49","Unknown","G6/G7","G6","110","[c]","70660","66230"
"New entrant CS","2022","40-49","Unknown","G6/G7","G7","280","[c]","55580","53360"
"New entrant CS","2022","40-49","Unknown","SCS level","SCS level","55","[c]","103840","93320"
"New entrant CS","2022","40-49","Unknown","SEO/HEO","HEO","330","[c]","32510","32410"
"New entrant CS","2022","40-49","Unknown","SEO/HEO","SEO","255","[c]","40510","40180"
"New entrant CS","2022","40-49","Unknown","Unknown","Unknown","675","[c]","29970","28200"
"New entrant CS","2022","40-49","White","AA/AO","AA","255","[c]","20980","20890"
"New entrant CS","2022","40-49","White","AA/AO","AO","1520","[c]","22210","21260"
"New entrant CS","2022","40-49","White","EO","EO","1255","[c]","27140","27570"
"New entrant CS","2022","40-49","White","G6/G7","G6","195","[c]","66910","65280"
"New entrant CS","2022","40-49","White","G6/G7","G7","640","[c]","53610","52290"
"New entrant CS","2022","40-49","White","SCS level","SCS level","90","[c]","90540","85000"
"New entrant CS","2022","40-49","White","SEO/HEO","HEO","750","[c]","32470","32320"
"New entrant CS","2022","40-49","White","SEO/HEO","SEO","710","[c]","40700","40000"
"New entrant CS","2022","40-49","White","Unknown","Unknown","995","[c]","32700","28620"
"New entrant CS","2022","50-59","Asian","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","AA/AO","AO","60","[c]","22630","21260"
"New entrant CS","2022","50-59","Asian","EO","EO","95","[c]","28200","27570"
"New entrant CS","2022","50-59","Asian","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","SEO/HEO","HEO","35","[c]","33090","32560"
"New entrant CS","2022","50-59","Asian","SEO/HEO","SEO","35","[c]","41840","40870"
"New entrant CS","2022","50-59","Asian","Unknown","Unknown","45","[c]","31370","28200"
"New entrant CS","2022","50-59","Black","AA/AO","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","AA/AO","AO","65","[c]","22840","21840"
"New entrant CS","2022","50-59","Black","EO","EO","100","[c]","28620","28310"
"New entrant CS","2022","50-59","Black","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","G6/G7","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","SEO/HEO","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","SEO/HEO","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Unknown","Unknown","145","[c]","31380","30200"
"New entrant CS","2022","50-59","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","AA/AO","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","EO","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","SEO/HEO","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","Unknown","35","[c]","32850","31910"
"New entrant CS","2022","50-59","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","AA/AO","AO","35","[c]","21670","21260"
"New entrant CS","2022","50-59","Undeclared","EO","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","G6/G7","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Unknown","55","[c]","31010","28760"
"New entrant CS","2022","50-59","Unknown","AA/AO","AA","220","[c]","20930","20950"
"New entrant CS","2022","50-59","Unknown","AA/AO","AO","600","[c]","22050","21260"
"New entrant CS","2022","50-59","Unknown","EO","EO","600","[c]","28200","27230"
"New entrant CS","2022","50-59","Unknown","G6/G7","G6","75","[c]","70550","65990"
"New entrant CS","2022","50-59","Unknown","G6/G7","G7","165","[c]","56900","54110"
"New entrant CS","2022","50-59","Unknown","SCS level","SCS level","40","[c]","110380","95500"
"New entrant CS","2022","50-59","Unknown","SEO/HEO","HEO","170","[c]","32430","32560"
"New entrant CS","2022","50-59","Unknown","SEO/HEO","SEO","170","[c]","40820","40000"
"New entrant CS","2022","50-59","Unknown","Unknown","Unknown","720","[c]","30310","28200"
"New entrant CS","2022","50-59","White","AA/AO","AA","290","[c]","20710","20890"
"New entrant CS","2022","50-59","White","AA/AO","AO","1310","[c]","21830","21260"
"New entrant CS","2022","50-59","White","EO","EO","1130","[c]","27730","27570"
"New entrant CS","2022","50-59","White","G6/G7","G6","120","[c]","68630","66240"
"New entrant CS","2022","50-59","White","G6/G7","G7","425","[c]","54550","52080"
"New entrant CS","2022","50-59","White","SCS level","SCS level","50","[c]","106910","104580"
"New entrant CS","2022","50-59","White","SEO/HEO","HEO","525","[c]","32850","32830"
"New entrant CS","2022","50-59","White","SEO/HEO","SEO","500","[c]","41160","40060"
"New entrant CS","2022","50-59","White","Unknown","Unknown","1125","[c]","31210","28200"
"New entrant CS","2022","60-64","Asian","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","AA/AO","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","EO","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Unknown","Unknown","60","[c]","34460","33700"
"New entrant CS","2022","60-64","Mixed","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Undeclared","G6/G7","G7","[c]","[c]","[c]","[c]"
