"Status","Year","Parent_department","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Ministry of Justice","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Unknown","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Ministry of Justice","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice","Unknown","Unknown","Unknown","20","10","[c]","[c]"
"In post","2022","National Crime Agency","London","AO","Heterosexual / straight","65","65","25890","24470"
"In post","2022","National Crime Agency","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","London","AO","Undeclared","5","5","[c]","[c]"
"In post","2022","National Crime Agency","London","AO","Unknown","15","15","[c]","[c]"
"In post","2022","National Crime Agency","London","EO","Heterosexual / straight","460","450","36380","36290"
"In post","2022","National Crime Agency","London","EO","LGBO","35","35","35970","36200"
"In post","2022","National Crime Agency","London","EO","Undeclared","50","50","35680","36200"
"In post","2022","National Crime Agency","London","EO","Unknown","70","70","35950","36200"
"In post","2022","National Crime Agency","London","G6","Heterosexual / straight","45","45","74820","74010"
"In post","2022","National Crime Agency","London","G6","LGBO","5","5","[c]","[c]"
"In post","2022","National Crime Agency","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","London","G6","Unknown","5","5","[c]","[c]"
"In post","2022","National Crime Agency","London","G7","Heterosexual / straight","100","95","63190","60960"
"In post","2022","National Crime Agency","London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","London","G7","Undeclared","10","10","[c]","[c]"
"In post","2022","National Crime Agency","London","G7","Unknown","15","15","[c]","[c]"
"In post","2022","National Crime Agency","London","HEO","Heterosexual / straight","340","330","43410","43630"
"In post","2022","National Crime Agency","London","HEO","LGBO","15","15","[c]","[c]"
"In post","2022","National Crime Agency","London","HEO","Undeclared","20","20","[c]","[c]"
"In post","2022","National Crime Agency","London","HEO","Unknown","65","60","44300","45280"
"In post","2022","National Crime Agency","London","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","National Crime Agency","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","London","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","National Crime Agency","London","SEO","Heterosexual / straight","205","200","49970","48900"
"In post","2022","National Crime Agency","London","SEO","LGBO","10","10","[c]","[c]"
"In post","2022","National Crime Agency","London","SEO","Undeclared","15","15","[c]","[c]"
"In post","2022","National Crime Agency","London","SEO","Unknown","30","30","[c]","[c]"
"In post","2022","National Crime Agency","Outside London","AO","Heterosexual / straight","135","125","23020","21050"
"In post","2022","National Crime Agency","Outside London","AO","LGBO","10","10","[c]","[c]"
"In post","2022","National Crime Agency","Outside London","AO","Undeclared","10","10","[c]","[c]"
"In post","2022","National Crime Agency","Outside London","AO","Unknown","25","20","[c]","[c]"
"In post","2022","National Crime Agency","Outside London","EO","Heterosexual / straight","1420","1385","33420","32770"
"In post","2022","National Crime Agency","Outside London","EO","LGBO","95","95","32800","32770"
"In post","2022","National Crime Agency","Outside London","EO","Undeclared","135","135","33640","32770"
"In post","2022","National Crime Agency","Outside London","EO","Unknown","215","205","34910","36340"
"In post","2022","National Crime Agency","Outside London","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","National Crime Agency","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Outside London","G7","Heterosexual / straight","115","110","59860","59290"
"In post","2022","National Crime Agency","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Outside London","G7","Unknown","30","30","[c]","[c]"
"In post","2022","National Crime Agency","Outside London","HEO","Heterosexual / straight","860","835","40740","40210"
"In post","2022","National Crime Agency","Outside London","HEO","LGBO","25","25","[c]","[c]"
"In post","2022","National Crime Agency","Outside London","HEO","Undeclared","65","65","41930","42050"
"In post","2022","National Crime Agency","Outside London","HEO","Unknown","160","155","41770","42240"
"In post","2022","National Crime Agency","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Outside London","SEO","Heterosexual / straight","345","340","46890","45480"
"In post","2022","National Crime Agency","Outside London","SEO","LGBO","15","15","[c]","[c]"
"In post","2022","National Crime Agency","Outside London","SEO","Undeclared","20","20","[c]","[c]"
"In post","2022","National Crime Agency","Outside London","SEO","Unknown","40","35","47180","45900"
"In post","2022","National Crime Agency","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","SEO","Heterosexual / straight","65","65","64200","62970"
"In post","2022","National Crime Agency","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Overseas","SEO","Unknown","15","15","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","HEO","Unknown","15","15","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","London","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Northern Ireland Office","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","London","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Northern Ireland Office","London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","London","G7","Unknown","10","10","[c]","[c]"
"In post","2022","Northern Ireland Office","London","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Northern Ireland Office","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","London","HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Northern Ireland Office","London","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Northern Ireland Office","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","London","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Northern Ireland Office","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","London","SEO","Unknown","10","10","[c]","[c]"
"In post","2022","Northern Ireland Office","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Outside London","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Northern Ireland Office","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Outside London","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Northern Ireland Office","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Outside London","HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Northern Ireland Office","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Outside London","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Northern Ireland Office","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland Office","Outside London","SEO","Unknown","15","15","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","London","EO","Heterosexual / straight","25","25","[c]","[c]"
