"Status","Year","Disability","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Education Scotland","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Education Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Education Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Outside London","Heterosexual / straight","50","50","34760","31280"
"In post","2022","Declared disabled","FCDO Services","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","FCDO Services","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","London","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Outside London","Heterosexual / straight","65","65","38770","37350"
"In post","2022","Declared disabled","Food Standards Agency","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Scotland","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","Heterosexual / straight","300","295","46780","41090"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","LGBO","40","40","47330","38600"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","Unknown","20","15","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Heterosexual / straight","115","110","35730","33930"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Heterosexual / straight","125","125","49570","51500"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Forestry and Land Scotland","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Forestry and Land Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Forestry and Land Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Forestry and Land Scotland","Outside London","Unknown","30","30","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Actuary's Department","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Outside London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Internal Audit Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","London","Heterosexual / straight","145","135","52380","51830"
"In post","2022","Declared disabled","Government Legal Department","London","LGBO","30","30","52250","51670"
"In post","2022","Declared disabled","Government Legal Department","London","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","London","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Legal Department","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Government Property Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Outside London","Heterosexual / straight","235","215","38890","35910"
"In post","2022","Declared disabled","Health and Safety Executive","Outside London","LGBO","30","25","[c]","[c]"
"In post","2022","Declared disabled","Health and Safety Executive","Outside London","Undeclared","40","35","37720","35140"
"In post","2022","Declared disabled","Health and Safety Executive","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","London","Heterosexual / straight","365","340","29930","24310"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","London","LGBO","35","30","32480","28310"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","London","Undeclared","45","45","30950","28310"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","London","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Outside London","Heterosexual / straight","1300","1150","24540","20970"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Outside London","LGBO","115","110","23030","20970"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Outside London","Undeclared","180","160","24150","20970"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Outside London","Unknown","30","25","22960","20970"
"In post","2022","Declared disabled","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
