"Status","Year","Ethnicity","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","Cabinet Office","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cabinet Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cabinet Office","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cabinet Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cabinet Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cabinet Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cabinet Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Chancellor's other departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Chancellor's other departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Chancellor's other departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Chancellor's other departments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Chancellor's other departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Charity Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Charity Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Charity Commission","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Competition and Markets Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Competition and Markets Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Competition and Markets Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Education","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Education","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Education","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Education","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Education","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Transport","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Transport","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Transport","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Transport","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Transport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Transport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Transport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Transport","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Transport","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Work and Pensions","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Work and Pensions","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Work and Pensions","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Work and Pensions","Outside London","Heterosexual / straight","50","[c]","25370","24250"
"New entrant CS","2022","Other ethnicity","Department for Work and Pensions","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Work and Pensions","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Work and Pensions","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department of Health and Social Care","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department of Health and Social Care","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department of Health and Social Care","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department of Health and Social Care","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department of Health and Social Care","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department of Health and Social Care","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department of Health and Social Care","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Estyn","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Estyn","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Estyn","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Estyn","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Food Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Food Standards Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Land Registry","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Land Registry","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Land Registry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Land Registry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Land Registry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice","London","Heterosexual / straight","40","[c]","29850","28660"
"New entrant CS","2022","Other ethnicity","Ministry of Justice","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice","Outside London","Heterosexual / straight","45","[c]","26740","26140"
"New entrant CS","2022","Other ethnicity","Ministry of Justice","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
