"Status","Year","Age","Ethnicity","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","30-39","Asian","North West (England)","Outside London","65","[c]","26400","25000"
"Leaver Dept.","2022","30-39","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","South East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","South West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","West Midlands (England)","Outside London","105","[c]","26790","25120"
"Leaver Dept.","2022","30-39","Asian","Yorkshire and The Humber","Outside London","70","[c]","31160","27570"
"Leaver Dept.","2022","30-39","Black","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","London","London","220","[c]","37150","33100"
"Leaver Dept.","2022","30-39","Black","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","North West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","South West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","London","London","125","[c]","43360","40070"
"Leaver Dept.","2022","30-39","Mixed","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","London","London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","London","London","140","[c]","44440","41610"
"Leaver Dept.","2022","30-39","Undeclared","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","South West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Wales","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","East Midlands (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","London","London","655","[c]","45120","40620"
"Leaver Dept.","2022","30-39","Unknown","North East (England)","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","North West (England)","Outside London","75","[c]","28120","27570"
"Leaver Dept.","2022","30-39","Unknown","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Scotland","Outside London","80","[c]","32040","27570"
"Leaver Dept.","2022","30-39","Unknown","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","South West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Unknown","85","[c]","41250","33250"
"Leaver Dept.","2022","30-39","Unknown","Wales","Outside London","40","[c]","31980","27570"
"Leaver Dept.","2022","30-39","Unknown","West Midlands (England)","Outside London","55","[c]","27780","27570"
"Leaver Dept.","2022","30-39","Unknown","Yorkshire and The Humber","Outside London","100","[c]","34690","30580"
"Leaver Dept.","2022","30-39","White","East Midlands (England)","Outside London","90","[c]","31500","27570"
"Leaver Dept.","2022","30-39","White","East of England","Outside London","90","[c]","34760","31990"
"Leaver Dept.","2022","30-39","White","London","London","1470","[c]","47230","43560"
"Leaver Dept.","2022","30-39","White","North East (England)","Outside London","215","[c]","30630","27570"
"Leaver Dept.","2022","30-39","White","North West (England)","Outside London","390","[c]","31070","27570"
"Leaver Dept.","2022","30-39","White","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","White","Scotland","Outside London","275","[c]","29220","27570"
"Leaver Dept.","2022","30-39","White","South East (England)","Outside London","175","[c]","37350","36840"
"Leaver Dept.","2022","30-39","White","South West (England)","Outside London","435","[c]","34620","33300"
"Leaver Dept.","2022","30-39","White","Unknown","Unknown","105","[c]","39560","33250"
"Leaver Dept.","2022","30-39","White","Wales","Outside London","175","[c]","33760","30660"
"Leaver Dept.","2022","30-39","White","West Midlands (England)","Outside London","165","[c]","32030","27570"
"Leaver Dept.","2022","30-39","White","Yorkshire and The Humber","Outside London","250","[c]","36700","33800"
"Leaver Dept.","2022","40-49","Asian","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","London","London","285","[c]","47990","41410"
"Leaver Dept.","2022","40-49","Asian","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","North West (England)","Outside London","50","[c]","31560","27570"
"Leaver Dept.","2022","40-49","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","South East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","South West (England)","Outside London","35","[c]","42010","37910"
"Leaver Dept.","2022","40-49","Asian","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Asian","West Midlands (England)","Outside London","80","[c]","32280","27570"
"Leaver Dept.","2022","40-49","Asian","Yorkshire and The Humber","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","London","London","180","[c]","40120","37540"
"Leaver Dept.","2022","40-49","Black","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","North West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","South West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Black","West Midlands (England)","Outside London","30","[c]","36220","27570"
"Leaver Dept.","2022","40-49","Black","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","London","London","50","[c]","53020","53220"
"Leaver Dept.","2022","40-49","Mixed","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Mixed","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","London","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Other ethnicity","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","London","London","110","[c]","51220","48860"
"Leaver Dept.","2022","40-49","Undeclared","North East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","North West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","South East (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","South West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","London","330","[c]","54800","54400"
"Leaver Dept.","2022","40-49","Unknown","North East (England)","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","North West (England)","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Scotland","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","South East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","South West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","West Midlands (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Yorkshire and The Humber","Outside London","100","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","East Midlands (England)","Outside London","100","[c]","36540","31220"
"Leaver Dept.","2022","40-49","White","East of England","Outside London","100","[c]","38300","33450"
"Leaver Dept.","2022","40-49","White","London","London","980","[c]","54760","53600"
"Leaver Dept.","2022","40-49","White","North East (England)","Outside London","190","[c]","35100","30190"
"Leaver Dept.","2022","40-49","White","North West (England)","Outside London","340","[c]","37280","31990"
"Leaver Dept.","2022","40-49","White","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","White","Scotland","Outside London","240","[c]","31180","27570"
"Leaver Dept.","2022","40-49","White","South East (England)","Outside London","195","[c]","43140","39380"
"Leaver Dept.","2022","40-49","White","South West (England)","Outside London","395","[c]","42020","39330"
"Leaver Dept.","2022","40-49","White","Unknown","Unknown","60","[c]","39120","32180"
"Leaver Dept.","2022","40-49","White","Wales","Outside London","125","[c]","37260","31990"
"Leaver Dept.","2022","40-49","White","West Midlands (England)","Outside London","165","[c]","39070","35610"
"Leaver Dept.","2022","40-49","White","Yorkshire and The Humber","Outside London","235","[c]","42620","38870"
"Leaver Dept.","2022","50-59","Asian","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","London","London","150","[c]","47460","40060"
"Leaver Dept.","2022","50-59","Asian","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Asian","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","London","London","140","[c]","43730","35420"
"Leaver Dept.","2022","50-59","Black","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Black","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","London","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Mixed","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","London","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Other ethnicity","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","East of England","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","London","London","80","[c]","50300","50420"
"Leaver Dept.","2022","50-59","Undeclared","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","South East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","South West (England)","Outside London","35","[c]","43590","41330"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","London","195","[c]","53060","45250"
"Leaver Dept.","2022","50-59","Unknown","North East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","North West (England)","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Yorkshire and The Humber","Outside London","70","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","East Midlands (England)","Outside London","80","[c]","36090","29650"
"Leaver Dept.","2022","50-59","White","East of England","Outside London","105","[c]","45260","37510"
"Leaver Dept.","2022","50-59","White","London","London","685","[c]","56030","52610"
"Leaver Dept.","2022","50-59","White","North East (England)","Outside London","140","[c]","36090","30180"
"Leaver Dept.","2022","50-59","White","North West (England)","Outside London","280","[c]","37060","30200"
"Leaver Dept.","2022","50-59","White","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Scotland","Outside London","185","[c]","32200","27570"
"Leaver Dept.","2022","50-59","White","South East (England)","Outside London","185","[c]","45650","40510"
"Leaver Dept.","2022","50-59","White","South West (England)","Outside London","305","[c]","45120","40580"
"Leaver Dept.","2022","50-59","White","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","White","Wales","Outside London","75","[c]","34770","27570"
"Leaver Dept.","2022","50-59","White","West Midlands (England)","Outside London","130","[c]","40420","34290"
"Leaver Dept.","2022","50-59","White","Yorkshire and The Humber","Outside London","200","[c]","42270","36330"
"Leaver Dept.","2022","60-64","Asian","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","London","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Asian","North East (England)","Outside London","[c]","[c]","[c]","[c]"
