"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Finance","Security","Tyneside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Security","Westminster","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tax","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Finance","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","Berkshire","Outside London","20","[c]","21850","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","Bristol, City of","Outside London","15","[c]","21720","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","Cambridgeshire CC","Outside London","15","[c]","21560","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","Cheshire East","Outside London","35","[c]","21410","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","Devon CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","East Cumbria","Outside London","30","[c]","21730","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","Leeds","Outside London","25","[c]","22460","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","Nottingham","Outside London","40","[c]","21330","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Operational Delivery","Tyneside","Outside London","140","[c]","21590","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","West Cumbria","Outside London","100","[c]","21560","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","Worcestershire CC","Outside London","50","[c]","21760","21300"
"New entrant CS","2022","Grants Management","Operational Delivery","York","Outside London","45","[c]","21360","21300"
"New entrant CS","2022","Human Resources","Commercial","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Communications","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Corporate Finance","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Digital, Data and Technology","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Finance","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Barnet","London","15","[c]","32930","25950"
"New entrant CS","2022","Human Resources","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","45","[c]","29800","21170"
"New entrant CS","2022","Human Resources","Human Resources","Bedford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Berkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Birmingham","Outside London","10","[c]","36950","36870"
"New entrant CS","2022","Human Resources","Human Resources","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Bristol, City of","Outside London","30","[c]","34260","32250"
"New entrant CS","2022","Human Resources","Human Resources","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Cardiff and Vale of Glamorgan","Outside London","20","[c]","34040","26350"
"New entrant CS","2022","Human Resources","Human Resources","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Cheshire East","Outside London","30","[c]","21780","21170"
"New entrant CS","2022","Human Resources","Human Resources","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","City of Edinburgh","Outside London","20","[c]","29310","23330"
"New entrant CS","2022","Human Resources","Human Resources","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Coventry","Outside London","10","[c]","32310","29440"
"New entrant CS","2022","Human Resources","Human Resources","Croydon","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Darlington","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Devon CC","Outside London","25","[c]","33190","30930"
"New entrant CS","2022","Human Resources","Human Resources","Dorset","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","East Sussex CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Glasgow City","Outside London","30","[c]","30150","26180"
"New entrant CS","2022","Human Resources","Human Resources","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Greater Manchester South West","Outside London","10","[c]","31680","26820"
"New entrant CS","2022","Human Resources","Human Resources","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Hertfordshire CC","Outside London","15","[c]","29480","30200"
"New entrant CS","2022","Human Resources","Human Resources","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Lambeth","London","30","[c]","35200","32200"
"New entrant CS","2022","Human Resources","Human Resources","Lancaster and Wyre","Outside London","20","[c]","22880","21170"
"New entrant CS","2022","Human Resources","Human Resources","Leeds","Outside London","70","[c]","45150","42310"
"New entrant CS","2022","Human Resources","Human Resources","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Lincolnshire CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Liverpool","Outside London","20","[c]","30030","26820"
"New entrant CS","2022","Human Resources","Human Resources","Manchester","Outside London","25","[c]","31960","29360"
"New entrant CS","2022","Human Resources","Human Resources","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Mid Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Monmouthshire and Newport","Outside London","20","[c]","32980","24030"
"New entrant CS","2022","Human Resources","Human Resources","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Norwich and East Norfolk","Outside London","10","[c]","28620","20750"
"New entrant CS","2022","Human Resources","Human Resources","Nottingham","Outside London","20","[c]","29680","28790"
"New entrant CS","2022","Human Resources","Human Resources","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Portsmouth","Outside London","10","[c]","25940","26350"
"New entrant CS","2022","Human Resources","Human Resources","Powys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Redbridge and Waltham Forest","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Sefton","Outside London","15","[c]","34360","31660"
"New entrant CS","2022","Human Resources","Human Resources","Sheffield","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Somerset CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","South Hampshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","South Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Suffolk CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Swansea","Outside London","15","[c]","29050","30730"
"New entrant CS","2022","Human Resources","Human Resources","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Tower Hamlets","London","30","[c]","41700","35560"
"New entrant CS","2022","Human Resources","Human Resources","Tyneside","Outside London","20","[c]","29500","26590"
"New entrant CS","2022","Human Resources","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Westminster","London","230","[c]","35080","32560"
"New entrant CS","2022","Human Resources","Human Resources","Wiltshire","Outside London","30","[c]","37960","28120"
"New entrant CS","2022","Human Resources","Human Resources","Wirral","Outside London","10","[c]","24240","23320"
"New entrant CS","2022","Human Resources","Human Resources","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","Worcestershire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Human Resources","York","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Knowledge and Information Management","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Bedford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Ealing","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Glasgow City","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Leeds","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Liverpool","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Mid Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Sefton","Outside London","15","[c]","23930","20730"
"New entrant CS","2022","Human Resources","Operational Delivery","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Operational Delivery","Tyneside","Outside London","15","[c]","28150","27570"
"New entrant CS","2022","Human Resources","Operational Delivery","Westminster","London","10","[c]","31450","28310"
"New entrant CS","2022","Human Resources","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Other","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Policy","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Project Delivery","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Property","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Security","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Statistics","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Tax","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Birmingham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Glasgow City","Outside London","25","[c]","35100","32000"
"New entrant CS","2022","Human Resources","Unknown","Greater Manchester South West","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Tower Hamlets","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Tyneside","Outside London","65","[c]","22400","21050"
"New entrant CS","2022","Human Resources","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","Westminster","London","20","[c]","37620","32000"
"New entrant CS","2022","Human Resources","Unknown","York","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Dorset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Internal Audit","Westminster","London","20","[c]","45700","44830"
"New entrant CS","2022","Internal Audit","Internal Audit","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Communications","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Communications","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","Leicester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","Leeds","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","Westminster","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Aberdeen City and Aberdeenshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Birmingham","Outside London","25","[c]","42630","48080"
"New entrant CS","2022","Legal","Legal","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Bristol, City of","Outside London","10","[c]","47610","48080"
"New entrant CS","2022","Legal","Legal","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","City of Edinburgh","Outside London","25","[c]","32820","27230"
"New entrant CS","2022","Legal","Legal","Clackmannanshire and Fife","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Devon CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Enfield","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Glasgow City","Outside London","25","[c]","41620","41750"
"New entrant CS","2022","Legal","Legal","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Greater Manchester South West","Outside London","25","[c]","42900","52080"
"New entrant CS","2022","Legal","Legal","Hackney and Newham","London","35","[c]","43680","37610"
"New entrant CS","2022","Legal","Legal","Heart of Essex","Outside London","15","[c]","49680","53050"
