"Status","Year","Organisation","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","West Surrey","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","West Surrey","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","West Surrey","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","West Surrey","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","West Surrey","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","West Sussex (South West)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","West Sussex (South West)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Westminster","London","AA","10","[c]","21910","22650"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Westminster","London","AO","30","[c]","27130","25390"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Westminster","London","EO","30","[c]","28580","30200"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Westminster","London","G6","15","[c]","70490","68250"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Westminster","London","G7","10","[c]","59080","59730"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Westminster","London","HEO","40","[c]","37490","37640"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Westminster","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Westminster","London","SEO","40","[c]","44880","45200"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","AA","20","[c]","20390","19810"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","AO","60","[c]","23870","21380"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","EO","80","[c]","28950","26670"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","G7","15","[c]","57370","54540"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","HEO","60","[c]","34800","33300"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","SEO","45","[c]","41460","40580"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Wiltshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Wolverhampton","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Worcestershire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","York","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","York","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","York","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","York","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","York","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","York","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Berkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Bexley and Greenwich","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Bexley and Greenwich","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Bexley and Greenwich","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Birmingham","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Birmingham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Birmingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Birmingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Birmingham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Blackburn with Darwen","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Bournemouth, Christchurch and Poole","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Bristol, City of","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Bristol, City of","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Calderdale and Kirklees","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Cambridgeshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Camden and City of London","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Camden and City of London","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Camden and City of London","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Camden and City of London","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Cheshire East","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Croydon","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Croydon","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Croydon","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Devon CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Devon CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Devon CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Dorset","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Durham","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Durham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","East Merseyside","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","East Riding of Yorkshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Flintshire and Wrexham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Glasgow City","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Glasgow City","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Gloucestershire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Greater Manchester North East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Greater Manchester South West","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Haringey and Islington","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Haringey and Islington","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Haringey and Islington","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Heart of Essex","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Hertfordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Hounslow and Richmond upon Thames","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Isle of Wight","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Kent Thames Gateway","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Leeds","Outside London","EO","10","[c]","22240","21170"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Leeds","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Leeds","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Leeds","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Leeds","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Leicestershire CC and Rutland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Lewisham and Southwark","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Liverpool","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Liverpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Manchester","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Manchester","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Manchester","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Medway","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Mid Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Mid Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Monmouthshire and Newport","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","North and West Norfolk","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","North Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","North Nottinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Nottingham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Sheffield","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Sheffield","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Sheffield","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Sheffield","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Sheffield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","South and West Derbyshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","South and West Derbyshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","South Teesside","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Staffordshire CC","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Staffordshire CC","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Staffordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Staffordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Staffordshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Suffolk CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Tower Hamlets","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Tower Hamlets","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Tower Hamlets","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Tower Hamlets","London","G7","15","[c]","61610","63500"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Tower Hamlets","London","HEO","20","[c]","33380","33930"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Tower Hamlets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Tower Hamlets","London","SEO","20","[c]","42660","41870"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Tower Hamlets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Tyneside","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Wakefield","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Wakefield","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Warrington","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Warrington","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Warwickshire CC","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Warwickshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Westminster","London","AA","10","[c]","18890","18200"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Westminster","London","AO","10","[c]","21860","22880"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Westminster","London","EO","35","[c]","27260","26720"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Westminster","London","G6","10","[c]","69410","69480"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Westminster","London","G7","40","[c]","58570","57540"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Westminster","London","HEO","30","[c]","34490","34260"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Westminster","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Westminster","London","SEO","35","[c]","42920","41750"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Westminster","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Worcestershire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Worcestershire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","15","[c]","30460","28840"
"Leaver CS","2022","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Bedford","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Bedford","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Bedford","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Belfast","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Belfast","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Berkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Berkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Birmingham","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Birmingham","Outside London","EO","10","[c]","32540","32820"
"Leaver CS","2022","National Crime Agency","Birmingham","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Birmingham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Birmingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Birmingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Bridgend and Neath Port Talbot","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Bromley","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Central Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Central Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Central Hampshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Chorley and West Lancashire","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Chorley and West Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Chorley and West Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Coventry","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Coventry","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Devon CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","East Kent","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","East Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Gloucestershire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Heart of Essex","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Hertfordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Hertfordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Hertfordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Lambeth","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Lambeth","London","EO","30","[c]","35680","36320"
"Leaver CS","2022","National Crime Agency","Lambeth","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Lambeth","London","G7","10","[c]","60700","62150"
"Leaver CS","2022","National Crime Agency","Lambeth","London","HEO","25","[c]","41970","40880"
"Leaver CS","2022","National Crime Agency","Lambeth","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Lambeth","London","SEO","10","[c]","50800","48900"
"Leaver CS","2022","National Crime Agency","Leicestershire CC and Rutland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Leicestershire CC and Rutland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Leicestershire CC and Rutland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Leicestershire CC and Rutland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Medway","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Medway","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Merton, Kingston upon Thames and Sutton","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Nottingham","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Sheffield","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Sheffield","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","South Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Staffordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Staffordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Sunderland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Wakefield","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Wakefield","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Wakefield","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Wakefield","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Warrington","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Warrington","Outside London","EO","20","[c]","31880","32890"
"Leaver CS","2022","National Crime Agency","Warrington","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Warrington","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","Warrington","Outside London","HEO","10","[c]","41040","41100"
"Leaver CS","2022","National Crime Agency","Warrington","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","West Sussex (North East)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","West Sussex (North East)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","West Sussex (North East)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","Camden and City of London","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","Camden and City of London","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","Camden and City of London","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","Camden and City of London","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","Camden and City of London","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","City of Edinburgh","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","City of Edinburgh","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","City of Edinburgh","Outside London","EO","10","[c]","27060","27230"
"Leaver CS","2022","National Records of Scotland","City of Edinburgh","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","City of Edinburgh","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","City of Edinburgh","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","City of Edinburgh","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Dumfries and Galloway","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Durham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Durham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Glasgow City","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Mid Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Westminster","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Westminster","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Westminster","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Westminster","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Westminster","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Belfast","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Belfast","Outside London","G7","[c]","[c]","[c]","[c]"
