"Status","Year","Organisation","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","London","1220","[c]","31580","31060"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North East (England)","Outside London","1195","[c]","25150","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","Outside London","2050","[c]","25840","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Scotland","Outside London","1010","[c]","24450","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South East (England)","Outside London","615","[c]","25710","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South West (England)","Outside London","400","[c]","23320","21260"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","Unknown","90","[c]","31340","29290"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wales","Outside London","520","[c]","24560","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Midlands (England)","Outside London","870","[c]","25720","27570"
"New entrant CS","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Yorkshire and The Humber","Outside London","1145","[c]","27080","27570"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","London","635","[c]","37440","32790"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","North West (England)","Outside London","15","[c]","42050","36820"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South West (England)","Outside London","10","[c]","41260","35720"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","Unknown","55","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Yorkshire and The Humber","Outside London","205","[c]","32440","28970"
"New entrant CS","2022","Disclosure Scotland","Scottish Government","Scotland","Outside London","65","[c]","24240","21050"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","Unknown","45","[c]","21340","21840"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","Wales","Outside London","535","[c]","21810","21840"
"New entrant CS","2022","Driver and Vehicle Licensing Agency","Department for Transport","West Midlands (England)","Outside London","85","[c]","22350","21840"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","East Midlands (England)","Outside London","75","[c]","29430","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","East of England","Outside London","40","[c]","26340","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","London","London","45","[c]","29110","30130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","North East (England)","Outside London","70","[c]","24380","21840"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","Outside London","50","[c]","25760","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","Scotland","Outside London","30","[c]","26230","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","Outside London","75","[c]","26840","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","Outside London","75","[c]","27180","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","Wales","Outside London","80","[c]","25680","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","Outside London","50","[c]","25240","26130"
"New entrant CS","2022","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","Outside London","55","[c]","23470","21840"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","London","London","20","[c]","35540","32940"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","North East (England)","Outside London","15","[c]","30610","29360"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","North West (England)","Outside London","30","[c]","34200","29360"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","South West (England)","Outside London","25","[c]","33340","29360"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","West Midlands (England)","Outside London","45","[c]","35160","29360"
"New entrant CS","2022","Education and Skills Funding Agency","Department for Education","Yorkshire and The Humber","Outside London","35","[c]","33420","36500"
"New entrant CS","2022","Education Scotland","Scottish Government","Scotland","Outside London","50","[c]","49830","49860"
"New entrant CS","2022","Estyn","Estyn","Wales","Outside London","10","[c]","69480","66900"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","East of England","Outside London","15","[c]","34590","32350"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","London","London","30","[c]","36730","32350"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","North West (England)","Outside London","10","[c]","30100","30350"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","Northern Ireland","Outside London","25","[c]","30690","30350"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","South East (England)","Outside London","15","[c]","39170","37350"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","South West (England)","Outside London","15","[c]","32080","30350"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","Wales","Outside London","20","[c]","31000","30350"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","West Midlands (England)","Outside London","20","[c]","32030","30350"
"New entrant CS","2022","Food Standards Agency","Food Standards Agency","Yorkshire and The Humber","Outside London","35","[c]","33270","30350"
"New entrant CS","2022","Food Standards Scotland","Scottish Government","Scotland","Outside London","85","[c]","33020","31540"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","London","London","40","[c]","45260","42470"
"New entrant CS","2022","Government Actuary's Department","Chancellor's other departments","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","London","London","15","[c]","47000","44160"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Internal Audit Agency","HM Treasury","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","London","London","305","[c]","40110","43920"
"New entrant CS","2022","Government Legal Department","Attorney General's Departments","Yorkshire and The Humber","Outside London","15","[c]","41960","43920"
"New entrant CS","2022","Government Property Agency","Cabinet Office","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","London","London","20","[c]","49650","45600"
"New entrant CS","2022","Government Property Agency","Cabinet Office","North West (England)","Outside London","15","[c]","47300","49700"
"New entrant CS","2022","Government Property Agency","Cabinet Office","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Government Property Agency","Cabinet Office","West Midlands (England)","Outside London","30","[c]","47550","42900"
"New entrant CS","2022","Government Property Agency","Cabinet Office","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","East Midlands (England)","Outside London","25","[c]","38150","31660"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","East of England","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","London","London","15","[c]","36460","36040"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","North West (England)","Outside London","130","[c]","30030","26370"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","Scotland","Outside London","20","[c]","53980","53000"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","South East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","West Midlands (England)","Outside London","10","[c]","52710","52080"
"New entrant CS","2022","Health and Safety Executive","Department for Work and Pensions","Yorkshire and The Humber","Outside London","65","[c]","30220","26370"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","East Midlands (England)","Outside London","240","[c]","21720","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","East of England","Outside London","90","[c]","23550","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","London","London","440","[c]","29030","23720"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","North East (England)","Outside London","55","[c]","23400","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","North West (England)","Outside London","275","[c]","23590","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","Scotland","Outside London","35","[c]","24540","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","South East (England)","Outside London","110","[c]","24150","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","South West (England)","Outside London","150","[c]","21800","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Unknown","15","[c]","21580","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","Wales","Outside London","140","[c]","21770","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","West Midlands (England)","Outside London","300","[c]","22900","20970"
"New entrant CS","2022","HM Courts and Tribunals Service","Ministry of Justice","Yorkshire and The Humber","Outside London","65","[c]","22710","20970"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","HM Land Registry","East Midlands (England)","Outside London","80","[c]","26410","22600"
"New entrant CS","2022","HM Land Registry","HM Land Registry","East of England","Outside London","25","[c]","24670","22600"
"New entrant CS","2022","HM Land Registry","HM Land Registry","London","London","50","[c]","33870","30600"
"New entrant CS","2022","HM Land Registry","HM Land Registry","North East (England)","Outside London","45","[c]","26240","22600"
"New entrant CS","2022","HM Land Registry","HM Land Registry","North West (England)","Outside London","80","[c]","26010","22600"
"New entrant CS","2022","HM Land Registry","HM Land Registry","South West (England)","Outside London","130","[c]","26610","22600"
"New entrant CS","2022","HM Land Registry","HM Land Registry","Wales","Outside London","45","[c]","26940","22600"
"New entrant CS","2022","HM Land Registry","HM Land Registry","West Midlands (England)","Outside London","35","[c]","28450","22600"
"New entrant CS","2022","HM Land Registry","HM Land Registry","Yorkshire and The Humber","Outside London","25","[c]","23940","22600"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","East Midlands (England)","Outside London","1310","[c]","25710","23170"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","East of England","Outside London","1620","[c]","26220","24800"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","London","London","1865","[c]","32180","30520"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","North East (England)","Outside London","840","[c]","26260","23170"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","North West (England)","Outside London","2045","[c]","26220","23170"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","South East (England)","Outside London","2210","[c]","27340","26310"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","South West (England)","Outside London","1240","[c]","25960","24090"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","Unknown","Unknown","275","[c]","28740","24800"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","Wales","Outside London","700","[c]","25070","23170"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","West Midlands (England)","Outside London","1440","[c]","26040","23170"
"New entrant CS","2022","HM Prison and Probation Service","Ministry of Justice","Yorkshire and The Humber","Outside London","1655","[c]","25920","23170"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Midlands (England)","Outside London","540","[c]","27080","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East of England","Outside London","55","[c]","25920","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","London","710","[c]","36450","37610"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","North East (England)","Outside London","1010","[c]","25670","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","North West (England)","Outside London","2055","[c]","25680","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northern Ireland","Outside London","440","[c]","26750","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Scotland","Outside London","915","[c]","25440","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South East (England)","Outside London","105","[c]","27950","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South West (England)","Outside London","110","[c]","32400","33080"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Wales","Outside London","485","[c]","25580","21250"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands (England)","Outside London","765","[c]","26680","26590"
"New entrant CS","2022","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Yorkshire and The Humber","Outside London","810","[c]","25850","21250"
"New entrant CS","2022","HM Treasury (excl. agencies)","HM Treasury","East of England","Outside London","15","[c]","26380","22380"
"New entrant CS","2022","HM Treasury (excl. agencies)","HM Treasury","London","London","220","[c]","32620","28500"
"New entrant CS","2022","HM Treasury (excl. agencies)","HM Treasury","North East (England)","Outside London","60","[c]","35090","29320"
"New entrant CS","2022","HM Treasury (excl. agencies)","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Home Office","East Midlands (England)","Outside London","30","[c]","24890","21680"
"New entrant CS","2022","Home Office","Home Office","East of England","Outside London","105","[c]","27060","24880"
"New entrant CS","2022","Home Office","Home Office","London","London","870","[c]","34820","28650"
"New entrant CS","2022","Home Office","Home Office","North East (England)","Outside London","90","[c]","26260","24880"
"New entrant CS","2022","Home Office","Home Office","North West (England)","Outside London","460","[c]","28240","24880"
"New entrant CS","2022","Home Office","Home Office","Northern Ireland","Outside London","45","[c]","27010","24880"
"New entrant CS","2022","Home Office","Home Office","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Home Office","Scotland","Outside London","170","[c]","26380","24880"
"New entrant CS","2022","Home Office","Home Office","South East (England)","Outside London","310","[c]","26150","24880"
"New entrant CS","2022","Home Office","Home Office","South West (England)","Outside London","20","[c]","28580","24880"
"New entrant CS","2022","Home Office","Home Office","Wales","Outside London","60","[c]","26320","24880"
"New entrant CS","2022","Home Office","Home Office","West Midlands (England)","Outside London","100","[c]","25750","24880"
"New entrant CS","2022","Home Office","Home Office","Yorkshire and The Humber","Outside London","295","[c]","28720","24880"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Department for Education","London","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Department for Education","North East (England)","Outside London","15","[c]","41370","36570"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Department for Education","North West (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Department for Education","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands (England)","Outside London","15","[c]","39320","36570"
"New entrant CS","2022","Institute for Apprenticeships and Technical Education","Department for Education","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","London","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Wales","Outside London","220","[c]","28880","24030"
"New entrant CS","2022","Legal Aid Agency","Ministry of Justice","East Midlands (England)","Outside London","20","[c]","20970","20970"
"New entrant CS","2022","Legal Aid Agency","Ministry of Justice","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Ministry of Justice","North East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Ministry of Justice","North West (England)","Outside London","25","[c]","23180","20970"
"New entrant CS","2022","Legal Aid Agency","Ministry of Justice","South West (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Ministry of Justice","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal Aid Agency","Ministry of Justice","West Midlands (England)","Outside London","15","[c]","21240","20970"
"New entrant CS","2022","Legal Aid Agency","Ministry of Justice","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Department for Transport","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Department for Transport","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Department for Transport","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Department for Transport","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Maritime and Coastguard Agency","Department for Transport","Scotland","Outside London","15","[c]","31850","26840"
"New entrant CS","2022","Maritime and Coastguard Agency","Department for Transport","South East (England)","Outside London","130","[c]","31420","26840"
"New entrant CS","2022","Maritime and Coastguard Agency","Department for Transport","South West (England)","Outside London","10","[c]","28710","26840"
"New entrant CS","2022","Maritime and Coastguard Agency","Department for Transport","Wales","Outside London","15","[c]","27910","24480"
"New entrant CS","2022","Maritime and Coastguard Agency","Department for Transport","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","London","45","[c]","44280","32640"
"New entrant CS","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Department for Business, Energy and Industrial Strategy","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Department for Business, Energy and Industrial Strategy","London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Met Office","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","200","[c]","28190","24370"
"New entrant CS","2022","Met Office","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","East Midlands (England)","Outside London","155","[c]","27420","25000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","East of England","Outside London","295","[c]","30200","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","London","London","295","[c]","36370","34000"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","North East (England)","Outside London","15","[c]","33410","21780"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","North West (England)","Outside London","145","[c]","24650","21170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Northern Ireland","Outside London","35","[c]","26110","20180"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","Overseas","40","[c]","38990","36960"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Scotland","Outside London","260","[c]","27900","23540"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","South East (England)","Outside London","650","[c]","30310","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","South West (England)","Outside London","580","[c]","30400","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Unknown","20","[c]","41620","35210"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Wales","Outside London","60","[c]","24790","21170"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","West Midlands (England)","Outside London","185","[c]","30180","26350"
"New entrant CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Yorkshire and The Humber","Outside London","120","[c]","29420","26350"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","East Midlands (England)","Outside London","30","[c]","31100","30450"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","East of England","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","London","London","425","[c]","37770","34260"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","North East (England)","Outside London","15","[c]","37650","36050"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","North West (England)","Outside London","45","[c]","35610","32480"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Scotland","Outside London","15","[c]","41620","41000"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","South East (England)","Outside London","20","[c]","32970","30450"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","South West (England)","Outside London","10","[c]","37400","33250"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","West Midlands (England)","Outside London","70","[c]","30120","25120"
"New entrant CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Yorkshire and The Humber","Outside London","90","[c]","34300","30450"
"New entrant CS","2022","National Crime Agency","National Crime Agency","East Midlands (England)","Outside London","25","[c]","33930","34140"
"New entrant CS","2022","National Crime Agency","National Crime Agency","East of England","Outside London","20","[c]","32880","34140"
"New entrant CS","2022","National Crime Agency","National Crime Agency","London","London","170","[c]","41180","37560"
"New entrant CS","2022","National Crime Agency","National Crime Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","National Crime Agency","North West (England)","Outside London","100","[c]","34470","34140"
"New entrant CS","2022","National Crime Agency","National Crime Agency","Northern Ireland","Outside London","10","[c]","37520","36740"
"New entrant CS","2022","National Crime Agency","National Crime Agency","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","National Crime Agency","Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","National Crime Agency","South East (England)","Outside London","35","[c]","34960","37560"
"New entrant CS","2022","National Crime Agency","National Crime Agency","South West (England)","Outside London","50","[c]","34030","32770"
"New entrant CS","2022","National Crime Agency","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","National Crime Agency","Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","National Crime Agency","West Midlands (England)","Outside London","50","[c]","33990","32770"
"New entrant CS","2022","National Crime Agency","National Crime Agency","Yorkshire and The Humber","Outside London","25","[c]","34510","34140"
"New entrant CS","2022","National Infrastructure Commission","HM Treasury","London","London","15","[c]","45350","43000"
"New entrant CS","2022","National Records of Scotland","Scottish Government","Scotland","Outside London","75","[c]","36430","31540"
"New entrant CS","2022","National Savings and Investments","Chancellor's other departments","London","London","10","[c]","43590","46250"
"New entrant CS","2022","National Savings and Investments","Chancellor's other departments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Chancellor's other departments","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Chancellor's other departments","Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland Office","London","London","10","[c]","41120","41750"
"New entrant CS","2022","Northern Ireland Office","Northern Ireland Office","Northern Ireland","Outside London","30","[c]","38660","36050"
"New entrant CS","2022","Office for Budget Responsibility","HM Treasury","London","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Outside London","20","[c]","47710","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","East of England","Outside London","20","[c]","53640","51360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","London","London","45","[c]","45640","46360"
