"Status","Year","Age","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","West Central Scotland","Outside London","LGBO","250","250","26680","24890"
"In post","2022","20-29","West Central Scotland","Outside London","Undeclared","110","110","27740","26590"
"In post","2022","20-29","West Central Scotland","Outside London","Unknown","965","940","25920","24400"
"In post","2022","20-29","West Midlands","Outside London","Heterosexual / straight","2135","2095","27290","26590"
"In post","2022","20-29","West Midlands","Outside London","LGBO","195","195","27650","26380"
"In post","2022","20-29","West Midlands","Outside London","Undeclared","145","140","27740","26750"
"In post","2022","20-29","West Midlands","Outside London","Unknown","895","875","26110","25000"
"In post","2022","20-29","West Wales and The Valleys","Outside London","Heterosexual / straight","1315","1270","24570","22970"
"In post","2022","20-29","West Wales and The Valleys","Outside London","LGBO","125","125","23370","21840"
"In post","2022","20-29","West Wales and The Valleys","Outside London","Undeclared","70","65","24830","22780"
"In post","2022","20-29","West Wales and The Valleys","Outside London","Unknown","470","455","23760","21840"
"In post","2022","20-29","West Yorkshire","Outside London","Heterosexual / straight","2170","2135","28050","26820"
"In post","2022","20-29","West Yorkshire","Outside London","LGBO","250","245","29130","27120"
"In post","2022","20-29","West Yorkshire","Outside London","Undeclared","205","205","30040","27570"
"In post","2022","20-29","West Yorkshire","Outside London","Unknown","1215","1190","26470","26180"
"In post","2022","30-39","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","665","630","33430","30460"
"In post","2022","30-39","Bedfordshire and Hertfordshire","Outside London","LGBO","45","40","33780","29290"
"In post","2022","30-39","Bedfordshire and Hertfordshire","Outside London","Undeclared","55","55","34290","32120"
"In post","2022","30-39","Bedfordshire and Hertfordshire","Outside London","Unknown","145","140","32710","29520"
"In post","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","1350","1295","32950","30700"
"In post","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","95","90","32870","30730"
"In post","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","125","120","34940","33520"
"In post","2022","30-39","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","315","300","32600","30210"
"In post","2022","30-39","Cheshire","Outside London","Heterosexual / straight","685","660","32260","31060"
"In post","2022","30-39","Cheshire","Outside London","LGBO","80","80","33370","30640"
"In post","2022","30-39","Cheshire","Outside London","Undeclared","65","65","30340","29830"
"In post","2022","30-39","Cheshire","Outside London","Unknown","140","130","29610","26610"
"In post","2022","30-39","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","175","160","27200","26840"
"In post","2022","30-39","Cornwall and Isles of Scilly","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","30-39","Cornwall and Isles of Scilly","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","30-39","Cornwall and Isles of Scilly","Outside London","Unknown","60","50","26540","23280"
"In post","2022","30-39","Cumbria","Outside London","Heterosexual / straight","230","210","28900","25900"
"In post","2022","30-39","Cumbria","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","30-39","Cumbria","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","30-39","Cumbria","Outside London","Unknown","120","110","24470","21300"
"In post","2022","30-39","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","1925","1815","31670","27700"
"In post","2022","30-39","Derbyshire and Nottinghamshire","Outside London","LGBO","175","170","30440","27570"
"In post","2022","30-39","Derbyshire and Nottinghamshire","Outside London","Undeclared","165","155","31930","31180"
"In post","2022","30-39","Derbyshire and Nottinghamshire","Outside London","Unknown","600","560","29590","26820"
"In post","2022","30-39","Devon","Outside London","Heterosexual / straight","1265","1175","32040","29180"
"In post","2022","30-39","Devon","Outside London","LGBO","120","115","31660","27570"
"In post","2022","30-39","Devon","Outside London","Undeclared","175","170","34830","36160"
"In post","2022","30-39","Devon","Outside London","Unknown","270","245","27730","26030"
"In post","2022","30-39","Dorset and Somerset","Outside London","Heterosexual / straight","650","620","30280","27570"
"In post","2022","30-39","Dorset and Somerset","Outside London","LGBO","50","45","28480","27570"
"In post","2022","30-39","Dorset and Somerset","Outside London","Undeclared","60","60","32920","32420"
"In post","2022","30-39","Dorset and Somerset","Outside London","Unknown","155","145","29790","27130"
"In post","2022","30-39","East Anglia","Outside London","Heterosexual / straight","1690","1585","29960","27570"
"In post","2022","30-39","East Anglia","Outside London","LGBO","120","115","29620","27570"
"In post","2022","30-39","East Anglia","Outside London","Undeclared","155","150","31380","31180"
"In post","2022","30-39","East Anglia","Outside London","Unknown","425","390","29610","27380"
"In post","2022","30-39","East Wales","Outside London","Heterosexual / straight","3515","3350","34000","30810"
"In post","2022","30-39","East Wales","Outside London","LGBO","360","355","33230","30660"
"In post","2022","30-39","East Wales","Outside London","Undeclared","285","280","34910","32790"
"In post","2022","30-39","East Wales","Outside London","Unknown","1080","1025","31360","27570"
"In post","2022","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","645","590","28340","26950"
"In post","2022","30-39","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","50","50","27460","27120"
"In post","2022","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","60","55","30410","27570"
"In post","2022","30-39","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","135","125","26270","25680"
"In post","2022","30-39","Eastern Scotland","Outside London","Heterosexual / straight","2900","2775","36420","33080"
"In post","2022","30-39","Eastern Scotland","Outside London","LGBO","330","320","36580","33080"
"In post","2022","30-39","Eastern Scotland","Outside London","Undeclared","230","225","37320","33190"
"In post","2022","30-39","Eastern Scotland","Outside London","Unknown","1545","1485","32730","30450"
"In post","2022","30-39","Essex","Outside London","Heterosexual / straight","615","580","30660","29290"
"In post","2022","30-39","Essex","Outside London","LGBO","55","50","29100","29290"
"In post","2022","30-39","Essex","Outside London","Undeclared","55","55","29570","28700"
"In post","2022","30-39","Essex","Outside London","Unknown","170","160","30780","26820"
"In post","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","4915","4655","35930","33390"
"In post","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","330","320","34800","33080"
"In post","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","505","480","35940","34020"
"In post","2022","30-39","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","1280","1220","36540","36500"
"In post","2022","30-39","Greater Manchester","Outside London","Heterosexual / straight","3345","3220","33360","30450"
"In post","2022","30-39","Greater Manchester","Outside London","LGBO","355","350","32710","29210"
"In post","2022","30-39","Greater Manchester","Outside London","Undeclared","305","300","33740","30950"
"In post","2022","30-39","Greater Manchester","Outside London","Unknown","1140","1090","31930","27570"
"In post","2022","30-39","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","1780","1670","33310","30820"
"In post","2022","30-39","Hampshire and Isle of Wight","Outside London","LGBO","145","140","31570","29260"
"In post","2022","30-39","Hampshire and Isle of Wight","Outside London","Undeclared","185","180","34000","33000"
"In post","2022","30-39","Hampshire and Isle of Wight","Outside London","Unknown","605","570","36050","36410"
"In post","2022","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","555","520","28080","26670"
"In post","2022","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","40","40","26710","24730"
"In post","2022","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","50","50","28560","27570"
"In post","2022","30-39","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","120","110","26740","24920"
"In post","2022","30-39","Highlands and Islands","Outside London","Heterosexual / straight","215","205","29940","27570"
"In post","2022","30-39","Highlands and Islands","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","30-39","Highlands and Islands","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","30-39","Highlands and Islands","Outside London","Unknown","110","105","29190","27360"
"In post","2022","30-39","Inner London - East","London","Heterosexual / straight","2915","2825","43830","39690"
"In post","2022","30-39","Inner London - East","London","LGBO","245","245","44260","40070"
"In post","2022","30-39","Inner London - East","London","Undeclared","315","305","44800","40450"
"In post","2022","30-39","Inner London - East","London","Unknown","865","835","42630","37930"
"In post","2022","30-39","Inner London - West","London","Heterosexual / straight","10635","10340","49950","52500"
"In post","2022","30-39","Inner London - West","London","LGBO","1160","1150","50490","53050"
"In post","2022","30-39","Inner London - West","London","Undeclared","1385","1350","49870","53360"
"In post","2022","30-39","Inner London - West","London","Unknown","2925","2865","49670","51970"
"In post","2022","30-39","Kent","Outside London","Heterosexual / straight","1225","1160","29260","29290"
"In post","2022","30-39","Kent","Outside London","LGBO","95","95","31100","30700"
"In post","2022","30-39","Kent","Outside London","Undeclared","105","95","29650","29290"
"In post","2022","30-39","Kent","Outside London","Unknown","280","265","28290","26840"
"In post","2022","30-39","Lancashire","Outside London","Heterosexual / straight","1705","1615","27960","27380"
"In post","2022","30-39","Lancashire","Outside London","LGBO","115","110","27990","27130"
"In post","2022","30-39","Lancashire","Outside London","Undeclared","115","105","27550","27570"
"In post","2022","30-39","Lancashire","Outside London","Unknown","555","505","26830","26610"
"In post","2022","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","875","805","28320","27120"
"In post","2022","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","80","75","28710","27570"
"In post","2022","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","90","85","28440","27250"
"In post","2022","30-39","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","230","210","26200","24880"
"In post","2022","30-39","Lincolnshire","Outside London","Heterosexual / straight","380","365","28320","26800"
"In post","2022","30-39","Lincolnshire","Outside London","LGBO","30","30","28690","27570"
"In post","2022","30-39","Lincolnshire","Outside London","Undeclared","35","35","27880","27120"
"In post","2022","30-39","Lincolnshire","Outside London","Unknown","45","45","28370","27570"
"In post","2022","30-39","Merseyside","Outside London","Heterosexual / straight","3245","3060","29590","26820"
"In post","2022","30-39","Merseyside","Outside London","LGBO","255","255","29810","26590"
"In post","2022","30-39","Merseyside","Outside London","Undeclared","250","240","29820","26590"
"In post","2022","30-39","Merseyside","Outside London","Unknown","950","895","28120","26590"
"In post","2022","30-39","North Eastern Scotland","Outside London","Heterosexual / straight","265","250","36050","31660"
"In post","2022","30-39","North Eastern Scotland","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","30-39","North Eastern Scotland","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","30-39","North Eastern Scotland","Outside London","Unknown","140","130","30770","29900"
"In post","2022","30-39","North Yorkshire","Outside London","Heterosexual / straight","545","520","34430","32690"
"In post","2022","30-39","North Yorkshire","Outside London","LGBO","65","65","32370","30600"
"In post","2022","30-39","North Yorkshire","Outside London","Undeclared","50","50","33310","31980"
"In post","2022","30-39","North Yorkshire","Outside London","Unknown","135","130","29600","27570"
"In post","2022","30-39","Northern Ireland","Outside London","Heterosexual / straight","615","595","31270","28840"
"In post","2022","30-39","Northern Ireland","Outside London","LGBO","50","45","30580","26820"
"In post","2022","30-39","Northern Ireland","Outside London","Undeclared","40","40","31090","28840"
