"Status","Year","Age","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Health and Safety Executive","Department for Work and Pensions","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Health and Safety Executive","Department for Work and Pensions","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Courts and Tribunals Service","Ministry of Justice","Female","165","[c]","22310","20970"
"New entrant CS","2022","50-59","HM Courts and Tribunals Service","Ministry of Justice","Male","85","[c]","24990","20970"
"New entrant CS","2022","50-59","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Land Registry","HM Land Registry","Female","50","[c]","24810","22600"
"New entrant CS","2022","50-59","HM Land Registry","HM Land Registry","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Ministry of Justice","Female","1555","[c]","29470","28200"
"New entrant CS","2022","50-59","HM Prison and Probation Service","Ministry of Justice","Male","1025","[c]","29860","28200"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","350","[c]","25770","21250"
"New entrant CS","2022","50-59","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","320","[c]","31220","26590"
"New entrant CS","2022","50-59","HM Treasury (excl. agencies)","HM Treasury","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","HM Treasury (excl. agencies)","HM Treasury","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Home Office","Home Office","Female","140","[c]","31430","25630"
"New entrant CS","2022","50-59","Home Office","Home Office","Male","275","[c]","33660","34630"
"New entrant CS","2022","50-59","Institute for Apprenticeships and Technical Education","Department for Education","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Institute for Apprenticeships and Technical Education","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal Aid Agency","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Legal Aid Agency","Ministry of Justice","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Maritime and Coastguard Agency","Department for Transport","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Maritime and Coastguard Agency","Department for Transport","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Met Office","Department for Business, Energy and Industrial Strategy","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Met Office","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Ministry of Defence","Female","170","[c]","30490","26350"
"New entrant CS","2022","50-59","Ministry of Defence (excl. agencies)","Ministry of Defence","Male","385","[c]","32840","29350"
"New entrant CS","2022","50-59","Ministry of Justice (excl. agencies)","Ministry of Justice","Female","45","[c]","36300","33120"
"New entrant CS","2022","50-59","Ministry of Justice (excl. agencies)","Ministry of Justice","Male","45","[c]","42070","41750"
"New entrant CS","2022","50-59","National Crime Agency","National Crime Agency","Female","40","[c]","37400","34140"
"New entrant CS","2022","50-59","National Crime Agency","National Crime Agency","Male","90","[c]","40150","36740"
"New entrant CS","2022","50-59","National Records of Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Records of Scotland","Scottish Government","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Savings and Investments","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Savings and Investments","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland Office","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland Office","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office for Budget Responsibility","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office for Budget Responsibility","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Female","45","[c]","55490","46360"
"New entrant CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Rail and Road","Office of Rail and Road","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Rail and Road","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of the Public Guardian","Ministry of Justice","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of the Public Guardian","Ministry of Justice","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of the Scottish Charity Regulator","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of the Scottish Charity Regulator","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Public Health England","Department of Health and Social Care","Female","30","[c]","45900","40070"
"New entrant CS","2022","50-59","Public Health England","Department of Health and Social Care","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Registers of Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Registers of Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Revenue Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Revenue Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Royal Fleet Auxiliary","Ministry of Defence","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Royal Fleet Auxiliary","Ministry of Defence","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Female","45","[c]","22050","21300"
"New entrant CS","2022","50-59","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scottish Courts and Tribunals Service","Scottish Government","Female","35","[c]","24950","20950"
"New entrant CS","2022","50-59","Scottish Courts and Tribunals Service","Scottish Government","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scottish Government (excl. agencies)","Scottish Government","Female","95","[c]","42000","39660"
"New entrant CS","2022","50-59","Scottish Government (excl. agencies)","Scottish Government","Male","50","[c]","43080","39660"
"New entrant CS","2022","50-59","Scottish Housing Regulator","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scottish Housing Regulator","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scottish Prison Service","Scottish Government","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scottish Prison Service","Scottish Government","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scottish Public Pensions Agency","Scottish Government","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scottish Public Pensions Agency","Scottish Government","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Serious Fraud Office","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Serious Fraud Office","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Social Security Scotland","Scottish Government","Female","155","[c]","28400","27230"
"New entrant CS","2022","50-59","Social Security Scotland","Scottish Government","Male","70","[c]","28450","27230"
"New entrant CS","2022","50-59","Standards and Testing Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Standards and Testing Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Student Awards Agency for Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Student Awards Agency for Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Submarine Delivery Agency","Ministry of Defence","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Submarine Delivery Agency","Ministry of Defence","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Teaching Regulation Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Teaching Regulation Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The National Archives","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The National Archives","The National Archives","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Transport Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Transport Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Debt Management Office","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Debt Management Office","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","UK Export Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","UK Export Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","Department of Health and Social Care","Female","195","[c]","42180","38150"
"New entrant CS","2022","50-59","UK Health Security Agency","Department of Health and Social Care","Male","85","[c]","43660","36330"
"New entrant CS","2022","50-59","UK Hydrographic Office","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Hydrographic Office","Ministry of Defence","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Space Agency","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Space Agency","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","UK Statistics Authority","Female","75","[c]","25330","19860"
"New entrant CS","2022","50-59","UK Statistics Authority","UK Statistics Authority","Male","45","[c]","27900","19860"
"New entrant CS","2022","50-59","UK Supreme Court","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Supreme Court","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Valuation Office Agency","HM Revenue and Customs","Female","30","[c]","23330","21750"
"New entrant CS","2022","50-59","Valuation Office Agency","HM Revenue and Customs","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Vehicle Certification Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Vehicle Certification Agency","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Water Services Regulation Authority","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Water Services Regulation Authority","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Welsh Government (excl. agencies)","Welsh Government","Female","30","[c]","42620","40100"
"New entrant CS","2022","50-59","Welsh Government (excl. agencies)","Welsh Government","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Welsh Revenue Authority","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Welsh Revenue Authority","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Wilton Park","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Wilton Park","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cabinet Office (excl. agencies)","Cabinet Office","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cabinet Office (excl. agencies)","Cabinet Office","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Charity Commission","Charity Commission","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Charity Commission","Charity Commission","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Companies House","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Companies House","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Competition and Markets Authority","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Competition and Markets Authority","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Crown Commercial Service","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Crown Commercial Service","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Crown Office and Procurator Fiscal Service","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Crown Office and Procurator Fiscal Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Crown Prosecution Service","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Crown Prosecution Service","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Defence Equipment and Support","Ministry of Defence","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Defence Equipment and Support","Ministry of Defence","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Defence Science and Technology Laboratory","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Defence Science and Technology Laboratory","Ministry of Defence","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Education (excl. agencies)","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Education (excl. agencies)","Department for Education","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for International Trade","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for International Trade","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Transport (excl. agencies)","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Transport (excl. agencies)","Department for Transport","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Female","190","[c]","24250","21260"
"New entrant CS","2022","60-64","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Male","120","[c]","24350","21260"
"New entrant CS","2022","60-64","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Disclosure Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Disclosure Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Licensing Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Licensing Agency","Department for Transport","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Standards Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Driver and Vehicle Standards Agency","Department for Transport","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Education and Skills Funding Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Education and Skills Funding Agency","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Education Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Education Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Food Standards Agency","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Food Standards Agency","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Food Standards Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Food Standards Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Actuary's Department","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Actuary's Department","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Internal Audit Agency","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Internal Audit Agency","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Legal Department","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Legal Department","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Property Agency","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Government Property Agency","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Health and Safety Executive","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Health and Safety Executive","Department for Work and Pensions","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Courts and Tribunals Service","Ministry of Justice","Female","45","[c]","21250","20970"
"New entrant CS","2022","60-64","HM Courts and Tribunals Service","Ministry of Justice","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Land Registry","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Land Registry","HM Land Registry","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Prison and Probation Service","Ministry of Justice","Female","485","[c]","28690","28200"
"New entrant CS","2022","60-64","HM Prison and Probation Service","Ministry of Justice","Male","380","[c]","31030","28280"
"New entrant CS","2022","60-64","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","35","[c]","25870","21250"
"New entrant CS","2022","60-64","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","55","[c]","29380","23290"
"New entrant CS","2022","60-64","HM Treasury (excl. agencies)","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","HM Treasury (excl. agencies)","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","Home Office","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Home Office","Home Office","Male","50","[c]","35680","34630"
"New entrant CS","2022","60-64","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal Aid Agency","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal Aid Agency","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Maritime and Coastguard Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Maritime and Coastguard Agency","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Met Office","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Met Office","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","Ministry of Defence","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Defence (excl. agencies)","Ministry of Defence","Male","65","[c]","31120","29350"
"New entrant CS","2022","60-64","Ministry of Justice (excl. agencies)","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Ministry of Justice (excl. agencies)","Ministry of Justice","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","National Crime Agency","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","National Crime Agency","National Crime Agency","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","National Records of Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","National Records of Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of the Public Guardian","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Office of the Public Guardian","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Public Health England","Department of Health and Social Care","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Public Health England","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Revenue Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Revenue Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Royal Fleet Auxiliary","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Royal Fleet Auxiliary","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Courts and Tribunals Service","Scottish Government","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Courts and Tribunals Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Government (excl. agencies)","Scottish Government","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Government (excl. agencies)","Scottish Government","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Prison Service","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Prison Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Public Pensions Agency","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Scottish Public Pensions Agency","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Serious Fraud Office","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Serious Fraud Office","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Social Security Scotland","Scottish Government","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Social Security Scotland","Scottish Government","Male","15","[c]","[c]","[c]"
