"Status","Year","Disability","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","Outside London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Treasury (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","Outside London","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","Outside London","AO","40","[c]","21810","21810"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","Outside London","EO","45","[c]","26860","24030"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intellectual Property Office","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal Aid Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal Aid Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal Aid Agency","Outside London","AO","45","[c]","20970","20970"
"New entrant CS","2022","Declared non-disabled","Legal Aid Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal Aid Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal Aid Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal Aid Agency","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Outside London","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Maritime and Coastguard Agency","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Met Office","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Met Office","Outside London","AA","45","[c]","17710","17900"
"New entrant CS","2022","Declared non-disabled","Met Office","Outside London","AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Met Office","Outside London","EO","60","[c]","24610","24360"
"New entrant CS","2022","Declared non-disabled","Met Office","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Met Office","Outside London","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Met Office","Outside London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Met Office","Outside London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Met Office","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Met Office","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","London","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","London","EO","40","[c]","29290","28700"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","London","SEO","35","[c]","43920","44500"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Outside London","AA","170","[c]","21250","19810"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Outside London","AO","350","[c]","22590","21170"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Outside London","EO","280","[c]","27440","26350"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Outside London","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Outside London","G7","35","[c]","57670","53500"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Outside London","HEO","265","[c]","33880","33000"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Outside London","SEO","105","[c]","41560","40000"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","London","EO","40","[c]","28450","28310"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","London","G7","35","[c]","57430","57010"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","London","HEO","60","[c]","34250","34260"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","London","SEO","40","[c]","42590","41750"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Outside London","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Outside London","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Outside London","HEO","50","[c]","30700","30450"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Outside London","SEO","40","[c]","38200","37000"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Infrastructure Commission","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Infrastructure Commission","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Infrastructure Commission","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Infrastructure Commission","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Infrastructure Commission","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Records of Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Records of Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Records of Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Records of Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Records of Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Records of Scotland","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Records of Scotland","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Savings and Investments","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Savings and Investments","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Savings and Investments","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Savings and Investments","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Savings and Investments","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Savings and Investments","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Savings and Investments","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Savings and Investments","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Savings and Investments","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Budget Responsibility","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Budget Responsibility","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Budget Responsibility","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Budget Responsibility","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","G7","60","[c]","71590","70500"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","SEO","75","[c]","46990","46360"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","EO","90","[c]","27320","25750"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","G7","40","[c]","61400","61000"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","EO","85","[c]","24310","23450"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","G7","30","[c]","55050","54150"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Public Guardian","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Public Guardian","Outside London","AO","55","[c]","20970","20970"
"New entrant CS","2022","Declared non-disabled","Office of the Public Guardian","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Public Guardian","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Public Guardian","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Public Guardian","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Public Guardian","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Public Guardian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Outside London","HEO","[c]","[c]","[c]","[c]"
