"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","Dorset and Somerset","SEO/HEO","HEO","15","15","33350","33290"
"In post","2022","Communications","Dorset and Somerset","SEO/HEO","SEO","10","5","[c]","[c]"
"In post","2022","Communications","East Anglia","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Communications","East Anglia","EO","EO","10","10","[c]","[c]"
"In post","2022","Communications","East Anglia","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Communications","East Anglia","SEO/HEO","HEO","20","20","32170","31450"
"In post","2022","Communications","East Anglia","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Communications","East Wales","AA/AO","AO","15","15","23640","24630"
"In post","2022","Communications","East Wales","EO","EO","45","40","27730","27650"
"In post","2022","Communications","East Wales","G6/G7","G6","15","15","68600","68000"
"In post","2022","Communications","East Wales","G6/G7","G7","40","35","55520","54980"
"In post","2022","Communications","East Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Wales","SEO/HEO","HEO","90","85","34390","33830"
"In post","2022","Communications","East Wales","SEO/HEO","SEO","70","65","42210","41980"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","EO","EO","5","5","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","SEO/HEO","HEO","20","20","35910","37710"
"In post","2022","Communications","Eastern Scotland","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Communications","Essex","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","30","25","27240","26840"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","15","15","52130","50890"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","55","50","32060","32010"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","65","60","38480","38070"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Communications","Greater Manchester","AA/AO","AO","15","15","21300","21250"
"In post","2022","Communications","Greater Manchester","EO","EO","15","15","25320","25000"
"In post","2022","Communications","Greater Manchester","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Communications","Greater Manchester","G6/G7","G7","15","15","53160","54270"
"In post","2022","Communications","Greater Manchester","SEO/HEO","HEO","35","30","31520","30350"
"In post","2022","Communications","Greater Manchester","SEO/HEO","SEO","20","20","38810","38650"
"In post","2022","Communications","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","AA/AO","AO","15","15","21490","21280"
"In post","2022","Communications","Hampshire and Isle of Wight","EO","EO","50","45","27000","26670"
"In post","2022","Communications","Hampshire and Isle of Wight","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","G6/G7","G7","15","15","52630","53240"
"In post","2022","Communications","Hampshire and Isle of Wight","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","SEO/HEO","HEO","55","55","33190","33300"
"In post","2022","Communications","Hampshire and Isle of Wight","SEO/HEO","SEO","35","35","40590","40580"
"In post","2022","Communications","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Communications","Highlands and Islands","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Highlands and Islands","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inner London - East","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inner London - East","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Communications","Inner London - East","EO","EO","35","30","29620","29320"
"In post","2022","Communications","Inner London - East","G6/G7","G6","20","20","70980","71520"
"In post","2022","Communications","Inner London - East","G6/G7","G7","45","45","57820","57600"
"In post","2022","Communications","Inner London - East","SCS level","SCS level","15","15","97280","89350"
"In post","2022","Communications","Inner London - East","SEO/HEO","HEO","60","60","35720","34650"
"In post","2022","Communications","Inner London - East","SEO/HEO","SEO","55","55","43520","43210"
"In post","2022","Communications","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inner London - West","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inner London - West","AA/AO","AO","45","45","24390","24250"
"In post","2022","Communications","Inner London - West","EO","EO","220","215","28530","27960"
"In post","2022","Communications","Inner London - West","G6/G7","G6","195","190","68130","66250"
"In post","2022","Communications","Inner London - West","G6/G7","G7","455","440","56000","54850"
"In post","2022","Communications","Inner London - West","SCS level","SCS level","80","80","89440","85000"
"In post","2022","Communications","Inner London - West","SEO/HEO","HEO","445","440","35880","35050"
"In post","2022","Communications","Inner London - West","SEO/HEO","SEO","440","435","43470","43090"
"In post","2022","Communications","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Kent","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lancashire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lancashire","EO","EO","10","5","[c]","[c]"
"In post","2022","Communications","Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lancashire","SEO/HEO","HEO","10","10","33710","33150"
"In post","2022","Communications","Lancashire","SEO/HEO","SEO","10","10","39690","40000"
"In post","2022","Communications","Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lincolnshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lincolnshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lincolnshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Communications","Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Merseyside","EO","EO","5","5","[c]","[c]"
"In post","2022","Communications","Merseyside","G6/G7","G6","10","10","[c]","[c]"
"In post","2022","Communications","Merseyside","G6/G7","G7","15","15","47990","47320"
"In post","2022","Communications","Merseyside","SEO/HEO","HEO","15","15","31420","30940"
"In post","2022","Communications","Merseyside","SEO/HEO","SEO","35","35","37910","39160"
"In post","2022","Communications","North Yorkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North Yorkshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Communications","North Yorkshire","SEO/HEO","SEO","10","10","38970","38360"
"In post","2022","Communications","North Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Communications","Northern Ireland","SEO/HEO","SEO","15","15","39000","37910"
"In post","2022","Communications","Northumberland, and Tyne and Wear","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northumberland, and Tyne and Wear","EO","EO","10","10","[c]","[c]"
"In post","2022","Communications","Northumberland, and Tyne and Wear","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northumberland, and Tyne and Wear","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Communications","Northumberland, and Tyne and Wear","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northumberland, and Tyne and Wear","SEO/HEO","HEO","25","25","32150","33220"
"In post","2022","Communications","Northumberland, and Tyne and Wear","SEO/HEO","SEO","25","20","39920","40430"
"In post","2022","Communications","Outer London - East and North East","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - East and North East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - East and North East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - South","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - South","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - South","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - South","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Communications","Outer London - South","SEO/HEO","HEO","15","15","37720","37290"
"In post","2022","Communications","Outer London - South","SEO/HEO","SEO","15","15","44590","43810"
"In post","2022","Communications","Outer London - West and North West","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - West and North West","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - West and North West","EO","EO","5","5","[c]","[c]"
"In post","2022","Communications","Outer London - West and North West","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - West and North West","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - West and North West","SEO/HEO","HEO","15","10","32490","32560"
"In post","2022","Communications","Outer London - West and North West","SEO/HEO","SEO","10","10","39100","40070"
"In post","2022","Communications","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Shropshire and Staffordshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Communications","Shropshire and Staffordshire","EO","EO","20","15","27020","26670"
"In post","2022","Communications","Shropshire and Staffordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Shropshire and Staffordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Shropshire and Staffordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Shropshire and Staffordshire","SEO/HEO","HEO","15","15","32890","33300"
"In post","2022","Communications","Shropshire and Staffordshire","SEO/HEO","SEO","10","10","39980","40520"
"In post","2022","Communications","South Yorkshire","EO","EO","5","5","[c]","[c]"
"In post","2022","Communications","South Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South Yorkshire","G6/G7","G7","10","5","[c]","[c]"
"In post","2022","Communications","South Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South Yorkshire","SEO/HEO","HEO","15","15","31220","30260"
"In post","2022","Communications","South Yorkshire","SEO/HEO","SEO","20","20","40380","41860"
"In post","2022","Communications","Southern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Southern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Southern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Surrey, East and West Sussex","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Surrey, East and West Sussex","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Surrey, East and West Sussex","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Surrey, East and West Sussex","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Surrey, East and West Sussex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Surrey, East and West Sussex","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Communications","Tees Valley and Durham","AA/AO","AO","5","5","[c]","[c]"
