"Status","Year","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","National Crime Agency","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Nottingham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Sheffield","Outside London","10","[c]","31910","33450"
"New entrant CS","2022","National Crime Agency","South Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Staffordshire CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Wakefield","Outside London","15","[c]","35910","34140"
"New entrant CS","2022","National Crime Agency","Warrington","Outside London","95","[c]","34470","34140"
"New entrant CS","2022","National Crime Agency","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Infrastructure Commission","Camden and City of London","London","15","[c]","45350","43000"
"New entrant CS","2022","National Records of Scotland","City of Edinburgh","Outside London","75","[c]","36430","31540"
"New entrant CS","2022","National Savings and Investments","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Savings and Investments","Westminster","London","10","[c]","43590","46250"
"New entrant CS","2022","Northern Ireland Office","Belfast","Outside London","30","[c]","38660","36050"
"New entrant CS","2022","Northern Ireland Office","Westminster","London","10","[c]","41120","41750"
"New entrant CS","2022","Office for Budget Responsibility","Westminster","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Bradford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Outside London","20","[c]","31140","25880"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Dorset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Dudley","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Enfield","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Hertfordshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Leicester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Manchester","Outside London","25","[c]","28400","21410"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Nottingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Powys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Tyneside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Wandsworth","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","West Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Westminster","London","30","[c]","39260","31790"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","Outside London","10","[c]","55110","49750"
"New entrant CS","2022","Office of Gas and Electricity Markets","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Glasgow City","Outside London","195","[c]","30800","25000"
"New entrant CS","2022","Office of Gas and Electricity Markets","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Luton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Tower Hamlets","London","245","[c]","39200","32160"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Coventry","Outside London","60","[c]","36770","36540"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Solihull","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Birmingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Tower Hamlets","London","20","[c]","42500","42670"
"New entrant CS","2022","Office of Rail and Road","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Public Guardian","Birmingham","Outside London","155","[c]","22160","20970"
"New entrant CS","2022","Office of the Public Guardian","Nottingham","Outside London","60","[c]","22250","20970"
"New entrant CS","2022","Office of the Public Guardian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Scottish Charity Regulator","Angus and Dundee City","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","City of Edinburgh","Outside London","10","[c]","37650","41700"
"New entrant CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Westminster","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Bristol, City of","Outside London","55","[c]","29320","32780"
"New entrant CS","2022","Planning Inspectorate","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectorate","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Barnet","London","10","[c]","24550","23780"
"New entrant CS","2022","Public Health England","Birmingham","Outside London","15","[c]","47010","37270"
"New entrant CS","2022","Public Health England","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Cambridgeshire CC","Outside London","10","[c]","31600","28670"
"New entrant CS","2022","Public Health England","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","East Surrey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Lambeth","London","105","[c]","39830","32330"
"New entrant CS","2022","Public Health England","Leeds","Outside London","15","[c]","33760","36330"
"New entrant CS","2022","Public Health England","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Lewisham and Southwark","London","30","[c]","50110","47130"
"New entrant CS","2022","Public Health England","Liverpool","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Tyneside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","West Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Public Health England","Wiltshire","Outside London","15","[c]","24400","23390"
"New entrant CS","2022","Public Health England","York","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Queen Elizabeth II Centre","Westminster","London","10","[c]","33050","31000"
"New entrant CS","2022","Registers of Scotland","City of Edinburgh","Outside London","35","[c]","26910","22780"
"New entrant CS","2022","Registers of Scotland","Glasgow City","Outside London","20","[c]","26240","22780"
"New entrant CS","2022","Revenue Scotland","City of Edinburgh","Outside London","35","[c]","33690","29480"
"New entrant CS","2022","Royal Fleet Auxiliary","Unknown","Unknown","155","[c]","20590","16190"
"New entrant CS","2022","Rural Payments Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Berkshire","Outside London","20","[c]","22190","21300"
"New entrant CS","2022","Rural Payments Agency","Bristol, City of","Outside London","20","[c]","23260","21300"
"New entrant CS","2022","Rural Payments Agency","Cambridgeshire CC","Outside London","15","[c]","23290","21300"
"New entrant CS","2022","Rural Payments Agency","Cheshire East","Outside London","35","[c]","21650","21300"
"New entrant CS","2022","Rural Payments Agency","Devon CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","East Cumbria","Outside London","30","[c]","21730","21300"
"New entrant CS","2022","Rural Payments Agency","Leeds","Outside London","30","[c]","22740","21300"
"New entrant CS","2022","Rural Payments Agency","Nottingham","Outside London","40","[c]","21520","21300"
"New entrant CS","2022","Rural Payments Agency","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Tyneside","Outside London","145","[c]","21990","21300"
"New entrant CS","2022","Rural Payments Agency","West Cumbria","Outside London","100","[c]","21600","21300"
"New entrant CS","2022","Rural Payments Agency","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Rural Payments Agency","Worcestershire CC","Outside London","50","[c]","21920","21300"
"New entrant CS","2022","Rural Payments Agency","York","Outside London","45","[c]","21360","21300"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Aberdeen City and Aberdeenshire","Outside London","10","[c]","21580","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Angus and Dundee City","Outside London","15","[c]","21650","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","City of Edinburgh","Outside London","95","[c]","28810","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Clackmannanshire and Fife","Outside London","15","[c]","21320","20950"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Dumfries and Galloway","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","East Ayrshire and North Ayrshire mainland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Falkirk","Outside London","20","[c]","21950","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Glasgow City","Outside London","60","[c]","21360","20950"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","10","[c]","21560","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","North Lanarkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Perth and Kinross, and Stirling","Outside London","10","[c]","21580","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","South Ayrshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Courts and Tribunals Service","South Lanarkshire","Outside London","35","[c]","21890","22000"
"New entrant CS","2022","Scottish Courts and Tribunals Service","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Fiscal Commission","City of Edinburgh","Outside London","10","[c]","37530","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","45","[c]","27480","27230"
"New entrant CS","2022","Scottish Government (excl. agencies)","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","City of Edinburgh","Outside London","1005","[c]","35280","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Falkirk","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Glasgow City","Outside London","345","[c]","36370","31540"
"New entrant CS","2022","Scottish Government (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Perth and Kinross, and Stirling","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","South Ayrshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government (excl. agencies)","West Lothian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Housing Regulator","Glasgow City","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Prison Service","Aberdeen City and Aberdeenshire","Outside London","30","[c]","22800","22640"
"New entrant CS","2022","Scottish Prison Service","City of Edinburgh","Outside London","50","[c]","27150","21640"
"New entrant CS","2022","Scottish Prison Service","Clackmannanshire and Fife","Outside London","45","[c]","22200","21640"
"New entrant CS","2022","Scottish Prison Service","Dumfries and Galloway","Outside London","10","[c]","22700","21640"
"New entrant CS","2022","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","30","[c]","21810","21640"
"New entrant CS","2022","Scottish Prison Service","Falkirk","Outside London","45","[c]","22000","21640"
"New entrant CS","2022","Scottish Prison Service","Glasgow City","Outside London","50","[c]","22680","21640"
"New entrant CS","2022","Scottish Prison Service","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","15","[c]","22450","21640"
"New entrant CS","2022","Scottish Prison Service","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","10","[c]","24900","21640"
"New entrant CS","2022","Scottish Prison Service","North Lanarkshire","Outside London","40","[c]","21640","21640"
"New entrant CS","2022","Scottish Prison Service","Perth and Kinross, and Stirling","Outside London","70","[c]","22790","21640"
"New entrant CS","2022","Scottish Public Pensions Agency","Scottish Borders","Outside London","55","[c]","25580","24400"
"New entrant CS","2022","Serious Fraud Office","Westminster","London","40","[c]","35810","31520"
"New entrant CS","2022","Social Security Scotland","Aberdeen City and Aberdeenshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Angus and Dundee City","Outside London","535","[c]","25220","24400"
"New entrant CS","2022","Social Security Scotland","City of Edinburgh","Outside London","20","[c]","29210","27230"
"New entrant CS","2022","Social Security Scotland","Clackmannanshire and Fife","Outside London","10","[c]","27410","27230"
"New entrant CS","2022","Social Security Scotland","Dumfries and Galloway","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","East Ayrshire and North Ayrshire mainland","Outside London","15","[c]","27330","27230"
"New entrant CS","2022","Social Security Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","East Lothian and Midlothian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Security Scotland","Falkirk","Outside London","5","[c]","[c]","[c]"
