"Status","Year","Region_london","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Female","Heterosexual / straight","35","[c]","27320","27500"
"Leaver Dept.","2022","Unknown","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G7","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G7","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G7","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G7","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G7","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G7","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HEO","Female","Heterosexual / straight","45","[c]","32340","32000"
"Leaver Dept.","2022","Unknown","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HEO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HEO","Female","Unknown","80","[c]","31910","32000"
"Leaver Dept.","2022","Unknown","HEO","Male","Heterosexual / straight","30","[c]","33080","32630"
"Leaver Dept.","2022","Unknown","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HEO","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HEO","Male","Unknown","70","[c]","31880","32000"
"Leaver Dept.","2022","Unknown","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA","Female","Heterosexual / straight","55","[c]","22970","22460"
"New entrant CS","2022","London","AA","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","London","AA","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","London","AA","Female","Unknown","95","[c]","23040","22460"
"New entrant CS","2022","London","AA","Male","Heterosexual / straight","45","[c]","23620","24950"
"New entrant CS","2022","London","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA","Male","Unknown","60","[c]","22880","22460"
"New entrant CS","2022","London","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AO","Female","Heterosexual / straight","515","[c]","24730","24470"
"New entrant CS","2022","London","AO","Female","LGBO","50","[c]","25420","25110"
"New entrant CS","2022","London","AO","Female","Undeclared","40","[c]","23980","23720"
"New entrant CS","2022","London","AO","Female","Unknown","330","[c]","26300","25330"
"New entrant CS","2022","London","AO","Male","Heterosexual / straight","360","[c]","25950","25110"
"New entrant CS","2022","London","AO","Male","LGBO","35","[c]","24070","23780"
"New entrant CS","2022","London","AO","Male","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","London","AO","Male","Unknown","260","[c]","26750","25850"
"New entrant CS","2022","London","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","EO","Female","Heterosexual / straight","1290","[c]","28860","28650"
"New entrant CS","2022","London","EO","Female","LGBO","130","[c]","28280","27850"
"New entrant CS","2022","London","EO","Female","Undeclared","200","[c]","28010","27270"
"New entrant CS","2022","London","EO","Female","Unknown","650","[c]","28860","28650"
"New entrant CS","2022","London","EO","Male","Heterosexual / straight","805","[c]","29220","29390"
"New entrant CS","2022","London","EO","Male","LGBO","110","[c]","28670","27960"
"New entrant CS","2022","London","EO","Male","Undeclared","105","[c]","28360","27270"
"New entrant CS","2022","London","EO","Male","Unknown","485","[c]","28980","28650"
"New entrant CS","2022","London","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G6","Female","Heterosexual / straight","90","[c]","68450","66230"
"New entrant CS","2022","London","G6","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","London","G6","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","London","G6","Female","Unknown","60","[c]","68300","65440"
"New entrant CS","2022","London","G6","Male","Heterosexual / straight","105","[c]","68970","66250"
"New entrant CS","2022","London","G6","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","London","G6","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","London","G6","Male","Unknown","55","[c]","71750","68700"
"New entrant CS","2022","London","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G7","Female","Heterosexual / straight","480","[c]","54290","53380"
"New entrant CS","2022","London","G7","Female","LGBO","40","[c]","55370","54110"
"New entrant CS","2022","London","G7","Female","Undeclared","60","[c]","53890","53360"
"New entrant CS","2022","London","G7","Female","Unknown","190","[c]","56720","54700"
"New entrant CS","2022","London","G7","Male","Heterosexual / straight","335","[c]","55720","54270"
"New entrant CS","2022","London","G7","Male","LGBO","55","[c]","55990","54110"
"New entrant CS","2022","London","G7","Male","Undeclared","60","[c]","55050","54050"
"New entrant CS","2022","London","G7","Male","Unknown","185","[c]","58260","55710"
"New entrant CS","2022","London","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HEO","Female","Heterosexual / straight","995","[c]","34190","33570"
"New entrant CS","2022","London","HEO","Female","LGBO","140","[c]","33590","33210"
"New entrant CS","2022","London","HEO","Female","Undeclared","165","[c]","33210","32790"
"New entrant CS","2022","London","HEO","Female","Unknown","630","[c]","31760","32560"
"New entrant CS","2022","London","HEO","Male","Heterosexual / straight","785","[c]","34140","33570"
"New entrant CS","2022","London","HEO","Male","LGBO","135","[c]","34000","33570"
"New entrant CS","2022","London","HEO","Male","Undeclared","125","[c]","33600","33050"
"New entrant CS","2022","London","HEO","Male","Unknown","550","[c]","32700","33210"
"New entrant CS","2022","London","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS level","Female","Heterosexual / straight","50","[c]","97010","93000"
"New entrant CS","2022","London","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS level","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS level","Female","Unknown","30","[c]","93780","78130"
"New entrant CS","2022","London","SCS level","Male","Heterosexual / straight","50","[c]","106740","98500"
"New entrant CS","2022","London","SCS level","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS level","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS level","Male","Unknown","35","[c]","105310","95000"
"New entrant CS","2022","London","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SEO","Female","Heterosexual / straight","500","[c]","41800","40650"
"New entrant CS","2022","London","SEO","Female","LGBO","60","[c]","41140","40650"
"New entrant CS","2022","London","SEO","Female","Undeclared","85","[c]","41250","40650"
"New entrant CS","2022","London","SEO","Female","Unknown","220","[c]","41460","41750"
"New entrant CS","2022","London","SEO","Male","Heterosexual / straight","345","[c]","42130","41750"
"New entrant CS","2022","London","SEO","Male","LGBO","55","[c]","41280","41000"
"New entrant CS","2022","London","SEO","Male","Undeclared","60","[c]","42130","41670"
"New entrant CS","2022","London","SEO","Male","Unknown","180","[c]","41700","41750"
"New entrant CS","2022","London","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Female","Heterosexual / straight","480","[c]","33100","28730"
"New entrant CS","2022","London","Unknown","Female","LGBO","35","[c]","36380","27060"
"New entrant CS","2022","London","Unknown","Female","Undeclared","50","[c]","35910","33700"
"New entrant CS","2022","London","Unknown","Female","Unknown","205","[c]","33000","28690"
"New entrant CS","2022","London","Unknown","Male","Heterosexual / straight","180","[c]","36720","33700"
"New entrant CS","2022","London","Unknown","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Male","Unknown","95","[c]","34610","33700"
"New entrant CS","2022","London","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","London","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","AA","Female","Heterosexual / straight","935","[c]","20370","20890"
"New entrant CS","2022","Outside London","AA","Female","LGBO","145","[c]","20700","20890"
"New entrant CS","2022","Outside London","AA","Female","Undeclared","45","[c]","19820","20890"
"New entrant CS","2022","Outside London","AA","Female","Unknown","770","[c]","20350","20890"
"New entrant CS","2022","Outside London","AA","Male","Heterosexual / straight","755","[c]","20750","20890"
"New entrant CS","2022","Outside London","AA","Male","LGBO","70","[c]","20400","20890"
"New entrant CS","2022","Outside London","AA","Male","Undeclared","45","[c]","19850","19200"
"New entrant CS","2022","Outside London","AA","Male","Unknown","670","[c]","20720","20890"
"New entrant CS","2022","Outside London","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","AO","Female","Heterosexual / straight","5895","[c]","21780","21260"
"New entrant CS","2022","Outside London","AO","Female","LGBO","690","[c]","22150","21260"
"New entrant CS","2022","Outside London","AO","Female","Undeclared","370","[c]","21780","21260"
"New entrant CS","2022","Outside London","AO","Female","Unknown","3540","[c]","21790","21260"
"New entrant CS","2022","Outside London","AO","Male","Heterosexual / straight","4625","[c]","22370","21260"
"New entrant CS","2022","Outside London","AO","Male","LGBO","480","[c]","21700","21260"
"New entrant CS","2022","Outside London","AO","Male","Undeclared","255","[c]","22130","21260"
"New entrant CS","2022","Outside London","AO","Male","Unknown","2815","[c]","22160","21300"
"New entrant CS","2022","Outside London","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","EO","Female","Heterosexual / straight","4200","[c]","26730","27230"
"New entrant CS","2022","Outside London","EO","Female","LGBO","415","[c]","26480","26930"
"New entrant CS","2022","Outside London","EO","Female","Undeclared","255","[c]","26200","26590"
"New entrant CS","2022","Outside London","EO","Female","Unknown","1750","[c]","26270","26590"
"New entrant CS","2022","Outside London","EO","Male","Heterosexual / straight","3270","[c]","26770","26820"
"New entrant CS","2022","Outside London","EO","Male","LGBO","395","[c]","26700","27230"
"New entrant CS","2022","Outside London","EO","Male","Undeclared","230","[c]","26570","26590"
"New entrant CS","2022","Outside London","EO","Male","Unknown","1815","[c]","26350","26590"
"New entrant CS","2022","Outside London","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","G6","Female","Heterosexual / straight","130","[c]","66240","65280"
"New entrant CS","2022","Outside London","G6","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","G6","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","G6","Female","Unknown","75","[c]","68000","65280"
"New entrant CS","2022","Outside London","G6","Male","Heterosexual / straight","165","[c]","66990","65280"
"New entrant CS","2022","Outside London","G6","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","G6","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","G6","Male","Unknown","90","[c]","70420","65290"
"New entrant CS","2022","Outside London","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","G7","Female","Heterosexual / straight","705","[c]","52020","49860"
"New entrant CS","2022","Outside London","G7","Female","LGBO","50","[c]","51940","49700"
"New entrant CS","2022","Outside London","G7","Female","Undeclared","80","[c]","51580","50100"
"New entrant CS","2022","Outside London","G7","Female","Unknown","235","[c]","53910","50430"
"New entrant CS","2022","Outside London","G7","Male","Heterosexual / straight","720","[c]","53230","51590"
"New entrant CS","2022","Outside London","G7","Male","LGBO","45","[c]","52370","50430"
"New entrant CS","2022","Outside London","G7","Male","Undeclared","70","[c]","51840","49860"
"New entrant CS","2022","Outside London","G7","Male","Unknown","320","[c]","54950","53000"
"New entrant CS","2022","Outside London","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","HEO","Female","Heterosexual / straight","1975","[c]","31670","31540"
"New entrant CS","2022","Outside London","HEO","Female","LGBO","230","[c]","31240","31250"
"New entrant CS","2022","Outside London","HEO","Female","Undeclared","160","[c]","31440","30980"
"New entrant CS","2022","Outside London","HEO","Female","Unknown","830","[c]","31100","31540"
"New entrant CS","2022","Outside London","HEO","Male","Heterosexual / straight","1735","[c]","32040","32000"
"New entrant CS","2022","Outside London","HEO","Male","LGBO","195","[c]","31300","31540"
"New entrant CS","2022","Outside London","HEO","Male","Undeclared","175","[c]","31590","31540"
"New entrant CS","2022","Outside London","HEO","Male","Unknown","840","[c]","31020","31540"
"New entrant CS","2022","Outside London","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","SCS level","Female","Heterosexual / straight","45","[c]","87330","80000"
"New entrant CS","2022","Outside London","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","SCS level","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","SCS level","Male","Heterosexual / straight","50","[c]","89360","82950"
"New entrant CS","2022","Outside London","SCS level","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","SCS level","Male","Unknown","35","[c]","109800","92670"
"New entrant CS","2022","Outside London","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","SEO","Female","Heterosexual / straight","1190","[c]","39500","39000"
"New entrant CS","2022","Outside London","SEO","Female","LGBO","110","[c]","38980","38340"
"New entrant CS","2022","Outside London","SEO","Female","Undeclared","120","[c]","38640","38200"
"New entrant CS","2022","Outside London","SEO","Female","Unknown","375","[c]","39600","39660"
"New entrant CS","2022","Outside London","SEO","Male","Heterosexual / straight","1070","[c]","40100","39660"
"New entrant CS","2022","Outside London","SEO","Male","LGBO","90","[c]","39700","39660"
"New entrant CS","2022","Outside London","SEO","Male","Undeclared","115","[c]","39340","38650"
"New entrant CS","2022","Outside London","SEO","Male","Unknown","420","[c]","39800","39660"
"New entrant CS","2022","Outside London","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","Unknown","Female","Heterosexual / straight","3195","[c]","27550","24800"
"New entrant CS","2022","Outside London","Unknown","Female","LGBO","265","[c]","26970","24090"
"New entrant CS","2022","Outside London","Unknown","Female","Undeclared","155","[c]","26970","24800"
"New entrant CS","2022","Outside London","Unknown","Female","Unknown","1975","[c]","27000","24800"
"New entrant CS","2022","Outside London","Unknown","Male","Heterosexual / straight","1155","[c]","30120","27540"
"New entrant CS","2022","Outside London","Unknown","Male","LGBO","110","[c]","29070","24800"
"New entrant CS","2022","Outside London","Unknown","Male","Undeclared","95","[c]","32230","30810"
"New entrant CS","2022","Outside London","Unknown","Male","Unknown","825","[c]","28750","28200"
"New entrant CS","2022","Outside London","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Outside London","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
