"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","East Midlands (England)","AO","100","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","East Midlands (England)","EO","105","[c]","26580","26590"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","East Midlands (England)","HEO","30","[c]","33110","33080"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","East of England","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","London","AO","20","[c]","25330","25330"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","London","EO","25","[c]","30760","30750"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","London","HEO","15","[c]","37610","37610"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","North East (England)","AO","475","[c]","21430","21250"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","North East (England)","EO","125","[c]","26520","26590"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","North East (England)","HEO","30","[c]","33020","33080"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","North West (England)","AO","755","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","North West (England)","EO","110","[c]","26460","26590"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","North West (England)","HEO","70","[c]","33080","33080"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","North West (England)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Northern Ireland","AO","105","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Northern Ireland","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Northern Ireland","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Northern Ireland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Scotland","AO","295","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Scotland","EO","25","[c]","26600","26590"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Scotland","HEO","20","[c]","33080","33080"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","South East (England)","AO","25","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","South West (England)","AO","80","[c]","21800","21750"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","South West (England)","EO","20","[c]","26600","26590"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","South West (England)","HEO","20","[c]","33080","33080"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Wales","AO","170","[c]","21260","21250"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Wales","EO","45","[c]","26590","26590"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Wales","HEO","25","[c]","33090","33080"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","West Midlands (England)","AO","285","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","West Midlands (England)","EO","60","[c]","26640","26590"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","West Midlands (England)","HEO","25","[c]","33010","33080"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Yorkshire and The Humber","AO","265","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Yorkshire and The Humber","EO","40","[c]","26470","26590"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Yorkshire and The Humber","HEO","20","[c]","33080","33080"
"New entrant CS","2022","HM Revenue and Customs","Operational Delivery","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Research","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Research","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Research","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Research","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Research","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Research","North West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Operational Research","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Other","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Other","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Other","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Other","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Other","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Other","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Other","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Other","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Other","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Other","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Other","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Other","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Other","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Policy","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Policy","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Policy","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Policy","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Policy","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Policy","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Policy","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Policy","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Policy","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","London","SEO","10","[c]","43430","43430"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","North East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","North East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","North West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","North West (England)","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Project Delivery","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","East Midlands (England)","EO","15","[c]","25310","25000"
"New entrant CS","2022","HM Revenue and Customs","Property","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","East of England","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","London","EO","25","[c]","28870","28500"
"New entrant CS","2022","HM Revenue and Customs","Property","London","HEO","25","[c]","31460","31130"
"New entrant CS","2022","HM Revenue and Customs","Property","London","SEO","10","[c]","47930","48850"
"New entrant CS","2022","HM Revenue and Customs","Property","North East (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","North East (England)","EO","15","[c]","25320","25000"
"New entrant CS","2022","HM Revenue and Customs","Property","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","North East (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","North West (England)","EO","30","[c]","25290","25000"
"New entrant CS","2022","HM Revenue and Customs","Property","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","North West (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","North West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","South East (England)","EO","10","[c]","25000","25000"
"New entrant CS","2022","HM Revenue and Customs","Property","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","South East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","South West (England)","EO","10","[c]","25090","25000"
"New entrant CS","2022","HM Revenue and Customs","Property","South West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","West Midlands (England)","EO","10","[c]","25100","25000"
"New entrant CS","2022","HM Revenue and Customs","Property","West Midlands (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","Yorkshire and The Humber","EO","20","[c]","25110","25000"
"New entrant CS","2022","HM Revenue and Customs","Property","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Property","Yorkshire and The Humber","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Security","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Security","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Social Research","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Social Research","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Social Research","London","HEO","10","[c]","37610","37610"
"New entrant CS","2022","HM Revenue and Customs","Social Research","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Social Research","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Social Research","North West (England)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Social Research","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Statistics","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Statistics","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Statistics","London","HEO","10","[c]","37360","37610"
"New entrant CS","2022","HM Revenue and Customs","Statistics","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Statistics","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Statistics","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Statistics","North West (England)","HEO","20","[c]","33110","33080"
"New entrant CS","2022","HM Revenue and Customs","Statistics","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tax","East Midlands (England)","AO","45","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Tax","East Midlands (England)","EO","105","[c]","26560","26590"
"New entrant CS","2022","HM Revenue and Customs","Tax","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tax","East Midlands (England)","HEO","55","[c]","33090","33080"
"New entrant CS","2022","HM Revenue and Customs","Tax","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tax","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tax","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tax","London","EO","120","[c]","30760","30750"
"New entrant CS","2022","HM Revenue and Customs","Tax","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tax","London","HEO","115","[c]","37650","37610"
"New entrant CS","2022","HM Revenue and Customs","Tax","North East (England)","AO","100","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Tax","North East (England)","EO","105","[c]","26550","26590"
"New entrant CS","2022","HM Revenue and Customs","Tax","North East (England)","HEO","55","[c]","32980","33080"
"New entrant CS","2022","HM Revenue and Customs","Tax","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tax","North West (England)","AO","220","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Tax","North West (England)","EO","265","[c]","26440","26590"
"New entrant CS","2022","HM Revenue and Customs","Tax","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tax","North West (England)","HEO","115","[c]","32990","33080"
"New entrant CS","2022","HM Revenue and Customs","Tax","Northern Ireland","AO","80","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Tax","Northern Ireland","EO","80","[c]","26390","26590"
"New entrant CS","2022","HM Revenue and Customs","Tax","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tax","Northern Ireland","HEO","70","[c]","33080","33080"
"New entrant CS","2022","HM Revenue and Customs","Tax","Scotland","AO","130","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Tax","Scotland","EO","105","[c]","26550","26590"
"New entrant CS","2022","HM Revenue and Customs","Tax","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tax","Scotland","HEO","100","[c]","33100","33080"
"New entrant CS","2022","HM Revenue and Customs","Tax","South East (England)","AO","15","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Tax","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tax","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tax","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tax","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tax","South West (England)","HEO","15","[c]","33170","33080"
"New entrant CS","2022","HM Revenue and Customs","Tax","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tax","Wales","AO","60","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Tax","Wales","EO","40","[c]","26360","26590"
"New entrant CS","2022","HM Revenue and Customs","Tax","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tax","Wales","HEO","40","[c]","33140","33080"
"New entrant CS","2022","HM Revenue and Customs","Tax","West Midlands (England)","AO","15","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Tax","West Midlands (England)","EO","125","[c]","26570","26590"
"New entrant CS","2022","HM Revenue and Customs","Tax","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tax","West Midlands (England)","HEO","75","[c]","33010","33080"
"New entrant CS","2022","HM Revenue and Customs","Tax","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tax","Yorkshire and The Humber","AO","75","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Tax","Yorkshire and The Humber","EO","130","[c]","26620","26590"
"New entrant CS","2022","HM Revenue and Customs","Tax","Yorkshire and The Humber","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Tax","Yorkshire and The Humber","HEO","50","[c]","33110","33080"
"New entrant CS","2022","HM Revenue and Customs","Unknown","East Midlands (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","East Midlands (England)","EO","35","[c]","26620","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","East Midlands (England)","HEO","10","[c]","33080","33080"
"New entrant CS","2022","HM Revenue and Customs","Unknown","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","East of England","AO","20","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","London","AO","25","[c]","25330","25330"
"New entrant CS","2022","HM Revenue and Customs","Unknown","London","EO","75","[c]","30760","30750"
"New entrant CS","2022","HM Revenue and Customs","Unknown","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","London","HEO","40","[c]","37610","37610"
"New entrant CS","2022","HM Revenue and Customs","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","North East (England)","AO","100","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Unknown","North East (England)","EO","30","[c]","26730","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","North East (England)","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","North West (England)","AO","175","[c]","21290","21250"
"New entrant CS","2022","HM Revenue and Customs","Unknown","North West (England)","EO","65","[c]","26550","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","North West (England)","HEO","20","[c]","33080","33080"
"New entrant CS","2022","HM Revenue and Customs","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Northern Ireland","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Northern Ireland","EO","20","[c]","26590","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Scotland","AO","105","[c]","21250","21250"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Scotland","EO","35","[c]","26510","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Scotland","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","South East (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","South East (England)","EO","15","[c]","26590","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","South East (England)","SEO","[c]","[c]","[c]","[c]"
