"Status","Year","Age","Function_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","50-59","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Outside London","EO","10","[c]","27600","27570"
"Leaver Dept.","2022","50-59","Counter Fraud","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Debt","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Debt","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Debt","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Outside London","G7","15","[c]","55280","55170"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Outside London","HEO","15","[c]","33470","33300"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Outside London","SEO","25","[c]","37290","37040"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Outside London","G7","15","[c]","53470","52840"
"Leaver Dept.","2022","50-59","Finance","Outside London","HEO","10","[c]","31520","31990"
"Leaver Dept.","2022","50-59","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Outside London","SEO","25","[c]","39540","38630"
"Leaver Dept.","2022","50-59","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Grants Management","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Grants Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Grants Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Grants Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","London","G7","10","[c]","53780","54070"
"Leaver Dept.","2022","50-59","Human Resources","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Outside London","EO","15","[c]","26960","27570"
"Leaver Dept.","2022","50-59","Human Resources","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Outside London","HEO","15","[c]","31860","32060"
"Leaver Dept.","2022","50-59","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Outside London","SEO","20","[c]","39840","39020"
"Leaver Dept.","2022","50-59","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","London","AA","10","[c]","20390","19530"
"Leaver Dept.","2022","50-59","No function","London","AO","35","[c]","23690","23780"
"Leaver Dept.","2022","50-59","No function","London","EO","135","[c]","28440","28170"
"Leaver Dept.","2022","50-59","No function","London","G6","115","[c]","72570","67820"
"Leaver Dept.","2022","50-59","No function","London","G7","215","[c]","54760","54270"
"Leaver Dept.","2022","50-59","No function","London","HEO","125","[c]","33910","34530"
"Leaver Dept.","2022","50-59","No function","London","SCS level","105","[c]","104470","101430"
"Leaver Dept.","2022","50-59","No function","London","SEO","130","[c]","41290","40570"
"Leaver Dept.","2022","50-59","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Outside London","AA","20","[c]","19790","19520"
"Leaver Dept.","2022","50-59","No function","Outside London","AO","195","[c]","21180","21260"
"Leaver Dept.","2022","50-59","No function","Outside London","EO","305","[c]","26890","27570"
"Leaver Dept.","2022","50-59","No function","Outside London","G6","100","[c]","70760","67810"
"Leaver Dept.","2022","50-59","No function","Outside London","G7","235","[c]","52260","50930"
"Leaver Dept.","2022","50-59","No function","Outside London","HEO","235","[c]","32010","31990"
"Leaver Dept.","2022","50-59","No function","Outside London","SCS level","95","[c]","115010","113110"
"Leaver Dept.","2022","50-59","No function","Outside London","SEO","225","[c]","40300","40060"
"Leaver Dept.","2022","50-59","No function","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Unknown","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Outside London","EO","10","[c]","24900","24890"
"Leaver Dept.","2022","50-59","Project Delivery","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Outside London","G7","20","[c]","52320","52830"
"Leaver Dept.","2022","50-59","Project Delivery","Outside London","HEO","20","[c]","31830","32420"
"Leaver Dept.","2022","50-59","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Outside London","SEO","35","[c]","39560","39470"
"Leaver Dept.","2022","50-59","Project Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","EO","25","[c]","29710","29080"
"Leaver Dept.","2022","50-59","Unknown","London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","G7","25","[c]","59960","60090"
"Leaver Dept.","2022","50-59","Unknown","London","HEO","25","[c]","35050","35070"
"Leaver Dept.","2022","50-59","Unknown","London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outside London","AO","105","[c]","21630","21680"
"Leaver Dept.","2022","50-59","Unknown","Outside London","EO","95","[c]","26450","26160"
"Leaver Dept.","2022","50-59","Unknown","Outside London","G6","15","[c]","68830","68400"
"Leaver Dept.","2022","50-59","Unknown","Outside London","G7","20","[c]","53930","53310"
"Leaver Dept.","2022","50-59","Unknown","Outside London","HEO","35","[c]","32830","32740"
"Leaver Dept.","2022","50-59","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Outside London","SEO","35","[c]","39860","37890"
"Leaver Dept.","2022","50-59","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Overseas","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Analysis","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Analysis","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Counter Fraud","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Legal","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","London","EO","25","[c]","28500","27920"
"Leaver Dept.","2022","60-64","No function","London","G6","25","[c]","70520","68520"
"Leaver Dept.","2022","60-64","No function","London","G7","30","[c]","55060","54630"
"Leaver Dept.","2022","60-64","No function","London","HEO","25","[c]","33700","34530"
"Leaver Dept.","2022","60-64","No function","London","SCS level","25","[c]","126180","114550"
"Leaver Dept.","2022","60-64","No function","London","SEO","25","[c]","41940","41370"
"Leaver Dept.","2022","60-64","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Outside London","AO","45","[c]","21390","21260"
"Leaver Dept.","2022","60-64","No function","Outside London","EO","50","[c]","26480","27570"
"Leaver Dept.","2022","60-64","No function","Outside London","G6","30","[c]","74460","71890"
"Leaver Dept.","2022","60-64","No function","Outside London","G7","45","[c]","53190","52330"
"Leaver Dept.","2022","60-64","No function","Outside London","HEO","40","[c]","33520","32930"
"Leaver Dept.","2022","60-64","No function","Outside London","SCS level","35","[c]","118310","118280"
"Leaver Dept.","2022","60-64","No function","Outside London","SEO","35","[c]","40140","40060"
"Leaver Dept.","2022","60-64","No function","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Security","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
