"Status","Year","Disability","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","UK Statistics Authority","Outside London","60","[c]","32230","29540"
"Leaver Dept.","2022","Unknown","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Welsh Government","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Attorney General's Departments","London","50","[c]","37150","29280"
"New entrant CS","2022","Declared disabled","Attorney General's Departments","Outside London","60","[c]","31490","26970"
"New entrant CS","2022","Declared disabled","Cabinet Office","London","55","[c]","39540","34550"
"New entrant CS","2022","Declared disabled","Cabinet Office","Outside London","70","[c]","35770","32000"
"New entrant CS","2022","Declared disabled","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","London","45","[c]","34340","33570"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Outside London","45","[c]","25830","24250"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","London","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Education","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Education","Outside London","40","[c]","30310","29360"
"New entrant CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","London","75","[c]","40080","32560"
"New entrant CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Outside London","210","[c]","32010","29180"
"New entrant CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for International Trade","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","London","45","[c]","32660","31030"
"New entrant CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","30","[c]","32720","30190"
"New entrant CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport","Outside London","45","[c]","26360","24240"
"New entrant CS","2022","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions","London","135","[c]","31290","31060"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions","Outside London","1035","[c]","25070","24250"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care","London","85","[c]","34370","32330"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care","Outside London","100","[c]","34610","28970"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Land Registry","Outside London","35","[c]","25730","22600"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs","London","40","[c]","35410","30750"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs","Outside London","370","[c]","26050","26590"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Home Office","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Home Office","Outside London","45","[c]","27750","24880"
"New entrant CS","2022","Declared disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence","Outside London","210","[c]","30530","26350"
"New entrant CS","2022","Declared disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice","London","260","[c]","33760","30520"
"New entrant CS","2022","Declared disabled","Ministry of Justice","Outside London","1435","[c]","27320","24800"
"New entrant CS","2022","Declared disabled","Ministry of Justice","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Government","Outside London","265","[c]","27570","27230"
"New entrant CS","2022","Declared disabled","The National Archives","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Outside London","85","[c]","28360","30210"
"New entrant CS","2022","Declared disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Attorney General's Departments","London","435","[c]","37810","30720"
"New entrant CS","2022","Declared non-disabled","Attorney General's Departments","Outside London","330","[c]","31730","25480"
"New entrant CS","2022","Declared non-disabled","Cabinet Office","London","305","[c]","40930","34550"
"New entrant CS","2022","Declared non-disabled","Cabinet Office","Outside London","350","[c]","36210","32000"
"New entrant CS","2022","Declared non-disabled","Cabinet Office","Unknown","70","[c]","37370","34530"
"New entrant CS","2022","Declared non-disabled","Chancellor's other departments","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Chancellor's other departments","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","London","110","[c]","45780","36000"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","London","340","[c]","38250","33570"
"New entrant CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Outside London","615","[c]","30820","27380"
"New entrant CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","London","250","[c]","35290","34020"
"New entrant CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Outside London","60","[c]","37530","34020"
"New entrant CS","2022","Declared non-disabled","Department for Education","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Education","Outside London","140","[c]","36890","36500"
"New entrant CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","London","470","[c]","38210","32560"
"New entrant CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Outside London","1610","[c]","29320","24920"
"New entrant CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for International Trade","London","175","[c]","36360","31800"
"New entrant CS","2022","Declared non-disabled","Department for International Trade","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","London","215","[c]","37680","33210"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Outside London","215","[c]","34300","30190"
"New entrant CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Transport","London","265","[c]","44240","42470"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Outside London","820","[c]","27320","26130"
"New entrant CS","2022","Declared non-disabled","Department for Transport","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Department for Work and Pensions","London","850","[c]","31590","31060"
"New entrant CS","2022","Declared non-disabled","Department for Work and Pensions","Outside London","6485","[c]","25790","27570"
"New entrant CS","2022","Declared non-disabled","Department for Work and Pensions","Unknown","55","[c]","31340","29290"
"New entrant CS","2022","Declared non-disabled","Department of Health and Social Care","London","720","[c]","37110","32330"
"New entrant CS","2022","Declared non-disabled","Department of Health and Social Care","Outside London","870","[c]","33440","28970"
"New entrant CS","2022","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Estyn","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Agency","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Food Standards Agency","Outside London","75","[c]","33850","30350"
"New entrant CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Land Registry","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Land Registry","Outside London","180","[c]","26330","22600"
"New entrant CS","2022","Declared non-disabled","HM Revenue and Customs","London","430","[c]","36890","37610"
"New entrant CS","2022","Declared non-disabled","HM Revenue and Customs","Outside London","4180","[c]","26470","26590"
"New entrant CS","2022","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","HM Treasury","London","180","[c]","34640","28500"
"New entrant CS","2022","Declared non-disabled","HM Treasury","Outside London","60","[c]","34680","29320"
"New entrant CS","2022","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Home Office","Outside London","35","[c]","28070","24880"
"New entrant CS","2022","Declared non-disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence","London","135","[c]","35910","34000"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence","Outside London","2580","[c]","30480","27010"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Defence","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice","London","1245","[c]","33270","30520"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice","Outside London","7785","[c]","25880","23170"
"New entrant CS","2022","Declared non-disabled","Ministry of Justice","Unknown","80","[c]","26750","24000"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Northern Ireland Office","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","London","40","[c]","48540","46360"
"New entrant CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Outside London","170","[c]","50730","46360"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","London","215","[c]","40140","32320"
"New entrant CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Outside London","185","[c]","32400","25000"
"New entrant CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Outside London","50","[c]","37490","38000"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of Rail and Road","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Scottish Government","Outside London","2130","[c]","29830","27230"
"New entrant CS","2022","Declared non-disabled","The National Archives","London","70","[c]","34990","30050"
"New entrant CS","2022","Declared non-disabled","UK Export Finance","London","105","[c]","43050","37000"
"New entrant CS","2022","Declared non-disabled","UK Export Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","UK Statistics Authority","Outside London","540","[c]","29590","30210"
"New entrant CS","2022","Declared non-disabled","UK Supreme Court","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Water Services Regulation Authority","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Water Services Regulation Authority","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Welsh Government","Outside London","270","[c]","35220","31210"
"New entrant CS","2022","Undeclared","Attorney General's Departments","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Attorney General's Departments","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Education","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","London","35","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","70","[c]","33110","30660"
"New entrant CS","2022","Undeclared","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Transport","London","35","[c]","42890","42470"
"New entrant CS","2022","Undeclared","Department for Transport","Outside London","80","[c]","27780","26130"
"New entrant CS","2022","Undeclared","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","London","55","[c]","31490","31060"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","Outside London","350","[c]","26020","27570"
"New entrant CS","2022","Undeclared","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Department of Health and Social Care","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Food Standards Agency","Outside London","40","[c]","31190","30350"
"New entrant CS","2022","Undeclared","HM Land Registry","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Revenue and Customs","Outside London","170","[c]","26050","25000"
"New entrant CS","2022","Undeclared","HM Treasury","London","50","[c]","35350","29150"
"New entrant CS","2022","Undeclared","HM Treasury","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Defence","Outside London","100","[c]","29540","26350"
"New entrant CS","2022","Undeclared","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Ministry of Justice","London","100","[c]","35410","31790"
"New entrant CS","2022","Undeclared","Ministry of Justice","Outside London","385","[c]","27710","24970"
"New entrant CS","2022","Undeclared","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scottish Government","Outside London","60","[c]","30580","27230"
"New entrant CS","2022","Undeclared","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","UK Statistics Authority","Outside London","40","[c]","27000","23880"
"New entrant CS","2022","Undeclared","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Welsh Government","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Attorney General's Departments","London","55","[c]","34430","26970"
"New entrant CS","2022","Unknown","Attorney General's Departments","Outside London","95","[c]","29610","25480"
"New entrant CS","2022","Unknown","Cabinet Office","London","605","[c]","36820","28000"
"New entrant CS","2022","Unknown","Cabinet Office","Outside London","375","[c]","43290","28000"
"New entrant CS","2022","Unknown","Cabinet Office","Unknown","100","[c]","36800","28000"
"New entrant CS","2022","Unknown","Chancellor's other departments","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Charity Commission","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Charity Commission","Outside London","55","[c]","26130","24440"
"New entrant CS","2022","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","London","140","[c]","37160","33570"
"New entrant CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","240","[c]","29330","24030"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Digital, Culture, Media and Sport","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Education","London","155","[c]","36860","32940"
"New entrant CS","2022","Unknown","Department for Education","Outside London","705","[c]","33590","29360"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","London","215","[c]","37980","33240"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Outside London","245","[c]","33150","29180"
"New entrant CS","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for International Trade","London","190","[c]","36420","31800"
"New entrant CS","2022","Unknown","Department for International Trade","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","London","85","[c]","36140","33210"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Outside London","65","[c]","31070","30190"
"New entrant CS","2022","Unknown","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Transport","London","230","[c]","40780","34710"
"New entrant CS","2022","Unknown","Department for Transport","Outside London","705","[c]","26180","26130"
"New entrant CS","2022","Unknown","Department for Transport","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department for Work and Pensions","London","195","[c]","32080","31060"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Outside London","1375","[c]","25810","24250"
"New entrant CS","2022","Unknown","Department for Work and Pensions","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Department of Health and Social Care","London","995","[c]","41250","32790"
"New entrant CS","2022","Unknown","Department of Health and Social Care","Outside London","470","[c]","40490","36330"
"New entrant CS","2022","Unknown","Department of Health and Social Care","Unknown","55","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Food Standards Agency","Outside London","45","[c]","32730","30350"
"New entrant CS","2022","Unknown","HM Land Registry","London","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Land Registry","Outside London","245","[c]","26570","22600"
"New entrant CS","2022","Unknown","HM Revenue and Customs","London","275","[c]","35340","30750"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Outside London","3015","[c]","25470","21250"
"New entrant CS","2022","Unknown","HM Revenue and Customs","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Treasury","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","HM Treasury","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","London","835","[c]","34550","28650"
"New entrant CS","2022","Unknown","Home Office","Outside London","1615","[c]","27240","24880"
"New entrant CS","2022","Unknown","Home Office","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence","London","145","[c]","35870","30450"
"New entrant CS","2022","Unknown","Ministry of Defence","Outside London","1570","[c]","29420","25540"
"New entrant CS","2022","Unknown","Ministry of Defence","Overseas","30","[c]","40440","40800"
"New entrant CS","2022","Unknown","Ministry of Defence","Unknown","165","[c]","21850","16190"
"New entrant CS","2022","Unknown","Ministry of Justice","London","1130","[c]","31180","30200"
"New entrant CS","2022","Unknown","Ministry of Justice","Outside London","5545","[c]","25480","23170"
"New entrant CS","2022","Unknown","Ministry of Justice","Unknown","200","[c]","28180","24780"
"New entrant CS","2022","Unknown","National Crime Agency","London","155","[c]","41410","37560"
"New entrant CS","2022","Unknown","National Crime Agency","Outside London","310","[c]","34430","34140"
"New entrant CS","2022","Unknown","National Crime Agency","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Northern Ireland Office","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Gas and Electricity Markets","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Gas and Electricity Markets","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of Qualifications and Examinations Regulation","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of the Secretary of State for Scotland","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Office of the Secretary of State for Scotland","Outside London","10","[c]","[c]","[c]"
