"Status","Year","Ethnicity","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Accountant in Bankruptcy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Accountant in Bankruptcy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Advisory, Conciliation and Arbitration Service","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Advisory, Conciliation and Arbitration Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Animal and Plant Health Agency","Heterosexual / straight","300","[c]","26220","24920"
"New entrant CS","2022","White","Animal and Plant Health Agency","LGBO","40","[c]","24820","24370"
"New entrant CS","2022","White","Animal and Plant Health Agency","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Attorney General's Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Attorney General's Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Attorney General's Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Cabinet Office (excl. agencies)","Heterosexual / straight","485","[c]","39100","34500"
"New entrant CS","2022","White","Cabinet Office (excl. agencies)","LGBO","75","[c]","34770","32000"
"New entrant CS","2022","White","Cabinet Office (excl. agencies)","Undeclared","35","[c]","43910","34550"
"New entrant CS","2022","White","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Centre for Environment, Fisheries and Aquaculture Science","Unknown","60","[c]","27210","25460"
"New entrant CS","2022","White","Charity Commission","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Companies House","Heterosexual / straight","95","[c]","28530","24500"
"New entrant CS","2022","White","Companies House","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Companies House","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Companies House","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","Heterosexual / straight","60","[c]","49890","39440"
"New entrant CS","2022","White","Competition and Markets Authority","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Criminal Injuries Compensation Authority","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Criminal Injuries Compensation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Crown Commercial Service","Heterosexual / straight","75","[c]","31630","30420"
"New entrant CS","2022","White","Crown Commercial Service","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Crown Commercial Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Crown Commercial Service","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Crown Office and Procurator Fiscal Service","Heterosexual / straight","320","[c]","26120","21050"
"New entrant CS","2022","White","Crown Office and Procurator Fiscal Service","LGBO","45","[c]","24680","21050"
"New entrant CS","2022","White","Crown Office and Procurator Fiscal Service","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Crown Prosecution Service","Heterosexual / straight","405","[c]","32600","25480"
"New entrant CS","2022","White","Crown Prosecution Service","LGBO","45","[c]","25520","23770"
"New entrant CS","2022","White","Crown Prosecution Service","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Defence Equipment and Support","Heterosexual / straight","560","[c]","31790","28050"
"New entrant CS","2022","White","Defence Equipment and Support","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Defence Equipment and Support","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Defence Equipment and Support","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Defence Science and Technology Laboratory","Heterosexual / straight","175","[c]","32280","29230"
"New entrant CS","2022","White","Defence Science and Technology Laboratory","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Defence Science and Technology Laboratory","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Defence Science and Technology Laboratory","Unknown","175","[c]","28840","26030"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","315","[c]","38900","35070"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","60","[c]","34400","33570"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","Heterosexual / straight","215","[c]","36220","34020"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","LGBO","35","[c]","36080","34020"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Education (excl. agencies)","Heterosexual / straight","415","[c]","35240","32870"
"New entrant CS","2022","White","Department for Education (excl. agencies)","LGBO","50","[c]","32480","29360"
"New entrant CS","2022","White","Department for Education (excl. agencies)","Undeclared","30","[c]","39480","36500"
"New entrant CS","2022","White","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","915","[c]","38050","35900"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","145","[c]","38110","35900"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","60","[c]","37140","34950"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Heterosexual / straight","160","[c]","38880","31800"
"New entrant CS","2022","White","Department for International Trade","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","270","[c]","37740","33210"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","65","[c]","32900","30190"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport (excl. agencies)","Heterosexual / straight","260","[c]","44080","42470"
"New entrant CS","2022","White","Department for Transport (excl. agencies)","LGBO","55","[c]","41960","41390"
"New entrant CS","2022","White","Department for Transport (excl. agencies)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","5240","[c]","25830","27570"
"New entrant CS","2022","White","Department for Work and Pensions (excl. agencies)","LGBO","655","[c]","25220","25110"
"New entrant CS","2022","White","Department for Work and Pensions (excl. agencies)","Undeclared","235","[c]","25490","27570"
"New entrant CS","2022","White","Department for Work and Pensions (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","230","[c]","37000","32790"
"New entrant CS","2022","White","Department of Health and Social Care (excl. agencies)","LGBO","50","[c]","36790","32790"
"New entrant CS","2022","White","Department of Health and Social Care (excl. agencies)","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Disclosure Scotland","Heterosexual / straight","45","[c]","25590","21050"
"New entrant CS","2022","White","Disclosure Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Disclosure Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Driver and Vehicle Licensing Agency","Heterosexual / straight","335","[c]","22770","21840"
"New entrant CS","2022","White","Driver and Vehicle Licensing Agency","LGBO","35","[c]","20990","21840"
"New entrant CS","2022","White","Driver and Vehicle Licensing Agency","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Driver and Vehicle Standards Agency","Heterosexual / straight","210","[c]","26930","26130"
"New entrant CS","2022","White","Driver and Vehicle Standards Agency","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Driver and Vehicle Standards Agency","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Education and Skills Funding Agency","Heterosexual / straight","80","[c]","34070","30320"
"New entrant CS","2022","White","Education and Skills Funding Agency","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Education and Skills Funding Agency","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Education Scotland","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Education Scotland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Education Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Heterosexual / straight","120","[c]","33400","30350"
"New entrant CS","2022","White","Food Standards Agency","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Scotland","Heterosexual / straight","45","[c]","32290","31540"
"New entrant CS","2022","White","Food Standards Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Actuary's Department","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Actuary's Department","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Internal Audit Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Legal Department","Heterosexual / straight","160","[c]","41840","43920"
"New entrant CS","2022","White","Government Legal Department","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Legal Department","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Property Agency","Heterosexual / straight","45","[c]","43780","40600"
"New entrant CS","2022","White","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Property Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Health and Safety Executive","Heterosexual / straight","185","[c]","34970","31660"
"New entrant CS","2022","White","Health and Safety Executive","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Health and Safety Executive","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Courts and Tribunals Service","Heterosexual / straight","615","[c]","23880","20970"
"New entrant CS","2022","White","HM Courts and Tribunals Service","LGBO","80","[c]","23440","20970"
"New entrant CS","2022","White","HM Courts and Tribunals Service","Undeclared","35","[c]","24240","20970"
"New entrant CS","2022","White","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Crown Prosecution Service Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Crown Prosecution Service Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Crown Prosecution Service Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","Heterosexual / straight","220","[c]","26720","22600"
"New entrant CS","2022","White","HM Land Registry","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Land Registry","Unknown","35","[c]","24250","22600"
"New entrant CS","2022","White","HM Prison and Probation Service","Heterosexual / straight","7010","[c]","26810","24270"
"New entrant CS","2022","White","HM Prison and Probation Service","LGBO","735","[c]","26730","24090"
"New entrant CS","2022","White","HM Prison and Probation Service","Undeclared","275","[c]","27790","24800"
"New entrant CS","2022","White","HM Prison and Probation Service","Unknown","40","[c]","27290","27910"
"New entrant CS","2022","White","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","2790","[c]","27400","26590"
"New entrant CS","2022","White","HM Revenue and Customs (excl. agencies)","LGBO","400","[c]","27140","26590"
"New entrant CS","2022","White","HM Revenue and Customs (excl. agencies)","Undeclared","155","[c]","27740","26590"
"New entrant CS","2022","White","HM Revenue and Customs (excl. agencies)","Unknown","480","[c]","27200","26590"
"New entrant CS","2022","White","HM Treasury (excl. agencies)","Heterosexual / straight","160","[c]","33930","28500"
"New entrant CS","2022","White","HM Treasury (excl. agencies)","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury (excl. agencies)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","White","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","Heterosexual / straight","415","[c]","30150","24880"
"New entrant CS","2022","White","Home Office","LGBO","50","[c]","30180","24880"
"New entrant CS","2022","White","Home Office","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Home Office","Unknown","60","[c]","28490","24880"
"New entrant CS","2022","White","Institute for Apprenticeships and Technical Education","Heterosexual / straight","30","[c]","41200","36570"
"New entrant CS","2022","White","Institute for Apprenticeships and Technical Education","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Institute for Apprenticeships and Technical Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Intellectual Property Office","Heterosexual / straight","110","[c]","28670","24030"
"New entrant CS","2022","White","Intellectual Property Office","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Legal Aid Agency","Heterosexual / straight","30","[c]","23570","20970"
"New entrant CS","2022","White","Legal Aid Agency","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Maritime and Coastguard Agency","Heterosexual / straight","90","[c]","32100","26840"
"New entrant CS","2022","White","Maritime and Coastguard Agency","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Maritime and Coastguard Agency","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Met Office","Heterosexual / straight","140","[c]","28910","24400"
"New entrant CS","2022","White","Met Office","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Met Office","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Met Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Ministry of Defence (excl. agencies)","Heterosexual / straight","1570","[c]","30170","26350"
"New entrant CS","2022","White","Ministry of Defence (excl. agencies)","LGBO","85","[c]","30290","26830"
"New entrant CS","2022","White","Ministry of Defence (excl. agencies)","Undeclared","50","[c]","30750","29050"
"New entrant CS","2022","White","Ministry of Defence (excl. agencies)","Unknown","80","[c]","29570","26350"
"New entrant CS","2022","White","Ministry of Justice (excl. agencies)","Heterosexual / straight","265","[c]","37560","34260"
"New entrant CS","2022","White","Ministry of Justice (excl. agencies)","LGBO","45","[c]","32860","30450"
"New entrant CS","2022","White","Ministry of Justice (excl. agencies)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","National Crime Agency","Heterosexual / straight","345","[c]","37180","36200"
"New entrant CS","2022","White","National Crime Agency","LGBO","30","[c]","36050","36410"
"New entrant CS","2022","White","National Crime Agency","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","National Infrastructure Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","National Infrastructure Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","National Infrastructure Commission","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","National Infrastructure Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","National Records of Scotland","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","White","National Records of Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","National Records of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","National Savings and Investments","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland Office","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office for Budget Responsibility","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office for Budget Responsibility","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office for Budget Responsibility","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","180","[c]","50750","46360"
"New entrant CS","2022","White","Office for Standards in Education, Children's Services and Skills","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of Gas and Electricity Markets","Heterosexual / straight","230","[c]","37070","30000"
"New entrant CS","2022","White","Office of Gas and Electricity Markets","LGBO","40","[c]","32690","25750"
"New entrant CS","2022","White","Office of Gas and Electricity Markets","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of Qualifications and Examinations Regulation","Heterosexual / straight","30","[c]","39480","38000"
"New entrant CS","2022","White","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of Qualifications and Examinations Regulation","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of Qualifications and Examinations Regulation","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of Rail and Road","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of the Public Guardian","Heterosexual / straight","35","[c]","21970","20970"
"New entrant CS","2022","White","Office of the Public Guardian","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of the Public Guardian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of the Scottish Charity Regulator","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of the Scottish Charity Regulator","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of the Scottish Charity Regulator","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of the Scottish Charity Regulator","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning Inspectorate","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning Inspectorate","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Planning Inspectorate","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Public Health England","Heterosexual / straight","135","[c]","40520","36330"
"New entrant CS","2022","White","Public Health England","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Public Health England","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Queen Elizabeth II Centre","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Queen Elizabeth II Centre","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Registers of Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Registers of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Revenue Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Revenue Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Revenue Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Royal Fleet Auxiliary","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Royal Fleet Auxiliary","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Royal Fleet Auxiliary","Undeclared","[c]","[c]","[c]","[c]"
