"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","North West (England)","Cheshire","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","Unknown","Heterosexual / straight","65","[c]","26280","24800"
"New entrant CS","2022","North West (England)","Cheshire","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cheshire","Unknown","Unknown","40","[c]","26300","24800"
"New entrant CS","2022","North West (England)","Cumbria","AA/AO","Heterosexual / straight","70","[c]","21950","21300"
"New entrant CS","2022","North West (England)","Cumbria","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","AA/AO","Unknown","105","[c]","21560","21300"
"New entrant CS","2022","North West (England)","Cumbria","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","Unknown","Heterosexual / straight","60","[c]","31970","28860"
"New entrant CS","2022","North West (England)","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Cumbria","Unknown","Unknown","30","[c]","29550","28200"
"New entrant CS","2022","North West (England)","Greater Manchester","AA/AO","Heterosexual / straight","600","[c]","21280","21250"
"New entrant CS","2022","North West (England)","Greater Manchester","AA/AO","LGBO","80","[c]","21390","21250"
"New entrant CS","2022","North West (England)","Greater Manchester","AA/AO","Undeclared","45","[c]","21320","21250"
"New entrant CS","2022","North West (England)","Greater Manchester","AA/AO","Unknown","415","[c]","21430","21250"
"New entrant CS","2022","North West (England)","Greater Manchester","EO","Heterosexual / straight","460","[c]","26480","26590"
"New entrant CS","2022","North West (England)","Greater Manchester","EO","LGBO","55","[c]","26320","26590"
"New entrant CS","2022","North West (England)","Greater Manchester","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester","EO","Unknown","315","[c]","26650","26590"
"New entrant CS","2022","North West (England)","Greater Manchester","G6/G7","Heterosexual / straight","135","[c]","54990","52080"
"New entrant CS","2022","North West (England)","Greater Manchester","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester","G6/G7","Unknown","75","[c]","57990","55250"
"New entrant CS","2022","North West (England)","Greater Manchester","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester","SEO/HEO","Heterosexual / straight","425","[c]","34280","33080"
"New entrant CS","2022","North West (England)","Greater Manchester","SEO/HEO","LGBO","55","[c]","33350","33080"
"New entrant CS","2022","North West (England)","Greater Manchester","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester","SEO/HEO","Unknown","185","[c]","33220","33080"
"New entrant CS","2022","North West (England)","Greater Manchester","Unknown","Heterosexual / straight","235","[c]","27650","23170"
"New entrant CS","2022","North West (England)","Greater Manchester","Unknown","LGBO","35","[c]","27300","24800"
"New entrant CS","2022","North West (England)","Greater Manchester","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Greater Manchester","Unknown","Unknown","220","[c]","26930","25190"
"New entrant CS","2022","North West (England)","Lancashire","AA/AO","Heterosexual / straight","565","[c]","21520","21260"
"New entrant CS","2022","North West (England)","Lancashire","AA/AO","LGBO","65","[c]","21600","21260"
"New entrant CS","2022","North West (England)","Lancashire","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","AA/AO","Unknown","225","[c]","21810","21260"
"New entrant CS","2022","North West (England)","Lancashire","EO","Heterosexual / straight","225","[c]","27460","27570"
"New entrant CS","2022","North West (England)","Lancashire","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","EO","Unknown","55","[c]","27070","27570"
"New entrant CS","2022","North West (England)","Lancashire","G6/G7","Heterosexual / straight","45","[c]","54410","53250"
"New entrant CS","2022","North West (England)","Lancashire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","SEO/HEO","Heterosexual / straight","75","[c]","36090","35310"
"New entrant CS","2022","North West (England)","Lancashire","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","Unknown","Heterosexual / straight","130","[c]","28010","24800"
"New entrant CS","2022","North West (England)","Lancashire","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Lancashire","Unknown","Unknown","120","[c]","27530","25140"
"New entrant CS","2022","North West (England)","Merseyside","AA/AO","Heterosexual / straight","675","[c]","21160","21250"
"New entrant CS","2022","North West (England)","Merseyside","AA/AO","LGBO","80","[c]","21390","21250"
"New entrant CS","2022","North West (England)","Merseyside","AA/AO","Undeclared","40","[c]","21050","21250"
"New entrant CS","2022","North West (England)","Merseyside","AA/AO","Unknown","430","[c]","21010","21250"
"New entrant CS","2022","North West (England)","Merseyside","EO","Heterosexual / straight","450","[c]","26770","27570"
"New entrant CS","2022","North West (England)","Merseyside","EO","LGBO","50","[c]","26340","26590"
"New entrant CS","2022","North West (England)","Merseyside","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","EO","Unknown","270","[c]","25640","24880"
"New entrant CS","2022","North West (England)","Merseyside","G6/G7","Heterosexual / straight","30","[c]","56410","54500"
"New entrant CS","2022","North West (England)","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","SEO/HEO","Heterosexual / straight","200","[c]","35160","33080"
"New entrant CS","2022","North West (England)","Merseyside","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","SEO/HEO","Unknown","90","[c]","32910","33080"
"New entrant CS","2022","North West (England)","Merseyside","Unknown","Heterosexual / straight","210","[c]","28430","24900"
"New entrant CS","2022","North West (England)","Merseyside","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","North West (England)","Merseyside","Unknown","Unknown","200","[c]","26440","24800"
"New entrant CS","2022","Northern Ireland","Northern Ireland","AA/AO","Heterosexual / straight","70","[c]","20940","21250"
"New entrant CS","2022","Northern Ireland","Northern Ireland","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","AA/AO","Unknown","150","[c]","21150","21250"
"New entrant CS","2022","Northern Ireland","Northern Ireland","EO","Heterosexual / straight","90","[c]","26340","26590"
"New entrant CS","2022","Northern Ireland","Northern Ireland","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","EO","Unknown","60","[c]","25880","25730"
"New entrant CS","2022","Northern Ireland","Northern Ireland","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","SEO/HEO","Heterosexual / straight","105","[c]","34590","33080"
"New entrant CS","2022","Northern Ireland","Northern Ireland","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland","Northern Ireland","SEO/HEO","Unknown","50","[c]","34370","33080"
"New entrant CS","2022","Overseas","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","Overseas","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","AA/AO","Heterosexual / straight","655","[c]","21860","21250"
"New entrant CS","2022","Scotland","Eastern Scotland","AA/AO","LGBO","110","[c]","21650","21250"
"New entrant CS","2022","Scotland","Eastern Scotland","AA/AO","Undeclared","40","[c]","21860","21250"
"New entrant CS","2022","Scotland","Eastern Scotland","AA/AO","Unknown","640","[c]","21890","21640"
"New entrant CS","2022","Scotland","Eastern Scotland","EO","Heterosexual / straight","425","[c]","27160","27230"
"New entrant CS","2022","Scotland","Eastern Scotland","EO","LGBO","55","[c]","27210","27230"
"New entrant CS","2022","Scotland","Eastern Scotland","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","EO","Unknown","250","[c]","27390","27230"
"New entrant CS","2022","Scotland","Eastern Scotland","G6/G7","Heterosexual / straight","120","[c]","56330","53480"
"New entrant CS","2022","Scotland","Eastern Scotland","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","G6/G7","Unknown","95","[c]","55990","50140"
"New entrant CS","2022","Scotland","Eastern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","SEO/HEO","Heterosexual / straight","420","[c]","35970","33370"
"New entrant CS","2022","Scotland","Eastern Scotland","SEO/HEO","LGBO","60","[c]","35750","33540"
"New entrant CS","2022","Scotland","Eastern Scotland","SEO/HEO","Undeclared","35","[c]","35050","33040"
"New entrant CS","2022","Scotland","Eastern Scotland","SEO/HEO","Unknown","315","[c]","35560","33080"
"New entrant CS","2022","Scotland","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Eastern Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","AA/AO","Heterosexual / straight","50","[c]","21740","21170"
"New entrant CS","2022","Scotland","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","EO","Heterosexual / straight","40","[c]","27860","27570"
"New entrant CS","2022","Scotland","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","AA/AO","Heterosexual / straight","50","[c]","22350","21050"
"New entrant CS","2022","Scotland","North Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","AA/AO","Unknown","40","[c]","23020","22640"
"New entrant CS","2022","Scotland","North Eastern Scotland","EO","Heterosexual / straight","55","[c]","27150","27230"
"New entrant CS","2022","Scotland","North Eastern Scotland","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","EO","Unknown","30","[c]","27180","27230"
"New entrant CS","2022","Scotland","North Eastern Scotland","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","SEO/HEO","Heterosexual / straight","45","[c]","42840","31660"
"New entrant CS","2022","Scotland","North Eastern Scotland","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","North Eastern Scotland","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","AA/AO","Heterosexual / straight","230","[c]","21360","21250"
"New entrant CS","2022","Scotland","Southern Scotland","AA/AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","AA/AO","Unknown","195","[c]","22210","21250"
"New entrant CS","2022","Scotland","Southern Scotland","EO","Heterosexual / straight","145","[c]","26940","27570"
"New entrant CS","2022","Scotland","Southern Scotland","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","EO","Unknown","40","[c]","25190","27230"
"New entrant CS","2022","Scotland","Southern Scotland","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","SEO/HEO","Heterosexual / straight","30","[c]","35910","34700"
"New entrant CS","2022","Scotland","Southern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","Southern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","AA/AO","Heterosexual / straight","635","[c]","21360","21250"
"New entrant CS","2022","Scotland","West Central Scotland","AA/AO","LGBO","90","[c]","21230","21050"
"New entrant CS","2022","Scotland","West Central Scotland","AA/AO","Undeclared","45","[c]","21470","21170"
"New entrant CS","2022","Scotland","West Central Scotland","AA/AO","Unknown","485","[c]","21750","21260"
"New entrant CS","2022","Scotland","West Central Scotland","EO","Heterosexual / straight","495","[c]","26730","27230"
"New entrant CS","2022","Scotland","West Central Scotland","EO","LGBO","85","[c]","26390","27230"
"New entrant CS","2022","Scotland","West Central Scotland","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","EO","Unknown","280","[c]","26980","27230"
"New entrant CS","2022","Scotland","West Central Scotland","G6/G7","Heterosexual / straight","125","[c]","56650","54150"
"New entrant CS","2022","Scotland","West Central Scotland","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","G6/G7","Unknown","70","[c]","57060","53480"
"New entrant CS","2022","Scotland","West Central Scotland","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","SEO/HEO","Heterosexual / straight","480","[c]","35440","33080"
"New entrant CS","2022","Scotland","West Central Scotland","SEO/HEO","LGBO","60","[c]","34830","33080"
"New entrant CS","2022","Scotland","West Central Scotland","SEO/HEO","Undeclared","30","[c]","35350","33080"
"New entrant CS","2022","Scotland","West Central Scotland","SEO/HEO","Unknown","210","[c]","34710","33000"
"New entrant CS","2022","Scotland","West Central Scotland","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scotland","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Heterosexual / straight","320","[c]","24560","24890"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Unknown","165","[c]","24480","25270"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","155","[c]","28050","27570"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","60","[c]","25010","26350"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Heterosexual / straight","125","[c]","35540","35000"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Unknown","45","[c]","35080","33350"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","155","[c]","29910","25570"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","125","[c]","26760","24270"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","400","[c]","21480","20970"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","AA/AO","LGBO","40","[c]","21390","21250"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","AA/AO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","AA/AO","Unknown","195","[c]","21320","21170"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","EO","Heterosexual / straight","200","[c]","25730","26350"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","EO","Unknown","95","[c]","25570","24920"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","80","[c]","56030","53120"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","G6/G7","Unknown","40","[c]","55650","52000"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","265","[c]","33460","33000"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","SEO/HEO","Unknown","120","[c]","31300","29230"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","130","[c]","28140","24800"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","South East (England)","Hampshire and Isle of Wight","Unknown","Unknown","90","[c]","28310","26310"
