"Status","Year","Age","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","White","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Outside London","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Outside London","HEO","330","[c]","30920","30720"
"Leaver CS","2022","20-29","White","Outside London","SEO","120","[c]","38850","38450"
"Leaver CS","2022","20-29","White","Outside London","Unknown","195","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Unknown","AA","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Unknown","AO","40","[c]","21810","21840"
"Leaver CS","2022","20-29","White","Unknown","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","White","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","London","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","London","EO","75","[c]","29330","31060"
"Leaver CS","2022","30-39","Asian","London","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","London","G7","50","[c]","55440","54050"
"Leaver CS","2022","30-39","Asian","London","HEO","60","[c]","33340","33100"
"Leaver CS","2022","30-39","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","London","SEO","40","[c]","41120","40600"
"Leaver CS","2022","30-39","Asian","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Outside London","AO","115","[c]","21740","21260"
"Leaver CS","2022","30-39","Asian","Outside London","EO","95","[c]","27160","27570"
"Leaver CS","2022","30-39","Asian","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Outside London","HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Outside London","SEO","40","[c]","38180","37470"
"Leaver CS","2022","30-39","Asian","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","London","AO","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","London","EO","70","[c]","30000","31060"
"Leaver CS","2022","30-39","Black","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","London","HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outside London","AO","55","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outside London","EO","30","[c]","26690","27570"
"Leaver CS","2022","30-39","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outside London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","London","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Outside London","AO","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Outside London","EO","40","[c]","27470","27570"
"Leaver CS","2022","30-39","Mixed","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","G7","35","[c]","55960","54700"
"Leaver CS","2022","30-39","Undeclared","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Outside London","AO","50","[c]","23290","21260"
"Leaver CS","2022","30-39","Undeclared","Outside London","EO","40","[c]","27130","27570"
"Leaver CS","2022","30-39","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Outside London","HEO","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","London","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","London","AO","65","[c]","23760","23720"
"Leaver CS","2022","30-39","Unknown","London","EO","85","[c]","29990","31060"
"Leaver CS","2022","30-39","Unknown","London","G6","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","London","G7","115","[c]","55760","54520"
"Leaver CS","2022","30-39","Unknown","London","HEO","80","[c]","34680","34550"
"Leaver CS","2022","30-39","Unknown","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","London","SEO","80","[c]","42040","41950"
"Leaver CS","2022","30-39","Unknown","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Outside London","AA","100","[c]","20170","19200"
"Leaver CS","2022","30-39","Unknown","Outside London","AO","600","[c]","22040","21260"
"Leaver CS","2022","30-39","Unknown","Outside London","EO","285","[c]","27250","27570"
"Leaver CS","2022","30-39","Unknown","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Outside London","G7","55","[c]","53250","52400"
"Leaver CS","2022","30-39","Unknown","Outside London","HEO","120","[c]","32970","32310"
"Leaver CS","2022","30-39","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Outside London","SEO","90","[c]","40170","40000"
"Leaver CS","2022","30-39","Unknown","Outside London","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Unknown","105","[c]","34070","32700"
"Leaver CS","2022","30-39","White","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","London","AO","60","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","London","EO","120","[c]","29670","31060"
"Leaver CS","2022","30-39","White","London","G6","95","[c]","67140","66230"
"Leaver CS","2022","30-39","White","London","G7","265","[c]","54600","54170"
"Leaver CS","2022","30-39","White","London","HEO","180","[c]","34700","34610"
"Leaver CS","2022","30-39","White","London","SCS level","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","London","SEO","180","[c]","41150","40460"
"Leaver CS","2022","30-39","White","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Outside London","AA","180","[c]","19920","19680"
"Leaver CS","2022","30-39","White","Outside London","AO","1420","[c]","22050","21260"
"Leaver CS","2022","30-39","White","Outside London","EO","785","[c]","27100","27570"
"Leaver CS","2022","30-39","White","Outside London","G6","45","[c]","68200","66990"
"Leaver CS","2022","30-39","White","Outside London","G7","145","[c]","53190","52000"
"Leaver CS","2022","30-39","White","Outside London","HEO","345","[c]","32630","32310"
"Leaver CS","2022","30-39","White","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Outside London","SEO","330","[c]","40090","39650"
"Leaver CS","2022","30-39","White","Outside London","Unknown","180","[c]","36180","33230"
"Leaver CS","2022","30-39","White","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Overseas","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Unknown","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Unknown","AO","35","[c]","21740","21840"
"Leaver CS","2022","30-39","White","Unknown","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Unknown","G7","[c]","[c]","[c]","[c]"
