"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","White","North West (England)","Lancashire","Outside London","170","[c]","34920","31990"
"Leaver Dept.","2022","White","North West (England)","Merseyside","Outside London","545","[c]","30190","26550"
"Leaver Dept.","2022","White","Northern Ireland","Northern Ireland","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Overseas","Overseas","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Scotland","Eastern Scotland","Outside London","335","[c]","29130","27570"
"Leaver Dept.","2022","White","Scotland","Highlands and Islands","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Scotland","North Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Scotland","Southern Scotland","Outside London","110","[c]","35740","33370"
"Leaver Dept.","2022","White","Scotland","West Central Scotland","Outside London","455","[c]","28770","27570"
"Leaver Dept.","2022","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","315","[c]","43760","39590"
"Leaver Dept.","2022","White","South East (England)","Hampshire and Isle of Wight","Outside London","200","[c]","37120","30640"
"Leaver Dept.","2022","White","South East (England)","Kent","Outside London","140","[c]","38310","29950"
"Leaver Dept.","2022","White","South East (England)","Surrey, East and West Sussex","Outside London","120","[c]","37850","30460"
"Leaver Dept.","2022","White","South West (England)","Cornwall and Isles of Scilly","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","White","South West (England)","Devon","Outside London","130","[c]","34310","29370"
"Leaver Dept.","2022","White","South West (England)","Dorset and Somerset","Outside London","40","[c]","34710","29940"
"Leaver Dept.","2022","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1480","[c]","37080","32610"
"Leaver Dept.","2022","White","Unknown","Unknown","Unknown","290","[c]","38050","32180"
"Leaver Dept.","2022","White","Wales","East Wales","Outside London","395","[c]","34670","30210"
"Leaver Dept.","2022","White","Wales","West Wales and The Valleys","Outside London","130","[c]","32650","27570"
"Leaver Dept.","2022","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","65","[c]","29220","27240"
"Leaver Dept.","2022","White","West Midlands (England)","Shropshire and Staffordshire","Outside London","115","[c]","33210","27570"
"Leaver Dept.","2022","White","West Midlands (England)","West Midlands","Outside London","455","[c]","37020","30690"
"Leaver Dept.","2022","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","White","Yorkshire and The Humber","North Yorkshire","Outside London","160","[c]","38840","33300"
"Leaver Dept.","2022","White","Yorkshire and The Humber","South Yorkshire","Outside London","210","[c]","37170","33510"
"Leaver Dept.","2022","White","Yorkshire and The Humber","West Yorkshire","Outside London","530","[c]","37740","32170"
"New entrant CS","2022","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","175","[c]","26630","26590"
"New entrant CS","2022","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","140","[c]","24180","21260"
"New entrant CS","2022","Asian","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","East of England","Bedfordshire and Hertfordshire","Outside London","80","[c]","29180","28140"
"New entrant CS","2022","Asian","East of England","East Anglia","Outside London","40","[c]","28850","27570"
"New entrant CS","2022","Asian","East of England","Essex","Outside London","40","[c]","27570","24250"
"New entrant CS","2022","Asian","London","Inner London - East","London","470","[c]","35710","31060"
"New entrant CS","2022","Asian","London","Inner London - West","London","760","[c]","36210","33210"
"New entrant CS","2022","Asian","London","Outer London - East and North East","London","150","[c]","28930","31060"
"New entrant CS","2022","Asian","London","Outer London - South","London","95","[c]","34090","31060"
"New entrant CS","2022","Asian","London","Outer London - West and North West","London","210","[c]","30600","31020"
"New entrant CS","2022","Asian","North East (England)","Northumberland, and Tyne and Wear","Outside London","120","[c]","27280","22550"
"New entrant CS","2022","Asian","North East (England)","Tees Valley and Durham","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","North West (England)","Cheshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","North West (England)","Greater Manchester","Outside London","420","[c]","27330","26590"
"New entrant CS","2022","Asian","North West (England)","Lancashire","Outside London","115","[c]","24970","23140"
"New entrant CS","2022","Asian","North West (England)","Merseyside","Outside London","40","[c]","27310","26370"
"New entrant CS","2022","Asian","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scotland","Eastern Scotland","Outside London","80","[c]","27780","26590"
"New entrant CS","2022","Asian","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scotland","North Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scotland","Southern Scotland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Scotland","West Central Scotland","Outside London","100","[c]","28980","27230"
"New entrant CS","2022","Asian","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","85","[c]","30460","28350"
"New entrant CS","2022","Asian","South East (England)","Hampshire and Isle of Wight","Outside London","55","[c]","27570","23880"
"New entrant CS","2022","Asian","South East (England)","Kent","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","South East (England)","Surrey, East and West Sussex","Outside London","60","[c]","30940","27760"
"New entrant CS","2022","Asian","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","South West (England)","Devon","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","South West (England)","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","135","[c]","30720","27540"
"New entrant CS","2022","Asian","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Wales","East Wales","Outside London","110","[c]","28050","26590"
"New entrant CS","2022","Asian","Wales","West Wales and The Valleys","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","40","[c]","26310","27570"
"New entrant CS","2022","Asian","West Midlands (England)","Shropshire and Staffordshire","Outside London","50","[c]","27160","25300"
"New entrant CS","2022","Asian","West Midlands (England)","West Midlands","Outside London","760","[c]","27490","26590"
"New entrant CS","2022","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","North Yorkshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Yorkshire and The Humber","South Yorkshire","Outside London","60","[c]","27890","25000"
"New entrant CS","2022","Asian","Yorkshire and The Humber","West Yorkshire","Outside London","535","[c]","25660","24800"
"New entrant CS","2022","Black","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","90","[c]","26520","26480"
"New entrant CS","2022","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","35","[c]","25700","23140"
"New entrant CS","2022","Black","East Midlands (England)","Lincolnshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","East of England","Bedfordshire and Hertfordshire","Outside London","55","[c]","26720","27570"
"New entrant CS","2022","Black","East of England","East Anglia","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Black","East of England","Essex","Outside London","40","[c]","27740","24910"
"New entrant CS","2022","Black","London","Inner London - East","London","420","[c]","33690","31060"
"New entrant CS","2022","Black","London","Inner London - West","London","460","[c]","34200","31060"
"New entrant CS","2022","Black","London","Outer London - East and North East","London","140","[c]","30450","31060"
"New entrant CS","2022","Black","London","Outer London - South","London","160","[c]","32000","31060"
"New entrant CS","2022","Black","London","Outer London - West and North West","London","155","[c]","29890","31060"
"New entrant CS","2022","Black","North East (England)","Northumberland, and Tyne and Wear","Outside London","30","[c]","24850","21280"
"New entrant CS","2022","Black","North East (England)","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Cheshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Greater Manchester","Outside London","170","[c]","27330","25000"
"New entrant CS","2022","Black","North West (England)","Lancashire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","North West (England)","Merseyside","Outside London","40","[c]","25550","25520"
"New entrant CS","2022","Black","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Eastern Scotland","Outside London","45","[c]","25830","21280"
"New entrant CS","2022","Black","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","Southern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Scotland","West Central Scotland","Outside London","50","[c]","27490","26430"
"New entrant CS","2022","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","65","[c]","27140","27570"
"New entrant CS","2022","Black","South East (England)","Hampshire and Isle of Wight","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Kent","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Black","South East (England)","Surrey, East and West Sussex","Outside London","45","[c]","29030","28140"
"New entrant CS","2022","Black","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","80","[c]","31110","30320"
"New entrant CS","2022","Black","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Wales","East Wales","Outside London","35","[c]","32100","30960"
"New entrant CS","2022","Black","Wales","West Wales and The Valleys","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","Shropshire and Staffordshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","West Midlands (England)","West Midlands","Outside London","250","[c]","27440","27570"
"New entrant CS","2022","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","North Yorkshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","South Yorkshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Yorkshire and The Humber","West Yorkshire","Outside London","90","[c]","27660","26590"
"New entrant CS","2022","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","60","[c]","25030","24360"
"New entrant CS","2022","Mixed","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","35","[c]","24100","21260"
"New entrant CS","2022","Mixed","East Midlands (England)","Lincolnshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","Bedfordshire and Hertfordshire","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","East of England","East Anglia","Outside London","45","[c]","28110","25660"
"New entrant CS","2022","Mixed","East of England","Essex","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Inner London - East","London","130","[c]","35280","32020"
"New entrant CS","2022","Mixed","London","Inner London - West","London","305","[c]","35590","33210"
"New entrant CS","2022","Mixed","London","Outer London - East and North East","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","London","Outer London - South","London","40","[c]","33630","30910"
"New entrant CS","2022","Mixed","London","Outer London - West and North West","London","65","[c]","29940","30120"
"New entrant CS","2022","Mixed","North East (England)","Northumberland, and Tyne and Wear","Outside London","45","[c]","25850","21300"
"New entrant CS","2022","Mixed","North East (England)","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Cheshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Greater Manchester","Outside London","80","[c]","26760","24730"
"New entrant CS","2022","Mixed","North West (England)","Lancashire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","North West (England)","Merseyside","Outside London","50","[c]","26290","24840"
"New entrant CS","2022","Mixed","Northern Ireland","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scotland","Eastern Scotland","Outside London","35","[c]","28740","26590"
"New entrant CS","2022","Mixed","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scotland","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Scotland","West Central Scotland","Outside London","35","[c]","30880","27230"
"New entrant CS","2022","Mixed","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South East (England)","Hampshire and Isle of Wight","Outside London","45","[c]","26150","25030"
"New entrant CS","2022","Mixed","South East (England)","Kent","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South East (England)","Surrey, East and West Sussex","Outside London","45","[c]","27750","27960"
"New entrant CS","2022","Mixed","South West (England)","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South West (England)","Devon","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South West (England)","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","80","[c]","27410","26140"
"New entrant CS","2022","Mixed","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Wales","East Wales","Outside London","50","[c]","28360","23170"
"New entrant CS","2022","Mixed","Wales","West Wales and The Valleys","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Midlands (England)","Shropshire and Staffordshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","West Midlands (England)","West Midlands","Outside London","115","[c]","27040","26190"
"New entrant CS","2022","Mixed","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Yorkshire and The Humber","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Yorkshire and The Humber","South Yorkshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Yorkshire and The Humber","West Yorkshire","Outside London","60","[c]","30440","26590"
"New entrant CS","2022","Other ethnicity","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East of England","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East of England","East Anglia","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","East of England","Essex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Inner London - East","London","40","[c]","32590","31060"
"New entrant CS","2022","Other ethnicity","London","Inner London - West","London","100","[c]","34460","31060"
"New entrant CS","2022","Other ethnicity","London","Outer London - East and North East","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Outer London - South","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","London","Outer London - West and North West","London","30","[c]","31500","30560"
"New entrant CS","2022","Other ethnicity","North East (England)","Northumberland, and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North East (England)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North West (England)","Greater Manchester","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scotland","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Scotland","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South East (England)","Hampshire and Isle of Wight","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South East (England)","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South West (England)","Devon","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Wales","East Wales","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Wales","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands (England)","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","West Midlands (England)","West Midlands","Outside London","35","[c]","27590","27080"
"New entrant CS","2022","Other ethnicity","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Yorkshire and The Humber","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Yorkshire and The Humber","West Yorkshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","40","[c]","32850","29920"
"New entrant CS","2022","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Bedfordshire and Hertfordshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","East Anglia","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Essex","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Inner London - East","London","75","[c]","36800","32090"
"New entrant CS","2022","Undeclared","London","Inner London - West","London","125","[c]","39500","34550"
"New entrant CS","2022","Undeclared","London","Outer London - East and North East","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Outer London - South","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Outer London - West and North West","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Northumberland, and Tyne and Wear","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Tees Valley and Durham","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Cheshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Greater Manchester","Outside London","30","[c]","33260","29920"
"New entrant CS","2022","Undeclared","North West (England)","Lancashire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Merseyside","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Eastern Scotland","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","West Central Scotland","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Hampshire and Isle of Wight","Outside London","30","[c]","27920","24220"
"New entrant CS","2022","Undeclared","South East (England)","Kent","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Surrey, East and West Sussex","Outside London","30","[c]","31380","29090"
"New entrant CS","2022","Undeclared","South West (England)","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Devon","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Dorset and Somerset","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","65","[c]","32880","29180"
"New entrant CS","2022","Undeclared","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","East Wales","Outside London","35","[c]","30300","25780"
"New entrant CS","2022","Undeclared","Wales","West Wales and The Valleys","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","West Midlands","Outside London","65","[c]","30100","27570"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Yorkshire and The Humber","West Yorkshire","Outside London","50","[c]","28610","26170"
"New entrant CS","2022","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","625","[c]","26330","24800"
"New entrant CS","2022","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","300","[c]","24260","22870"
"New entrant CS","2022","Unknown","East Midlands (England)","Lincolnshire","Outside London","70","[c]","26660","25980"
"New entrant CS","2022","Unknown","East of England","Bedfordshire and Hertfordshire","Outside London","205","[c]","27860","26220"
"New entrant CS","2022","Unknown","East of England","East Anglia","Outside London","430","[c]","26940","24800"
"New entrant CS","2022","Unknown","East of England","Essex","Outside London","260","[c]","26320","24880"
"New entrant CS","2022","Unknown","London","Inner London - East","London","615","[c]","35070","31020"
"New entrant CS","2022","Unknown","London","Inner London - West","London","2785","[c]","37510","32560"
"New entrant CS","2022","Unknown","London","Outer London - East and North East","London","210","[c]","29030","29020"
"New entrant CS","2022","Unknown","London","Outer London - South","London","520","[c]","34340","29000"
"New entrant CS","2022","Unknown","London","Outer London - West and North West","London","390","[c]","29690","28650"
"New entrant CS","2022","Unknown","North East (England)","Northumberland, and Tyne and Wear","Outside London","815","[c]","25610","21840"
"New entrant CS","2022","Unknown","North East (England)","Tees Valley and Durham","Outside London","340","[c]","25930","23140"
"New entrant CS","2022","Unknown","North West (England)","Cheshire","Outside London","180","[c]","25040","23140"
"New entrant CS","2022","Unknown","North West (England)","Cumbria","Outside London","155","[c]","23850","21300"
"New entrant CS","2022","Unknown","North West (England)","Greater Manchester","Outside London","1100","[c]","28770","26590"
"New entrant CS","2022","Unknown","North West (England)","Lancashire","Outside London","420","[c]","25580","23140"
"New entrant CS","2022","Unknown","North West (England)","Merseyside","Outside London","915","[c]","25360","24800"
"New entrant CS","2022","Unknown","Northern Ireland","Northern Ireland","Outside London","240","[c]","25730","21250"
"New entrant CS","2022","Unknown","Overseas","Overseas","Overseas","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Scotland","Eastern Scotland","Outside London","1265","[c]","29540","27020"
"New entrant CS","2022","Unknown","Scotland","Highlands and Islands","Outside London","40","[c]","28000","27230"
"New entrant CS","2022","Unknown","Scotland","North Eastern Scotland","Outside London","95","[c]","28400","27230"
"New entrant CS","2022","Unknown","Scotland","Southern Scotland","Outside London","215","[c]","23880","22000"
"New entrant CS","2022","Unknown","Scotland","West Central Scotland","Outside London","1030","[c]","28310","24880"
"New entrant CS","2022","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","410","[c]","28190","26130"
"New entrant CS","2022","Unknown","South East (England)","Hampshire and Isle of Wight","Outside London","475","[c]","28770","26030"
"New entrant CS","2022","Unknown","South East (England)","Kent","Outside London","440","[c]","26190","24880"
"New entrant CS","2022","Unknown","South East (England)","Surrey, East and West Sussex","Outside London","360","[c]","28890","25770"
