"Status","Year","Ethnicity","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Finance","Department for Business, Energy and Industrial Strategy","London","30","30","[c]","[c]"
"In post","2022","Asian","Finance","Department for Business, Energy and Industrial Strategy","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Finance","Department for Digital, Culture, Media and Sport","London","15","15","[c]","[c]"
"In post","2022","Asian","Finance","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Department for Education","London","30","30","41520","40370"
"In post","2022","Asian","Finance","Department for Education","Outside London","155","155","37070","36500"
"In post","2022","Asian","Finance","Department for Environment, Food and Rural Affairs","London","15","15","[c]","[c]"
"In post","2022","Asian","Finance","Department for Environment, Food and Rural Affairs","Outside London","20","20","[c]","[c]"
"In post","2022","Asian","Finance","Department for International Trade","London","15","15","[c]","[c]"
"In post","2022","Asian","Finance","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Department for Levelling Up, Housing and Communities","London","10","10","[c]","[c]"
"In post","2022","Asian","Finance","Department for Levelling Up, Housing and Communities","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Finance","Department for Transport","London","35","35","50960","54110"
"In post","2022","Asian","Finance","Department for Transport","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Finance","Department for Work and Pensions","London","50","45","40670","37130"
"In post","2022","Asian","Finance","Department for Work and Pensions","Outside London","85","80","35620","31990"
"In post","2022","Asian","Finance","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Department of Health and Social Care","London","45","45","40880","40650"
"In post","2022","Asian","Finance","Department of Health and Social Care","Outside London","35","30","36330","34530"
"In post","2022","Asian","Finance","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Foreign, Commonwealth and Development Office","London","15","15","[c]","[c]"
"In post","2022","Asian","Finance","Foreign, Commonwealth and Development Office","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Finance","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","HM Revenue and Customs","London","80","80","47150","43810"
"In post","2022","Asian","Finance","HM Revenue and Customs","Outside London","145","130","28120","22080"
"In post","2022","Asian","Finance","HM Treasury","London","15","15","[c]","[c]"
"In post","2022","Asian","Finance","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Ministry of Defence","London","35","35","44880","44500"
"In post","2022","Asian","Finance","Ministry of Defence","Outside London","65","65","34240","30750"
"In post","2022","Asian","Finance","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Ministry of Justice","London","70","65","43720","41750"
"In post","2022","Asian","Finance","Ministry of Justice","Outside London","35","35","33110","30450"
"In post","2022","Asian","Finance","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Office for Standards in Education, Children's Services and Skills","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Finance","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","UK Export Finance","London","15","15","[c]","[c]"
"In post","2022","Asian","Finance","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Water Services Regulation Authority","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Finance","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","40","35","24480","21300"
"In post","2022","Asian","Grants Management","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Attorney General's Departments","London","10","10","[c]","[c]"
"In post","2022","Asian","Human Resources","Attorney General's Departments","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Human Resources","Cabinet Office","London","45","45","41120","38290"
"In post","2022","Asian","Human Resources","Cabinet Office","Outside London","30","30","33030","30200"
"In post","2022","Asian","Human Resources","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Competition and Markets Authority","London","5","5","[c]","[c]"
"In post","2022","Asian","Human Resources","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Department for Business, Energy and Industrial Strategy","London","15","15","[c]","[c]"
"In post","2022","Asian","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Human Resources","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Department for Education","Outside London","15","15","[c]","[c]"
"In post","2022","Asian","Human Resources","Department for Environment, Food and Rural Affairs","London","5","5","[c]","[c]"
"In post","2022","Asian","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Human Resources","Department for International Trade","London","15","15","[c]","[c]"
"In post","2022","Asian","Human Resources","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Department for Transport","London","5","5","[c]","[c]"
"In post","2022","Asian","Human Resources","Department for Transport","Outside London","10","10","[c]","[c]"
"In post","2022","Asian","Human Resources","Department for Work and Pensions","London","40","40","35410","31880"
"In post","2022","Asian","Human Resources","Department for Work and Pensions","Outside London","50","50","31180","27570"
"In post","2022","Asian","Human Resources","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Department of Health and Social Care","London","45","45","35140","32330"
"In post","2022","Asian","Human Resources","Department of Health and Social Care","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Human Resources","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Foreign, Commonwealth and Development Office","London","20","20","[c]","[c]"
"In post","2022","Asian","Human Resources","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","HM Land Registry","Outside London","5","5","[c]","[c]"
"In post","2022","Asian","Human Resources","HM Revenue and Customs","London","35","30","42110","37930"
"In post","2022","Asian","Human Resources","HM Revenue and Customs","Outside London","70","65","33050","33080"
"In post","2022","Asian","Human Resources","HM Treasury","London","10","10","[c]","[c]"
"In post","2022","Asian","Human Resources","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Ministry of Defence","London","20","20","[c]","[c]"
"In post","2022","Asian","Human Resources","Ministry of Defence","Outside London","50","50","30600","26350"
"In post","2022","Asian","Human Resources","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Ministry of Justice","London","35","35","41790","34260"
"In post","2022","Asian","Human Resources","Ministry of Justice","Outside London","35","35","34730","32290"
"In post","2022","Asian","Human Resources","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","National Crime Agency","London","5","5","[c]","[c]"
"In post","2022","Asian","Human Resources","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
