"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","London","40","40","43000","43150"
"In post","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","North East (England)","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","North West (England)","70","70","39200","39170"
"In post","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Scotland","15","15","32660","33720"
"In post","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","South East (England)","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","South West (England)","15","15","41080","39490"
"In post","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Wales","170","155","25320","22740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","West Midlands (England)","30","30","37560","35070"
"In post","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Yorkshire and The Humber","20","20","39380","39490"
"In post","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","155","150","46010","43600"
"In post","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","North East (England)","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","North West (England)","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Scotland","10","10","39700","40040"
"In post","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","South East (England)","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","South West (England)","390","380","37330","36160"
"In post","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Wales","450","440","42340","40140"
"In post","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","West Midlands (England)","50","50","44280","38450"
"In post","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Economics","London","250","245","47040","40030"
"In post","2022","Department for Business, Energy and Industrial Strategy","Economics","North West (England)","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Economics","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Economics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Economics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Economics","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","London","175","170","52590","53380"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","North West (England)","15","15","43090","46880"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","South West (England)","40","40","42520","43340"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","Wales","100","90","33970","28750"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","West Midlands (England)","25","25","42110","41750"
"In post","2022","Department for Business, Energy and Industrial Strategy","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","London","130","130","48750","46050"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","North East (England)","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","North West (England)","10","10","40410","40790"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","South West (England)","80","75","39510","37420"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Wales","145","135","37200","31600"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","West Midlands (England)","30","25","38430","37590"
"In post","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","London","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","Wales","20","20","29480","29070"
"In post","2022","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Internal Audit","South West (England)","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","International Trade","London","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","London","25","25","42890","40140"
"In post","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Wales","20","20","35850","34170"
"In post","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","London","35","35","50980","53390"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","North West (England)","10","10","49760","51510"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","South West (England)","15","15","43430","43050"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","Wales","65","60","48690","42990"
"In post","2022","Department for Business, Energy and Industrial Strategy","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
