"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Durham","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Durham","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ealing","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ealing","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ealing","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Ayrshire and North Ayrshire mainland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Ayrshire and North Ayrshire mainland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Cumbria","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Cumbria","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Derbyshire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Kent","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Kent","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Kent","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Lancashire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Lancashire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Merseyside","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Surrey","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Surrey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Surrey","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Sussex CC","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Enfield","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Enfield","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Enfield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Essex Haven Gateway","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Essex Thames Gateway","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Falkirk","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Falkirk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Flintshire and Wrexham","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Glasgow City","AA/AO","80","[c]","21100","21050"
"New entrant CS","2022","Declared disabled","Glasgow City","EO","55","[c]","26720","27230"
"New entrant CS","2022","Declared disabled","Glasgow City","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Glasgow City","SEO/HEO","45","[c]","34640","33080"
"New entrant CS","2022","Declared disabled","Gloucestershire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Gloucestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Gloucestershire CC","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Greater Manchester North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Greater Manchester North East","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Greater Manchester North West","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Greater Manchester North West","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Greater Manchester North West","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Greater Manchester South East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Greater Manchester South East","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Greater Manchester South West","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Greater Manchester South West","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Greater Manchester South West","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Greater Manchester South West","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Gwent Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Gwent Valleys","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Gwynedd","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Gwynedd","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Gwynedd","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hackney and Newham","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hackney and Newham","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Haringey and Islington","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Haringey and Islington","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Haringey and Islington","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Harrow and Hillingdon","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hartlepool and Stockton-on-Tees","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hartlepool and Stockton-on-Tees","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Heart of Essex","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Heart of Essex","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hertfordshire CC","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hertfordshire CC","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hertfordshire CC","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hounslow and Richmond upon Thames","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hounslow and Richmond upon Thames","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hounslow and Richmond upon Thames","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hounslow and Richmond upon Thames","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Hounslow and Richmond upon Thames","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Isle of Anglesey","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Isle of Wight","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Kent Thames Gateway","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Kent Thames Gateway","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Kingston upon Hull, City of","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Kingston upon Hull, City of","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lambeth","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lambeth","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lambeth","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lambeth","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lancaster and Wyre","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Leeds","AA/AO","35","[c]","21500","21260"
"New entrant CS","2022","Declared disabled","Leeds","EO","35","[c]","25910","26590"
"New entrant CS","2022","Declared disabled","Leeds","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Leeds","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Leeds","SEO/HEO","35","[c]","33280","33000"
"New entrant CS","2022","Declared disabled","Leeds","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Leicester","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Leicester","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Leicester","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Leicestershire CC and Rutland","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Leicestershire CC and Rutland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Leicestershire CC and Rutland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lewisham and Southwark","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lewisham and Southwark","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lewisham and Southwark","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lewisham and Southwark","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lincolnshire CC","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lincolnshire CC","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lincolnshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lincolnshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lincolnshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lincolnshire CC","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lisburn and Castlereagh","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lisburn and Castlereagh","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Liverpool","AA/AO","40","[c]","21410","21250"
"New entrant CS","2022","Declared disabled","Liverpool","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Liverpool","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Liverpool","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Luton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Luton","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Luton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Luton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Luton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Manchester","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Manchester","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Manchester","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Manchester","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Manchester","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medway","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medway","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Merton, Kingston upon Thames and Sutton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Merton, Kingston upon Thames and Sutton","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Merton, Kingston upon Thames and Sutton","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mid and East Antrim","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mid Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mid Kent","EO","[c]","[c]","[c]","[c]"
