"Status","Year","Function_of_post","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Security","Department for Education (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Education (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions (excl. agencies)","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions (excl. agencies)","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Driver and Vehicle Licensing Agency","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Driver and Vehicle Licensing Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Driver and Vehicle Licensing Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Driver and Vehicle Licensing Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Driver and Vehicle Standards Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Driver and Vehicle Standards Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Driver and Vehicle Standards Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Driver and Vehicle Standards Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Driver and Vehicle Standards Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Driver and Vehicle Standards Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Driver and Vehicle Standards Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Driver and Vehicle Standards Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Driver and Vehicle Standards Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","FCDO Services","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","FCDO Services","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","FCDO Services","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","FCDO Services","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","FCDO Services","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","FCDO Services","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","FCDO Services","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Government Actuary's Department","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Government Actuary's Department","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Prison and Probation Service","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Prison and Probation Service","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Prison and Probation Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Prison and Probation Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Prison and Probation Service","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Prison and Probation Service","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Prison and Probation Service","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Prison and Probation Service","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Prison and Probation Service","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Prison and Probation Service","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Prison and Probation Service","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Prison and Probation Service","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Revenue and Customs (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Revenue and Customs (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Revenue and Customs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","East of England","Heterosexual / straight","55","[c]","36790","33630"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","East of England","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","East of England","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","London","Heterosexual / straight","45","[c]","32820","29250"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","Northern Ireland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","Scotland","Heterosexual / straight","75","[c]","35670","39070"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","Scotland","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","South East (England)","Heterosexual / straight","100","[c]","31320","26840"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","South East (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","South East (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","South East (England)","Unknown","40","[c]","30320","27680"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","South West (England)","Heterosexual / straight","80","[c]","28960","26670"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","South West (England)","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","South West (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","West Midlands (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","National Crime Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","National Crime Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","National Crime Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Queen Elizabeth II Centre","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Queen Elizabeth II Centre","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Queen Elizabeth II Centre","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Registers of Scotland","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Registers of Scotland","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Registers of Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Submarine Delivery Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Submarine Delivery Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Submarine Delivery Agency","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Submarine Delivery Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Submarine Delivery Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Submarine Delivery Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Submarine Delivery Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","UK Debt Management Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","UK Debt Management Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","UK Debt Management Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","UK Statistics Authority","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
