"Status","Year","Function_of_post","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South East (England)","Hampshire and Isle of Wight","Outside London","20","[c]","32730","32750"
"Leaver CS","2022","Communications","South East (England)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South West (England)","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","43020","39930"
"Leaver CS","2022","Communications","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Wales","East Wales","Outside London","10","[c]","31470","29540"
"Leaver CS","2022","Communications","Wales","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Midlands (England)","West Midlands","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Yorkshire and The Humber","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","20","[c]","29330","27570"
"Leaver CS","2022","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East of England","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East of England","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East of England","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","London","Inner London - East","London","10","[c]","34220","31450"
"Leaver CS","2022","Counter Fraud","London","Inner London - West","London","30","[c]","38580","36090"
"Leaver CS","2022","Counter Fraud","London","Outer London - East and North East","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","London","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","London","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North East (England)","Northumberland, and Tyne and Wear","Outside London","10","[c]","26850","27570"
"Leaver CS","2022","Counter Fraud","North East (England)","Tees Valley and Durham","Outside London","10","[c]","22780","21260"
"Leaver CS","2022","Counter Fraud","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North West (England)","Greater Manchester","Outside London","20","[c]","30910","27570"
"Leaver CS","2022","Counter Fraud","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North West (England)","Merseyside","Outside London","15","[c]","26010","26120"
"Leaver CS","2022","Counter Fraud","Northern Ireland","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Scotland","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Scotland","Southern Scotland","Outside London","10","[c]","25520","26960"
"Leaver CS","2022","Counter Fraud","Scotland","West Central Scotland","Outside London","20","[c]","27490","21260"
"Leaver CS","2022","Counter Fraud","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South East (England)","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South East (England)","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South East (England)","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South West (England)","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wales","East Wales","Outside London","25","[c]","25080","22740"
"Leaver CS","2022","Counter Fraud","Wales","West Wales and The Valleys","Outside London","10","[c]","22320","21260"
"Leaver CS","2022","Counter Fraud","West Midlands (England)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Midlands (England)","West Midlands","Outside London","15","[c]","32810","30810"
"Leaver CS","2022","Counter Fraud","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Yorkshire and The Humber","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Yorkshire and The Humber","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Yorkshire and The Humber","West Yorkshire","Outside London","20","[c]","30890","27570"
"Leaver CS","2022","Debt","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Debt","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","20","[c]","21070","21260"
"Leaver CS","2022","Debt","East of England","Bedfordshire and Hertfordshire","Outside London","15","[c]","25140","24250"
"Leaver CS","2022","Debt","London","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","London","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","North East (England)","Northumberland, and Tyne and Wear","Outside London","30","[c]","23500","21260"
"Leaver CS","2022","Debt","North West (England)","Greater Manchester","Outside London","20","[c]","22830","21260"
"Leaver CS","2022","Debt","North West (England)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","North West (England)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Scotland","Highlands and Islands","Outside London","20","[c]","21940","21260"
"Leaver CS","2022","Debt","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","South West (England)","Dorset and Somerset","Outside London","15","[c]","21910","21260"
"Leaver CS","2022","Debt","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Wales","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Debt","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","20","[c]","21680","21260"
"Leaver CS","2022","Debt","West Midlands (England)","West Midlands","Outside London","20","[c]","21460","21260"
"Leaver CS","2022","Debt","Yorkshire and The Humber","South Yorkshire","Outside London","25","[c]","21510","21260"
"Leaver CS","2022","Debt","Yorkshire and The Humber","West Yorkshire","Outside London","15","[c]","22270","21260"
"Leaver CS","2022","Digital, Data & Technology","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","20","[c]","35500","32010"
"Leaver CS","2022","Digital, Data & Technology","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","East of England","Bedfordshire and Hertfordshire","Outside London","10","[c]","38880","37140"
"Leaver CS","2022","Digital, Data & Technology","East of England","East Anglia","Outside London","15","[c]","34560","31090"
"Leaver CS","2022","Digital, Data & Technology","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","London","Inner London - East","London","155","[c]","53010","54700"
"Leaver CS","2022","Digital, Data & Technology","London","Inner London - West","London","205","[c]","46550","43240"
"Leaver CS","2022","Digital, Data & Technology","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","London","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","London","Outer London - West and North West","London","15","[c]","36300","34530"
"Leaver CS","2022","Digital, Data & Technology","North East (England)","Northumberland, and Tyne and Wear","Outside London","75","[c]","44000","40670"
