"Status","Year","Profession_of_post","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Statistics","London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","London","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","AA/AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","EO","Female","130","[c]","28560","27500"
"Leaver Dept.","2022","Unknown","London","EO","Male","95","[c]","28340","27500"
"Leaver Dept.","2022","Unknown","London","G6/G7","Female","395","[c]","58560","54760"
"Leaver Dept.","2022","Unknown","London","G6/G7","Male","325","[c]","58180","54760"
"Leaver Dept.","2022","Unknown","London","SCS level","Female","65","[c]","86730","76580"
"Leaver Dept.","2022","Unknown","London","SCS level","Male","60","[c]","86330","78200"
"Leaver Dept.","2022","Unknown","London","SEO/HEO","Female","590","[c]","34670","34550"
"Leaver Dept.","2022","Unknown","London","SEO/HEO","Male","505","[c]","34770","34550"
"Leaver Dept.","2022","Unknown","London","Unknown","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","London","Unknown","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","AA/AO","Female","360","[c]","21540","21260"
"Leaver Dept.","2022","Unknown","Outside London","AA/AO","Male","290","[c]","22050","21260"
"Leaver Dept.","2022","Unknown","Outside London","EO","Female","200","[c]","27200","27570"
"Leaver Dept.","2022","Unknown","Outside London","EO","Male","165","[c]","27100","27570"
"Leaver Dept.","2022","Unknown","Outside London","G6/G7","Female","75","[c]","58270","55620"
"Leaver Dept.","2022","Unknown","Outside London","G6/G7","Male","80","[c]","55530","52600"
"Leaver Dept.","2022","Unknown","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","SEO/HEO","Female","240","[c]","34410","32000"
"Leaver Dept.","2022","Unknown","Outside London","SEO/HEO","Male","225","[c]","35000","33020"
"Leaver Dept.","2022","Unknown","Outside London","Unknown","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outside London","Unknown","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6/G7","Female","45","[c]","58540","54790"
"Leaver Dept.","2022","Unknown","Unknown","G6/G7","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO/HEO","Female","120","[c]","32960","32000"
"Leaver Dept.","2022","Unknown","Unknown","SEO/HEO","Male","95","[c]","32640","32000"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","London","SEO/HEO","Female","65","[c]","37520","39020"
"New entrant CS","2022","Commercial","London","SEO/HEO","Male","45","[c]","37890","40070"
"New entrant CS","2022","Commercial","Outside London","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","AA/AO","Male","35","[c]","20010","21170"
"New entrant CS","2022","Commercial","Outside London","EO","Female","130","[c]","25340","25520"
"New entrant CS","2022","Commercial","Outside London","EO","Male","75","[c]","24750","25000"
"New entrant CS","2022","Commercial","Outside London","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","SEO/HEO","Female","165","[c]","33930","33180"
"New entrant CS","2022","Commercial","Outside London","SEO/HEO","Male","120","[c]","34800","35000"
"New entrant CS","2022","Commercial","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outside London","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","EO","Female","75","[c]","27670","27270"
"New entrant CS","2022","Communications","London","EO","Male","35","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","G6/G7","Female","40","[c]","57470","53420"
"New entrant CS","2022","Communications","London","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","SEO/HEO","Female","115","[c]","37180","36520"
"New entrant CS","2022","Communications","London","SEO/HEO","Male","70","[c]","36580","36630"
"New entrant CS","2022","Communications","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","SEO/HEO","Female","85","[c]","34270","33080"
"New entrant CS","2022","Communications","Outside London","SEO/HEO","Male","40","[c]","33260","32160"
"New entrant CS","2022","Communications","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","AA/AO","Female","45","[c]","25090","25110"
"New entrant CS","2022","Counter Fraud","London","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","London","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Outside London","AA/AO","Female","130","[c]","21870","21260"
"New entrant CS","2022","Counter Fraud","Outside London","AA/AO","Male","95","[c]","21960","21260"
"New entrant CS","2022","Counter Fraud","Outside London","EO","Female","190","[c]","27560","27570"
"New entrant CS","2022","Counter Fraud","Outside London","EO","Male","125","[c]","27540","27570"
"New entrant CS","2022","Counter Fraud","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Outside London","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","London","EO","Female","50","[c]","28230","28650"
"New entrant CS","2022","Digital, Data and Technology","London","EO","Male","75","[c]","28240","28650"
"New entrant CS","2022","Digital, Data and Technology","London","G6/G7","Female","70","[c]","57870","57650"
"New entrant CS","2022","Digital, Data and Technology","London","G6/G7","Male","135","[c]","62610","60960"
"New entrant CS","2022","Digital, Data and Technology","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","London","SEO/HEO","Female","165","[c]","38550","38870"
"New entrant CS","2022","Digital, Data and Technology","London","SEO/HEO","Male","210","[c]","38750","38050"
"New entrant CS","2022","Digital, Data and Technology","Outside London","AA/AO","Female","80","[c]","20280","21170"
"New entrant CS","2022","Digital, Data and Technology","Outside London","AA/AO","Male","115","[c]","20210","21170"
"New entrant CS","2022","Digital, Data and Technology","Outside London","EO","Female","145","[c]","26150","26350"
"New entrant CS","2022","Digital, Data and Technology","Outside London","EO","Male","305","[c]","26270","26350"
"New entrant CS","2022","Digital, Data and Technology","Outside London","G6/G7","Female","130","[c]","52190","50210"
"New entrant CS","2022","Digital, Data and Technology","Outside London","G6/G7","Male","330","[c]","55060","53500"
"New entrant CS","2022","Digital, Data and Technology","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Outside London","SEO/HEO","Female","350","[c]","34890","33580"
"New entrant CS","2022","Digital, Data and Technology","Outside London","SEO/HEO","Male","585","[c]","35510","35310"
"New entrant CS","2022","Digital, Data and Technology","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data and Technology","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","London","SEO/HEO","Female","40","[c]","35830","34260"
"New entrant CS","2022","Economics","London","SEO/HEO","Male","105","[c]","33430","33490"
"New entrant CS","2022","Economics","Outside London","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Outside London","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Outside London","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Outside London","SEO/HEO","Female","30","[c]","33160","32980"
"New entrant CS","2022","Economics","Outside London","SEO/HEO","Male","35","[c]","33420","30820"
"New entrant CS","2022","Economics","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Economics","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","EO","Male","30","[c]","28590","28410"
"New entrant CS","2022","Finance","London","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","G6/G7","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","London","SEO/HEO","Female","75","[c]","39150","40650"
"New entrant CS","2022","Finance","London","SEO/HEO","Male","60","[c]","39120","37610"
"New entrant CS","2022","Finance","Outside London","AA/AO","Female","75","[c]","20970","21250"
"New entrant CS","2022","Finance","Outside London","AA/AO","Male","50","[c]","20990","21250"
"New entrant CS","2022","Finance","Outside London","EO","Female","145","[c]","24730","25000"
"New entrant CS","2022","Finance","Outside London","EO","Male","135","[c]","24270","25000"
"New entrant CS","2022","Finance","Outside London","G6/G7","Female","60","[c]","54620","52880"
"New entrant CS","2022","Finance","Outside London","G6/G7","Male","55","[c]","54790","53620"
"New entrant CS","2022","Finance","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","SEO/HEO","Female","205","[c]","35760","36050"
"New entrant CS","2022","Finance","Outside London","SEO/HEO","Male","195","[c]","35890","36050"
"New entrant CS","2022","Finance","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","AA/AO","Male","35","[c]","20420","20420"
"New entrant CS","2022","Geography","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Geography","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","EO","Female","95","[c]","27470","27270"
"New entrant CS","2022","Human Resources","London","EO","Male","40","[c]","26040","26950"
"New entrant CS","2022","Human Resources","London","G6/G7","Female","35","[c]","59250","58550"
"New entrant CS","2022","Human Resources","London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","London","SEO/HEO","Female","100","[c]","36070","34260"
"New entrant CS","2022","Human Resources","London","SEO/HEO","Male","40","[c]","35170","33730"
"New entrant CS","2022","Human Resources","Outside London","AA/AO","Female","145","[c]","21160","21170"
"New entrant CS","2022","Human Resources","Outside London","AA/AO","Male","55","[c]","21030","21170"
"New entrant CS","2022","Human Resources","Outside London","EO","Female","140","[c]","25120","25120"
"New entrant CS","2022","Human Resources","Outside London","EO","Male","40","[c]","25520","26110"
"New entrant CS","2022","Human Resources","Outside London","G6/G7","Female","75","[c]","53770","52050"
"New entrant CS","2022","Human Resources","Outside London","G6/G7","Male","35","[c]","55840","54850"
"New entrant CS","2022","Human Resources","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Outside London","SEO/HEO","Female","185","[c]","33800","32000"
"New entrant CS","2022","Human Resources","Outside London","SEO/HEO","Male","80","[c]","34320","33000"
"New entrant CS","2022","Human Resources","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","London","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Outside London","G6/G7","Female","45","[c]","71620","70500"
"New entrant CS","2022","Inspector of Education and Training","Outside London","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","Outside London","SEO/HEO","Female","70","[c]","47390","46360"
"New entrant CS","2022","Inspector of Education and Training","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","EO","Male","30","[c]","29350","28700"
"New entrant CS","2022","Intelligence Analysis","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
