"Status","Year","Organisation","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","UK Health Security Agency","Bromley","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Buckinghamshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Buckinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Buckinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Buckinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Calderdale and Kirklees","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Calderdale and Kirklees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Calderdale and Kirklees","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Calderdale and Kirklees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cambridgeshire CC","Outside London","Heterosexual / straight","130","115","37690","30460"
"In post","2022","UK Health Security Agency","Cambridgeshire CC","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Cambridgeshire CC","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","UK Health Security Agency","Cambridgeshire CC","Outside London","Unknown","35","30","48260","38110"
"In post","2022","UK Health Security Agency","Camden and City of London","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Camden and City of London","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Camden and City of London","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Camden and City of London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Cardiff and Vale of Glamorgan","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cardiff and Vale of Glamorgan","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cardiff and Vale of Glamorgan","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Central Bedfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Central Bedfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Central Hampshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Central Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Central Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cheshire East","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cheshire East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cheshire West and Chester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cheshire West and Chester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Chorley and West Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Chorley and West Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Chorley and West Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","City of Edinburgh","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","City of Edinburgh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Clackmannanshire and Fife","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Clackmannanshire and Fife","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Conwy and Denbighshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Conwy and Denbighshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Coventry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Coventry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Croydon","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Croydon","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Croydon","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Croydon","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Darlington","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Darlington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Derby","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Derby","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Derry City and Strabane","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Derry City and Strabane","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Derry City and Strabane","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Devon CC","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","UK Health Security Agency","Devon CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Devon CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Devon CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Dorset","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Dorset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Durham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Ealing","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Ealing","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Ealing","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Derbyshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Kent","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","East Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Lothian and Midlothian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Lothian and Midlothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Lothian and Midlothian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Merseyside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Riding of Yorkshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","East Riding of Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Riding of Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Surrey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Sussex CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Sussex CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Sussex CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Sussex CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Enfield","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Enfield","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Essex Haven Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Essex Haven Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Essex Haven Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Essex Thames Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Essex Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Essex Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Flintshire and Wrexham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Flintshire and Wrexham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Glasgow City","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Glasgow City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Glasgow City","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Glasgow City","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Gloucestershire CC","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","UK Health Security Agency","Gloucestershire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Gloucestershire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Gloucestershire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Greater Manchester North East","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Greater Manchester North East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Greater Manchester North East","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Greater Manchester North East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Greater Manchester South East","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Greater Manchester South East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Greater Manchester South West","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Greater Manchester South West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Gwent Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Gwent Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Gwent Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Hackney and Newham","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Hackney and Newham","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Hackney and Newham","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Hackney and Newham","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Haringey and Islington","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Haringey and Islington","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Haringey and Islington","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Harrow and Hillingdon","London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Harrow and Hillingdon","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Harrow and Hillingdon","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Hartlepool and Stockton-on-Tees","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Hartlepool and Stockton-on-Tees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Hartlepool and Stockton-on-Tees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Heart of Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Heart of Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, County of","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, County of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Herefordshire, County of","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Hertfordshire CC","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","UK Health Security Agency","Hertfordshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Hertfordshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Hertfordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Hounslow and Richmond upon Thames","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Hounslow and Richmond upon Thames","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Hounslow and Richmond upon Thames","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Isle of Wight","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Isle of Wight","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kensington & Chelsea and Hammersmith & Fulham","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kensington & Chelsea and Hammersmith & Fulham","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kensington & Chelsea and Hammersmith & Fulham","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent Thames Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kent Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kingston upon Hull, City of","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kingston upon Hull, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Kingston upon Hull, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lambeth","London","Heterosexual / straight","575","550","47200","40070"
"In post","2022","UK Health Security Agency","Lambeth","London","LGBO","55","50","45450","40070"
"In post","2022","UK Health Security Agency","Lambeth","London","Undeclared","95","90","49870","40070"
"In post","2022","UK Health Security Agency","Lambeth","London","Unknown","110","105","56810","52610"
"In post","2022","UK Health Security Agency","Lancaster and Wyre","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancaster and Wyre","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancaster and Wyre","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lancaster and Wyre","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Leeds","Outside London","Heterosexual / straight","245","230","40400","36330"
"In post","2022","UK Health Security Agency","Leeds","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","UK Health Security Agency","Leeds","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","UK Health Security Agency","Leeds","Outside London","Unknown","330","325","43640","36820"
"In post","2022","UK Health Security Agency","Leicester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Leicester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Leicestershire CC and Rutland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lewisham and Southwark","London","Heterosexual / straight","30","30","46280","40070"
"In post","2022","UK Health Security Agency","Lewisham and Southwark","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lewisham and Southwark","London","Undeclared","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Lewisham and Southwark","London","Unknown","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Lincolnshire CC","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Lincolnshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Lincolnshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Liverpool","Outside London","Heterosexual / straight","50","45","40870","35970"
"In post","2022","UK Health Security Agency","Liverpool","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Liverpool","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Liverpool","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Luton","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Luton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Manchester","Outside London","Heterosexual / straight","200","190","34220","26310"
"In post","2022","UK Health Security Agency","Manchester","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","UK Health Security Agency","Manchester","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","UK Health Security Agency","Manchester","Outside London","Unknown","45","40","34460","32470"
"In post","2022","UK Health Security Agency","Medway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Medway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Medway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Merton, Kingston upon Thames and Sutton","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Merton, Kingston upon Thames and Sutton","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Merton, Kingston upon Thames and Sutton","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Merton, Kingston upon Thames and Sutton","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Mid and East Antrim","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Mid and East Antrim","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Mid and East Antrim","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Mid Kent","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","UK Health Security Agency","Mid Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Mid Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Mid Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Mid Lancashire","Outside London","Heterosexual / straight","35","30","40960","33760"
"In post","2022","UK Health Security Agency","Mid Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Mid Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Mid Lancashire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Milton Keynes","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Milton Keynes","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Monmouthshire and Newport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Monmouthshire and Newport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Monmouthshire and Newport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North and West Norfolk","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North and West Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North Hampshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North Nottinghamshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North Yorkshire CC","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","UK Health Security Agency","North Yorkshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North Yorkshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Northumberland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Northumberland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Northumberland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Norwich and East Norfolk","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Norwich and East Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Norwich and East Norfolk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Norwich and East Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Nottingham","Outside London","Heterosexual / straight","110","100","39200","32310"
"In post","2022","UK Health Security Agency","Nottingham","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Nottingham","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","UK Health Security Agency","Nottingham","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","UK Health Security Agency","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Oxfordshire CC","Outside London","Heterosexual / straight","185","165","41310","38200"
"In post","2022","UK Health Security Agency","Oxfordshire CC","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","UK Health Security Agency","Oxfordshire CC","Outside London","Undeclared","30","25","51990","42220"
"In post","2022","UK Health Security Agency","Oxfordshire CC","Outside London","Unknown","75","70","48440","50730"
"In post","2022","UK Health Security Agency","Peterborough","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Peterborough","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Plymouth","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","UK Health Security Agency","Plymouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Portsmouth","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Portsmouth","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Portsmouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Powys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Powys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Redbridge and Waltham Forest","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Redbridge and Waltham Forest","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Redbridge and Waltham Forest","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Scottish Borders","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
