"Status","Year","Region_ITL3","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Causeway Coast and Glens","Outside London","Male","Heterosexual / straight","50","50","21750","20560"
"In post","2022","Causeway Coast and Glens","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Causeway Coast and Glens","Outside London","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Causeway Coast and Glens","Outside London","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Causeway Coast and Glens","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Causeway Coast and Glens","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","Outside London","Female","Heterosexual / straight","150","145","30050","26680"
"In post","2022","Central Bedfordshire","Outside London","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Central Bedfordshire","Outside London","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Central Bedfordshire","Outside London","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Central Bedfordshire","Outside London","Male","Heterosexual / straight","185","185","33150","31740"
"In post","2022","Central Bedfordshire","Outside London","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Central Bedfordshire","Outside London","Male","Undeclared","40","40","34800","34660"
"In post","2022","Central Bedfordshire","Outside London","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Central Bedfordshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Central Hampshire","Outside London","Female","Heterosexual / straight","1235","1170","33490","33000"
"In post","2022","Central Hampshire","Outside London","Female","LGBO","70","70","30910","29740"
"In post","2022","Central Hampshire","Outside London","Female","Undeclared","165","160","34780","33300"
"In post","2022","Central Hampshire","Outside London","Female","Unknown","480","445","37900","38070"
"In post","2022","Central Hampshire","Outside London","Male","Heterosexual / straight","1210","1190","36730","33300"
"In post","2022","Central Hampshire","Outside London","Male","LGBO","55","55","35380","33000"
"In post","2022","Central Hampshire","Outside London","Male","Undeclared","170","165","35110","33300"
"In post","2022","Central Hampshire","Outside London","Male","Unknown","940","910","43210","47010"
"In post","2022","Central Hampshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Central Hampshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Central Valleys","Outside London","Female","Heterosexual / straight","1245","1135","31760","27570"
"In post","2022","Central Valleys","Outside London","Female","LGBO","55","55","30140","27570"
"In post","2022","Central Valleys","Outside London","Female","Undeclared","120","110","30920","27570"
"In post","2022","Central Valleys","Outside London","Female","Unknown","265","225","28100","27570"
"In post","2022","Central Valleys","Outside London","Male","Heterosexual / straight","675","655","34080","27570"
"In post","2022","Central Valleys","Outside London","Male","LGBO","65","60","31200","27570"
"In post","2022","Central Valleys","Outside London","Male","Undeclared","100","95","34990","27570"
"In post","2022","Central Valleys","Outside London","Male","Unknown","165","160","30730","27570"
"In post","2022","Central Valleys","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Central Valleys","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire East","Outside London","Female","Heterosexual / straight","485","445","30930","27570"
"In post","2022","Cheshire East","Outside London","Female","LGBO","55","55","30740","27630"
"In post","2022","Cheshire East","Outside London","Female","Undeclared","85","75","30920","27570"
"In post","2022","Cheshire East","Outside London","Female","Unknown","115","105","26140","24800"
"In post","2022","Cheshire East","Outside London","Male","Heterosexual / straight","325","310","30980","27570"
"In post","2022","Cheshire East","Outside London","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Cheshire East","Outside London","Male","Undeclared","45","40","29750","26900"
"In post","2022","Cheshire East","Outside London","Male","Unknown","95","90","28000","26350"
"In post","2022","Cheshire East","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire East","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","Outside London","Female","Heterosexual / straight","245","220","28640","27570"
"In post","2022","Cheshire West and Chester","Outside London","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Cheshire West and Chester","Outside London","Female","Undeclared","30","25","[c]","[c]"
"In post","2022","Cheshire West and Chester","Outside London","Female","Unknown","45","40","26170","26220"
"In post","2022","Cheshire West and Chester","Outside London","Male","Heterosexual / straight","130","125","28560","27570"
"In post","2022","Cheshire West and Chester","Outside London","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Cheshire West and Chester","Outside London","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Cheshire West and Chester","Outside London","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Cheshire West and Chester","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","Outside London","Female","Heterosexual / straight","500","460","30140","27570"
"In post","2022","Chorley and West Lancashire","Outside London","Female","LGBO","50","45","28170","27040"
"In post","2022","Chorley and West Lancashire","Outside London","Female","Undeclared","35","30","27880","27470"
"In post","2022","Chorley and West Lancashire","Outside London","Female","Unknown","125","115","26280","25410"
"In post","2022","Chorley and West Lancashire","Outside London","Male","Heterosexual / straight","495","460","31400","28550"
"In post","2022","Chorley and West Lancashire","Outside London","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Chorley and West Lancashire","Outside London","Male","Undeclared","45","45","34400","31650"
"In post","2022","Chorley and West Lancashire","Outside London","Male","Unknown","165","150","29570","28890"
"In post","2022","Chorley and West Lancashire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","City of Edinburgh","Outside London","Female","Heterosexual / straight","4420","4165","40490","36130"
"In post","2022","City of Edinburgh","Outside London","Female","LGBO","355","345","35890","32280"
"In post","2022","City of Edinburgh","Outside London","Female","Undeclared","340","315","39460","34600"
"In post","2022","City of Edinburgh","Outside London","Female","Unknown","2135","1980","35670","31060"
"In post","2022","City of Edinburgh","Outside London","Male","Heterosexual / straight","3615","3535","40490","35980"
"In post","2022","City of Edinburgh","Outside London","Male","LGBO","400","395","38390","33080"
"In post","2022","City of Edinburgh","Outside London","Male","Undeclared","340","330","39770","35630"
"In post","2022","City of Edinburgh","Outside London","Male","Unknown","2105","2030","36450","32170"
"In post","2022","City of Edinburgh","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","City of Edinburgh","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Outside London","Female","Heterosexual / straight","400","365","29020","27570"
"In post","2022","Clackmannanshire and Fife","Outside London","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Outside London","Female","Undeclared","40","35","30770","27570"
"In post","2022","Clackmannanshire and Fife","Outside London","Female","Unknown","205","185","27820","26900"
"In post","2022","Clackmannanshire and Fife","Outside London","Male","Heterosexual / straight","395","380","33240","33240"
"In post","2022","Clackmannanshire and Fife","Outside London","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Outside London","Male","Undeclared","50","45","36040","34310"
"In post","2022","Clackmannanshire and Fife","Outside London","Male","Unknown","210","200","31040","30450"
"In post","2022","Clackmannanshire and Fife","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Outside London","Female","Heterosexual / straight","385","360","34560","29430"
"In post","2022","Conwy and Denbighshire","Outside London","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Outside London","Female","Undeclared","45","45","38340","37670"
"In post","2022","Conwy and Denbighshire","Outside London","Female","Unknown","30","25","28100","27570"
"In post","2022","Conwy and Denbighshire","Outside London","Male","Heterosexual / straight","195","190","36990","31600"
"In post","2022","Conwy and Denbighshire","Outside London","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Outside London","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Outside London","Male","Unknown","30","25","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Outside London","Female","Heterosexual / straight","695","615","27660","27570"
"In post","2022","Cornwall and Isles of Scilly","Outside London","Female","LGBO","35","30","28770","27570"
"In post","2022","Cornwall and Isles of Scilly","Outside London","Female","Undeclared","85","75","27140","26940"
"In post","2022","Cornwall and Isles of Scilly","Outside London","Female","Unknown","160","140","25690","21260"
"In post","2022","Cornwall and Isles of Scilly","Outside London","Male","Heterosexual / straight","560","540","28540","26670"
"In post","2022","Cornwall and Isles of Scilly","Outside London","Male","LGBO","30","30","25950","23090"
"In post","2022","Cornwall and Isles of Scilly","Outside London","Male","Undeclared","90","85","29060","26780"
"In post","2022","Cornwall and Isles of Scilly","Outside London","Male","Unknown","115","110","27570","26520"
"In post","2022","Cornwall and Isles of Scilly","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Coventry","Outside London","Female","Heterosexual / straight","1080","1010","36090","32230"
"In post","2022","Coventry","Outside London","Female","LGBO","45","45","34880","30930"
"In post","2022","Coventry","Outside London","Female","Undeclared","105","100","34140","31000"
"In post","2022","Coventry","Outside London","Female","Unknown","330","300","35850","32300"
"In post","2022","Coventry","Outside London","Male","Heterosexual / straight","650","640","38960","36500"
"In post","2022","Coventry","Outside London","Male","LGBO","45","45","37230","31490"
"In post","2022","Coventry","Outside London","Male","Undeclared","70","65","37960","36500"
"In post","2022","Coventry","Outside London","Male","Unknown","230","220","38790","36500"
"In post","2022","Coventry","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Coventry","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Croydon","London","Female","Heterosexual / straight","4140","3845","38270","35050"
"In post","2022","Croydon","London","Female","LGBO","130","120","40570","35590"
"In post","2022","Croydon","London","Female","Undeclared","565","515","36620","31580"
"In post","2022","Croydon","London","Female","Unknown","1025","975","37400","33440"
"In post","2022","Croydon","London","Male","Heterosexual / straight","3140","3080","41750","37610"
