"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for International Trade","Greater Manchester","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Inner London - West","Westminster","London","385","[c]","36030","31800"
"New entrant CS","2022","Department for International Trade","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Northumberland, and Tyne and Wear","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Tees Valley and Durham","Darlington","Outside London","20","[c]","36100","31750"
"New entrant CS","2022","Department for International Trade","West Central Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","West Midlands","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","West Yorkshire","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Cheshire","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","Nottingham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Devon","Devon CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Devon","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","East Anglia","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","East Anglia","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","East Wales","Cardiff and Vale of Glamorgan","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Eastern Scotland","City of Edinburgh","Outside London","15","[c]","38350","34170"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","70","[c]","30650","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Greater Manchester","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Greater Manchester","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Greater Manchester","Manchester","Outside London","15","[c]","31440","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Inner London - West","Westminster","London","365","[c]","36520","33210"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Merseyside","Wirral","Outside London","10","[c]","23530","23320"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","North Yorkshire","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","Tyneside","Outside London","10","[c]","34400","33260"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outer London - South","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Outer London - West and North West","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Shropshire and Staffordshire","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","Darlington","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","West Midlands","Birmingham","Outside London","20","[c]","34940","33260"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","West Midlands","Wolverhampton","Outside London","105","[c]","32750","30190"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Levelling Up, Housing and Communities","West Yorkshire","Leeds","Outside London","15","[c]","33120","30190"
"New entrant CS","2022","Department for Transport","Bedfordshire and Hertfordshire","Bedford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Bedfordshire and Hertfordshire","Luton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","15","[c]","27640","26130"
"New entrant CS","2022","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Cheshire","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Cheshire","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Cumbria","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Cumbria","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Derbyshire and Nottinghamshire","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Derbyshire and Nottinghamshire","Nottingham","Outside London","45","[c]","31950","30730"
"New entrant CS","2022","Department for Transport","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Devon","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Devon","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Dorset and Somerset","Dorset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Dorset and Somerset","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","East Anglia","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","East Anglia","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","East Anglia","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","East Anglia","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","East Anglia","Suffolk CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","East Wales","Cardiff and Vale of Glamorgan","Outside London","15","[c]","26030","26130"
"New entrant CS","2022","Department for Transport","East Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","East Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","East Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Eastern Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Eastern Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Eastern Scotland","East Lothian and Midlothian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Essex","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Essex","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Essex","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Essex","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Essex","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","60","[c]","27520","26130"
"New entrant CS","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Greater Manchester","Greater Manchester North East","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Greater Manchester","Greater Manchester North West","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Greater Manchester","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Greater Manchester","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Greater Manchester","Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Hampshire and Isle of Wight","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Hampshire and Isle of Wight","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Hampshire and Isle of Wight","North Hampshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Hampshire and Isle of Wight","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Hampshire and Isle of Wight","South Hampshire","Outside London","35","[c]","27710","26840"
"New entrant CS","2022","Department for Transport","Hampshire and Isle of Wight","Southampton","Outside London","85","[c]","35590","30730"
"New entrant CS","2022","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Highlands and Islands","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Inner London - East","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Inner London - East","Lewisham and Southwark","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Inner London - West","Westminster","London","510","[c]","43810","42470"
"New entrant CS","2022","Department for Transport","Kent","East Kent","Outside London","30","[c]","27180","26840"
"New entrant CS","2022","Department for Transport","Kent","Medway","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Kent","Mid Kent","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Kent","West Kent","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Lancashire","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Lancashire","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Lancashire","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Lincolnshire","Lincolnshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Merseyside","East Merseyside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Merseyside","Liverpool","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Merseyside","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Merseyside","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","15","[c]","29680","26130"
"New entrant CS","2022","Department for Transport","North Yorkshire","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Northern Ireland","Ards and North Down","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Northumberland, and Tyne and Wear","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Northumberland, and Tyne and Wear","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Northumberland, and Tyne and Wear","Tyneside","Outside London","60","[c]","23920","21840"
"New entrant CS","2022","Department for Transport","Outer London - East and North East","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Outer London - East and North East","Bexley and Greenwich","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Outer London - East and North East","Enfield","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Outer London - East and North East","Redbridge and Waltham Forest","London","10","[c]","27140","30130"
"New entrant CS","2022","Department for Transport","Outer London - South","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Outer London - South","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Outer London - West and North West","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Outer London - West and North West","Harrow and Hillingdon","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Outer London - West and North West","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Shropshire and Staffordshire","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Shropshire and Staffordshire","Staffordshire CC","Outside London","15","[c]","23850","23040"
"New entrant CS","2022","Department for Transport","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Shropshire and Staffordshire","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","South Yorkshire","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Southern Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Surrey, East and West Sussex","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Surrey, East and West Sussex","East Sussex CC","Outside London","20","[c]","28430","28430"
"New entrant CS","2022","Department for Transport","Surrey, East and West Sussex","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Surrey, East and West Sussex","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Surrey, East and West Sussex","West Sussex (South West)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Tees Valley and Durham","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Tees Valley and Durham","Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Tees Valley and Durham","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","Unknown","Unknown","45","[c]","21340","21840"
"New entrant CS","2022","Department for Transport","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","West Central Scotland","Glasgow City","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","West Central Scotland","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","West Midlands","Birmingham","Outside London","185","[c]","28900","26130"
"New entrant CS","2022","Department for Transport","West Midlands","Dudley","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","West Midlands","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","West Midlands","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","West Wales and The Valleys","Gwynedd","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","West Wales and The Valleys","Swansea","Outside London","610","[c]","22910","21840"
"New entrant CS","2022","Department for Transport","West Yorkshire","Bradford","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","West Yorkshire","Leeds","Outside London","130","[c]","33490","30730"
"New entrant CS","2022","Department for Transport","West Yorkshire","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Bedford","Outside London","25","[c]","28670","27570"
"New entrant CS","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","105","[c]","28070","29290"
"New entrant CS","2022","Department for Work and Pensions","Bedfordshire and Hertfordshire","Luton","Outside London","40","[c]","27490","27570"
"New entrant CS","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","65","[c]","28840","29290"
"New entrant CS","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","15","[c]","27420","27570"
"New entrant CS","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","40","[c]","27130","27570"
"New entrant CS","2022","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","25","[c]","26990","27570"
"New entrant CS","2022","Department for Work and Pensions","Cheshire","Cheshire East","Outside London","10","[c]","26330","27570"
"New entrant CS","2022","Department for Work and Pensions","Cheshire","Cheshire West and Chester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Cheshire","Warrington","Outside London","15","[c]","26400","27570"
"New entrant CS","2022","Department for Work and Pensions","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","125","[c]","22510","21260"
"New entrant CS","2022","Department for Work and Pensions","Cumbria","East Cumbria","Outside London","15","[c]","28130","27570"
"New entrant CS","2022","Department for Work and Pensions","Cumbria","West Cumbria","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","Derby","Outside London","80","[c]","22520","21260"
"New entrant CS","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","35","[c]","24700","27570"
"New entrant CS","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","30","[c]","26960","27570"
"New entrant CS","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","Nottingham","Outside London","105","[c]","23600","21260"
"New entrant CS","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","35","[c]","30520","27570"
"New entrant CS","2022","Department for Work and Pensions","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","10","[c]","38840","35500"
"New entrant CS","2022","Department for Work and Pensions","Devon","Devon CC","Outside London","65","[c]","22540","21260"
"New entrant CS","2022","Department for Work and Pensions","Devon","Plymouth","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Devon","Torbay","Outside London","10","[c]","21770","21260"
"New entrant CS","2022","Department for Work and Pensions","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","25","[c]","27760","27570"
"New entrant CS","2022","Department for Work and Pensions","Dorset and Somerset","Dorset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Dorset and Somerset","Somerset CC","Outside London","30","[c]","22080","21260"
"New entrant CS","2022","Department for Work and Pensions","East Anglia","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","East Anglia","Cambridgeshire CC","Outside London","25","[c]","27060","27570"
"New entrant CS","2022","Department for Work and Pensions","East Anglia","North and West Norfolk","Outside London","10","[c]","27040","27570"
"New entrant CS","2022","Department for Work and Pensions","East Anglia","Norwich and East Norfolk","Outside London","60","[c]","27320","27570"
"New entrant CS","2022","Department for Work and Pensions","East Anglia","Peterborough","Outside London","20","[c]","26710","27570"
"New entrant CS","2022","Department for Work and Pensions","East Anglia","Suffolk CC","Outside London","90","[c]","23120","21260"
"New entrant CS","2022","Department for Work and Pensions","East Wales","Cardiff and Vale of Glamorgan","Outside London","15","[c]","30290","27570"
"New entrant CS","2022","Department for Work and Pensions","East Wales","Flintshire and Wrexham","Outside London","80","[c]","23410","21260"
"New entrant CS","2022","Department for Work and Pensions","East Wales","Monmouthshire and Newport","Outside London","15","[c]","27110","27570"
"New entrant CS","2022","Department for Work and Pensions","East Wales","Powys","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","60","[c]","22270","21260"
"New entrant CS","2022","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","25","[c]","23830","21260"
"New entrant CS","2022","Department for Work and Pensions","Eastern Scotland","Angus and Dundee City","Outside London","80","[c]","23050","21260"
"New entrant CS","2022","Department for Work and Pensions","Eastern Scotland","City of Edinburgh","Outside London","55","[c]","27550","27570"
"New entrant CS","2022","Department for Work and Pensions","Eastern Scotland","Clackmannanshire and Fife","Outside London","35","[c]","27280","27570"
"New entrant CS","2022","Department for Work and Pensions","Eastern Scotland","Falkirk","Outside London","80","[c]","23310","21260"
"New entrant CS","2022","Department for Work and Pensions","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Eastern Scotland","West Lothian","Outside London","20","[c]","21260","21260"
"New entrant CS","2022","Department for Work and Pensions","Essex","Essex Haven Gateway","Outside London","15","[c]","29330","29290"
"New entrant CS","2022","Department for Work and Pensions","Essex","Essex Thames Gateway","Outside London","115","[c]","25070","24250"
"New entrant CS","2022","Department for Work and Pensions","Essex","Heart of Essex","Outside London","30","[c]","29500","29290"
"New entrant CS","2022","Department for Work and Pensions","Essex","Southend-on-Sea","Outside London","20","[c]","27170","29290"
"New entrant CS","2022","Department for Work and Pensions","Essex","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Essex","West Essex","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","15","[c]","25600","27570"
"New entrant CS","2022","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","95","[c]","23050","21260"
"New entrant CS","2022","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","20","[c]","24990","27570"
"New entrant CS","2022","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Greater Manchester","Greater Manchester North East","Outside London","30","[c]","27100","27570"
