"Status","Year","Age","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","HM Revenue and Customs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs","Outside London","Unknown","570","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","London","Heterosexual / straight","80","[c]","40950","35070"
"Leaver CS","2022","30-39","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Outside London","Heterosexual / straight","165","[c]","26100","24890"
"Leaver CS","2022","30-39","Home Office","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Outside London","Unknown","35","[c]","31180","24880"
"Leaver CS","2022","30-39","Home Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Outside London","Heterosexual / straight","440","[c]","32360","31530"
"Leaver CS","2022","30-39","Ministry of Defence","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Outside London","Undeclared","45","[c]","33580","33780"
"Leaver CS","2022","30-39","Ministry of Defence","Outside London","Unknown","135","[c]","31700","30370"
"Leaver CS","2022","30-39","Ministry of Defence","Overseas","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence","Unknown","Unknown","60","[c]","34070","32700"
"Leaver CS","2022","30-39","Ministry of Justice","London","Heterosexual / straight","195","[c]","35120","30850"
"Leaver CS","2022","30-39","Ministry of Justice","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","London","Unknown","115","[c]","29750","23720"
"Leaver CS","2022","30-39","Ministry of Justice","Outside London","Heterosexual / straight","1080","[c]","25250","20970"
"Leaver CS","2022","30-39","Ministry of Justice","Outside London","LGBO","130","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Outside London","Undeclared","75","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Outside London","Unknown","450","[c]","23520","20970"
"Leaver CS","2022","30-39","Ministry of Justice","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Gas and Electricity Markets","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Gas and Electricity Markets","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Gas and Electricity Markets","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Gas and Electricity Markets","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Qualifications and Examinations Regulation","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Rail and Road","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Rail and Road","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Rail and Road","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of the Secretary of State for Scotland","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of the Secretary of State for Scotland","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of the Secretary of State for Scotland","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of the Secretary of State for Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Office of the Secretary of State for Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scottish Government","Outside London","Heterosexual / straight","75","[c]","32730","30040"
"Leaver CS","2022","30-39","Scottish Government","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scottish Government","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Scottish Government","Outside London","Unknown","110","[c]","30000","27940"
"Leaver CS","2022","30-39","The National Archives","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Export Finance","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Statistics Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Statistics Authority","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Statistics Authority","Outside London","Heterosexual / straight","50","[c]","33020","30210"
"Leaver CS","2022","30-39","UK Statistics Authority","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Statistics Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Statistics Authority","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Supreme Court","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Water Services Regulation Authority","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Water Services Regulation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Water Services Regulation Authority","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Welsh Government","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Welsh Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Welsh Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Welsh Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","London","Heterosexual / straight","40","[c]","54710","56740"
"Leaver CS","2022","40-49","Attorney General's Departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Attorney General's Departments","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","London","Heterosexual / straight","55","[c]","67040","64500"
"Leaver CS","2022","40-49","Cabinet Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cabinet Office","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Chancellor's other departments","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Charity Commission","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Charity Commission","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Competition and Markets Authority","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Competition and Markets Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","35","[c]","36570","33270"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Digital, Culture, Media and Sport","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Digital, Culture, Media and Sport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","Outside London","Heterosexual / straight","30","[c]","43620","37100"
"Leaver CS","2022","40-49","Department for Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","65","[c]","29650","26130"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for International Trade","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for International Trade","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for International Trade","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Outside London","Heterosexual / straight","55","[c]","35220","30890"
"Leaver CS","2022","40-49","Department for Transport","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Outside London","Unknown","40","[c]","27810","26130"
"Leaver CS","2022","40-49","Department for Transport","Unknown","Heterosexual / straight","30","[c]","26780","21840"
"Leaver CS","2022","40-49","Department for Transport","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","London","Heterosexual / straight","110","[c]","31840","31060"
"Leaver CS","2022","40-49","Department for Work and Pensions","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","London","Unknown","40","[c]","35480","31060"
"Leaver CS","2022","40-49","Department for Work and Pensions","Outside London","Heterosexual / straight","670","[c]","27220","27570"
"Leaver CS","2022","40-49","Department for Work and Pensions","Outside London","LGBO","55","[c]","27720","27570"
"Leaver CS","2022","40-49","Department for Work and Pensions","Outside London","Undeclared","50","[c]","30420","27570"
"Leaver CS","2022","40-49","Department for Work and Pensions","Outside London","Unknown","235","[c]","26650","27570"
"Leaver CS","2022","40-49","Department for Work and Pensions","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department of Health and Social Care","London","Heterosexual / straight","190","[c]","48910","47130"
"Leaver CS","2022","40-49","Department of Health and Social Care","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department of Health and Social Care","London","Undeclared","70","[c]","44600","47130"
"Leaver CS","2022","40-49","Department of Health and Social Care","London","Unknown","80","[c]","53710","50730"
"Leaver CS","2022","40-49","Department of Health and Social Care","Outside London","Heterosexual / straight","200","[c]","42640","39030"
"Leaver CS","2022","40-49","Department of Health and Social Care","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department of Health and Social Care","Outside London","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department of Health and Social Care","Outside London","Unknown","40","[c]","57090","50730"
"Leaver CS","2022","40-49","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department of Health and Social Care","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Food Standards Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Land Registry","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Land Registry","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Land Registry","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Land Registry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Land Registry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Land Registry","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Revenue and Customs","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Revenue and Customs","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Revenue and Customs","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Revenue and Customs","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Revenue and Customs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Revenue and Customs","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Revenue and Customs","Outside London","Unknown","450","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Treasury","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Treasury","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Treasury","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Treasury","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Treasury","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","London","Heterosexual / straight","70","[c]","45820","41970"
"Leaver CS","2022","40-49","Home Office","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Outside London","Heterosexual / straight","110","[c]","29320","25040"
"Leaver CS","2022","40-49","Home Office","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Outside London","Undeclared","15","[c]","[c]","[c]"
