"Status","Year","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Home Office","AA/AO","Heterosexual / straight","120","[c]","21710","21680"
"New entrant CS","2022","Home Office","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","AA/AO","Unknown","405","[c]","21980","21680"
"New entrant CS","2022","Home Office","EO","Heterosexual / straight","300","[c]","26600","24880"
"New entrant CS","2022","Home Office","EO","LGBO","35","[c]","26120","24880"
"New entrant CS","2022","Home Office","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","EO","Unknown","1145","[c]","27450","24880"
"New entrant CS","2022","Home Office","G6/G7","Heterosexual / straight","45","[c]","58150","57430"
"New entrant CS","2022","Home Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","G6/G7","Unknown","110","[c]","60720","57430"
"New entrant CS","2022","Home Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","SEO/HEO","Heterosexual / straight","75","[c]","36490","36590"
"New entrant CS","2022","Home Office","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","SEO/HEO","Unknown","275","[c]","36530","35050"
"New entrant CS","2022","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","AA/AO","Heterosexual / straight","790","[c]","22070","21170"
"New entrant CS","2022","Ministry of Defence","AA/AO","LGBO","50","[c]","22010","21170"
"New entrant CS","2022","Ministry of Defence","AA/AO","Undeclared","30","[c]","22220","21170"
"New entrant CS","2022","Ministry of Defence","AA/AO","Unknown","560","[c]","22020","21170"
"New entrant CS","2022","Ministry of Defence","EO","Heterosexual / straight","695","[c]","25410","26350"
"New entrant CS","2022","Ministry of Defence","EO","LGBO","40","[c]","25890","26350"
"New entrant CS","2022","Ministry of Defence","EO","Undeclared","40","[c]","25600","26350"
"New entrant CS","2022","Ministry of Defence","EO","Unknown","390","[c]","23790","25660"
"New entrant CS","2022","Ministry of Defence","G6/G7","Heterosexual / straight","170","[c]","58710","55000"
"New entrant CS","2022","Ministry of Defence","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","G6/G7","Unknown","120","[c]","57980","54000"
"New entrant CS","2022","Ministry of Defence","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","SEO/HEO","Heterosexual / straight","995","[c]","35530","33140"
"New entrant CS","2022","Ministry of Defence","SEO/HEO","LGBO","70","[c]","34140","33000"
"New entrant CS","2022","Ministry of Defence","SEO/HEO","Undeclared","60","[c]","35960","33490"
"New entrant CS","2022","Ministry of Defence","SEO/HEO","Unknown","545","[c]","34050","33000"
"New entrant CS","2022","Ministry of Defence","Unknown","Heterosexual / straight","170","[c]","36170","33000"
"New entrant CS","2022","Ministry of Defence","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","Unknown","210","[c]","24140","16190"
"New entrant CS","2022","Ministry of Justice","AA/AO","Heterosexual / straight","4080","[c]","23330","23140"
"New entrant CS","2022","Ministry of Justice","AA/AO","LGBO","455","[c]","23220","23140"
"New entrant CS","2022","Ministry of Justice","AA/AO","Undeclared","190","[c]","23250","23140"
"New entrant CS","2022","Ministry of Justice","AA/AO","Unknown","2850","[c]","23070","23140"
"New entrant CS","2022","Ministry of Justice","EO","Heterosexual / straight","325","[c]","26150","25120"
"New entrant CS","2022","Ministry of Justice","EO","LGBO","40","[c]","25910","25120"
"New entrant CS","2022","Ministry of Justice","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","EO","Unknown","225","[c]","26670","27070"
"New entrant CS","2022","Ministry of Justice","G6/G7","Heterosexual / straight","95","[c]","57030","55490"
"New entrant CS","2022","Ministry of Justice","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","G6/G7","Unknown","40","[c]","57820","56510"
"New entrant CS","2022","Ministry of Justice","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","SEO/HEO","Heterosexual / straight","545","[c]","34830","34260"
"New entrant CS","2022","Ministry of Justice","SEO/HEO","LGBO","65","[c]","34240","34260"
"New entrant CS","2022","Ministry of Justice","SEO/HEO","Undeclared","40","[c]","35110","34260"
"New entrant CS","2022","Ministry of Justice","SEO/HEO","Unknown","355","[c]","34800","34260"
"New entrant CS","2022","Ministry of Justice","Unknown","Heterosexual / straight","4900","[c]","28760","26310"
"New entrant CS","2022","Ministry of Justice","Unknown","LGBO","420","[c]","28620","24800"
"New entrant CS","2022","Ministry of Justice","Unknown","Undeclared","315","[c]","30560","28200"
"New entrant CS","2022","Ministry of Justice","Unknown","Unknown","3195","[c]","27960","26310"
"New entrant CS","2022","National Crime Agency","AA/AO","Heterosexual / straight","45","[c]","22410","21050"
"New entrant CS","2022","National Crime Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","EO","Heterosexual / straight","220","[c]","33230","32770"
"New entrant CS","2022","National Crime Agency","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","SEO/HEO","Heterosexual / straight","115","[c]","42020","40210"
"New entrant CS","2022","National Crime Agency","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Heterosexual / straight","70","[c]","71130","70500"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Heterosexual / straight","105","[c]","45370","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","AA/AO","Heterosexual / straight","35","[c]","19710","19750"
"New entrant CS","2022","Office of Gas and Electricity Markets","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","EO","Heterosexual / straight","160","[c]","26120","25750"
"New entrant CS","2022","Office of Gas and Electricity Markets","EO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","70","[c]","61850","60000"
"New entrant CS","2022","Office of Gas and Electricity Markets","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","90","[c]","37750","37000"
"New entrant CS","2022","Office of Gas and Electricity Markets","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","SEO/HEO","Unknown","5","[c]","[c]","[c]"
