"Status","Year","Age","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Commercial","London","SEO","80","80","44930","43610"
"In post","2022","50-59","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","North East (England)","EO","10","10","[c]","[c]"
"In post","2022","50-59","Commercial","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","North East (England)","G7","10","10","52570","50130"
"In post","2022","50-59","Commercial","North East (England)","HEO","15","10","32130","31400"
"In post","2022","50-59","Commercial","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","North East (England)","SEO","25","25","40030","37880"
"In post","2022","50-59","Commercial","North West (England)","AO","15","15","21460","21260"
"In post","2022","50-59","Commercial","North West (England)","EO","25","20","27370","27570"
"In post","2022","50-59","Commercial","North West (England)","G6","10","10","67390","67260"
"In post","2022","50-59","Commercial","North West (England)","G7","25","25","52350","51110"
"In post","2022","50-59","Commercial","North West (England)","HEO","35","35","31820","31990"
"In post","2022","50-59","Commercial","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","North West (England)","SEO","60","55","40430","39850"
"In post","2022","50-59","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Scotland","AO","20","20","25820","26900"
"In post","2022","50-59","Commercial","Scotland","EO","10","10","28350","27420"
"In post","2022","50-59","Commercial","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Scotland","G7","10","10","52730","52930"
"In post","2022","50-59","Commercial","Scotland","HEO","30","30","35060","34290"
"In post","2022","50-59","Commercial","Scotland","SEO","20","20","42060","42080"
"In post","2022","50-59","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","South East (England)","EO","15","15","27320","26670"
"In post","2022","50-59","Commercial","South East (England)","G6","10","10","69240","68970"
"In post","2022","50-59","Commercial","South East (England)","G7","15","15","58990","57490"
"In post","2022","50-59","Commercial","South East (England)","HEO","30","30","33550","33300"
"In post","2022","50-59","Commercial","South East (England)","SEO","65","65","42330","42080"
"In post","2022","50-59","Commercial","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","South West (England)","AO","10","10","21600","21500"
"In post","2022","50-59","Commercial","South West (England)","EO","35","35","26390","26350"
"In post","2022","50-59","Commercial","South West (England)","G6","55","55","67200","67150"
"In post","2022","50-59","Commercial","South West (England)","G7","75","75","52800","53720"
"In post","2022","50-59","Commercial","South West (England)","HEO","95","90","33260","33390"
"In post","2022","50-59","Commercial","South West (England)","SCS level","15","15","105760","105360"
"In post","2022","50-59","Commercial","South West (England)","SEO","130","125","41510","41930"
"In post","2022","50-59","Commercial","South West (England)","Unknown","35","35","49660","48870"
"In post","2022","50-59","Commercial","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Wales","AA","5","5","[c]","[c]"
"In post","2022","50-59","Commercial","Wales","AO","5","5","[c]","[c]"
"In post","2022","50-59","Commercial","Wales","EO","20","20","27180","26780"
"In post","2022","50-59","Commercial","Wales","G6","5","5","[c]","[c]"
"In post","2022","50-59","Commercial","Wales","G7","10","10","53030","52240"
"In post","2022","50-59","Commercial","Wales","HEO","25","25","32510","31990"
"In post","2022","50-59","Commercial","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Wales","SEO","25","25","41670","41230"
"In post","2022","50-59","Commercial","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","West Midlands (England)","EO","15","15","27360","26460"
"In post","2022","50-59","Commercial","West Midlands (England)","G6","5","5","[c]","[c]"
"In post","2022","50-59","Commercial","West Midlands (England)","G7","10","10","[c]","[c]"
"In post","2022","50-59","Commercial","West Midlands (England)","HEO","20","20","33080","33090"
"In post","2022","50-59","Commercial","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","West Midlands (England)","SEO","30","30","43260","41400"
"In post","2022","50-59","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Yorkshire and The Humber","AO","20","15","21320","21260"
"In post","2022","50-59","Commercial","Yorkshire and The Humber","EO","20","20","26730","27570"
"In post","2022","50-59","Commercial","Yorkshire and The Humber","G6","20","20","65260","62400"
"In post","2022","50-59","Commercial","Yorkshire and The Humber","G7","30","30","53130","50630"
"In post","2022","50-59","Commercial","Yorkshire and The Humber","HEO","35","35","32040","32250"
"In post","2022","50-59","Commercial","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Commercial","Yorkshire and The Humber","SEO","55","55","39640","37590"
"In post","2022","50-59","Communications","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","East Midlands (England)","G7","5","5","[c]","[c]"
"In post","2022","50-59","Communications","East Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2022","50-59","Communications","East Midlands (England)","SEO","10","10","[c]","[c]"
"In post","2022","50-59","Communications","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","East of England","G7","5","5","[c]","[c]"
"In post","2022","50-59","Communications","East of England","HEO","10","10","[c]","[c]"
"In post","2022","50-59","Communications","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","London","AO","5","5","[c]","[c]"
"In post","2022","50-59","Communications","London","EO","40","40","30070","29600"
"In post","2022","50-59","Communications","London","G6","35","35","71730","72230"
"In post","2022","50-59","Communications","London","G7","60","60","57160","56480"
"In post","2022","50-59","Communications","London","HEO","60","60","36980","37290"
"In post","2022","50-59","Communications","London","SCS level","25","20","89840","84900"
"In post","2022","50-59","Communications","London","SEO","60","60","45010","44740"
"In post","2022","50-59","Communications","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","North East (England)","EO","5","5","[c]","[c]"
"In post","2022","50-59","Communications","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","North East (England)","HEO","10","5","[c]","[c]"
"In post","2022","50-59","Communications","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","North East (England)","SEO","10","10","[c]","[c]"
"In post","2022","50-59","Communications","North West (England)","AO","5","5","[c]","[c]"
"In post","2022","50-59","Communications","North West (England)","EO","10","5","[c]","[c]"
"In post","2022","50-59","Communications","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","North West (England)","G7","5","5","[c]","[c]"
"In post","2022","50-59","Communications","North West (England)","HEO","10","10","31740","30890"
"In post","2022","50-59","Communications","North West (England)","SEO","20","20","39850","39750"
"In post","2022","50-59","Communications","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Northern Ireland","SEO","5","5","[c]","[c]"
"In post","2022","50-59","Communications","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Scotland","HEO","5","5","[c]","[c]"
"In post","2022","50-59","Communications","Scotland","SEO","5","5","[c]","[c]"
"In post","2022","50-59","Communications","South East (England)","AO","15","15","21840","21830"
"In post","2022","50-59","Communications","South East (England)","EO","25","25","27930","26930"
"In post","2022","50-59","Communications","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","South East (England)","G7","10","10","[c]","[c]"
"In post","2022","50-59","Communications","South East (England)","HEO","25","25","33560","33300"
"In post","2022","50-59","Communications","South East (England)","SEO","20","20","41440","40580"
"In post","2022","50-59","Communications","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","South West (England)","AO","5","5","[c]","[c]"
"In post","2022","50-59","Communications","South West (England)","EO","10","10","27420","29200"
"In post","2022","50-59","Communications","South West (England)","G6","5","5","[c]","[c]"
"In post","2022","50-59","Communications","South West (England)","G7","10","10","52200","50890"
"In post","2022","50-59","Communications","South West (England)","HEO","25","25","32780","33130"
"In post","2022","50-59","Communications","South West (England)","SEO","15","15","38830","38300"
"In post","2022","50-59","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Wales","EO","20","15","27450","27120"
"In post","2022","50-59","Communications","Wales","G6","5","5","[c]","[c]"
"In post","2022","50-59","Communications","Wales","G7","5","5","[c]","[c]"
"In post","2022","50-59","Communications","Wales","HEO","15","15","35030","38160"
"In post","2022","50-59","Communications","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Wales","SEO","5","5","[c]","[c]"
"In post","2022","50-59","Communications","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2022","50-59","Communications","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","West Midlands (England)","G7","5","5","[c]","[c]"
"In post","2022","50-59","Communications","West Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2022","50-59","Communications","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","West Midlands (England)","SEO","10","10","[c]","[c]"
"In post","2022","50-59","Communications","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2022","50-59","Communications","Yorkshire and The Humber","G6","5","5","[c]","[c]"
"In post","2022","50-59","Communications","Yorkshire and The Humber","G7","10","5","[c]","[c]"
"In post","2022","50-59","Communications","Yorkshire and The Humber","HEO","5","5","[c]","[c]"
"In post","2022","50-59","Communications","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Communications","Yorkshire and The Humber","SEO","15","15","40140","40840"
"In post","2022","50-59","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Corporate Finance","Scotland","SCS level","[c]","[c]","[c]","[c]"
