"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Blackpool","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","20-29","Blackpool","SEO/HEO","HEO","45","45","31980","31990"
"In post","2022","20-29","Blackpool","SEO/HEO","SEO","20","20","38220","35410"
"In post","2022","20-29","Blackpool","Unknown","Unknown","15","15","24950","23170"
"In post","2022","20-29","Bournemouth, Christchurch and Poole","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bournemouth, Christchurch and Poole","AA/AO","AO","10","10","21150","20970"
"In post","2022","20-29","Bournemouth, Christchurch and Poole","EO","EO","25","25","27010","27570"
"In post","2022","20-29","Bournemouth, Christchurch and Poole","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bournemouth, Christchurch and Poole","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bournemouth, Christchurch and Poole","Unknown","Unknown","30","25","24760","24090"
"In post","2022","20-29","Bradford","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bradford","AA/AO","AO","365","345","21240","21250"
"In post","2022","20-29","Bradford","EO","EO","130","130","27200","27570"
"In post","2022","20-29","Bradford","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bradford","SEO/HEO","HEO","20","20","32000","33080"
"In post","2022","20-29","Bradford","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bradford","Unknown","Unknown","30","30","24190","23630"
"In post","2022","20-29","Breckland and South Norfolk","AA/AO","AA","15","15","20880","20890"
"In post","2022","20-29","Breckland and South Norfolk","AA/AO","AO","55","55","24340","24340"
"In post","2022","20-29","Breckland and South Norfolk","EO","EO","10","10","26970","27570"
"In post","2022","20-29","Breckland and South Norfolk","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","20-29","Breckland and South Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Brent","AA/AO","AO","15","15","24490","25110"
"In post","2022","20-29","Brent","EO","EO","70","70","30580","31060"
"In post","2022","20-29","Brent","SEO/HEO","HEO","20","20","32780","34260"
"In post","2022","20-29","Brent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Brent","Unknown","Unknown","15","15","28740","27060"
"In post","2022","20-29","Bridgend and Neath Port Talbot","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bridgend and Neath Port Talbot","AA/AO","AO","40","40","21110","21010"
"In post","2022","20-29","Bridgend and Neath Port Talbot","EO","EO","25","25","28770","27570"
"In post","2022","20-29","Bridgend and Neath Port Talbot","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bridgend and Neath Port Talbot","Unknown","Unknown","10","10","25240","23170"
"In post","2022","20-29","Brighton and Hove","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Brighton and Hove","AA/AO","AO","25","20","22300","21260"
"In post","2022","20-29","Brighton and Hove","EO","EO","40","40","27380","27570"
"In post","2022","20-29","Brighton and Hove","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Brighton and Hove","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Brighton and Hove","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Brighton and Hove","Unknown","Unknown","15","15","26770","24800"
"In post","2022","20-29","Bristol, City of","AA/AO","AA","20","20","20160","20890"
"In post","2022","20-29","Bristol, City of","AA/AO","AO","345","335","21930","21270"
"In post","2022","20-29","Bristol, City of","EO","EO","310","305","26140","26590"
"In post","2022","20-29","Bristol, City of","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","20-29","Bristol, City of","G6/G7","G7","75","75","51040","49860"
"In post","2022","20-29","Bristol, City of","SEO/HEO","HEO","330","330","31200","31040"
"In post","2022","20-29","Bristol, City of","SEO/HEO","SEO","135","130","37880","36500"
"In post","2022","20-29","Bristol, City of","Unknown","Unknown","85","85","24790","23170"
"In post","2022","20-29","Bromley","AA/AO","AO","10","10","24300","23720"
"In post","2022","20-29","Bromley","EO","EO","25","25","30820","31060"
"In post","2022","20-29","Bromley","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bromley","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bromley","Unknown","Unknown","15","15","28580","27060"
"In post","2022","20-29","Buckinghamshire","AA/AO","AA","20","20","21530","21790"
"In post","2022","20-29","Buckinghamshire","AA/AO","AO","95","90","26190","28140"
"In post","2022","20-29","Buckinghamshire","EO","EO","85","80","28000","27570"
"In post","2022","20-29","Buckinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Buckinghamshire","SEO/HEO","HEO","40","40","32760","35000"
"In post","2022","20-29","Buckinghamshire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Buckinghamshire","Unknown","Unknown","20","20","25540","23880"
"In post","2022","20-29","Caithness and Sutherland, and Ross and Cromarty","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Caithness and Sutherland, and Ross and Cromarty","AA/AO","AO","10","10","26060","24400"
"In post","2022","20-29","Caithness and Sutherland, and Ross and Cromarty","EO","EO","5","5","[c]","[c]"
"In post","2022","20-29","Caithness and Sutherland, and Ross and Cromarty","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Calderdale and Kirklees","AA/AO","AO","20","20","21260","21260"
"In post","2022","20-29","Calderdale and Kirklees","EO","EO","85","80","27480","27570"
"In post","2022","20-29","Calderdale and Kirklees","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Calderdale and Kirklees","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Calderdale and Kirklees","Unknown","Unknown","30","30","23860","23170"
"In post","2022","20-29","Cambridgeshire CC","AA/AO","AA","35","30","21130","20890"
"In post","2022","20-29","Cambridgeshire CC","AA/AO","AO","195","195","25870","26140"
"In post","2022","20-29","Cambridgeshire CC","EO","EO","115","115","26530","26350"
"In post","2022","20-29","Cambridgeshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cambridgeshire CC","SEO/HEO","HEO","75","75","32250","33000"
"In post","2022","20-29","Cambridgeshire CC","SEO/HEO","SEO","20","20","39680","40000"
"In post","2022","20-29","Cambridgeshire CC","Unknown","Unknown","30","30","25530","24090"
"In post","2022","20-29","Camden and City of London","AA/AO","AA","10","10","22060","21650"
"In post","2022","20-29","Camden and City of London","AA/AO","AO","120","120","24020","23720"
"In post","2022","20-29","Camden and City of London","EO","EO","80","80","28950","28310"
"In post","2022","20-29","Camden and City of London","G6/G7","G7","25","25","56800","56510"
"In post","2022","20-29","Camden and City of London","SEO/HEO","HEO","70","70","35270","34880"
"In post","2022","20-29","Camden and City of London","SEO/HEO","SEO","30","30","44350","41980"
"In post","2022","20-29","Camden and City of London","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Cardiff and Vale of Glamorgan","AA/AO","AA","25","25","20530","20890"
"In post","2022","20-29","Cardiff and Vale of Glamorgan","AA/AO","AO","735","720","21880","21250"
"In post","2022","20-29","Cardiff and Vale of Glamorgan","EO","EO","625","620","26630","26820"
"In post","2022","20-29","Cardiff and Vale of Glamorgan","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cardiff and Vale of Glamorgan","G6/G7","G7","45","45","53010","54160"
"In post","2022","20-29","Cardiff and Vale of Glamorgan","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","350","350","32820","33080"
"In post","2022","20-29","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","75","75","39770","40180"
"In post","2022","20-29","Cardiff and Vale of Glamorgan","Unknown","Unknown","65","65","23680","23170"
"In post","2022","20-29","Causeway Coast and Glens","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Causeway Coast and Glens","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Central Bedfordshire","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","20-29","Central Bedfordshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","20-29","Central Bedfordshire","EO","EO","25","25","28260","27660"
"In post","2022","20-29","Central Bedfordshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","20-29","Central Bedfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Central Hampshire","AA/AO","AA","25","25","20570","20350"
"In post","2022","20-29","Central Hampshire","AA/AO","AO","130","130","24920","22230"
"In post","2022","20-29","Central Hampshire","EO","EO","125","125","26230","26350"
"In post","2022","20-29","Central Hampshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","20-29","Central Hampshire","SEO/HEO","HEO","330","330","30460","29230"
"In post","2022","20-29","Central Hampshire","SEO/HEO","SEO","90","90","39380","38070"
"In post","2022","20-29","Central Hampshire","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Central Valleys","AA/AO","AO","100","95","22130","21260"
"In post","2022","20-29","Central Valleys","EO","EO","170","170","27600","27570"
"In post","2022","20-29","Central Valleys","SEO/HEO","HEO","30","30","33620","31990"
"In post","2022","20-29","Central Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Central Valleys","Unknown","Unknown","25","25","25330","23170"
"In post","2022","20-29","Cheshire East","AA/AO","AA","15","15","20660","20890"
"In post","2022","20-29","Cheshire East","AA/AO","AO","120","120","22560","21300"
"In post","2022","20-29","Cheshire East","EO","EO","40","40","26400","26350"
"In post","2022","20-29","Cheshire East","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cheshire East","SEO/HEO","HEO","20","20","31660","33000"
"In post","2022","20-29","Cheshire East","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Cheshire West and Chester","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cheshire West and Chester","AA/AO","AO","25","25","21240","21260"
"In post","2022","20-29","Cheshire West and Chester","EO","EO","20","20","27240","27570"
"In post","2022","20-29","Cheshire West and Chester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cheshire West and Chester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cheshire West and Chester","Unknown","Unknown","15","15","24850","24800"
"In post","2022","20-29","Chorley and West Lancashire","AA/AO","AA","20","20","20610","20890"
"In post","2022","20-29","Chorley and West Lancashire","AA/AO","AO","165","165","24370","24260"
"In post","2022","20-29","Chorley and West Lancashire","EO","EO","25","25","29430","27570"
"In post","2022","20-29","Chorley and West Lancashire","SEO/HEO","HEO","15","15","30830","30450"
"In post","2022","20-29","Chorley and West Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chorley and West Lancashire","Unknown","Unknown","10","10","26380","23170"
"In post","2022","20-29","City of Edinburgh","AA/AO","AA","195","190","22150","21640"
"In post","2022","20-29","City of Edinburgh","AA/AO","AO","690","680","22830","22000"
"In post","2022","20-29","City of Edinburgh","EO","EO","680","675","27970","27230"
"In post","2022","20-29","City of Edinburgh","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","City of Edinburgh","G6/G7","G7","90","90","52570","50430"
"In post","2022","20-29","City of Edinburgh","SEO/HEO","HEO","585","580","33260","33070"
"In post","2022","20-29","City of Edinburgh","SEO/HEO","SEO","195","195","41170","39660"
"In post","2022","20-29","Clackmannanshire and Fife","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","20-29","Clackmannanshire and Fife","AA/AO","AO","65","65","23490","23070"
"In post","2022","20-29","Clackmannanshire and Fife","EO","EO","55","55","30050","29550"
"In post","2022","20-29","Clackmannanshire and Fife","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","20-29","Clackmannanshire and Fife","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","20-29","Clackmannanshire and Fife","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Conwy and Denbighshire","AA/AO","AO","20","20","23580","24630"
"In post","2022","20-29","Conwy and Denbighshire","EO","EO","20","20","27290","27570"
"In post","2022","20-29","Conwy and Denbighshire","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","20-29","Conwy and Denbighshire","Unknown","Unknown","15","15","22720","23170"
"In post","2022","20-29","Cornwall and Isles of Scilly","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","20-29","Cornwall and Isles of Scilly","AA/AO","AO","80","80","21580","21260"
"In post","2022","20-29","Cornwall and Isles of Scilly","EO","EO","40","40","27160","27570"
"In post","2022","20-29","Cornwall and Isles of Scilly","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","20-29","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cornwall and Isles of Scilly","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Coventry","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Coventry","AA/AO","AO","55","55","21690","21260"
"In post","2022","20-29","Coventry","EO","EO","135","130","26690","26000"
"In post","2022","20-29","Coventry","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Coventry","G6/G7","G7","30","30","49720","49860"
"In post","2022","20-29","Coventry","SEO/HEO","HEO","130","130","30080","29360"
"In post","2022","20-29","Coventry","SEO/HEO","SEO","80","80","36970","36500"
"In post","2022","20-29","Coventry","Unknown","Unknown","15","15","26450","23170"
"In post","2022","20-29","Croydon","AA/AO","AA","20","20","22640","22460"
"In post","2022","20-29","Croydon","AA/AO","AO","235","230","24770","25330"
"In post","2022","20-29","Croydon","EO","EO","515","510","29670","28960"
"In post","2022","20-29","Croydon","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","20-29","Croydon","G6/G7","G7","90","90","59180","59150"
"In post","2022","20-29","Croydon","SEO/HEO","HEO","425","425","35820","35200"
"In post","2022","20-29","Croydon","SEO/HEO","SEO","145","145","43350","43430"
"In post","2022","20-29","Croydon","Unknown","Unknown","20","20","29050","27980"
"In post","2022","20-29","Darlington","AA/AO","AO","10","10","21050","21110"
"In post","2022","20-29","Darlington","EO","EO","50","50","25260","25000"
"In post","2022","20-29","Darlington","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Darlington","G6/G7","G7","20","20","50540","49860"
"In post","2022","20-29","Darlington","SEO/HEO","HEO","70","70","29850","29360"
"In post","2022","20-29","Darlington","SEO/HEO","SEO","35","35","37150","36500"
"In post","2022","20-29","Darlington","Unknown","Unknown","10","10","24280","23170"
"In post","2022","20-29","Derby","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Derby","AA/AO","AO","60","60","22800","21260"
"In post","2022","20-29","Derby","EO","EO","40","40","27920","27570"
"In post","2022","20-29","Derby","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Derby","Unknown","Unknown","35","35","25900","24090"
"In post","2022","20-29","Devon CC","AA/AO","AA","70","70","19440","19010"
"In post","2022","20-29","Devon CC","AA/AO","AO","255","245","22780","21430"
"In post","2022","20-29","Devon CC","EO","EO","160","160","26110","25290"
"In post","2022","20-29","Devon CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","20-29","Devon CC","SEO/HEO","HEO","100","100","31890","31260"
"In post","2022","20-29","Devon CC","SEO/HEO","SEO","25","25","38800","37580"
"In post","2022","20-29","Devon CC","Unknown","Unknown","25","25","25480","23170"
"In post","2022","20-29","Dorset","AA/AO","AA","20","20","20150","20890"
"In post","2022","20-29","Dorset","AA/AO","AO","160","155","24390","24240"
"In post","2022","20-29","Dorset","EO","EO","50","45","26720","27130"
"In post","2022","20-29","Dorset","SEO/HEO","HEO","15","15","30960","30220"
"In post","2022","20-29","Dorset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Dorset","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Dudley","AA/AO","AO","55","50","21310","21260"
"In post","2022","20-29","Dudley","EO","EO","25","25","27570","27570"
"In post","2022","20-29","Dudley","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Dudley","Unknown","Unknown","10","10","24410","23170"
"In post","2022","20-29","Dumfries and Galloway","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","20-29","Dumfries and Galloway","AA/AO","AO","30","30","24350","24020"
"In post","2022","20-29","Dumfries and Galloway","EO","EO","25","25","30370","29550"
"In post","2022","20-29","Dumfries and Galloway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Dumfries and Galloway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Durham","AA/AO","AA","65","60","20500","20890"
"In post","2022","20-29","Durham","AA/AO","AO","550","530","23140","22600"
"In post","2022","20-29","Durham","EO","EO","175","170","26620","27130"
"In post","2022","20-29","Durham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Durham","SEO/HEO","HEO","40","40","31050","30820"
"In post","2022","20-29","Durham","SEO/HEO","SEO","10","10","36620","38250"
"In post","2022","20-29","Durham","Unknown","Unknown","45","45","25490","23170"
"In post","2022","20-29","Ealing","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","20-29","Ealing","EO","EO","50","50","31080","31060"
"In post","2022","20-29","Ealing","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ealing","Unknown","Unknown","15","15","30660","27980"
"In post","2022","20-29","East Ayrshire and North Ayrshire mainland","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","20-29","East Ayrshire and North Ayrshire mainland","AA/AO","AO","30","30","21510","21260"
"In post","2022","20-29","East Ayrshire and North Ayrshire mainland","EO","EO","65","65","23930","23900"
"In post","2022","20-29","East Ayrshire and North Ayrshire mainland","SEO/HEO","HEO","5","5","[c]","[c]"
