"Status","Year","Disability","Ethnicity","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","South East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","South West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","South East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","South East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","South West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","South West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","East Midlands (England)","Female","175","[c]","26890","25480"
"New entrant CS","2022","Declared disabled","White","East Midlands (England)","Male","110","[c]","26060","25710"
"New entrant CS","2022","Declared disabled","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","East of England","Female","155","[c]","27240","25190"
"New entrant CS","2022","Declared disabled","White","East of England","Male","75","[c]","26880","26310"
"New entrant CS","2022","Declared disabled","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","London","Female","335","[c]","35630","32560"
"New entrant CS","2022","Declared disabled","White","London","Male","210","[c]","36930","33210"
"New entrant CS","2022","Declared disabled","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","North East (England)","Female","175","[c]","25880","23170"
"New entrant CS","2022","Declared disabled","White","North East (England)","Male","105","[c]","27010","23390"
"New entrant CS","2022","Declared disabled","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","North West (England)","Female","360","[c]","27460","24960"
"New entrant CS","2022","Declared disabled","White","North West (England)","Male","235","[c]","26880","23900"
"New entrant CS","2022","Declared disabled","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Northern Ireland","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Northern Ireland","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Scotland","Female","245","[c]","26750","27230"
"New entrant CS","2022","Declared disabled","White","Scotland","Male","195","[c]","27510","26590"
"New entrant CS","2022","Declared disabled","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","South East (England)","Female","210","[c]","28080","25450"
"New entrant CS","2022","Declared disabled","White","South East (England)","Male","135","[c]","27580","25050"
"New entrant CS","2022","Declared disabled","White","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","South West (England)","Female","245","[c]","28540","24800"
"New entrant CS","2022","Declared disabled","White","South West (England)","Male","160","[c]","30140","26410"
"New entrant CS","2022","Declared disabled","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Wales","Female","155","[c]","26970","23170"
"New entrant CS","2022","Declared disabled","White","Wales","Male","105","[c]","26210","23170"
"New entrant CS","2022","Declared disabled","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","West Midlands (England)","Female","210","[c]","27800","25890"
"New entrant CS","2022","Declared disabled","White","West Midlands (England)","Male","95","[c]","27680","25920"
"New entrant CS","2022","Declared disabled","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Yorkshire and The Humber","Female","205","[c]","29800","27270"
"New entrant CS","2022","Declared disabled","White","Yorkshire and The Humber","Male","140","[c]","28950","27310"
"New entrant CS","2022","Declared disabled","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","East Midlands (England)","Female","140","[c]","25210","22200"
"New entrant CS","2022","Declared non-disabled","Asian","East Midlands (England)","Male","120","[c]","25410","23140"
"New entrant CS","2022","Declared non-disabled","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","East of England","Female","80","[c]","27800","27570"
"New entrant CS","2022","Declared non-disabled","Asian","East of England","Male","65","[c]","28660","27570"
