"Status","Year","Age","Ethnicity","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Mixed","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Communications","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Counter Fraud","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Debt","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Digital, Data & Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Digital, Data & Technology","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Human Resources","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Legal","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","No function","London","90","[c]","37730","34020"
"New entrant CS","2022","30-39","Mixed","No function","Outside London","185","[c]","26720","24800"
"New entrant CS","2022","30-39","Mixed","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Project Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Debt","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","No function","London","30","[c]","33400","32190"
"New entrant CS","2022","30-39","Other ethnicity","No function","Outside London","35","[c]","29210","27570"
"New entrant CS","2022","30-39","Other ethnicity","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Debt","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Digital, Data & Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Digital, Data & Technology","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","No function","London","50","[c]","37880","33900"
"New entrant CS","2022","30-39","Undeclared","No function","Outside London","110","[c]","27770","27570"
"New entrant CS","2022","30-39","Undeclared","Project Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Analysis","London","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Analysis","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Commercial","London","45","[c]","68240","70000"
"New entrant CS","2022","30-39","Unknown","Commercial","Outside London","70","[c]","52100","61710"
"New entrant CS","2022","30-39","Unknown","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Commercial","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Communications","London","35","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Communications","Outside London","100","[c]","29010","26590"
"New entrant CS","2022","30-39","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Counter Fraud","London","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Counter Fraud","Outside London","75","[c]","27120","26590"
"New entrant CS","2022","30-39","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Debt","Outside London","75","[c]","21490","21250"
"New entrant CS","2022","30-39","Unknown","Digital, Data & Technology","London","50","[c]","49870","53360"
"New entrant CS","2022","30-39","Unknown","Digital, Data & Technology","Outside London","150","[c]","36200","33500"
"New entrant CS","2022","30-39","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Finance","London","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Finance","Outside London","65","[c]","32440","29160"
"New entrant CS","2022","30-39","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Grants Management","Outside London","80","[c]","21510","21300"
"New entrant CS","2022","30-39","Unknown","Human Resources","London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Human Resources","Outside London","40","[c]","37310","30730"
"New entrant CS","2022","30-39","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Legal","London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Legal","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","No function","London","510","[c]","36760","32460"
"New entrant CS","2022","30-39","Unknown","No function","Outside London","2215","[c]","25750","23170"
"New entrant CS","2022","30-39","Unknown","No function","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Project Delivery","Outside London","80","[c]","32870","33000"
"New entrant CS","2022","30-39","Unknown","Property","London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Property","Outside London","90","[c]","28700","25000"
"New entrant CS","2022","30-39","Unknown","Security","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Security","Outside London","60","[c]","27170","25000"
"New entrant CS","2022","30-39","Unknown","Security","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","London","155","[c]","37780","32360"
"New entrant CS","2022","30-39","Unknown","Unknown","Outside London","940","[c]","30070","27230"
"New entrant CS","2022","30-39","Unknown","Unknown","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Unknown","35","[c]","23520","16190"
"New entrant CS","2022","30-39","White","Analysis","London","40","[c]","46840","42470"
"New entrant CS","2022","30-39","White","Analysis","Outside London","130","[c]","35880","33080"
"New entrant CS","2022","30-39","White","Analysis","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Commercial","London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Commercial","Outside London","105","[c]","33710","33000"
"New entrant CS","2022","30-39","White","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Communications","London","55","[c]","43040","40070"
"New entrant CS","2022","30-39","White","Communications","Outside London","150","[c]","30370","26590"
"New entrant CS","2022","30-39","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Counter Fraud","London","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Counter Fraud","Outside London","250","[c]","26890","26590"
"New entrant CS","2022","30-39","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Debt","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Debt","Outside London","125","[c]","21650","21250"
"New entrant CS","2022","30-39","White","Digital, Data & Technology","London","85","[c]","46910","43000"
"New entrant CS","2022","30-39","White","Digital, Data & Technology","Outside London","370","[c]","36700","33640"
"New entrant CS","2022","30-39","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Finance","London","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Finance","Outside London","125","[c]","33550","31990"
"New entrant CS","2022","30-39","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Grants Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Grants Management","Outside London","35","[c]","21710","21300"
"New entrant CS","2022","30-39","White","Human Resources","London","45","[c]","42150","36650"
"New entrant CS","2022","30-39","White","Human Resources","Outside London","170","[c]","32190","28880"
"New entrant CS","2022","30-39","White","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Legal","London","110","[c]","46410","50500"
"New entrant CS","2022","30-39","White","Legal","Outside London","115","[c]","38580","40880"
"New entrant CS","2022","30-39","White","No function","London","695","[c]","39880","36000"
"New entrant CS","2022","30-39","White","No function","Outside London","4510","[c]","27490","25120"
"New entrant CS","2022","30-39","White","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","No function","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Project Delivery","London","35","[c]","47760","44590"
"New entrant CS","2022","30-39","White","Project Delivery","Outside London","290","[c]","36060","34000"
"New entrant CS","2022","30-39","White","Property","London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Property","Outside London","110","[c]","33310","27650"
"New entrant CS","2022","30-39","White","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Security","London","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Security","Outside London","80","[c]","27280","25000"
"New entrant CS","2022","30-39","White","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Security","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Unknown","London","50","[c]","43060","41950"
"New entrant CS","2022","30-39","White","Unknown","Outside London","1110","[c]","31290","27230"
"New entrant CS","2022","30-39","White","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","White","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Analysis","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Commercial","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Communications","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Counter Fraud","London","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Counter Fraud","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Debt","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Digital, Data & Technology","London","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Digital, Data & Technology","Outside London","40","[c]","42350","38880"
"New entrant CS","2022","40-49","Asian","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Finance","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Human Resources","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Legal","London","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Legal","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","No function","London","125","[c]","37420","32330"
"New entrant CS","2022","40-49","Asian","No function","Outside London","335","[c]","27610","26590"
"New entrant CS","2022","40-49","Asian","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Project Delivery","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Property","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Unknown","London","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Unknown","Outside London","45","[c]","29470","27230"
"New entrant CS","2022","40-49","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Communications","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Counter Fraud","London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Counter Fraud","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Debt","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Digital, Data & Technology","London","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Digital, Data & Technology","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Grants Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Human Resources","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","No function","London","150","[c]","33470","31060"
"New entrant CS","2022","40-49","Black","No function","Outside London","180","[c]","27580","27080"
"New entrant CS","2022","40-49","Black","No function","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Project Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Unknown","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Analysis","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Debt","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Finance","Outside London","[c]","[c]","[c]","[c]"
