"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Veterinarian","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Westminster","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Westminster","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","55","[c]","27500","26670"
"New entrant CS","2022","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","45","[c]","29930","26670"
"New entrant CS","2022","Commercial","Belfast","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Belfast","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Birmingham","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Birmingham","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Blackburn with Darwen","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Blackburn with Darwen","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Blackpool","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Blackpool","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Brent","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Brent","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bristol, City of","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bristol, City of","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Buckinghamshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Buckinghamshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cambridgeshire CC","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Camden and City of London","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Camden and City of London","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Central Hampshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Central Hampshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cheshire East","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","City of Edinburgh","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Clackmannanshire and Fife","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Clackmannanshire and Fife","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Coventry","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Croydon","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Croydon","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Darlington","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Darlington","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Devon CC","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Devon CC","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Merseyside","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Sussex CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Sussex CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Falkirk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Falkirk","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Glasgow City","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hackney and Newham","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hackney and Newham","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Haringey and Islington","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Haringey and Islington","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Heart of Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hertfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hertfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Lambeth","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Leeds","Outside London","Female","40","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Leeds","Outside London","Male","40","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Leicester","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Leicester","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Lisburn and Castlereagh","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Lisburn and Castlereagh","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Liverpool","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Liverpool","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Manchester","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Manchester","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Monmouthshire and Newport","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Monmouthshire and Newport","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North Yorkshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Norwich and East Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Norwich and East Norfolk","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Oxfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Oxfordshire CC","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Portsmouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Sheffield","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Sheffield","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Somerset CC","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Somerset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South and West Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South and West Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Staffordshire CC","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Stoke-on-Trent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Stoke-on-Trent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Suffolk CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Suffolk CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Swansea","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Telford and Wrekin","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Tower Hamlets","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Tower Hamlets","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Tyneside","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Tyneside","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wakefield","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wakefield","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Sussex (South West)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Sussex (South West)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Westminster","London","Female","100","[c]","37790","34710"
"New entrant CS","2022","Commercial","Westminster","London","Male","55","[c]","36800","34710"
"New entrant CS","2022","Commercial","Wiltshire","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wiltshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","York","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","York","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Antrim and Newtownabbey","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Antrim and Newtownabbey","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Barnet","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Barnet","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Belfast","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Belfast","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Birmingham","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Bournemouth, Christchurch and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Bournemouth, Christchurch and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Bradford","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Bradford","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Bristol, City of","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Bristol, City of","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Buckinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Buckinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Camden and City of London","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Camden and City of London","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cardiff and Vale of Glamorgan","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Croydon","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Croydon","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Dorset","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Dorset","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Greater Manchester North East","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Greater Manchester North East","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Greater Manchester South West","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Hertfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Hertfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Hounslow and Richmond upon Thames","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Lambeth","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Leeds","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Liverpool","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Liverpool","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Manchester","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Manchester","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North and North East Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North and North East Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Nottingham","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Oxfordshire CC","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Oxfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Portsmouth","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Shropshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Somerset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Somerset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South and West Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South and West Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Suffolk CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Suffolk CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tower Hamlets","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tower Hamlets","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Warwickshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Warwickshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Sussex (North East)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Sussex (South West)","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Sussex (South West)","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Westminster","London","Female","215","[c]","37280","34260"
"New entrant CS","2022","Communications","Westminster","London","Male","115","[c]","36390","32790"
"New entrant CS","2022","Communications","Wiltshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wiltshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","York","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","York","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
