"Status","Year","Age","Ethnicity","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Mixed","North West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","South East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","South East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","South West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","South East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","South West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","South West (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","West Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Undeclared","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","East Midlands (England)","Female","85","[c]","26220","24800"
"New entrant CS","2022","50-59","Unknown","East Midlands (England)","Male","60","[c]","27450","26060"
"New entrant CS","2022","50-59","Unknown","East of England","Female","80","[c]","28270","26310"
"New entrant CS","2022","50-59","Unknown","East of England","Male","75","[c]","30910","28200"
"New entrant CS","2022","50-59","Unknown","London","Female","205","[c]","42860","35050"
"New entrant CS","2022","50-59","Unknown","London","Male","190","[c]","45170","34630"
"New entrant CS","2022","50-59","Unknown","North East (England)","Female","110","[c]","26080","21840"
"New entrant CS","2022","50-59","Unknown","North East (England)","Male","60","[c]","27250","26130"
"New entrant CS","2022","50-59","Unknown","North West (England)","Female","210","[c]","27260","24800"
"New entrant CS","2022","50-59","Unknown","North West (England)","Male","170","[c]","29540","26130"
"New entrant CS","2022","50-59","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Northern Ireland","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Scotland","Female","210","[c]","31270","27230"
"New entrant CS","2022","50-59","Unknown","Scotland","Male","170","[c]","32310","27230"
"New entrant CS","2022","50-59","Unknown","South East (England)","Female","150","[c]","28270","26130"
"New entrant CS","2022","50-59","Unknown","South East (England)","Male","150","[c]","32120","28140"
"New entrant CS","2022","50-59","Unknown","South West (England)","Female","80","[c]","27220","24090"
"New entrant CS","2022","50-59","Unknown","South West (England)","Male","115","[c]","35590","28080"
"New entrant CS","2022","50-59","Unknown","Unknown","Female","40","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Wales","Female","65","[c]","25800","21840"
"New entrant CS","2022","50-59","Unknown","Wales","Male","70","[c]","32160","28760"
"New entrant CS","2022","50-59","Unknown","West Midlands (England)","Female","100","[c]","30490","26670"
"New entrant CS","2022","50-59","Unknown","West Midlands (England)","Male","85","[c]","33600","27570"
"New entrant CS","2022","50-59","Unknown","Yorkshire and The Humber","Female","135","[c]","30300","26310"
"New entrant CS","2022","50-59","Unknown","Yorkshire and The Humber","Male","110","[c]","32520","27880"
"New entrant CS","2022","50-59","White","East Midlands (England)","Female","195","[c]","27510","24800"
"New entrant CS","2022","50-59","White","East Midlands (England)","Male","150","[c]","29630","27570"
"New entrant CS","2022","50-59","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","East of England","Female","205","[c]","28490","26980"
"New entrant CS","2022","50-59","White","East of England","Male","150","[c]","30500","27570"
"New entrant CS","2022","50-59","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","London","Female","250","[c]","43190","37610"
"New entrant CS","2022","50-59","White","London","Male","260","[c]","49320","40230"
"New entrant CS","2022","50-59","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","North East (England)","Female","285","[c]","27150","24440"
"New entrant CS","2022","50-59","White","North East (England)","Male","160","[c]","29750","27370"
"New entrant CS","2022","50-59","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","North West (England)","Female","420","[c]","28610","26590"
"New entrant CS","2022","50-59","White","North West (England)","Male","275","[c]","31930","27570"
"New entrant CS","2022","50-59","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Northern Ireland","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Northern Ireland","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Overseas","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Scotland","Female","345","[c]","29770","27230"
"New entrant CS","2022","50-59","White","Scotland","Male","270","[c]","32940","27570"
"New entrant CS","2022","50-59","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","South East (England)","Female","325","[c]","28410","24880"
"New entrant CS","2022","50-59","White","South East (England)","Male","260","[c]","33340","27900"
"New entrant CS","2022","50-59","White","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","South West (England)","Female","300","[c]","32370","27570"
"New entrant CS","2022","50-59","White","South West (England)","Male","315","[c]","35670","33000"
"New entrant CS","2022","50-59","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Wales","Female","190","[c]","29730","24030"
"New entrant CS","2022","50-59","White","Wales","Male","170","[c]","32860","26980"
"New entrant CS","2022","50-59","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","West Midlands (England)","Female","230","[c]","29770","27570"
"New entrant CS","2022","50-59","White","West Midlands (England)","Male","175","[c]","31940","27570"
"New entrant CS","2022","50-59","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","White","Yorkshire and The Humber","Female","280","[c]","31000","27570"
"New entrant CS","2022","50-59","White","Yorkshire and The Humber","Male","175","[c]","32600","28200"
"New entrant CS","2022","50-59","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","London","Female","40","[c]","33570","32320"
"New entrant CS","2022","60-64","Black","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Other ethnicity","North East (England)","Female","[c]","[c]","[c]","[c]"
