"Status","Year","Age","Function_of_post","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","No function","Animal and Plant Health Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Cabinet Office (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Cabinet Office (excl. agencies)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Cabinet Office (excl. agencies)","G6/G7","45","[c]","59160","57550"
"Leaver Dept.","2022","40-49","No function","Cabinet Office (excl. agencies)","SCS level","35","[c]","88970","87630"
"Leaver Dept.","2022","40-49","No function","Cabinet Office (excl. agencies)","SEO/HEO","35","[c]","35220","33610"
"Leaver Dept.","2022","40-49","No function","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Companies House","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Criminal Injuries Compensation Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Criminal Injuries Compensation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Criminal Injuries Compensation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Crown Office and Procurator Fiscal Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Defence Equipment and Support","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Defence Equipment and Support","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Defence Equipment and Support","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Defence Equipment and Support","SEO/HEO","15","[c]","37140","38610"
"Leaver Dept.","2022","40-49","No function","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Defence Science and Technology Laboratory","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Defence Science and Technology Laboratory","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","30","[c]","57600","53600"
"Leaver Dept.","2022","40-49","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","15","[c]","86460","93000"
"Leaver Dept.","2022","40-49","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","30","[c]","35450","35190"
"Leaver Dept.","2022","40-49","No function","Department for Digital, Culture, Media and Sport","G6/G7","10","[c]","57410","57450"
"Leaver Dept.","2022","40-49","No function","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department for Digital, Culture, Media and Sport","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department for Education (excl. agencies)","G6/G7","15","[c]","55950","54400"
"Leaver Dept.","2022","40-49","No function","Department for Education (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department for Education (excl. agencies)","SEO/HEO","15","[c]","38160","37100"
"Leaver Dept.","2022","40-49","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department for International Trade","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department for International Trade","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","15","[c]","55540","53130"
"Leaver Dept.","2022","40-49","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","15","[c]","34110","33210"
"Leaver Dept.","2022","40-49","No function","Department for Transport (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department for Transport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department for Transport (excl. agencies)","G6/G7","20","[c]","58300","56650"
"Leaver Dept.","2022","40-49","No function","Department for Transport (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department for Transport (excl. agencies)","SEO/HEO","25","[c]","40640","42470"
"Leaver Dept.","2022","40-49","No function","Department for Work and Pensions (excl. agencies)","AA/AO","80","[c]","21170","21260"
"Leaver Dept.","2022","40-49","No function","Department for Work and Pensions (excl. agencies)","EO","350","[c]","27840","27570"
"Leaver Dept.","2022","40-49","No function","Department for Work and Pensions (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department for Work and Pensions (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department for Work and Pensions (excl. agencies)","SEO/HEO","70","[c]","33090","31990"
"Leaver Dept.","2022","40-49","No function","Department of Health and Social Care (excl. agencies)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department of Health and Social Care (excl. agencies)","G6/G7","45","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department of Health and Social Care (excl. agencies)","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Department of Health and Social Care (excl. agencies)","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Driver and Vehicle Licensing Agency","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Driver and Vehicle Licensing Agency","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Driver and Vehicle Licensing Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Driver and Vehicle Licensing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Driver and Vehicle Standards Agency","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Driver and Vehicle Standards Agency","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Education and Skills Funding Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Education and Skills Funding Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Food Standards Agency","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Health and Safety Executive","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Health and Safety Executive","SEO/HEO","10","[c]","41840","43220"
"Leaver Dept.","2022","40-49","No function","HM Courts and Tribunals Service","AA/AO","55","[c]","21130","20970"
"Leaver Dept.","2022","40-49","No function","HM Courts and Tribunals Service","EO","15","[c]","26050","25120"
"Leaver Dept.","2022","40-49","No function","HM Courts and Tribunals Service","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","HM Courts and Tribunals Service","SEO/HEO","30","[c]","37200","38410"
"Leaver Dept.","2022","40-49","No function","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","HM Prison and Probation Service","AA/AO","45","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","HM Prison and Probation Service","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","HM Prison and Probation Service","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","HM Prison and Probation Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","HM Prison and Probation Service","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","HM Prison and Probation Service","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","HM Revenue and Customs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","HM Treasury (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","HM Treasury (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","HM Treasury (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Institute for Apprenticeships and Technical Education","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Institute for Apprenticeships and Technical Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Intellectual Property Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Legal Aid Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Legal Aid Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Legal Aid Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Legal Aid Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Maritime and Coastguard Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Maritime and Coastguard Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Medicines and Healthcare Products Regulatory Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Ministry of Justice (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Ministry of Justice (excl. agencies)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Ministry of Justice (excl. agencies)","G6/G7","20","[c]","58570","56290"
"Leaver Dept.","2022","40-49","No function","Ministry of Justice (excl. agencies)","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Ministry of Justice (excl. agencies)","SEO/HEO","40","[c]","39590","40680"
"Leaver Dept.","2022","40-49","No function","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","National Crime Agency","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","National Infrastructure Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Office of Gas and Electricity Markets","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Office of the Public Guardian","AA/AO","10","[c]","20430","20440"
"Leaver Dept.","2022","40-49","No function","Office of the Public Guardian","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Office of the Public Guardian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Office of the Public Guardian","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Office of the Public Guardian","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Planning Inspectorate","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Planning Inspectorate","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Planning Inspectorate","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Public Health England","AA/AO","105","[c]","21580","21820"
"Leaver Dept.","2022","40-49","No function","Public Health England","EO","120","[c]","26020","25810"
"Leaver Dept.","2022","40-49","No function","Public Health England","G6/G7","575","[c]","57830","53860"
"Leaver Dept.","2022","40-49","No function","Public Health England","SCS level","95","[c]","98410","97130"
"Leaver Dept.","2022","40-49","No function","Public Health England","SEO/HEO","585","[c]","36810","37810"
"Leaver Dept.","2022","40-49","No function","Public Health England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Registers of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Scottish Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Scottish Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Serious Fraud Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","The Insolvency Service","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","The Insolvency Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","The Insolvency Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","The Insolvency Service","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","UK Health Security Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","UK Health Security Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","UK Health Security Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","UK Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","UK Statistics Authority","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Advisory, Conciliation and Arbitration Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Advisory, Conciliation and Arbitration Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Crown Commercial Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Defence Equipment and Support","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Defence Equipment and Support","G6/G7","15","[c]","55860","56200"
"Leaver Dept.","2022","40-49","Project Delivery","Defence Equipment and Support","SEO/HEO","30","[c]","35870","36550"
"Leaver Dept.","2022","40-49","Project Delivery","Defence Science and Technology Laboratory","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Department for Education (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Department for Work and Pensions (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Department for Work and Pensions (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Department for Work and Pensions (excl. agencies)","SEO/HEO","10","[c]","34980","35780"
"Leaver Dept.","2022","40-49","Project Delivery","Driver and Vehicle Licensing Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Driver and Vehicle Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Estyn","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","10","[c]","55670","51960"
"Leaver Dept.","2022","40-49","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Government Actuary's Department","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Government Legal Department","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Government Legal Department","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Health and Safety Executive","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","HM Revenue and Customs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Intellectual Property Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Ministry of Defence (excl. agencies)","G6/G7","10","[c]","64140","64220"
"Leaver Dept.","2022","40-49","Project Delivery","Ministry of Defence (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Ministry of Defence (excl. agencies)","SEO/HEO","10","[c]","39050","40430"
"Leaver Dept.","2022","40-49","Project Delivery","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Rural Payments Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Rural Payments Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Rural Payments Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Valuation Office Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Valuation Office Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Wilton Park","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Cabinet Office (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Cabinet Office (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Defence Equipment and Support","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Department for Education (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Department for Education (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Department of Health and Social Care (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Driver and Vehicle Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Government Property Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Government Property Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Government Property Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Ministry of Defence (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Ministry of Defence (excl. agencies)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Public Health England","AA/AO","[c]","[c]","[c]","[c]"
