"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Digital, Data & Technology","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Suffolk CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Suffolk CC","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Swansea","AA/AO","15","[c]","20370","21840"
"New entrant CS","2022","Digital, Data & Technology","Swansea","EO","15","[c]","26430","26130"
"New entrant CS","2022","Digital, Data & Technology","Swansea","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Swansea","SEO/HEO","25","[c]","35680","35250"
"New entrant CS","2022","Digital, Data & Technology","Telford and Wrekin","EO","10","[c]","26670","26590"
"New entrant CS","2022","Digital, Data & Technology","Telford and Wrekin","G6/G7","10","[c]","54930","53640"
"New entrant CS","2022","Digital, Data & Technology","Telford and Wrekin","SEO/HEO","15","[c]","38630","40180"
"New entrant CS","2022","Digital, Data & Technology","Torbay","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tower Hamlets","AA/AO","20","[c]","21350","22650"
"New entrant CS","2022","Digital, Data & Technology","Tower Hamlets","EO","20","[c]","27830","27500"
"New entrant CS","2022","Digital, Data & Technology","Tower Hamlets","G6/G7","100","[c]","58700","54700"
"New entrant CS","2022","Digital, Data & Technology","Tower Hamlets","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tower Hamlets","SEO/HEO","60","[c]","37250","34550"
"New entrant CS","2022","Digital, Data & Technology","Tyneside","AA/AO","15","[c]","21260","21260"
"New entrant CS","2022","Digital, Data & Technology","Tyneside","EO","35","[c]","26890","27570"
"New entrant CS","2022","Digital, Data & Technology","Tyneside","G6/G7","45","[c]","53880","53000"
"New entrant CS","2022","Digital, Data & Technology","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tyneside","SEO/HEO","80","[c]","35400","35310"
"New entrant CS","2022","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","SEO/HEO","15","[c]","35740","34550"
"New entrant CS","2022","Digital, Data & Technology","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Warrington","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Warrington","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Warrington","SEO/HEO","10","[c]","35330","36740"
"New entrant CS","2022","Digital, Data & Technology","West Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Sussex (South West)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Sussex (South West)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Sussex (South West)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Westminster","AA/AO","10","[c]","21260","20470"
"New entrant CS","2022","Digital, Data & Technology","Westminster","EO","55","[c]","27530","27680"
"New entrant CS","2022","Digital, Data & Technology","Westminster","G6/G7","105","[c]","58640","56000"
"New entrant CS","2022","Digital, Data & Technology","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Westminster","SEO/HEO","200","[c]","37920","39600"
"New entrant CS","2022","Digital, Data & Technology","Wiltshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wiltshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wiltshire","SEO/HEO","15","[c]","33290","33000"
"New entrant CS","2022","Digital, Data & Technology","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Worcestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","York","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","York","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","York","G6/G7","20","[c]","48900","47550"
"New entrant CS","2022","Digital, Data & Technology","York","SEO/HEO","10","[c]","36130","36110"
"New entrant CS","2022","Finance","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","45","[c]","22330","22000"
"New entrant CS","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Belfast","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Belfast","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Belfast","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Berkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Birmingham","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Birmingham","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Birmingham","SEO/HEO","10","[c]","37790","38650"
"New entrant CS","2022","Finance","Blackpool","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Blackpool","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Blackpool","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Bristol, City of","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Bristol, City of","SEO/HEO","15","[c]","33320","29360"
"New entrant CS","2022","Finance","Buckinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Buckinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Calderdale and Kirklees","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cardiff and Vale of Glamorgan","AA/AO","10","[c]","20210","20100"
"New entrant CS","2022","Finance","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cardiff and Vale of Glamorgan","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","City of Edinburgh","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","City of Edinburgh","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Coventry","EO","15","[c]","24830","25000"
"New entrant CS","2022","Finance","Coventry","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Coventry","SEO/HEO","25","[c]","32980","29360"
"New entrant CS","2022","Finance","Croydon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Devon CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Merseyside","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Riding of Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Glasgow City","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Glasgow City","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Greater Manchester South West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Hackney and Newham","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Lambeth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Leeds","AA/AO","35","[c]","21070","21250"
"New entrant CS","2022","Finance","Leeds","EO","50","[c]","24210","23690"
"New entrant CS","2022","Finance","Leeds","G6/G7","15","[c]","53870","54150"
"New entrant CS","2022","Finance","Leeds","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Leeds","SEO/HEO","60","[c]","34480","33220"
"New entrant CS","2022","Finance","Lincolnshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Liverpool","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Liverpool","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Liverpool","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Manchester","EO","15","[c]","26040","25370"
"New entrant CS","2022","Finance","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Manchester","SEO/HEO","30","[c]","34350","33650"
"New entrant CS","2022","Finance","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Monmouthshire and Newport","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North and West Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North Lanarkshire","AA/AO","35","[c]","21260","21250"
"New entrant CS","2022","Finance","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Nottingham","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Nottingham","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Oxfordshire CC","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Oxfordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Portsmouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Redbridge and Waltham Forest","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Sandwell","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Sefton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Sheffield","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Sheffield","EO","15","[c]","26290","26280"
"New entrant CS","2022","Finance","Sheffield","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Sheffield","SEO/HEO","10","[c]","36220","36500"
"New entrant CS","2022","Finance","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","South Lanarkshire","AA/AO","10","[c]","21250","21250"
"New entrant CS","2022","Finance","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Southampton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Suffolk CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Swansea","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Swansea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Swansea","SEO/HEO","10","[c]","38900","40150"
"New entrant CS","2022","Finance","Swindon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Telford and Wrekin","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tower Hamlets","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tower Hamlets","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tyneside","EO","20","[c]","26110","26590"
"New entrant CS","2022","Finance","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Tyneside","SEO/HEO","30","[c]","33800","33080"
"New entrant CS","2022","Finance","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wakefield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Warrington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Warrington","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Warrington","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Westminster","EO","50","[c]","28030","27270"
"New entrant CS","2022","Finance","Westminster","G6/G7","45","[c]","58600","56800"
"New entrant CS","2022","Finance","Westminster","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Westminster","SEO/HEO","115","[c]","38310","37610"
"New entrant CS","2022","Finance","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wiltshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wiltshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wirral","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wirral","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Worcestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","York","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","York","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Berkshire","AA/AO","20","[c]","21300","21300"
"New entrant CS","2022","Grants Management","Berkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Bristol, City of","AA/AO","15","[c]","21300","21300"
"New entrant CS","2022","Grants Management","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Cambridgeshire CC","AA/AO","15","[c]","21300","21300"
"New entrant CS","2022","Grants Management","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Cheshire East","AA/AO","30","[c]","21300","21300"
"New entrant CS","2022","Grants Management","Cheshire East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Devon CC","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","East Cumbria","AA/AO","25","[c]","21300","21300"
"New entrant CS","2022","Grants Management","East Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Leeds","AA/AO","20","[c]","21300","21300"
"New entrant CS","2022","Grants Management","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Nottingham","AA/AO","35","[c]","20800","21300"
"New entrant CS","2022","Grants Management","Nottingham","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Somerset CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Tyneside","AA/AO","125","[c]","21180","21300"
"New entrant CS","2022","Grants Management","Tyneside","EO","10","[c]","24920","24920"
"New entrant CS","2022","Grants Management","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","West Cumbria","AA/AO","95","[c]","21300","21300"
"New entrant CS","2022","Grants Management","West Cumbria","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Worcestershire CC","AA/AO","45","[c]","21300","21300"
"New entrant CS","2022","Grants Management","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","York","AA/AO","45","[c]","21200","21300"
"New entrant CS","2022","Grants Management","York","EO","[c]","[c]","[c]","[c]"
