"Status","Year","Ethnicity","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Black","Kensington & Chelsea and Hammersmith & Fulham","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kensington & Chelsea and Hammersmith & Fulham","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kent Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Kingston upon Hull, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lambeth","London","Female","130","[c]","40100","33440"
"Leaver Dept.","2022","Black","Lambeth","London","Male","40","[c]","45380","40070"
"Leaver Dept.","2022","Black","Lambeth","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lancaster and Wyre","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lancaster and Wyre","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lancaster and Wyre","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Leeds","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Leeds","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Leeds","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Leicester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Leicester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Leicester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Leicestershire CC and Rutland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Leicestershire CC and Rutland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lewisham and Southwark","London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lewisham and Southwark","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lincolnshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lincolnshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lincolnshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lisburn and Castlereagh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lisburn and Castlereagh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lisburn and Castlereagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Liverpool","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Liverpool","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Liverpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Luton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Luton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Luton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Manchester","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Manchester","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Medway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Merton, Kingston upon Thames and Sutton","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Merton, Kingston upon Thames and Sutton","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Mid Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Mid Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Mid Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Mid Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Milton Keynes","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Milton Keynes","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Milton Keynes","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Monmouthshire and Newport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Na h-Eileanan Siar","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Na h-Eileanan Siar","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Na h-Eileanan Siar","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North and North East Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North and North East Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North and North East Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North and West Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North and West Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North and West Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North Lanarkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North Yorkshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North Yorkshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North Yorkshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Northumberland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Northumberland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Norwich and East Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Norwich and East Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Norwich and East Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Nottingham","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Nottingham","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Nottingham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Orkney Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Orkney Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Orkney Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Oxfordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Oxfordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Oxfordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Perth and Kinross, and Stirling","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Perth and Kinross, and Stirling","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Perth and Kinross, and Stirling","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Peterborough","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Peterborough","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Plymouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Portsmouth","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Portsmouth","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Powys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Powys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Powys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Redbridge and Waltham Forest","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Redbridge and Waltham Forest","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Redbridge and Waltham Forest","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Sandwell","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Sandwell","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Sandwell","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scottish Borders","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scottish Borders","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scottish Borders","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Sefton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Sheffield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Shropshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Shropshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Shropshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Solihull","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Solihull","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Solihull","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Somerset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Somerset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Somerset CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South and West Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South and West Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South and West Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South Ayrshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South Ayrshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South Ayrshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South Lanarkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South Teesside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South Teesside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South Teesside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South West Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South West Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Southampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Southend-on-Sea","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Southend-on-Sea","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Southend-on-Sea","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Staffordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Stoke-on-Trent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Stoke-on-Trent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Stoke-on-Trent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Suffolk CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Suffolk CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Suffolk CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Sunderland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Sunderland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Sunderland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Swansea","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Swansea","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Swindon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Swindon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Telford and Wrekin","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Telford and Wrekin","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Thurrock","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Thurrock","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Thurrock","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Torbay","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Torbay","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Torbay","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tower Hamlets","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tower Hamlets","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tower Hamlets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tyneside","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tyneside","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tyneside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wakefield","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wakefield","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wakefield","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Walsall","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Walsall","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Walsall","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wandsworth","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wandsworth","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wandsworth","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Warrington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Warwickshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Warwickshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Warwickshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Essex","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Lothian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Lothian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Lothian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Sussex (North East)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Sussex (North East)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Sussex (South West)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Sussex (South West)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Sussex (South West)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Westminster","London","Female","195","[c]","39030","35430"
"Leaver Dept.","2022","Black","Westminster","London","Male","85","[c]","38690","34550"
"Leaver Dept.","2022","Black","Westminster","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wiltshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wiltshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wiltshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wirral","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wirral","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wirral","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wolverhampton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wolverhampton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Wolverhampton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Worcestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Worcestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Worcestershire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","York","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","York","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","York","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Aberdeen City and Aberdeenshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Aberdeen City and Aberdeenshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Aberdeen City and Aberdeenshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Angus and Dundee City","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Angus and Dundee City","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Angus and Dundee City","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Ards and North Down","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Barking & Dagenham and Havering","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Barking & Dagenham and Havering","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Barking & Dagenham and Havering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Barnet","London","Female","40","[c]","34340","31060"
"Leaver Dept.","2022","Mixed","Barnet","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Barnsley, Doncaster and Rotherham","Outside London","Female","[c]","[c]","[c]","[c]"
