"Status","Year","Disability","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","London","EO","80","[c]","28300","28310"
"Leaver Dept.","2022","Declared disabled","White","London","G6","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","London","G7","100","[c]","55710","54700"
"Leaver Dept.","2022","Declared disabled","White","London","HEO","115","[c]","33800","33970"
"Leaver Dept.","2022","Declared disabled","White","London","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","London","SEO","75","[c]","41290","40680"
"Leaver Dept.","2022","Declared disabled","White","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Outside London","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Outside London","AO","170","[c]","21030","21260"
"Leaver Dept.","2022","Declared disabled","White","Outside London","EO","270","[c]","26510","27570"
"Leaver Dept.","2022","Declared disabled","White","Outside London","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Outside London","G7","70","[c]","51960","51080"
"Leaver Dept.","2022","Declared disabled","White","Outside London","HEO","195","[c]","31450","31990"
"Leaver Dept.","2022","Declared disabled","White","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Outside London","SEO","115","[c]","38540","38030"
"Leaver Dept.","2022","Declared disabled","White","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","London","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","London","AO","80","[c]","24120","23780"
"Leaver Dept.","2022","Declared non-disabled","Asian","London","EO","285","[c]","29000","28760"
"Leaver Dept.","2022","Declared non-disabled","Asian","London","G6","45","[c]","76750","68700"
"Leaver Dept.","2022","Declared non-disabled","Asian","London","G7","135","[c]","55050","54290"
"Leaver Dept.","2022","Declared non-disabled","Asian","London","HEO","255","[c]","33740","33570"
"Leaver Dept.","2022","Declared non-disabled","Asian","London","SCS level","35","[c]","91650","93270"
"Leaver Dept.","2022","Declared non-disabled","Asian","London","SEO","155","[c]","41530","41170"
"Leaver Dept.","2022","Declared non-disabled","Asian","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Outside London","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Outside London","AO","215","[c]","20900","20970"
"Leaver Dept.","2022","Declared non-disabled","Asian","Outside London","EO","340","[c]","26300","27570"
"Leaver Dept.","2022","Declared non-disabled","Asian","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Outside London","G7","40","[c]","51860","50130"
"Leaver Dept.","2022","Declared non-disabled","Asian","Outside London","HEO","105","[c]","30900","30780"
"Leaver Dept.","2022","Declared non-disabled","Asian","Outside London","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Outside London","SEO","90","[c]","39010","38400"
"Leaver Dept.","2022","Declared non-disabled","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","London","AO","50","[c]","24560","23940"
"Leaver Dept.","2022","Declared non-disabled","Black","London","EO","200","[c]","28910","28670"
"Leaver Dept.","2022","Declared non-disabled","Black","London","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","London","G7","60","[c]","54260","53600"
"Leaver Dept.","2022","Declared non-disabled","Black","London","HEO","155","[c]","33550","33300"
"Leaver Dept.","2022","Declared non-disabled","Black","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","London","SEO","105","[c]","40930","40590"
"Leaver Dept.","2022","Declared non-disabled","Black","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Outside London","AO","75","[c]","20700","20970"
"Leaver Dept.","2022","Declared non-disabled","Black","Outside London","EO","120","[c]","26390","27570"
"Leaver Dept.","2022","Declared non-disabled","Black","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Outside London","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Outside London","HEO","60","[c]","31430","31000"
"Leaver Dept.","2022","Declared non-disabled","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Outside London","SEO","55","[c]","38670","38640"
"Leaver Dept.","2022","Declared non-disabled","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","London","EO","55","[c]","27840","27500"
"Leaver Dept.","2022","Declared non-disabled","Mixed","London","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","London","G7","45","[c]","54770","54230"
"Leaver Dept.","2022","Declared non-disabled","Mixed","London","HEO","85","[c]","33570","33570"
"Leaver Dept.","2022","Declared non-disabled","Mixed","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","London","SEO","60","[c]","41380","41310"
"Leaver Dept.","2022","Declared non-disabled","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Outside London","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Outside London","EO","65","[c]","26910","27570"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Outside London","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Outside London","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","London","G7","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","London","HEO","40","[c]","33990","33570"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Outside London","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Outside London","EO","50","[c]","26740","27570"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Outside London","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Outside London","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Outside London","AO","50","[c]","21240","21260"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Outside London","EO","55","[c]","26590","27570"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Outside London","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","London","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","London","AO","105","[c]","23590","23780"
"Leaver Dept.","2022","Declared non-disabled","White","London","EO","445","[c]","28220","27520"
"Leaver Dept.","2022","Declared non-disabled","White","London","G6","370","[c]","68490","66830"
"Leaver Dept.","2022","Declared non-disabled","White","London","G7","920","[c]","54800","54400"
"Leaver Dept.","2022","Declared non-disabled","White","London","HEO","940","[c]","33570","33570"
"Leaver Dept.","2022","Declared non-disabled","White","London","SCS level","265","[c]","92930","86720"
"Leaver Dept.","2022","Declared non-disabled","White","London","SEO","715","[c]","41000","40600"
"Leaver Dept.","2022","Declared non-disabled","White","London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Outside London","AA","95","[c]","19330","19100"
"Leaver Dept.","2022","Declared non-disabled","White","Outside London","AO","1270","[c]","21230","21260"
"Leaver Dept.","2022","Declared non-disabled","White","Outside London","EO","1835","[c]","26250","27570"
"Leaver Dept.","2022","Declared non-disabled","White","Outside London","G6","240","[c]","68720","66200"
"Leaver Dept.","2022","Declared non-disabled","White","Outside London","G7","630","[c]","52360","51300"
"Leaver Dept.","2022","Declared non-disabled","White","Outside London","HEO","1155","[c]","31410","31190"
"Leaver Dept.","2022","Declared non-disabled","White","Outside London","SCS level","125","[c]","99350","99900"
