"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Planning Inspectorate","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","G6","10","10","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","G7","10","5","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Planning Inspectorate","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","AO","10","5","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","HEO","20","20","[c]","[c]"
"In post","2022","Undeclared","Registers of Scotland","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","AO","15","15","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Rural Payments Agency","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Scottish Fiscal Commission","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","AA","5","5","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","AO","10","10","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","EO","20","20","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","G6","10","10","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","G7","35","35","57980","60940"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","HEO","30","30","34130","33070"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government (excl. agencies)","SEO","40","40","44320","43000"
"In post","2022","Undeclared","Scottish Housing Regulator","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Housing Regulator","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Prison Service","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Prison Service","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Prison Service","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Scottish Prison Service","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Prison Service","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Prison Service","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Public Pensions Agency","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Public Pensions Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Public Pensions Agency","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Public Pensions Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Serious Fraud Office","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Serious Fraud Office","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Serious Fraud Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Serious Fraud Office","SEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Social Security Scotland","AA","15","15","[c]","[c]"
"In post","2022","Undeclared","Social Security Scotland","EO","10","10","[c]","[c]"
"In post","2022","Undeclared","Social Security Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Social Security Scotland","HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Social Security Scotland","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","Standards and Testing Agency","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Standards and Testing Agency","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Standards and Testing Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Standards and Testing Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Submarine Delivery Agency","Unknown","130","125","43690","41370"
"In post","2022","Undeclared","Teaching Regulation Agency","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Teaching Regulation Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Teaching Regulation Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The Insolvency Service","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The Insolvency Service","AO","10","5","[c]","[c]"
"In post","2022","Undeclared","The Insolvency Service","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","The Insolvency Service","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The Insolvency Service","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","The Insolvency Service","HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","The Insolvency Service","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","The National Archives","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Transport Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Transport Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Transport Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Transport Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","G7","10","10","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","SEO","10","10","[c]","[c]"
"In post","2022","Undeclared","UK Health Security Agency","AA","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Health Security Agency","AO","10","10","[c]","[c]"
"In post","2022","Undeclared","UK Health Security Agency","EO","5","5","[c]","[c]"
"In post","2022","Undeclared","UK Health Security Agency","G6","5","5","[c]","[c]"
"In post","2022","Undeclared","UK Health Security Agency","G7","10","10","[c]","[c]"
"In post","2022","Undeclared","UK Health Security Agency","HEO","15","15","[c]","[c]"
"In post","2022","Undeclared","UK Health Security Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Health Security Agency","SEO","15","15","[c]","[c]"
"In post","2022","Undeclared","UK Hydrographic Office","AO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Hydrographic Office","EO","20","15","[c]","[c]"
"In post","2022","Undeclared","UK Hydrographic Office","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Hydrographic Office","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Hydrographic Office","HEO","20","20","[c]","[c]"
"In post","2022","Undeclared","UK Hydrographic Office","SEO","15","15","[c]","[c]"
"In post","2022","Undeclared","UK Space Agency","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Space Agency","G7","5","5","[c]","[c]"
"In post","2022","Undeclared","UK Space Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Space Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","AA","10","5","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","AO","45","30","20370","20350"
"In post","2022","Undeclared","UK Statistics Authority","EO","15","15","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","G6","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","G7","15","15","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","HEO","30","30","31170","30710"
"In post","2022","Undeclared","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","SEO","20","20","[c]","[c]"
"In post","2022","Undeclared","Valuation Office Agency","AO","55","45","22950","22040"
"In post","2022","Undeclared","Valuation Office Agency","EO","80","75","28090","27000"
"In post","2022","Undeclared","Valuation Office Agency","G6","5","5","[c]","[c]"
"In post","2022","Undeclared","Valuation Office Agency","G7","35","35","58460","58090"
"In post","2022","Undeclared","Valuation Office Agency","HEO","65","60","34140","33380"
"In post","2022","Undeclared","Valuation Office Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Valuation Office Agency","SEO","65","60","45670","46500"
"In post","2022","Undeclared","Vehicle Certification Agency","AO","5","5","[c]","[c]"
"In post","2022","Undeclared","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Vehicle Certification Agency","HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Vehicle Certification Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinary Medicines Directorate","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinary Medicines Directorate","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinary Medicines Directorate","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Veterinary Medicines Directorate","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","HEO","5","5","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","AO","25","25","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","EO","25","25","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","G6","10","10","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","G7","25","25","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","HEO","40","35","37250","38160"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government (excl. agencies)","SEO","50","50","46270","47470"
"In post","2022","Unknown","Accountant in Bankruptcy","AA","10","10","[c]","[c]"
"In post","2022","Unknown","Accountant in Bankruptcy","EO","10","10","[c]","[c]"
"In post","2022","Unknown","Accountant in Bankruptcy","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Accountant in Bankruptcy","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Accountant in Bankruptcy","HEO","10","5","[c]","[c]"
"In post","2022","Unknown","Accountant in Bankruptcy","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Advisory, Conciliation and Arbitration Service","AO","20","15","[c]","[c]"
"In post","2022","Unknown","Advisory, Conciliation and Arbitration Service","EO","135","130","25160","24250"
"In post","2022","Unknown","Advisory, Conciliation and Arbitration Service","G6","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Advisory, Conciliation and Arbitration Service","G7","10","10","[c]","[c]"
"In post","2022","Unknown","Advisory, Conciliation and Arbitration Service","HEO","175","165","33820","34500"
"In post","2022","Unknown","Advisory, Conciliation and Arbitration Service","SEO","60","55","42990","43440"
"In post","2022","Unknown","Animal and Plant Health Agency","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Animal and Plant Health Agency","AO","85","80","22360","21300"
"In post","2022","Unknown","Animal and Plant Health Agency","EO","50","45","25810","25370"
"In post","2022","Unknown","Animal and Plant Health Agency","G7","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Animal and Plant Health Agency","HEO","20","15","[c]","[c]"
"In post","2022","Unknown","Animal and Plant Health Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Animal and Plant Health Agency","SEO","40","35","39670","37240"
"In post","2022","Unknown","Attorney General's Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Office","G6","5","5","[c]","[c]"
"In post","2022","Unknown","Attorney General's Office","G7","10","10","[c]","[c]"
"In post","2022","Unknown","Attorney General's Office","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Attorney General's Office","SEO","5","5","[c]","[c]"
"In post","2022","Unknown","Cabinet Office (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office (excl. agencies)","AO","95","90","21500","21170"
"In post","2022","Unknown","Cabinet Office (excl. agencies)","EO","180","175","26480","26670"
"In post","2022","Unknown","Cabinet Office (excl. agencies)","G6","395","395","74250","70180"
"In post","2022","Unknown","Cabinet Office (excl. agencies)","G7","1060","1045","59000","55870"
"In post","2022","Unknown","Cabinet Office (excl. agencies)","HEO","1940","1935","30310","29250"
"In post","2022","Unknown","Cabinet Office (excl. agencies)","SCS level","235","230","106300","99040"
"In post","2022","Unknown","Cabinet Office (excl. agencies)","SEO","215","215","40320","40600"
"In post","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","AO","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Centre for Environment, Fisheries and Aquaculture Science","EO","25","25","[c]","[c]"
