"Status","Year","Disability","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Communications","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Outside London","Female","60","[c]","25650","25540"
"New entrant CS","2022","Declared disabled","Counter Fraud","Outside London","Male","55","[c]","25840","26590"
"New entrant CS","2022","Declared disabled","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Outside London","Female","45","[c]","21460","21260"
"New entrant CS","2022","Declared disabled","Debt","Outside London","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","London","Female","35","[c]","40500","38580"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Outside London","Female","60","[c]","33450","33080"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Outside London","Male","80","[c]","35010","33000"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Outside London","Female","55","[c]","31040","27570"
"New entrant CS","2022","Declared disabled","Human Resources","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","London","Female","35","[c]","37780","30750"
"New entrant CS","2022","Declared disabled","Legal","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Outside London","Female","50","[c]","32720","26970"
"New entrant CS","2022","Declared disabled","Legal","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","London","Female","420","[c]","33660","31060"
"New entrant CS","2022","Declared disabled","No function","London","Male","225","[c]","33970","32320"
"New entrant CS","2022","Declared disabled","No function","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Outside London","Female","1830","[c]","27140","24830"
"New entrant CS","2022","Declared disabled","No function","Outside London","Male","1035","[c]","26770","24800"
"New entrant CS","2022","Declared disabled","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Outside London","Female","50","[c]","30470","27540"
"New entrant CS","2022","Declared disabled","Project Delivery","Outside London","Male","60","[c]","31650","27540"
"New entrant CS","2022","Declared disabled","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Outside London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","Female","30","[c]","31690","31060"
"New entrant CS","2022","Declared disabled","Unknown","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","Female","250","[c]","28410","27230"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","Male","190","[c]","28370","26350"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","London","Female","160","[c]","35360","33690"
"New entrant CS","2022","Declared non-disabled","Analysis","London","Male","185","[c]","39740","34610"
"New entrant CS","2022","Declared non-disabled","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Outside London","Female","285","[c]","31020","30710"
"New entrant CS","2022","Declared non-disabled","Analysis","Outside London","Male","310","[c]","31440","30710"
"New entrant CS","2022","Declared non-disabled","Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","London","Female","70","[c]","36330","34000"
"New entrant CS","2022","Declared non-disabled","Commercial","London","Male","40","[c]","39010","34550"
"New entrant CS","2022","Declared non-disabled","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Outside London","Female","155","[c]","31790","30350"
"New entrant CS","2022","Declared non-disabled","Commercial","Outside London","Male","130","[c]","33770","30730"
"New entrant CS","2022","Declared non-disabled","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","London","Female","110","[c]","39120","34410"
"New entrant CS","2022","Declared non-disabled","Communications","London","Male","65","[c]","38860","36750"
"New entrant CS","2022","Declared non-disabled","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Outside London","Female","310","[c]","28660","26590"
"New entrant CS","2022","Declared non-disabled","Communications","Outside London","Male","265","[c]","28330","26590"
"New entrant CS","2022","Declared non-disabled","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","London","Female","110","[c]","28650","26090"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","London","Male","100","[c]","32090","30750"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Outside London","Female","440","[c]","25780","26590"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Outside London","Male","390","[c]","26500","26590"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","Outside London","Female","370","[c]","21640","21250"
"New entrant CS","2022","Declared non-disabled","Debt","Outside London","Male","235","[c]","21550","21250"
"New entrant CS","2022","Declared non-disabled","Debt","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","London","Female","155","[c]","40700","39600"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","London","Male","215","[c]","46390","43430"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Outside London","Female","455","[c]","34400","33000"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Outside London","Male","815","[c]","36800","33080"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","London","Female","65","[c]","38990","35940"
"New entrant CS","2022","Declared non-disabled","Finance","London","Male","65","[c]","41030","37130"
"New entrant CS","2022","Declared non-disabled","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Outside London","Female","240","[c]","31850","27710"
"New entrant CS","2022","Declared non-disabled","Finance","Outside London","Male","190","[c]","31830","27660"
"New entrant CS","2022","Declared non-disabled","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","Outside London","Female","280","[c]","21510","21300"
"New entrant CS","2022","Declared non-disabled","Grants Management","Outside London","Male","220","[c]","21720","21300"
"New entrant CS","2022","Declared non-disabled","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","London","Female","140","[c]","36750","33160"
"New entrant CS","2022","Declared non-disabled","Human Resources","London","Male","55","[c]","37770","31060"
"New entrant CS","2022","Declared non-disabled","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Outside London","Female","425","[c]","30890","27130"
"New entrant CS","2022","Declared non-disabled","Human Resources","Outside London","Male","150","[c]","32530","28960"
"New entrant CS","2022","Declared non-disabled","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","London","Female","300","[c]","40020","40000"
"New entrant CS","2022","Declared non-disabled","Legal","London","Male","150","[c]","42870","43010"
"New entrant CS","2022","Declared non-disabled","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Outside London","Female","305","[c]","32760","27230"
"New entrant CS","2022","Declared non-disabled","Legal","Outside London","Male","140","[c]","35960","38000"
"New entrant CS","2022","Declared non-disabled","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","London","Female","2575","[c]","34600","31060"
"New entrant CS","2022","Declared non-disabled","No function","London","Male","1680","[c]","36110","32050"
"New entrant CS","2022","Declared non-disabled","No function","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Outside London","Female","11300","[c]","26290","23390"
"New entrant CS","2022","Declared non-disabled","No function","Outside London","Male","7625","[c]","26880","24800"
"New entrant CS","2022","Declared non-disabled","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","Female","110","[c]","28660","27570"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","Male","55","[c]","29360","27390"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","Female","90","[c]","44440","41500"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","Male","80","[c]","48080","43430"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","Female","455","[c]","31150","27570"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","Male","610","[c]","36050","33000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","Female","35","[c]","39220","34260"
"New entrant CS","2022","Declared non-disabled","Property","London","Male","45","[c]","39100","34630"
"New entrant CS","2022","Declared non-disabled","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Outside London","Female","195","[c]","29710","25000"
"New entrant CS","2022","Declared non-disabled","Property","Outside London","Male","220","[c]","34940","33000"
"New entrant CS","2022","Declared non-disabled","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","London","Female","30","[c]","33780","30750"
"New entrant CS","2022","Declared non-disabled","Security","London","Male","40","[c]","34430","29370"
"New entrant CS","2022","Declared non-disabled","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Outside London","Female","85","[c]","27280","25000"
"New entrant CS","2022","Declared non-disabled","Security","Outside London","Male","210","[c]","29180","25300"
"New entrant CS","2022","Declared non-disabled","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","Female","85","[c]","35260","33150"
"New entrant CS","2022","Declared non-disabled","Unknown","London","Male","70","[c]","38000","36650"
"New entrant CS","2022","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","Female","1775","[c]","30510","27230"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","Male","1305","[c]","31280","27230"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
