"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Bridgend and Neath Port Talbot","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Central Valleys","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Central Valleys","EO","25","[c]","27620","27570"
"Leaver Dept.","2022","West Wales and The Valleys","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Central Valleys","SEO/HEO","10","[c]","36980","34830"
"Leaver Dept.","2022","West Wales and The Valleys","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Conwy and Denbighshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Gwent Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Gwent Valleys","EO","25","[c]","27330","27570"
"Leaver Dept.","2022","West Wales and The Valleys","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Gwynedd","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Gwynedd","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Isle of Anglesey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","South West Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","South West Wales","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","South West Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Swansea","AA/AO","15","[c]","21610","21590"
"Leaver Dept.","2022","West Wales and The Valleys","Swansea","EO","15","[c]","26990","27170"
"Leaver Dept.","2022","West Wales and The Valleys","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Wales and The Valleys","Swansea","SEO/HEO","15","[c]","35610","35920"
"Leaver Dept.","2022","West Wales and The Valleys","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Bradford","AA/AO","30","[c]","20950","21010"
"Leaver Dept.","2022","West Yorkshire","Bradford","EO","25","[c]","27290","27570"
"Leaver Dept.","2022","West Yorkshire","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Bradford","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Calderdale and Kirklees","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Calderdale and Kirklees","EO","20","[c]","27530","27570"
"Leaver Dept.","2022","West Yorkshire","Calderdale and Kirklees","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Calderdale and Kirklees","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Calderdale and Kirklees","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Leeds","AA/AO","100","[c]","20710","20970"
"Leaver Dept.","2022","West Yorkshire","Leeds","EO","190","[c]","26170","27470"
"Leaver Dept.","2022","West Yorkshire","Leeds","G6/G7","225","[c]","56800","53360"
"Leaver Dept.","2022","West Yorkshire","Leeds","SCS level","20","[c]","99850","95140"
"Leaver Dept.","2022","West Yorkshire","Leeds","SEO/HEO","435","[c]","34060","32790"
"Leaver Dept.","2022","West Yorkshire","Leeds","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Wakefield","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","West Yorkshire","Wakefield","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Bedford","AA/AO","95","[c]","25690","28140"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Bedford","EO","35","[c]","26640","27570"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Bedford","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Bedford","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Bedford","Unknown","50","[c]","28430","25890"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","AA/AO","20","[c]","20510","19810"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Central Bedfordshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","AA/AO","150","[c]","24680","24250"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","115","[c]","29050","29290"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","G6/G7","15","[c]","57690","53260"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO/HEO","55","[c]","39080","37000"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Hertfordshire CC","Unknown","90","[c]","28700","27770"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Luton","AA/AO","15","[c]","20610","20970"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Luton","EO","55","[c]","29380","27570"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Luton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Luton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bedfordshire and Hertfordshire","Luton","Unknown","25","[c]","29470","25560"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA/AO","125","[c]","24740","25540"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","90","[c]","28990","29290"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6/G7","20","[c]","57750","53830"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO/HEO","65","[c]","36180","35570"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","120","[c]","27460","24270"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","AA/AO","115","[c]","24380","23170"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","EO","40","[c]","26500","27570"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO/HEO","50","[c]","34990","35000"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Unknown","25","[c]","28320","24090"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA/AO","130","[c]","25950","28140"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","40","[c]","27280","27570"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","40","[c]","28880","26310"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","AA/AO","160","[c]","23490","21790"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","EO","65","[c]","25310","26350"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","G6/G7","10","[c]","59320","53540"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","SEO/HEO","80","[c]","35030","33000"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Unknown","115","[c]","29970","25790"
"New entrant CS","2022","Cheshire","Cheshire East","AA/AO","140","[c]","21600","21260"
"New entrant CS","2022","Cheshire","Cheshire East","EO","20","[c]","26430","26640"
"New entrant CS","2022","Cheshire","Cheshire East","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Cheshire East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Cheshire East","SEO/HEO","25","[c]","32290","32410"
"New entrant CS","2022","Cheshire","Cheshire East","Unknown","40","[c]","26780","25480"
"New entrant CS","2022","Cheshire","Cheshire West and Chester","AA/AO","10","[c]","20830","21260"
"New entrant CS","2022","Cheshire","Cheshire West and Chester","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Cheshire West and Chester","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Cheshire West and Chester","Unknown","55","[c]","25470","24800"
"New entrant CS","2022","Cheshire","Warrington","AA/AO","95","[c]","21760","21260"
"New entrant CS","2022","Cheshire","Warrington","EO","80","[c]","29750","28840"
"New entrant CS","2022","Cheshire","Warrington","G6/G7","25","[c]","55470","52970"
"New entrant CS","2022","Cheshire","Warrington","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire","Warrington","SEO/HEO","65","[c]","35360","35900"
"New entrant CS","2022","Cheshire","Warrington","Unknown","20","[c]","27460","25480"
"New entrant CS","2022","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA/AO","130","[c]","21390","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","30","[c]","26770","27570"
"New entrant CS","2022","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO/HEO","35","[c]","35200","33000"
"New entrant CS","2022","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","50","[c]","27860","24850"
"New entrant CS","2022","Cumbria","East Cumbria","AA/AO","65","[c]","21220","21300"
"New entrant CS","2022","Cumbria","East Cumbria","EO","20","[c]","26890","27570"
"New entrant CS","2022","Cumbria","East Cumbria","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","East Cumbria","SEO/HEO","15","[c]","34540","32320"
"New entrant CS","2022","Cumbria","East Cumbria","Unknown","40","[c]","28360","28200"
"New entrant CS","2022","Cumbria","West Cumbria","AA/AO","115","[c]","21960","21300"
"New entrant CS","2022","Cumbria","West Cumbria","EO","25","[c]","26710","26130"
"New entrant CS","2022","Cumbria","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cumbria","West Cumbria","SEO/HEO","10","[c]","30120","29180"
"New entrant CS","2022","Cumbria","West Cumbria","Unknown","55","[c]","33040","30960"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Derby","AA/AO","85","[c]","21460","21260"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Derby","EO","20","[c]","27030","27570"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Derby","Unknown","105","[c]","27720","26310"
"New entrant CS","2022","Derbyshire and Nottinghamshire","East Derbyshire","AA/AO","15","[c]","21260","21260"
"New entrant CS","2022","Derbyshire and Nottinghamshire","East Derbyshire","EO","20","[c]","27420","27570"
"New entrant CS","2022","Derbyshire and Nottinghamshire","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","East Derbyshire","Unknown","35","[c]","29470","26310"
"New entrant CS","2022","Derbyshire and Nottinghamshire","North Nottinghamshire","AA/AO","70","[c]","21330","20890"
"New entrant CS","2022","Derbyshire and Nottinghamshire","North Nottinghamshire","EO","35","[c]","27040","27570"
"New entrant CS","2022","Derbyshire and Nottinghamshire","North Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","70","[c]","27310","25480"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Nottingham","AA/AO","490","[c]","21320","21250"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Nottingham","EO","430","[c]","26420","26590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Nottingham","G6/G7","45","[c]","52000","49860"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","290","[c]","33710","33080"
"New entrant CS","2022","Derbyshire and Nottinghamshire","Nottingham","Unknown","115","[c]","28160","26090"
"New entrant CS","2022","Derbyshire and Nottinghamshire","South and West Derbyshire","AA/AO","65","[c]","22000","21960"
"New entrant CS","2022","Derbyshire and Nottinghamshire","South and West Derbyshire","EO","20","[c]","27010","27570"
"New entrant CS","2022","Derbyshire and Nottinghamshire","South and West Derbyshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","South and West Derbyshire","SEO/HEO","15","[c]","34810","32200"
"New entrant CS","2022","Derbyshire and Nottinghamshire","South and West Derbyshire","Unknown","20","[c]","25830","24800"
"New entrant CS","2022","Derbyshire and Nottinghamshire","South Nottinghamshire","AA/AO","75","[c]","22060","23140"
"New entrant CS","2022","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","30","[c]","27840","26130"
"New entrant CS","2022","Derbyshire and Nottinghamshire","South Nottinghamshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","South Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derbyshire and Nottinghamshire","South Nottinghamshire","SEO/HEO","50","[c]","34850","34590"
"New entrant CS","2022","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Devon CC","AA/AO","310","[c]","20980","21260"
"New entrant CS","2022","Devon","Devon CC","EO","95","[c]","25410","24620"
"New entrant CS","2022","Devon","Devon CC","G6/G7","55","[c]","52100","47560"
"New entrant CS","2022","Devon","Devon CC","SEO/HEO","90","[c]","34380","35900"
"New entrant CS","2022","Devon","Devon CC","Unknown","70","[c]","27010","24800"
"New entrant CS","2022","Devon","Plymouth","AA/AO","155","[c]","22210","21750"
"New entrant CS","2022","Devon","Plymouth","EO","45","[c]","27470","26350"
"New entrant CS","2022","Devon","Plymouth","G6/G7","10","[c]","55510","53080"
"New entrant CS","2022","Devon","Plymouth","SEO/HEO","50","[c]","34740","33840"
"New entrant CS","2022","Devon","Plymouth","Unknown","90","[c]","27150","24800"
"New entrant CS","2022","Devon","Torbay","AA/AO","10","[c]","21170","21260"
"New entrant CS","2022","Devon","Torbay","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Torbay","Unknown","35","[c]","28430","26560"
"New entrant CS","2022","Dorset and Somerset","Bournemouth, Christchurch and Poole","AA/AO","20","[c]","20450","20750"
"New entrant CS","2022","Dorset and Somerset","Bournemouth, Christchurch and Poole","EO","25","[c]","27160","27570"
"New entrant CS","2022","Dorset and Somerset","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Bournemouth, Christchurch and Poole","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Bournemouth, Christchurch and Poole","Unknown","80","[c]","26780","24800"
"New entrant CS","2022","Dorset and Somerset","Dorset","AA/AO","160","[c]","22650","22600"
"New entrant CS","2022","Dorset and Somerset","Dorset","EO","40","[c]","25900","26350"
"New entrant CS","2022","Dorset and Somerset","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Dorset","SEO/HEO","30","[c]","35370","33840"
"New entrant CS","2022","Dorset and Somerset","Dorset","Unknown","25","[c]","25360","23170"
"New entrant CS","2022","Dorset and Somerset","Somerset CC","AA/AO","115","[c]","20870","20420"
"New entrant CS","2022","Dorset and Somerset","Somerset CC","EO","35","[c]","25920","26740"
"New entrant CS","2022","Dorset and Somerset","Somerset CC","G6/G7","10","[c]","62600","62390"
"New entrant CS","2022","Dorset and Somerset","Somerset CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Somerset CC","SEO/HEO","65","[c]","35880","33290"
"New entrant CS","2022","Dorset and Somerset","Somerset CC","Unknown","80","[c]","27600","24090"
"New entrant CS","2022","East Anglia","Breckland and South Norfolk","AA/AO","70","[c]","23220","23140"
"New entrant CS","2022","East Anglia","Breckland and South Norfolk","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Breckland and South Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Breckland and South Norfolk","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Cambridgeshire CC","AA/AO","170","[c]","23310","21820"
"New entrant CS","2022","East Anglia","Cambridgeshire CC","EO","90","[c]","26500","26350"
"New entrant CS","2022","East Anglia","Cambridgeshire CC","G6/G7","20","[c]","61210","53510"
"New entrant CS","2022","East Anglia","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Cambridgeshire CC","SEO/HEO","70","[c]","35190","33000"
"New entrant CS","2022","East Anglia","Cambridgeshire CC","Unknown","90","[c]","27300","24800"
"New entrant CS","2022","East Anglia","North and West Norfolk","AA/AO","60","[c]","21850","20890"
"New entrant CS","2022","East Anglia","North and West Norfolk","EO","25","[c]","26440","26960"
"New entrant CS","2022","East Anglia","North and West Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","North and West Norfolk","Unknown","15","[c]","26000","25560"
"New entrant CS","2022","East Anglia","Norwich and East Norfolk","AA/AO","130","[c]","21710","21730"
"New entrant CS","2022","East Anglia","Norwich and East Norfolk","EO","70","[c]","26780","27570"
"New entrant CS","2022","East Anglia","Norwich and East Norfolk","G6/G7","10","[c]","54130","51210"
"New entrant CS","2022","East Anglia","Norwich and East Norfolk","SEO/HEO","30","[c]","35920","34730"
"New entrant CS","2022","East Anglia","Norwich and East Norfolk","Unknown","190","[c]","22980","18870"
"New entrant CS","2022","East Anglia","Peterborough","AA/AO","25","[c]","21700","22600"
"New entrant CS","2022","East Anglia","Peterborough","EO","30","[c]","27140","27570"
"New entrant CS","2022","East Anglia","Peterborough","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Peterborough","SEO/HEO","10","[c]","34810","34750"
"New entrant CS","2022","East Anglia","Peterborough","Unknown","65","[c]","29540","27860"
"New entrant CS","2022","East Anglia","Suffolk CC","AA/AO","285","[c]","22540","21260"
"New entrant CS","2022","East Anglia","Suffolk CC","EO","95","[c]","26200","26350"
"New entrant CS","2022","East Anglia","Suffolk CC","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Suffolk CC","SEO/HEO","65","[c]","34020","33000"
"New entrant CS","2022","East Anglia","Suffolk CC","Unknown","110","[c]","29050","25370"
"New entrant CS","2022","East Wales","Cardiff and Vale of Glamorgan","AA/AO","560","[c]","21220","21250"
"New entrant CS","2022","East Wales","Cardiff and Vale of Glamorgan","EO","275","[c]","26140","26590"
"New entrant CS","2022","East Wales","Cardiff and Vale of Glamorgan","G6/G7","65","[c]","55710","52080"
"New entrant CS","2022","East Wales","Cardiff and Vale of Glamorgan","SCS level","10","[c]","84860","75110"
"New entrant CS","2022","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","250","[c]","35290","33080"
"New entrant CS","2022","East Wales","Cardiff and Vale of Glamorgan","Unknown","100","[c]","25090","23170"
"New entrant CS","2022","East Wales","Flintshire and Wrexham","AA/AO","205","[c]","21910","21260"
"New entrant CS","2022","East Wales","Flintshire and Wrexham","EO","35","[c]","26830","27570"
"New entrant CS","2022","East Wales","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Flintshire and Wrexham","SEO/HEO","15","[c]","36090","35570"
"New entrant CS","2022","East Wales","Flintshire and Wrexham","Unknown","40","[c]","26420","24090"
"New entrant CS","2022","East Wales","Monmouthshire and Newport","AA/AO","285","[c]","20730","19860"
"New entrant CS","2022","East Wales","Monmouthshire and Newport","EO","170","[c]","25310","24030"
"New entrant CS","2022","East Wales","Monmouthshire and Newport","G6/G7","75","[c]","54520","50210"
"New entrant CS","2022","East Wales","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Monmouthshire and Newport","SEO/HEO","365","[c]","33920","30710"
"New entrant CS","2022","East Wales","Monmouthshire and Newport","Unknown","40","[c]","29520","26820"
"New entrant CS","2022","East Wales","Powys","AA/AO","15","[c]","21240","20960"
"New entrant CS","2022","East Wales","Powys","EO","10","[c]","26620","26350"
"New entrant CS","2022","East Wales","Powys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Powys","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Powys","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","AA/AO","185","[c]","22370","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","EO","30","[c]","25860","26350"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SEO/HEO","10","[c]","34190","31430"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Unknown","25","[c]","27210","25480"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AA/AO","125","[c]","21760","21260"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","EO","25","[c]","26600","27130"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","80","[c]","28240","26080"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","AA/AO","25","[c]","21420","21260"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","EO","20","[c]","26510","27570"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Unknown","45","[c]","29480","28200"
"New entrant CS","2022","Eastern Scotland","Angus and Dundee City","AA/AO","370","[c]","21490","21050"
"New entrant CS","2022","Eastern Scotland","Angus and Dundee City","EO","220","[c]","27450","27230"
"New entrant CS","2022","Eastern Scotland","Angus and Dundee City","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Angus and Dundee City","SEO/HEO","80","[c]","33810","31540"
"New entrant CS","2022","Eastern Scotland","City of Edinburgh","AA/AO","780","[c]","22120","21250"
"New entrant CS","2022","Eastern Scotland","City of Edinburgh","EO","405","[c]","27190","27230"
"New entrant CS","2022","Eastern Scotland","City of Edinburgh","G6/G7","220","[c]","56510","53480"
"New entrant CS","2022","Eastern Scotland","City of Edinburgh","SCS level","15","[c]","87550","78810"
"New entrant CS","2022","Eastern Scotland","City of Edinburgh","SEO/HEO","705","[c]","35950","33540"
"New entrant CS","2022","Eastern Scotland","Clackmannanshire and Fife","AA/AO","75","[c]","21620","21640"
"New entrant CS","2022","Eastern Scotland","Clackmannanshire and Fife","EO","55","[c]","26850","27570"
"New entrant CS","2022","Eastern Scotland","Clackmannanshire and Fife","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Clackmannanshire and Fife","SEO/HEO","15","[c]","35150","33000"
"New entrant CS","2022","Eastern Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","East Lothian and Midlothian","EO","10","[c]","26630","26130"
"New entrant CS","2022","Eastern Scotland","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Eastern Scotland","Falkirk","AA/AO","125","[c]","21660","21640"
"New entrant CS","2022","Eastern Scotland","Falkirk","EO","30","[c]","27490","27570"
