"Status","Year","Age","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Department of Health and Social Care","East Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","East of England","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","London","Heterosexual / straight","140","[c]","46260","40070"
"New entrant CS","2022","40-49","Department of Health and Social Care","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","London","Undeclared","75","[c]","45370","40070"
"New entrant CS","2022","40-49","Department of Health and Social Care","London","Unknown","80","[c]","50450","40070"
"New entrant CS","2022","40-49","Department of Health and Social Care","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","North West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","North West (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","South East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","South West (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","South West (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","West Midlands (England)","Heterosexual / straight","35","[c]","35890","34170"
"New entrant CS","2022","40-49","Department of Health and Social Care","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","West Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Yorkshire and The Humber","Heterosexual / straight","40","[c]","39510","36330"
"New entrant CS","2022","40-49","Department of Health and Social Care","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Yorkshire and The Humber","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Yorkshire and The Humber","Unknown","40","[c]","48810","48860"
"New entrant CS","2022","40-49","Estyn","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Estyn","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Foreign, Commonwealth and Development Office","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Foreign, Commonwealth and Development Office","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","North East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","North West (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","South West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","South West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","East Midlands (England)","Heterosexual / straight","55","[c]","28370","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","East Midlands (England)","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","East of England","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","London","Heterosexual / straight","60","[c]","37050","37610"
"New entrant CS","2022","40-49","HM Revenue and Customs","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","London","Unknown","40","[c]","38130","37610"
"New entrant CS","2022","40-49","HM Revenue and Customs","North East (England)","Heterosexual / straight","115","[c]","25780","22010"
"New entrant CS","2022","40-49","HM Revenue and Customs","North East (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","North East (England)","Unknown","75","[c]","26870","22010"
"New entrant CS","2022","40-49","HM Revenue and Customs","North West (England)","Heterosexual / straight","145","[c]","27310","21250"
"New entrant CS","2022","40-49","HM Revenue and Customs","North West (England)","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","North West (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","North West (England)","Unknown","105","[c]","27060","25000"
"New entrant CS","2022","40-49","HM Revenue and Customs","Northern Ireland","Heterosexual / straight","35","[c]","30510","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Northern Ireland","Unknown","35","[c]","28010","21250"
"New entrant CS","2022","40-49","HM Revenue and Customs","Scotland","Heterosexual / straight","75","[c]","26760","23920"
"New entrant CS","2022","40-49","HM Revenue and Customs","Scotland","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Scotland","Unknown","45","[c]","25530","21250"
"New entrant CS","2022","40-49","HM Revenue and Customs","South East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","South East (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","South West (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Wales","Heterosexual / straight","40","[c]","26880","25000"
"New entrant CS","2022","40-49","HM Revenue and Customs","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Wales","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","West Midlands (England)","Heterosexual / straight","45","[c]","31100","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","West Midlands (England)","Unknown","55","[c]","27430","23920"
"New entrant CS","2022","40-49","HM Revenue and Customs","Yorkshire and The Humber","Heterosexual / straight","55","[c]","27550","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","Yorkshire and The Humber","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Yorkshire and The Humber","Unknown","40","[c]","28850","26590"
"New entrant CS","2022","40-49","HM Treasury","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","East of England","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","London","Unknown","80","[c]","41490","35050"
"New entrant CS","2022","40-49","Home Office","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","North East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","North West (England)","Unknown","35","[c]","35710","24880"
"New entrant CS","2022","40-49","Home Office","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Northern Ireland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Scotland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","South East (England)","Unknown","30","[c]","26350","25770"
"New entrant CS","2022","40-49","Home Office","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Wales","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Home Office","Yorkshire and The Humber","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","East Midlands (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","East Midlands (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","East of England","Heterosexual / straight","50","[c]","28750","26350"
"New entrant CS","2022","40-49","Ministry of Defence","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","East of England","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","North West (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Northern Ireland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Overseas","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Scotland","Heterosexual / straight","40","[c]","29480","26350"
"New entrant CS","2022","40-49","Ministry of Defence","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Scotland","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","South East (England)","Heterosexual / straight","105","[c]","33850","33000"
"New entrant CS","2022","40-49","Ministry of Defence","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","South East (England)","Unknown","50","[c]","32910","26680"
"New entrant CS","2022","40-49","Ministry of Defence","South West (England)","Heterosexual / straight","230","[c]","34680","33000"
"New entrant CS","2022","40-49","Ministry of Defence","South West (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","South West (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","South West (England)","Unknown","100","[c]","38620","33000"
"New entrant CS","2022","40-49","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Wales","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","West Midlands (England)","Heterosexual / straight","40","[c]","31690","26350"
"New entrant CS","2022","40-49","Ministry of Defence","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Yorkshire and The Humber","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Defence","Yorkshire and The Humber","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","East Midlands (England)","Heterosexual / straight","165","[c]","27310","23170"
"New entrant CS","2022","40-49","Ministry of Justice","East Midlands (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","East Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","East Midlands (England)","Unknown","100","[c]","28090","24800"
"New entrant CS","2022","40-49","Ministry of Justice","East of England","Heterosexual / straight","185","[c]","29830","25480"
"New entrant CS","2022","40-49","Ministry of Justice","East of England","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ministry of Justice","East of England","Undeclared","10","[c]","[c]","[c]"
