"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Work and Pensions (excl. agencies)","Counter Fraud","SEO/HEO","795","755","34320","33180"
"In post","2022","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","AA/AO","65","60","21240","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","EO","850","780","27910","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","G6/G7","1255","1230","58780","57820"
"In post","2022","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","SCS level","50","50","94680","89040"
"In post","2022","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","SEO/HEO","1695","1645","36620","35310"
"In post","2022","Department for Work and Pensions (excl. agencies)","Economics","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Economics","SEO/HEO","40","40","35130","35000"
"In post","2022","Department for Work and Pensions (excl. agencies)","Finance","AA/AO","120","100","21040","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","Finance","EO","170","160","27940","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Finance","G6/G7","240","230","56990","52750"
"In post","2022","Department for Work and Pensions (excl. agencies)","Finance","SCS level","15","15","83570","74880"
"In post","2022","Department for Work and Pensions (excl. agencies)","Finance","SEO/HEO","640","600","35560","35310"
"In post","2022","Department for Work and Pensions (excl. agencies)","Human Resources","AA/AO","15","15","21430","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","Human Resources","EO","215","200","27980","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Human Resources","G6/G7","185","180","54630","52720"
"In post","2022","Department for Work and Pensions (excl. agencies)","Human Resources","SCS level","15","15","78880","75820"
"In post","2022","Department for Work and Pensions (excl. agencies)","Human Resources","SEO/HEO","350","330","34870","34290"
"In post","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","AA/AO","25","25","22300","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","EO","150","140","28510","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","G6/G7","65","65","57120","54070"
"In post","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","SEO/HEO","205","195","36700","36650"
"In post","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","AA/AO","23680","20380","21330","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","EO","38735","34925","28100","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","G6/G7","670","650","53370","49170"
"In post","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","SCS level","55","50","82390","73900"
"In post","2022","Department for Work and Pensions (excl. agencies)","Operational Delivery","SEO/HEO","4125","3860","34180","33650"
"In post","2022","Department for Work and Pensions (excl. agencies)","Operational Research","SEO/HEO","15","15","33750","35000"
"In post","2022","Department for Work and Pensions (excl. agencies)","Other","AA/AO","3195","2795","21370","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","Other","EO","3735","3465","28150","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Other","G6/G7","60","55","56380","54070"
"In post","2022","Department for Work and Pensions (excl. agencies)","Other","SCS level","45","45","96780","83450"
"In post","2022","Department for Work and Pensions (excl. agencies)","Other","SEO/HEO","695","650","34080","33160"
"In post","2022","Department for Work and Pensions (excl. agencies)","Policy","AA/AO","10","10","23190","23190"
"In post","2022","Department for Work and Pensions (excl. agencies)","Policy","EO","105","105","29530","31060"
"In post","2022","Department for Work and Pensions (excl. agencies)","Policy","G6/G7","375","345","57550","54070"
"In post","2022","Department for Work and Pensions (excl. agencies)","Policy","SCS level","40","35","81510","78000"
"In post","2022","Department for Work and Pensions (excl. agencies)","Policy","SEO/HEO","505","480","37080","36650"
"In post","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","AA/AO","325","260","21960","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","EO","220","195","28090","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","G6/G7","225","210","54670","51540"
"In post","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","SCS level","30","30","85280","77800"
"In post","2022","Department for Work and Pensions (excl. agencies)","Project Delivery","SEO/HEO","650","585","35060","34290"
"In post","2022","Department for Work and Pensions (excl. agencies)","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Property","EO","15","15","28300","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Property","G6/G7","50","50","58590","54620"
"In post","2022","Department for Work and Pensions (excl. agencies)","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Property","SEO/HEO","115","110","37750","36900"
"In post","2022","Department for Work and Pensions (excl. agencies)","Psychology","EO","15","15","28940","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Psychology","SEO/HEO","40","40","36330","34340"
"In post","2022","Department for Work and Pensions (excl. agencies)","Security","AA/AO","25","20","20990","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","Security","EO","70","65","28110","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Security","G6/G7","110","105","57670","57240"
"In post","2022","Department for Work and Pensions (excl. agencies)","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Security","SEO/HEO","255","240","35410","35310"
"In post","2022","Department for Work and Pensions (excl. agencies)","Social Research","SEO/HEO","40","40","35380","35000"
"In post","2022","Department for Work and Pensions (excl. agencies)","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Statistics","G6/G7","75","70","58950","57230"
"In post","2022","Department for Work and Pensions (excl. agencies)","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Statistics","SEO/HEO","115","110","36000","35590"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","AA/AO","160","150","21920","21260"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","EO","140","130","28270","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","G6/G7","90","90","59430","57230"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","SCS level","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions (excl. agencies)","Unknown","SEO/HEO","120","115","36460","36650"
"In post","2022","Department of Health and Social Care (excl. agencies)","Commercial","AA/AO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Commercial","EO","15","15","26290","27270"
"In post","2022","Department of Health and Social Care (excl. agencies)","Commercial","G6/G7","140","135","54940","53360"
"In post","2022","Department of Health and Social Care (excl. agencies)","Commercial","SCS level","40","40","77770","74860"
"In post","2022","Department of Health and Social Care (excl. agencies)","Commercial","SEO/HEO","170","165","37610","40650"
"In post","2022","Department of Health and Social Care (excl. agencies)","Communications","AA/AO","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Communications","EO","85","85","27410","27270"
"In post","2022","Department of Health and Social Care (excl. agencies)","Communications","G6/G7","165","160","58900","55380"
"In post","2022","Department of Health and Social Care (excl. agencies)","Communications","SCS level","10","10","95680","96830"
"In post","2022","Department of Health and Social Care (excl. agencies)","Communications","SEO/HEO","70","65","36520","34090"
"In post","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","EO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","G6/G7","50","50","55590","53360"
"In post","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","SCS level","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","SEO/HEO","95","95","34790","32790"
"In post","2022","Department of Health and Social Care (excl. agencies)","Economics","AA/AO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Economics","G6/G7","35","35","57070","53360"
"In post","2022","Department of Health and Social Care (excl. agencies)","Economics","SCS level","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Economics","SEO/HEO","35","30","34950","32790"
"In post","2022","Department of Health and Social Care (excl. agencies)","Finance","AA/AO","5","5","[c]","[c]"
