"Status","Year","Disability","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Other","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Outside London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","London","AA/AO","35","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","London","EO","200","[c]","27400","27680"
"New entrant CS","2022","Declared non-disabled","Policy","London","G6/G7","225","[c]","56090","54070"
"New entrant CS","2022","Declared non-disabled","Policy","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","London","SEO/HEO","790","[c]","35340","34020"
"New entrant CS","2022","Declared non-disabled","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Outside London","AA/AO","30","[c]","20610","21170"
"New entrant CS","2022","Declared non-disabled","Policy","Outside London","EO","115","[c]","25260","24870"
"New entrant CS","2022","Declared non-disabled","Policy","Outside London","G6/G7","165","[c]","51220","49120"
"New entrant CS","2022","Declared non-disabled","Policy","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Outside London","SEO/HEO","540","[c]","33490","31990"
"New entrant CS","2022","Declared non-disabled","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","G6/G7","40","[c]","56750","54110"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","SEO/HEO","80","[c]","37920","37000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","AA/AO","45","[c]","21330","21260"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","EO","120","[c]","24540","24750"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","G6/G7","80","[c]","54130","52080"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","SEO/HEO","275","[c]","35110","34020"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","Unknown","40","[c]","41130","38000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","SEO/HEO","35","[c]","37160","34630"
"New entrant CS","2022","Declared non-disabled","Property","Outside London","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Outside London","EO","90","[c]","25510","25000"
"New entrant CS","2022","Declared non-disabled","Property","Outside London","G6/G7","45","[c]","54860","53360"
"New entrant CS","2022","Declared non-disabled","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Outside London","SEO/HEO","140","[c]","34960","33000"
"New entrant CS","2022","Declared non-disabled","Property","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Psychology","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Psychology","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Psychology","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Psychology","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Psychology","Outside London","EO","40","[c]","24820","24620"
"New entrant CS","2022","Declared non-disabled","Psychology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Psychology","Outside London","SEO/HEO","50","[c]","29010","27700"
"New entrant CS","2022","Declared non-disabled","Psychology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Psychology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Psychology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","London","SEO/HEO","90","[c]","36060","32640"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Outside London","AA/AO","185","[c]","20320","20660"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Outside London","EO","215","[c]","26000","26370"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Outside London","G6/G7","85","[c]","52430","50730"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Outside London","SEO/HEO","550","[c]","33560","32350"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Outside London","Unknown","55","[c]","36790","33000"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Outside London","AA/AO","160","[c]","25130","24540"
"New entrant CS","2022","Declared non-disabled","Security","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Outside London","SEO/HEO","35","[c]","34810","33000"
"New entrant CS","2022","Declared non-disabled","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Research","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Research","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Research","London","SEO/HEO","40","[c]","38050","37610"
"New entrant CS","2022","Declared non-disabled","Social Research","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Research","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Research","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Research","Outside London","SEO/HEO","125","[c]","32730","30710"
"New entrant CS","2022","Declared non-disabled","Statistics","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Statistics","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Statistics","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Statistics","London","SEO/HEO","30","[c]","36860","37610"
"New entrant CS","2022","Declared non-disabled","Statistics","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Statistics","Outside London","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Statistics","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Statistics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Statistics","Outside London","SEO/HEO","85","[c]","33230","31990"
"New entrant CS","2022","Declared non-disabled","Tax","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tax","London","EO","70","[c]","30760","30750"
"New entrant CS","2022","Declared non-disabled","Tax","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tax","London","SEO/HEO","75","[c]","37620","37610"
"New entrant CS","2022","Declared non-disabled","Tax","Outside London","AA/AO","410","[c]","21250","21250"
"New entrant CS","2022","Declared non-disabled","Tax","Outside London","EO","590","[c]","26510","26590"
"New entrant CS","2022","Declared non-disabled","Tax","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tax","Outside London","SEO/HEO","355","[c]","33150","33080"
"New entrant CS","2022","Declared non-disabled","Unknown","London","AA/AO","55","[c]","23700","25110"
"New entrant CS","2022","Declared non-disabled","Unknown","London","EO","155","[c]","28600","27500"
"New entrant CS","2022","Declared non-disabled","Unknown","London","G6/G7","100","[c]","57080","54700"
"New entrant CS","2022","Declared non-disabled","Unknown","London","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","SEO/HEO","165","[c]","37230","37300"
"New entrant CS","2022","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","AA/AO","1005","[c]","21840","21250"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","EO","830","[c]","26980","27230"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","G6/G7","240","[c]","56100","52700"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","SEO/HEO","745","[c]","35370","33080"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","SEO/HEO","40","[c]","33740","32000"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Veterinarian","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Veterinarian","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Veterinarian","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Veterinarian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Veterinarian","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Veterinarian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","London","EO","50","[c]","30170","31060"
"New entrant CS","2022","Undeclared","Operational Delivery","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","London","Unknown","60","[c]","35430","32040"
"New entrant CS","2022","Undeclared","Operational Delivery","Outside London","AA/AO","360","[c]","21410","21260"
"New entrant CS","2022","Undeclared","Operational Delivery","Outside London","EO","180","[c]","27090","27570"
"New entrant CS","2022","Undeclared","Operational Delivery","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","Outside London","SEO/HEO","35","[c]","36780","33080"
"New entrant CS","2022","Undeclared","Operational Delivery","Outside London","Unknown","225","[c]","28680","27250"
"New entrant CS","2022","Undeclared","Operational Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Outside London","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","London","SEO/HEO","80","[c]","34830","34020"
"New entrant CS","2022","Undeclared","Policy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","Outside London","SEO/HEO","45","[c]","32880","30840"
"New entrant CS","2022","Undeclared","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Psychology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Psychology","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Psychology","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","Outside London","SEO/HEO","5","[c]","[c]","[c]"
