"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Project Delivery","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","Monmouthshire and Newport","10","[c]","49110","50210"
"Leaver CS","2022","Project Delivery","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Warwickshire CC","25","[c]","24030","21280"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","Leeds","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","North Yorkshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","Sheffield","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Leicestershire CC and Rutland","15","[c]","19130","19010"
"Leaver CS","2022","Property","East Midlands (England)","Lincolnshire CC","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Nottingham","15","[c]","31110","26030"
"Leaver CS","2022","Property","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Cambridgeshire CC","15","[c]","39670","36460"
"Leaver CS","2022","Property","East of England","Central Bedfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Essex Haven Gateway","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Suffolk CC","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","West Essex","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Croydon","10","[c]","38410","30870"
"Leaver CS","2022","Property","London","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Harrow and Hillingdon","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Tower Hamlets","10","[c]","59390","53900"
"Leaver CS","2022","Property","London","Westminster","25","[c]","49110","44920"
"Leaver CS","2022","Property","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North East (England)","Durham","40","[c]","21650","21500"
"Leaver CS","2022","Property","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North East (England)","Tyneside","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Manchester","15","[c]","38130","38770"
"Leaver CS","2022","Property","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","City of Edinburgh","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Falkirk","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Perth and Kinross, and Stirling","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Central Hampshire","15","[c]","34080","33300"
"Leaver CS","2022","Property","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Milton Keynes","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Oxfordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Portsmouth","10","[c]","36620","36460"
"Leaver CS","2022","Property","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Southampton","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","15","[c]","39380","32000"
"Leaver CS","2022","Property","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Bristol, City of","15","[c]","33100","26030"
"Leaver CS","2022","Property","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Dorset","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Gloucestershire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Plymouth","25","[c]","22970","22010"
"Leaver CS","2022","Property","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Wiltshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Birmingham","10","[c]","34080","31160"
"Leaver CS","2022","Property","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","Calderdale and Kirklees","55","[c]","22980","22040"
"Leaver CS","2022","Property","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","Leeds","25","[c]","31220","22040"
"Leaver CS","2022","Property","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","North Yorkshire CC","15","[c]","31300","33300"
"Leaver CS","2022","Property","Yorkshire and The Humber","Sheffield","10","[c]","38470","30500"
"Leaver CS","2022","Property","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Midlands (England)","Lincolnshire CC","10","[c]","23560","20540"
"Leaver CS","2022","Security","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","Cambridgeshire CC","35","[c]","45940","39070"
"Leaver CS","2022","Security","East of England","Central Bedfordshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","Essex Haven Gateway","25","[c]","35450","39070"
"Leaver CS","2022","Security","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","North and West Norfolk","10","[c]","29310","25000"
"Leaver CS","2022","Security","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Camden and City of London","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Hounslow and Richmond upon Thames","20","[c]","28910","29250"
"Leaver CS","2022","Security","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Westminster","60","[c]","35890","37000"
"Leaver CS","2022","Security","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","West Cumbria","10","[c]","28780","25680"
"Leaver CS","2022","Security","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Aberdeen City and Aberdeenshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","75","[c]","36000","39070"
"Leaver CS","2022","Security","Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Berkshire","80","[c]","33320","28750"
"Leaver CS","2022","Security","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Central Hampshire","15","[c]","29510","25000"
"Leaver CS","2022","Security","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Milton Keynes","20","[c]","34880","33390"
"Leaver CS","2022","Security","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Oxfordshire CC","15","[c]","23900","20720"
"Leaver CS","2022","Security","South East (England)","Portsmouth","35","[c]","32590","28470"
"Leaver CS","2022","Security","South East (England)","South Hampshire","10","[c]","25790","23420"
"Leaver CS","2022","Security","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","15","[c]","32820","35730"
"Leaver CS","2022","Security","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Devon CC","10","[c]","24500","25000"
"Leaver CS","2022","Security","South West (England)","Dorset","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Gloucestershire CC","15","[c]","36820","39070"
"Leaver CS","2022","Security","South West (England)","Plymouth","35","[c]","28230","26010"
"Leaver CS","2022","Security","South West (England)","Somerset CC","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Wiltshire","35","[c]","27180","24610"
"Leaver CS","2022","Security","Unknown","Unknown","20","[c]","31540","27140"
"Leaver CS","2022","Security","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","Powys","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Herefordshire, County of","15","[c]","37950","39070"
"Leaver CS","2022","Security","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Staffordshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Telford and Wrekin","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","North Yorkshire CC","30","[c]","34000","39070"
"Leaver CS","2022","Security","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","York","45","[c]","30130","26670"
"Leaver CS","2022","Unknown","East Midlands (England)","Derby","15","[c]","23420","21260"
"Leaver CS","2022","Unknown","East Midlands (England)","East Derbyshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Leicester","170","[c]","21970","21260"
"Leaver CS","2022","Unknown","East Midlands (England)","Leicestershire CC and Rutland","25","[c]","26410","26670"
"Leaver CS","2022","Unknown","East Midlands (England)","Lincolnshire CC","80","[c]","27140","22330"
"Leaver CS","2022","Unknown","East Midlands (England)","North Northamptonshire","10","[c]","23900","21470"
"Leaver CS","2022","Unknown","East Midlands (England)","North Nottinghamshire","10","[c]","29630","27570"
"Leaver CS","2022","Unknown","East Midlands (England)","Nottingham","185","[c]","23340","21260"
"Leaver CS","2022","Unknown","East Midlands (England)","South and West Derbyshire","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","South Nottinghamshire","35","[c]","27710","22330"
"Leaver CS","2022","Unknown","East Midlands (England)","West Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Bedford","15","[c]","29100","25760"
"Leaver CS","2022","Unknown","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Cambridgeshire CC","40","[c]","32140","29200"
"Leaver CS","2022","Unknown","East of England","Central Bedfordshire","25","[c]","25750","21830"
"Leaver CS","2022","Unknown","East of England","Essex Haven Gateway","40","[c]","25210","21960"
"Leaver CS","2022","Unknown","East of England","Essex Thames Gateway","10","[c]","28380","29290"
"Leaver CS","2022","Unknown","East of England","Heart of Essex","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Hertfordshire CC","20","[c]","31710","29290"
"Leaver CS","2022","Unknown","East of England","Luton","20","[c]","27890","27370"
"Leaver CS","2022","Unknown","East of England","North and West Norfolk","25","[c]","25340","21170"
"Leaver CS","2022","Unknown","East of England","Norwich and East Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Peterborough","40","[c]","26390","21680"
"Leaver CS","2022","Unknown","East of England","Southend-on-Sea","70","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Suffolk CC","105","[c]","26910","21830"
"Leaver CS","2022","Unknown","East of England","Thurrock","25","[c]","25460","25310"
"Leaver CS","2022","Unknown","East of England","West Essex","30","[c]","28930","27370"
"Leaver CS","2022","Unknown","London","Barking & Dagenham and Havering","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Barnet","15","[c]","33840","31060"
"Leaver CS","2022","Unknown","London","Bexley and Greenwich","10","[c]","33210","31060"
"Leaver CS","2022","Unknown","London","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Camden and City of London","20","[c]","35130","28810"
"Leaver CS","2022","Unknown","London","Croydon","435","[c]","38020","35050"
"Leaver CS","2022","Unknown","London","Ealing","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Hackney and Newham","250","[c]","29040","30990"
"Leaver CS","2022","Unknown","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Harrow and Hillingdon","155","[c]","32400","31060"
"Leaver CS","2022","Unknown","London","Hounslow and Richmond upon Thames","55","[c]","32600","28730"
"Leaver CS","2022","Unknown","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Lambeth","15","[c]","39280","35070"
"Leaver CS","2022","Unknown","London","Lewisham and Southwark","20","[c]","32550","28760"
"Leaver CS","2022","Unknown","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Redbridge and Waltham Forest","15","[c]","28770","31060"
"Leaver CS","2022","Unknown","London","Tower Hamlets","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Wandsworth","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Westminster","735","[c]","43990","37320"
"Leaver CS","2022","Unknown","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Durham","105","[c]","23000","21680"
"Leaver CS","2022","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Northumberland","10","[c]","40580","33300"
"Leaver CS","2022","Unknown","North East (England)","South Teesside","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Sunderland","245","[c]","24570","27570"
"Leaver CS","2022","Unknown","North East (England)","Tyneside","625","[c]","25700","21260"
"Leaver CS","2022","Unknown","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Blackpool","55","[c]","26710","21260"
"Leaver CS","2022","Unknown","North West (England)","Cheshire East","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Cheshire West and Chester","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","East Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester North East","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester North West","10","[c]","21710","21140"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester South East","20","[c]","23260","21260"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester South West","355","[c]","39490","32620"
"Leaver CS","2022","Unknown","North West (England)","Lancaster and Wyre","15","[c]","28690","26350"
"Leaver CS","2022","Unknown","North West (England)","Liverpool","475","[c]","24890","24880"
"Leaver CS","2022","Unknown","North West (England)","Manchester","155","[c]","29570","27370"
"Leaver CS","2022","Unknown","North West (England)","Mid Lancashire","140","[c]","22730","21260"
"Leaver CS","2022","Unknown","North West (England)","Sefton","190","[c]","24460","24880"
"Leaver CS","2022","Unknown","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Wirral","25","[c]","23280","21260"
"Leaver CS","2022","Unknown","Northern Ireland","Antrim and Newtownabbey","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Ards and North Down","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Belfast","155","[c]","23710","21680"
"Leaver CS","2022","Unknown","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Lisburn and Castlereagh","20","[c]","27510","24890"
"Leaver CS","2022","Unknown","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","80","[c]","42640","40120"
"Leaver CS","2022","Unknown","Scotland","Aberdeen City and Aberdeenshire","65","[c]","32470","28460"
"Leaver CS","2022","Unknown","Scotland","Angus and Dundee City","165","[c]","32620","23230"
"Leaver CS","2022","Unknown","Scotland","Caithness and Sutherland, and Ross and Cromarty","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","City of Edinburgh","670","[c]","40110","36130"
"Leaver CS","2022","Unknown","Scotland","Clackmannanshire and Fife","15","[c]","33000","31530"
"Leaver CS","2022","Unknown","Scotland","Dumfries and Galloway","25","[c]","31940","28980"
"Leaver CS","2022","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","30","[c]","35760","32310"
"Leaver CS","2022","Unknown","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Falkirk","20","[c]","24110","21260"
"Leaver CS","2022","Unknown","Scotland","Glasgow City","285","[c]","33460","27230"
"Leaver CS","2022","Unknown","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","10","[c]","29930","27370"
"Leaver CS","2022","Unknown","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","55","[c]","29130","26300"
"Leaver CS","2022","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","20","[c]","28960","27010"
