"Status","Year","Disability","Ethnicity","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Black","Education and Skills Funding Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Government Actuary's Department","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Government Legal Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Government Legal Department","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Government Property Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Crown Prosecution Service Inspectorate","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Crown Prosecution Service Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Prison and Probation Service","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Prison and Probation Service","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Revenue and Customs (excl. agencies)","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Revenue and Customs (excl. agencies)","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Home Office","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Home Office","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Met Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Met Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Met Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Ministry of Defence (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","National Crime Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","National Records of Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office of the Public Guardian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office of the Scottish Charity Regulator","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Planning Inspectorate","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Public Health England","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Public Health England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Revenue Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Rural Payments Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Scottish Fiscal Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Scottish Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Scottish Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Scottish Housing Regulator","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Scottish Public Pensions Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Social Security Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Student Awards Agency for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Teaching Regulation Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Transport Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","UK Health Security Agency","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","UK Space Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Welsh Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Welsh Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Black","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Accountant in Bankruptcy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Animal and Plant Health Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Companies House","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Companies House","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Crown Prosecution Service","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Education (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Transport (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Work and Pensions (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department of Health and Social Care (excl. agencies)","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Disclosure Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Government Actuary's Department","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Government Legal Department","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Government Legal Department","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Government Property Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Crown Prosecution Service Inspectorate","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Crown Prosecution Service Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Prison and Probation Service","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Revenue and Customs (excl. agencies)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Home Office","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Home Office","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Met Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Met Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Met Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Ministry of Defence (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","National Crime Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","National Records of Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Mixed","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
