"Status","Year","Ethnicity","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","South West (England)","Heterosexual / straight","255","[c]","34520","31970"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","South West (England)","LGBO","35","[c]","30370","29180"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","South West (England)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","Wales","Heterosexual / straight","35","[c]","26600","24920"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","West Midlands (England)","Heterosexual / straight","70","[c]","30450","29180"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","West Midlands (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Heterosexual / straight","150","[c]","33330","29180"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","London","Heterosexual / straight","135","[c]","38400","31800"
"New entrant CS","2022","White","Department for International Trade","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","North East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for International Trade","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","London","Heterosexual / straight","135","[c]","39130","33210"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","London","LGBO","40","[c]","33030","33210"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","North East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","North West (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","South West (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","South West (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","South West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","West Midlands (England)","Heterosexual / straight","60","[c]","35170","30190"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","West Midlands (England)","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","East Midlands (England)","Heterosexual / straight","30","[c]","30380","26130"
"New entrant CS","2022","White","Department for Transport","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","East of England","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","London","Heterosexual / straight","175","[c]","45950","42470"
"New entrant CS","2022","White","Department for Transport","London","LGBO","35","[c]","44830","42470"
"New entrant CS","2022","White","Department for Transport","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","North East (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","North East (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","North West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","South East (England)","Heterosexual / straight","100","[c]","32440","26840"
"New entrant CS","2022","White","Department for Transport","South East (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","South East (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","South West (England)","Heterosexual / straight","45","[c]","27510","26710"
"New entrant CS","2022","White","Department for Transport","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","South West (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Wales","Heterosexual / straight","325","[c]","23630","21840"
"New entrant CS","2022","White","Department for Transport","Wales","LGBO","30","[c]","23020","21840"
"New entrant CS","2022","White","Department for Transport","Wales","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","West Midlands (England)","Heterosexual / straight","70","[c]","29260","26130"
"New entrant CS","2022","White","Department for Transport","West Midlands (England)","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Yorkshire and The Humber","Heterosexual / straight","60","[c]","36340","38650"
"New entrant CS","2022","White","Department for Transport","Yorkshire and The Humber","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Transport","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","East Midlands (England)","Heterosexual / straight","310","[c]","25060","21260"
"New entrant CS","2022","White","Department for Work and Pensions","East Midlands (England)","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","East Midlands (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","East of England","Heterosexual / straight","295","[c]","26240","27570"
"New entrant CS","2022","White","Department for Work and Pensions","East of England","LGBO","35","[c]","27040","27570"
"New entrant CS","2022","White","Department for Work and Pensions","East of England","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","London","Heterosexual / straight","245","[c]","33640","31060"
"New entrant CS","2022","White","Department for Work and Pensions","London","LGBO","40","[c]","32620","31060"
"New entrant CS","2022","White","Department for Work and Pensions","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","North East (England)","Heterosexual / straight","755","[c]","25300","21260"
"New entrant CS","2022","White","Department for Work and Pensions","North East (England)","LGBO","100","[c]","24120","21260"
"New entrant CS","2022","White","Department for Work and Pensions","North East (England)","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","North West (England)","Heterosexual / straight","1265","[c]","26200","22800"
"New entrant CS","2022","White","Department for Work and Pensions","North West (England)","LGBO","155","[c]","24560","21260"
"New entrant CS","2022","White","Department for Work and Pensions","North West (England)","Undeclared","45","[c]","24540","21260"
"New entrant CS","2022","White","Department for Work and Pensions","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","Scotland","Heterosexual / straight","705","[c]","25280","21260"
"New entrant CS","2022","White","Department for Work and Pensions","Scotland","LGBO","95","[c]","24610","21260"
"New entrant CS","2022","White","Department for Work and Pensions","Scotland","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","South East (England)","Heterosexual / straight","360","[c]","25470","24250"
"New entrant CS","2022","White","Department for Work and Pensions","South East (England)","LGBO","35","[c]","24840","24250"
"New entrant CS","2022","White","Department for Work and Pensions","South East (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","South West (England)","Heterosexual / straight","250","[c]","23580","21260"
"New entrant CS","2022","White","Department for Work and Pensions","South West (England)","LGBO","30","[c]","23350","21260"
"New entrant CS","2022","White","Department for Work and Pensions","South West (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","Unknown","Heterosexual / straight","30","[c]","35360","29290"
"New entrant CS","2022","White","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","Wales","Heterosexual / straight","350","[c]","24890","27570"
"New entrant CS","2022","White","Department for Work and Pensions","Wales","LGBO","45","[c]","24000","21260"
"New entrant CS","2022","White","Department for Work and Pensions","Wales","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","West Midlands (England)","Heterosexual / straight","310","[c]","25780","27570"
"New entrant CS","2022","White","Department for Work and Pensions","West Midlands (England)","LGBO","40","[c]","25770","27570"
"New entrant CS","2022","White","Department for Work and Pensions","West Midlands (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department for Work and Pensions","Yorkshire and The Humber","Heterosexual / straight","545","[c]","27580","27570"
"New entrant CS","2022","White","Department for Work and Pensions","Yorkshire and The Humber","LGBO","75","[c]","27010","27570"
"New entrant CS","2022","White","Department for Work and Pensions","Yorkshire and The Humber","Undeclared","40","[c]","26670","27570"
"New entrant CS","2022","White","Department for Work and Pensions","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","East Midlands (England)","Heterosexual / straight","45","[c]","35530","30020"
"New entrant CS","2022","White","Department of Health and Social Care","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","East of England","Heterosexual / straight","70","[c]","35230","30460"
"New entrant CS","2022","White","Department of Health and Social Care","East of England","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","East of England","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","London","Heterosexual / straight","485","[c]","39640","32790"
"New entrant CS","2022","White","Department of Health and Social Care","London","LGBO","85","[c]","37820","32790"
"New entrant CS","2022","White","Department of Health and Social Care","London","Undeclared","70","[c]","38070","32330"
"New entrant CS","2022","White","Department of Health and Social Care","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","North East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","North West (England)","Heterosexual / straight","60","[c]","37870","36330"
"New entrant CS","2022","White","Department of Health and Social Care","North West (England)","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","North West (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","South East (England)","Heterosexual / straight","65","[c]","39210","32480"
"New entrant CS","2022","White","Department of Health and Social Care","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","South East (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","South West (England)","Heterosexual / straight","165","[c]","31880","28590"
"New entrant CS","2022","White","Department of Health and Social Care","South West (England)","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","South West (England)","Undeclared","35","[c]","32390","23390"
"New entrant CS","2022","White","Department of Health and Social Care","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","West Midlands (England)","Heterosexual / straight","55","[c]","36540","36330"
"New entrant CS","2022","White","Department of Health and Social Care","West Midlands (England)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","West Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Yorkshire and The Humber","Heterosexual / straight","180","[c]","36690","32790"
"New entrant CS","2022","White","Department of Health and Social Care","Yorkshire and The Humber","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Yorkshire and The Humber","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","White","Department of Health and Social Care","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Estyn","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Food Standards Agency","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
