"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Human Resources","Tees Valley and Durham","Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","Glasgow City","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","Glasgow City","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands","Birmingham","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands","Coventry","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands","Coventry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Wales and The Valleys","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","Leeds","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","Leeds","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","Leeds","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Yorkshire","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Bedfordshire and Hertfordshire","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Bedfordshire and Hertfordshire","Bedford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Bedfordshire and Hertfordshire","Hertfordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Bedfordshire and Hertfordshire","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cheshire","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cheshire","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cumbria","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cumbria","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cumbria","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Cumbria","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","Derby","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Derbyshire and Nottinghamshire","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Devon","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Devon","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Devon","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Devon","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Dorset and Somerset","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Dorset and Somerset","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Dorset and Somerset","Dorset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Dorset and Somerset","Dorset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Dorset and Somerset","Somerset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Dorset and Somerset","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Anglia","Cambridgeshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Anglia","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Anglia","North and West Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Anglia","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Anglia","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Anglia","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Anglia","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Anglia","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Anglia","Suffolk CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Anglia","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Wales","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Essex","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Essex","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Essex","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Essex","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Essex","Thurrock","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Essex","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Essex","West Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Essex","West Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Essex","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Greater Manchester","Greater Manchester North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Greater Manchester","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Greater Manchester","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Greater Manchester","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Greater Manchester","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Greater Manchester","Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Hampshire and Isle of Wight","Central Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Hampshire and Isle of Wight","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Hampshire and Isle of Wight","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Hampshire and Isle of Wight","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Hampshire and Isle of Wight","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Inner London - East","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Inner London - East","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Inner London - East","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Inner London - East","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Inner London - West","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Inner London - West","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Inner London - West","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Inner London - West","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Kent","East Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Kent","East Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Kent","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Kent","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Kent","Medway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Kent","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Kent","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lancashire","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lancashire","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lancashire","Chorley and West Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lancashire","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lancashire","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lancashire","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lancashire","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lincolnshire","Lincolnshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lincolnshire","Lincolnshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Lincolnshire","Lincolnshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Merseyside","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Merseyside","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Merseyside","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Merseyside","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Merseyside","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Merseyside","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Merseyside","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","North Yorkshire","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","North Yorkshire","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Northumberland, and Tyne and Wear","Tyneside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Northumberland, and Tyne and Wear","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - East and North East","Barking & Dagenham and Havering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - East and North East","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - East and North East","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - East and North East","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - East and North East","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - East and North East","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - East and North East","Enfield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - East and North East","Redbridge and Waltham Forest","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - East and North East","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - West and North West","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Outer London - West and North West","Ealing","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Shropshire and Staffordshire","Shropshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Shropshire and Staffordshire","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Shropshire and Staffordshire","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Shropshire and Staffordshire","Staffordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Shropshire and Staffordshire","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Shropshire and Staffordshire","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Shropshire and Staffordshire","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South Yorkshire","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South Yorkshire","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South Yorkshire","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South Yorkshire","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Southern Scotland","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Southern Scotland","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Surrey, East and West Sussex","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Surrey, East and West Sussex","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Surrey, East and West Sussex","West Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Surrey, East and West Sussex","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Surrey, East and West Sussex","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Surrey, East and West Sussex","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Surrey, East and West Sussex","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Surrey, East and West Sussex","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Tees Valley and Durham","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Tees Valley and Durham","Darlington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Midlands","Birmingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Midlands","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Midlands","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Midlands","Dudley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Midlands","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Midlands","Solihull","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Wales and The Valleys","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Wales and The Valleys","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Wales and The Valleys","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Wales and The Valleys","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Wales and The Valleys","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Wales and The Valleys","South West Wales","LGBO","[c]","[c]","[c]","[c]"
