"Status","Year","Age","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","60-64","No function","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Cornwall and Isles of Scilly","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Lambeth","London","60","[c]","61300","53500"
"Leaver Dept.","2022","60-64","No function","Leeds","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Lewisham and Southwark","London","10","[c]","68040","63290"
"Leaver Dept.","2022","60-64","No function","Liverpool","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Manchester","Outside London","10","[c]","44400","24250"
"Leaver Dept.","2022","60-64","No function","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Mid Kent","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Nottingham","Outside London","10","[c]","35450","26350"
"Leaver Dept.","2022","60-64","No function","Oxfordshire CC","Outside London","20","[c]","59170","55570"
"Leaver Dept.","2022","60-64","No function","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","South Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Suffolk CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Tyneside","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","West Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Westminster","London","25","[c]","57660","50010"
"Leaver Dept.","2022","60-64","No function","Wiltshire","Outside London","35","[c]","54030","50790"
"Leaver Dept.","2022","60-64","No function","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Warrington","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Project Delivery","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Property","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Security","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Security","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Security","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Angus and Dundee City","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Westminster","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Commercial","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Communications","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data & Technology","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data & Technology","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data & Technology","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Digital, Data & Technology","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Finance","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Human Resources","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Legal","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Barnet","London","30","[c]","53460","39200"
"Leaver Dept.","2022","65+","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Cambridgeshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Lambeth","London","25","[c]","71380","59680"
"Leaver Dept.","2022","65+","No function","Leeds","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Leicester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Oxfordshire CC","Outside London","20","[c]","42600","35250"
"Leaver Dept.","2022","65+","No function","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","West Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Westminster","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","No function","Wiltshire","Outside London","15","[c]","49600","40560"
"Leaver Dept.","2022","65+","No function","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Project Delivery","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Property","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Property","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Unknown","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Analysis","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","No function","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Monmouthshire and Newport","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Westminster","London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Analysis","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Commercial","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Communications","Westminster","London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Counter Fraud","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Bradford","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Dudley","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Debt","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Devon CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Digital, Data & Technology","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Finance","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Grants Management","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Grants Management","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Grants Management","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Grants Management","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Grants Management","Tyneside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Grants Management","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Grants Management","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Westminster","London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Human Resources","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Internal Audit","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
