"Status","Year","Age","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","50-59","East Midlands (England)","Lincolnshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East Midlands (England)","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East of England","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East of England","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East of England","East Anglia","Heterosexual / straight","70","[c]","47230","38200"
"Leaver Dept.","2022","50-59","East of England","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East of England","East Anglia","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East of England","East Anglia","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East of England","Essex","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East of England","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East of England","Essex","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","Inner London - East","Heterosexual / straight","260","[c]","53120","48860"
"Leaver Dept.","2022","50-59","London","Inner London - East","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","Inner London - East","Undeclared","50","[c]","55190","52470"
"Leaver Dept.","2022","50-59","London","Inner London - East","Unknown","115","[c]","61170","54780"
"Leaver Dept.","2022","50-59","London","Inner London - West","Heterosexual / straight","285","[c]","56910","54070"
"Leaver Dept.","2022","50-59","London","Inner London - West","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","Inner London - West","Undeclared","130","[c]","51360","42260"
"Leaver Dept.","2022","50-59","London","Inner London - West","Unknown","100","[c]","53310","45250"
"Leaver Dept.","2022","50-59","London","Outer London - East and North East","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","Outer London - East and North East","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","Outer London - South","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","Outer London - South","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","Outer London - West and North West","Heterosexual / straight","145","[c]","42960","40070"
"Leaver Dept.","2022","50-59","London","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","Outer London - West and North West","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","London","Outer London - West and North West","Unknown","90","[c]","50350","46000"
"Leaver Dept.","2022","50-59","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","75","[c]","35690","28080"
"Leaver Dept.","2022","50-59","North East (England)","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North East (England)","Northumberland, and Tyne and Wear","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North East (England)","Northumberland, and Tyne and Wear","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North East (England)","Tees Valley and Durham","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North East (England)","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North East (England)","Tees Valley and Durham","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North West (England)","Cheshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North West (England)","Cumbria","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North West (England)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North West (England)","Greater Manchester","Heterosexual / straight","85","[c]","42780","33850"
"Leaver Dept.","2022","50-59","North West (England)","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North West (England)","Greater Manchester","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North West (England)","Greater Manchester","Unknown","55","[c]","32550","32670"
"Leaver Dept.","2022","50-59","North West (England)","Lancashire","Heterosexual / straight","45","[c]","35090","32470"
"Leaver Dept.","2022","50-59","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North West (England)","Lancashire","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North West (England)","Lancashire","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North West (England)","Merseyside","Heterosexual / straight","85","[c]","33540","27570"
"Leaver Dept.","2022","50-59","North West (England)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North West (England)","Merseyside","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","North West (England)","Merseyside","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Northern Ireland","Northern Ireland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Northern Ireland","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Northern Ireland","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Overseas","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","Eastern Scotland","Heterosexual / straight","35","[c]","27530","27570"
"Leaver Dept.","2022","50-59","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","Eastern Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","Eastern Scotland","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","Highlands and Islands","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","Southern Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","Southern Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","West Central Scotland","Heterosexual / straight","70","[c]","30640","27570"
"Leaver Dept.","2022","50-59","Scotland","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","West Central Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Scotland","West Central Scotland","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","65","[c]","41200","37730"
"Leaver Dept.","2022","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","30","[c]","45760","46560"
"Leaver Dept.","2022","50-59","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","35","[c]","49810","47790"
"Leaver Dept.","2022","50-59","South East (England)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South East (England)","Hampshire and Isle of Wight","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South East (England)","Hampshire and Isle of Wight","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South East (England)","Kent","Heterosexual / straight","35","[c]","38720","31040"
"Leaver Dept.","2022","50-59","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South East (England)","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South East (England)","Kent","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South East (England)","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South East (England)","Surrey, East and West Sussex","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South West (England)","Devon","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South West (England)","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South West (England)","Devon","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South West (England)","Dorset and Somerset","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","190","[c]","45050","41050"
"Leaver Dept.","2022","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","55","[c]","47970","48520"
"Leaver Dept.","2022","50-59","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","55","[c]","53070","43550"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Wales","East Wales","Heterosexual / straight","40","[c]","35400","27570"
"Leaver Dept.","2022","50-59","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Wales","East Wales","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Wales","East Wales","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Wales","West Wales and The Valleys","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Wales","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Wales","West Wales and The Valleys","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","West Midlands (England)","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","West Midlands (England)","Shropshire and Staffordshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","West Midlands (England)","West Midlands","Heterosexual / straight","100","[c]","40630","31990"
"Leaver Dept.","2022","50-59","West Midlands (England)","West Midlands","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","West Midlands (England)","West Midlands","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","West Midlands (England)","West Midlands","Unknown","35","[c]","43130","37840"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","40","[c]","45290","40560"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","30","[c]","40390","36500"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","South Yorkshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","115","[c]","43000","35460"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","West Yorkshire","Undeclared","70","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Yorkshire and The Humber","West Yorkshire","Unknown","30","[c]","[c]","[c]"
