"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO/HEO","Female","265","[c]","36620","36390"
"Leaver Dept.","2022","Unknown","Unknown","SEO/HEO","Male","260","[c]","37300","35860"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Female","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Male","65","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Communications","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Communications","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","AA/AO","Male","40","[c]","20890","19860"
"New entrant CS","2022","Analysis","Economics","EO","Female","35","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","SEO/HEO","Female","50","[c]","34800","33120"
"New entrant CS","2022","Analysis","Economics","SEO/HEO","Male","90","[c]","33660","33120"
"New entrant CS","2022","Analysis","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","SEO/HEO","Male","40","[c]","33540","32490"
"New entrant CS","2022","Analysis","Operational Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Research","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Research","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Research","SEO/HEO","Male","30","[c]","30670","31000"
"New entrant CS","2022","Analysis","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Other","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Other","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Other","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Other","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Other","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Other","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Other","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Policy","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Policy","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Policy","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Policy","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Policy","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Science and Engineering","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Science and Engineering","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Science and Engineering","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Science and Engineering","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Science and Engineering","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Science and Engineering","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Science and Engineering","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Science and Engineering","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Social Research","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Social Research","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Social Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Social Research","SEO/HEO","Female","165","[c]","33860","30710"
"New entrant CS","2022","Analysis","Social Research","SEO/HEO","Male","60","[c]","33600","30710"
"New entrant CS","2022","Analysis","Statistics","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Statistics","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Statistics","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Statistics","EO","Male","45","[c]","26400","26360"
"New entrant CS","2022","Analysis","Statistics","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Statistics","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Statistics","SEO/HEO","Female","75","[c]","33710","33080"
"New entrant CS","2022","Analysis","Statistics","SEO/HEO","Male","100","[c]","34350","33210"
"New entrant CS","2022","Analysis","Statistics","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tax","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Tax","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Unknown","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Commercial","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Commercial","AA/AO","Male","30","[c]","20080","20760"
"New entrant CS","2022","Commercial","Commercial","EO","Female","115","[c]","25890","26350"
"New entrant CS","2022","Commercial","Commercial","EO","Male","65","[c]","25290","25970"
"New entrant CS","2022","Commercial","Commercial","G6/G7","Female","30","[c]","53340","53360"
"New entrant CS","2022","Commercial","Commercial","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Commercial","SEO/HEO","Female","195","[c]","34830","35000"
"New entrant CS","2022","Commercial","Commercial","SEO/HEO","Male","145","[c]","35390","36340"
"New entrant CS","2022","Commercial","Commercial","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Commercial","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Digital, Data and Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Operational Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Operational Delivery","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Operational Delivery","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Operational Delivery","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Other","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Other","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Project Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Property","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Science and Engineering","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Science and Engineering","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Science and Engineering","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Science and Engineering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","G6/G7","Female","85","[c]","66950","68000"
"New entrant CS","2022","Commercial","Unknown","G6/G7","Male","100","[c]","72720","70910"
"New entrant CS","2022","Commercial","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","AA/AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","EO","Female","75","[c]","27260","27270"
"New entrant CS","2022","Communications","Communications","EO","Male","40","[c]","26460","26350"
"New entrant CS","2022","Communications","Communications","G6/G7","Female","50","[c]","57000","53390"
"New entrant CS","2022","Communications","Communications","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","SEO/HEO","Female","180","[c]","35850","34710"
"New entrant CS","2022","Communications","Communications","SEO/HEO","Male","100","[c]","35480","35430"
"New entrant CS","2022","Communications","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Digital, Data and Technology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Economics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Economics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Human Resources","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Delivery","AA/AO","Female","45","[c]","21250","21250"
"New entrant CS","2022","Communications","Operational Delivery","AA/AO","Male","50","[c]","21250","21250"
"New entrant CS","2022","Communications","Operational Delivery","EO","Female","160","[c]","26600","26590"
"New entrant CS","2022","Communications","Operational Delivery","EO","Male","150","[c]","26610","26590"
"New entrant CS","2022","Communications","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Delivery","SEO/HEO","Female","30","[c]","34200","33080"
"New entrant CS","2022","Communications","Operational Delivery","SEO/HEO","Male","45","[c]","33110","33080"
"New entrant CS","2022","Communications","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Other","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Other","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Policy","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Policy","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Policy","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tax","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tax","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tax","EO","Female","135","[c]","26630","26590"
"New entrant CS","2022","Communications","Tax","EO","Male","180","[c]","26590","26590"
"New entrant CS","2022","Communications","Tax","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tax","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Counter Fraud","AA/AO","Female","170","[c]","22690","21260"
"New entrant CS","2022","Counter Fraud","Counter Fraud","AA/AO","Male","120","[c]","22640","21260"
"New entrant CS","2022","Counter Fraud","Counter Fraud","EO","Female","220","[c]","27790","27570"
"New entrant CS","2022","Counter Fraud","Counter Fraud","EO","Male","140","[c]","27940","27570"
"New entrant CS","2022","Counter Fraud","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Counter Fraud","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Counter Fraud","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Intelligence Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
