"Status","Year","Organisation","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Defence Equipment and Support","Lincolnshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Merseyside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","North Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Outer London - West and North West","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Outer London - West and North West","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Shropshire and Staffordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Southern Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","Southern Scotland","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","West Central Scotland","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","West Central Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","West Central Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","West Midlands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","West Wales and The Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Equipment and Support","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","East Anglia","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","130","[c]","31860","29230"
"New entrant CS","2022","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","255","[c]","29060","26030"
"New entrant CS","2022","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","85","[c]","31880","27010"
"New entrant CS","2022","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","Outside London","Unknown","120","[c]","30670","27010"
"New entrant CS","2022","Defence Science and Technology Laboratory","Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Defence Science and Technology Laboratory","Kent","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","Outside London","Heterosexual / straight","80","[c]","35350","31110"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Greater Manchester","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","London","Heterosexual / straight","320","[c]","38110","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","London","LGBO","60","[c]","35030","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","London","Unknown","70","[c]","38070","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outer London - West and North West","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","Outside London","Heterosexual / straight","35","[c]","34340","30360"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","East Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Inner London - West","London","Heterosexual / straight","240","[c]","35610","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Inner London - West","London","LGBO","35","[c]","34290","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Inner London - West","London","Undeclared","35","[c]","32940","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Inner London - West","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Merseyside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Merseyside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Central Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Central Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Midlands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Yorkshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","30","[c]","36240","32870"
"New entrant CS","2022","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Devon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","East Anglia","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","40","[c]","37900","36500"
"New entrant CS","2022","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Greater Manchester","Outside London","Heterosexual / straight","105","[c]","33120","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Greater Manchester","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Greater Manchester","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Greater Manchester","Outside London","Unknown","35","[c]","32100","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Inner London - East","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Inner London - East","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Inner London - West","London","Heterosexual / straight","75","[c]","38250","36660"
"New entrant CS","2022","Department for Education (excl. agencies)","Inner London - West","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Inner London - West","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Inner London - West","London","Unknown","50","[c]","34270","32940"
"New entrant CS","2022","Department for Education (excl. agencies)","Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Outer London - South","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Shropshire and Staffordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","South Yorkshire","Outside London","Heterosexual / straight","115","[c]","31880","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","South Yorkshire","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","South Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","South Yorkshire","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Surrey, East and West Sussex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Surrey, East and West Sussex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Tees Valley and Durham","Outside London","Heterosexual / straight","65","[c]","32000","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","Tees Valley and Durham","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Tees Valley and Durham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","Tees Valley and Durham","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","West Central Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","West Midlands","Outside London","Heterosexual / straight","55","[c]","31830","29360"
"New entrant CS","2022","Department for Education (excl. agencies)","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","West Midlands","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","West Midlands","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","West Wales and The Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","West Yorkshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education (excl. agencies)","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","Outside London","Heterosexual / straight","55","[c]","37020","32160"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cheshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Cumbria","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Devon","Outside London","Heterosexual / straight","30","[c]","36210","35900"
