"Status","Year","Organisation","Parent_department","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Kensington & Chelsea and Hammersmith & Fulham","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Kingston upon Hull, City of","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Lambeth","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Lambeth","AO","40","[c]","22140","22130"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Lambeth","EO","185","[c]","26830","26880"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Lambeth","G6","175","[c]","70030","66870"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Lambeth","G7","355","[c]","53490","52610"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Lambeth","HEO","320","[c]","32300","32330"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Lambeth","SCS level","115","[c]","101770","95140"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Lambeth","SEO","350","[c]","40250","40070"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Lambeth","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Lancaster and Wyre","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Lancaster and Wyre","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Leeds","AO","25","[c]","20260","19880"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Leeds","EO","30","[c]","25760","24980"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Leeds","G6","25","[c]","71030","67630"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Leeds","G7","50","[c]","51460","50200"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Leeds","HEO","75","[c]","31240","29270"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Leeds","SCS level","10","[c]","102040","95140"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Leeds","SEO","50","[c]","38680","38730"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Leicestershire CC and Rutland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Leicestershire CC and Rutland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Lewisham and Southwark","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Lewisham and Southwark","EO","15","[c]","27400","26880"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Lewisham and Southwark","G6","30","[c]","72000","68310"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Lewisham and Southwark","G7","60","[c]","54310","54230"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Lewisham and Southwark","HEO","30","[c]","32410","32330"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Lewisham and Southwark","SCS level","15","[c]","104010","104240"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Lewisham and Southwark","SEO","40","[c]","40320","40270"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Lincolnshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Lincolnshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Lincolnshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Liverpool","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Liverpool","AO","10","[c]","20750","19880"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Liverpool","EO","10","[c]","25560","25210"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Liverpool","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Liverpool","G7","20","[c]","51000","50390"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Liverpool","HEO","25","[c]","31420","30590"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Liverpool","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Liverpool","SEO","25","[c]","39030","38330"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Manchester","AA","25","[c]","19420","19100"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Manchester","AO","75","[c]","20670","19880"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Manchester","EO","65","[c]","24310","23390"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Manchester","G6","10","[c]","67960","63280"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Manchester","G7","30","[c]","49790","48860"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Manchester","HEO","50","[c]","31580","30690"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Manchester","SCS level","20","[c]","104660","102090"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Manchester","SEO","35","[c]","39360","38150"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Medway","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Medway","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Merton, Kingston upon Thames and Sutton","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Merton, Kingston upon Thames and Sutton","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Merton, Kingston upon Thames and Sutton","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Mid Kent","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Mid Kent","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Mid Kent","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Mid Kent","G7","15","[c]","52870","52330"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Mid Kent","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Mid Kent","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Mid Kent","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Mid Lancashire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Mid Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Mid Lancashire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Mid Lancashire","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Mid Lancashire","HEO","10","[c]","31640","32310"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Mid Lancashire","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Milton Keynes","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Milton Keynes","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Monmouthshire and Newport","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","North and North East Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","North Hampshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","North Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","North Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","North Yorkshire CC","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","North Yorkshire CC","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","North Yorkshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","North Yorkshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","North Yorkshire CC","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Northumberland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Northumberland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Nottingham","AO","15","[c]","20070","19880"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Nottingham","EO","15","[c]","23550","23390"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Nottingham","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Nottingham","G7","20","[c]","51600","49840"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Nottingham","HEO","50","[c]","31130","29610"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Nottingham","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Nottingham","SEO","35","[c]","38230","36330"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Oxfordshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Oxfordshire CC","AO","40","[c]","21920","21820"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Oxfordshire CC","EO","30","[c]","26570","25800"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Oxfordshire CC","G6","25","[c]","72200","71550"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Oxfordshire CC","G7","85","[c]","54010","52330"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Oxfordshire CC","HEO","45","[c]","32590","31420"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Oxfordshire CC","SCS level","15","[c]","103610","105460"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Oxfordshire CC","SEO","70","[c]","40110","40040"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Plymouth","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Plymouth","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Powys","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Redbridge and Waltham Forest","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Redbridge and Waltham Forest","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Sandwell","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Scottish Borders","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Sefton","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Sheffield","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Sheffield","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Sheffield","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Sheffield","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Shropshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Shropshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Solihull","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Solihull","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Somerset CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","South Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","South Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","South Hampshire","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","South Hampshire","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","South Hampshire","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Southampton","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Southampton","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Southend-on-Sea","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Staffordshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Suffolk CC","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Suffolk CC","SEO","10","[c]","39060","38340"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Thurrock","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Tower Hamlets","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Tyneside","AO","15","[c]","20020","19880"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Tyneside","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Tyneside","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Tyneside","G7","15","[c]","51880","50820"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Tyneside","HEO","15","[c]","30350","28590"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Tyneside","SCS level","10","[c]","108730","108080"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Tyneside","SEO","25","[c]","40240","40660"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Wakefield","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Wandsworth","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Warwickshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Warwickshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Cumbria","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Essex","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Essex","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Essex","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Essex","HEO","15","[c]","31520","32310"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Essex","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Essex","SEO","15","[c]","39460","39130"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Surrey","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Surrey","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Surrey","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Sussex (North East)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Sussex (North East)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Sussex (North East)","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Sussex (North East)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Sussex (North East)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Sussex (North East)","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Westminster","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Westminster","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Westminster","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Westminster","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Wiltshire","AA","30","[c]","19430","19100"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Wiltshire","AO","80","[c]","20500","19880"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Wiltshire","EO","120","[c]","24470","24100"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Wiltshire","G6","45","[c]","70290","67940"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Wiltshire","G7","135","[c]","52240","50420"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Wiltshire","HEO","180","[c]","30300","29270"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Wiltshire","SCS level","10","[c]","102860","100720"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Wiltshire","SEO","170","[c]","38860","37980"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Wirral","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Wirral","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Wirral","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Wirral","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Worcestershire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Worcestershire CC","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Worcestershire CC","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Worcestershire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Worcestershire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","York","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","York","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","York","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","York","G7","20","[c]","53610","53490"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","York","HEO","10","[c]","30240","29380"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","York","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","York","SEO","15","[c]","39150","37470"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Westminster","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Scottish Government","City of Edinburgh","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Scottish Government","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Scottish Government","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Scottish Government","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Scottish Government","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Scottish Government","Glasgow City","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire East","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
