"Status","Year","Disability","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Essex","Unknown","Unknown","110","[c]","26340","24800"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","35","[c]","22110","21170"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","205","[c]","21630","21170"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Heterosexual / straight","50","[c]","24860","25000"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Unknown","200","[c]","22490","24080"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Heterosexual / straight","35","[c]","56070","53500"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Unknown","40","[c]","57390","53750"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Heterosexual / straight","80","[c]","36240","36500"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","210","[c]","34720","33080"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","155","[c]","29110","26310"
"New entrant CS","2022","Unknown","Greater Manchester","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","AA/AO","Unknown","350","[c]","21440","21250"
"New entrant CS","2022","Unknown","Greater Manchester","EO","Heterosexual / straight","55","[c]","25710","25000"
"New entrant CS","2022","Unknown","Greater Manchester","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","EO","Unknown","310","[c]","26660","26590"
"New entrant CS","2022","Unknown","Greater Manchester","G6/G7","Heterosexual / straight","30","[c]","53880","49860"
"New entrant CS","2022","Unknown","Greater Manchester","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","G6/G7","Unknown","75","[c]","58070","55500"
"New entrant CS","2022","Unknown","Greater Manchester","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","SEO/HEO","Heterosexual / straight","80","[c]","33390","32870"
"New entrant CS","2022","Unknown","Greater Manchester","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","SEO/HEO","Unknown","185","[c]","33220","33080"
"New entrant CS","2022","Unknown","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Greater Manchester","Unknown","Unknown","215","[c]","26900","25190"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","80","[c]","20710","19860"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","AA/AO","Unknown","170","[c]","21450","21170"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","EO","Heterosexual / straight","35","[c]","26690","26130"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","EO","Unknown","75","[c]","26000","26130"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","40","[c]","35420","33000"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","SEO/HEO","Unknown","40","[c]","35370","33000"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Hampshire and Isle of Wight","Unknown","Unknown","90","[c]","28370","27260"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","90","[c]","21910","21220"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","AA/AO","Unknown","130","[c]","26320","25330"
"New entrant CS","2022","Unknown","Inner London - East","EO","Heterosexual / straight","75","[c]","32000","32260"
"New entrant CS","2022","Unknown","Inner London - East","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","EO","Unknown","185","[c]","30160","30750"
"New entrant CS","2022","Unknown","Inner London - East","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","G6/G7","Unknown","45","[c]","60480","58600"
"New entrant CS","2022","Unknown","Inner London - East","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","SEO/HEO","Heterosexual / straight","55","[c]","39610","40170"
"New entrant CS","2022","Unknown","Inner London - East","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","SEO/HEO","Unknown","125","[c]","36660","37610"
"New entrant CS","2022","Unknown","Inner London - East","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - East","Unknown","Unknown","130","[c]","34420","33700"
"New entrant CS","2022","Unknown","Inner London - West","AA/AO","Heterosexual / straight","40","[c]","22890","23170"
"New entrant CS","2022","Unknown","Inner London - West","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","AA/AO","Unknown","280","[c]","24620","23720"
"New entrant CS","2022","Unknown","Inner London - West","EO","Heterosexual / straight","120","[c]","27630","27270"
"New entrant CS","2022","Unknown","Inner London - West","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","EO","Undeclared","130","[c]","27300","27270"
"New entrant CS","2022","Unknown","Inner London - West","EO","Unknown","490","[c]","28000","28310"
"New entrant CS","2022","Unknown","Inner London - West","G6/G7","Heterosexual / straight","80","[c]","58270","53420"
"New entrant CS","2022","Unknown","Inner London - West","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","G6/G7","Undeclared","60","[c]","58220","53360"
"New entrant CS","2022","Unknown","Inner London - West","G6/G7","Unknown","380","[c]","60200","57430"
"New entrant CS","2022","Unknown","Inner London - West","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","SCS level","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","SCS level","Unknown","55","[c]","98470","83000"
"New entrant CS","2022","Unknown","Inner London - West","SEO/HEO","Heterosexual / straight","240","[c]","36580","34920"
"New entrant CS","2022","Unknown","Inner London - West","SEO/HEO","LGBO","35","[c]","36800","38000"
"New entrant CS","2022","Unknown","Inner London - West","SEO/HEO","Undeclared","175","[c]","35990","32790"
"New entrant CS","2022","Unknown","Inner London - West","SEO/HEO","Unknown","1205","[c]","33870","33240"
"New entrant CS","2022","Unknown","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inner London - West","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","AA/AO","Heterosexual / straight","35","[c]","23470","21790"
"New entrant CS","2022","Unknown","Kent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","AA/AO","Unknown","220","[c]","23890","21790"
"New entrant CS","2022","Unknown","Kent","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","EO","Unknown","100","[c]","27410","24880"
"New entrant CS","2022","Unknown","Kent","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Kent","Unknown","Unknown","100","[c]","27720","26640"
"New entrant CS","2022","Unknown","Lancashire","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","AA/AO","Unknown","220","[c]","21800","21260"
"New entrant CS","2022","Unknown","Lancashire","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","EO","Unknown","55","[c]","27040","27570"
"New entrant CS","2022","Unknown","Lancashire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lancashire","Unknown","Unknown","115","[c]","27530","25480"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","AA/AO","Unknown","170","[c]","21460","20970"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","85","[c]","28010","24800"
"New entrant CS","2022","Unknown","Lincolnshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Lincolnshire","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","AA/AO","Heterosexual / straight","50","[c]","20790","21680"
"New entrant CS","2022","Unknown","Merseyside","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","AA/AO","Unknown","380","[c]","21000","21250"
"New entrant CS","2022","Unknown","Merseyside","EO","Heterosexual / straight","45","[c]","25490","24880"
"New entrant CS","2022","Unknown","Merseyside","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","EO","Unknown","260","[c]","25630","24880"
"New entrant CS","2022","Unknown","Merseyside","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","SEO/HEO","Unknown","85","[c]","32950","33080"
"New entrant CS","2022","Unknown","Merseyside","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Merseyside","Unknown","Unknown","200","[c]","26470","24800"
"New entrant CS","2022","Unknown","North Eastern Scotland","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Eastern Scotland","AA/AO","Unknown","40","[c]","23150","22640"
"New entrant CS","2022","Unknown","North Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Eastern Scotland","EO","Unknown","30","[c]","27180","27230"
"New entrant CS","2022","Unknown","North Eastern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","North Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
