"Status","Year","Disability","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Human Resources","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","Heterosexual / straight","90","[c]","33290","28000"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Internal Audit","Heterosexual / straight","35","[c]","42050","42560"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Knowledge and Information Management","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Legal","Heterosexual / straight","490","[c]","45620","48080"
"New entrant CS","2022","Declared non-disabled","Legal","Legal","LGBO","30","[c]","40110","41750"
"New entrant CS","2022","Declared non-disabled","Legal","Legal","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Legal","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Operational Delivery","Heterosexual / straight","200","[c]","22320","21250"
"New entrant CS","2022","Declared non-disabled","Legal","Operational Delivery","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Operational Delivery","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Other","Heterosexual / straight","75","[c]","27840","26950"
"New entrant CS","2022","Declared non-disabled","Legal","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Other","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Commercial","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Digital, Data and Technology","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Economics","Heterosexual / straight","30","[c]","35240","32320"
"New entrant CS","2022","Declared non-disabled","No function","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Geography","Heterosexual / straight","35","[c]","25490","20420"
"New entrant CS","2022","Declared non-disabled","No function","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Geography","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Inspector of Education and Training","Heterosexual / straight","130","[c]","58060","51360"
"New entrant CS","2022","Declared non-disabled","No function","Inspector of Education and Training","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Intelligence Analysis","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","International Trade","Heterosexual / straight","80","[c]","36800","31800"
"New entrant CS","2022","Declared non-disabled","No function","International Trade","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","International Trade","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Knowledge and Information Management","Heterosexual / straight","85","[c]","31870","29230"
"New entrant CS","2022","Declared non-disabled","No function","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Knowledge and Information Management","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Legal","Heterosexual / straight","40","[c]","34740","30450"
"New entrant CS","2022","Declared non-disabled","No function","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Medicine","Heterosexual / straight","45","[c]","69300","80540"
"New entrant CS","2022","Declared non-disabled","No function","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Operational Delivery","Heterosexual / straight","15365","[c]","26250","24250"
"New entrant CS","2022","Declared non-disabled","No function","Operational Delivery","LGBO","1315","[c]","25790","23170"
"New entrant CS","2022","Declared non-disabled","No function","Operational Delivery","Undeclared","730","[c]","26890","24410"
"New entrant CS","2022","Declared non-disabled","No function","Operational Delivery","Unknown","245","[c]","25480","22000"
"New entrant CS","2022","Declared non-disabled","No function","Operational Research","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Operational Research","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Other","Heterosexual / straight","430","[c]","29420","25110"
"New entrant CS","2022","Declared non-disabled","No function","Other","LGBO","60","[c]","28130","23450"
"New entrant CS","2022","Declared non-disabled","No function","Other","Undeclared","30","[c]","33740","28040"
"New entrant CS","2022","Declared non-disabled","No function","Other","Unknown","40","[c]","31520","27010"
"New entrant CS","2022","Declared non-disabled","No function","Planning","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Planning","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Planning Inspectors","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Policy","Heterosexual / straight","1565","[c]","37190","33700"
"New entrant CS","2022","Declared non-disabled","No function","Policy","LGBO","215","[c]","36520","33570"
"New entrant CS","2022","Declared non-disabled","No function","Policy","Undeclared","115","[c]","36940","33570"
"New entrant CS","2022","Declared non-disabled","No function","Policy","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Project Delivery","Heterosexual / straight","35","[c]","38010","34020"
"New entrant CS","2022","Declared non-disabled","No function","Project Delivery","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Project Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Psychology","Heterosexual / straight","105","[c]","26910","27070"
"New entrant CS","2022","Declared non-disabled","No function","Psychology","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Science and Engineering","Heterosexual / straight","520","[c]","32580","30180"
"New entrant CS","2022","Declared non-disabled","No function","Science and Engineering","LGBO","60","[c]","29320","27490"
"New entrant CS","2022","Declared non-disabled","No function","Science and Engineering","Undeclared","60","[c]","31150","28590"
"New entrant CS","2022","Declared non-disabled","No function","Science and Engineering","Unknown","165","[c]","27610","26030"
"New entrant CS","2022","Declared non-disabled","No function","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Tax","Heterosexual / straight","1010","[c]","28210","26590"
"New entrant CS","2022","Declared non-disabled","No function","Tax","LGBO","90","[c]","27220","26590"
"New entrant CS","2022","Declared non-disabled","No function","Tax","Undeclared","45","[c]","27680","26590"
"New entrant CS","2022","Declared non-disabled","No function","Tax","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","Heterosexual / straight","350","[c]","36020","33080"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","LGBO","50","[c]","31260","28000"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Veterinarian","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","No function","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Commercial","Heterosexual / straight","40","[c]","27630","24000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Inspector of Education and Training","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Operational Delivery","Heterosexual / straight","55","[c]","28990","24920"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Operational Delivery","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Other","Heterosexual / straight","140","[c]","28360","26000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Other","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Policy","Heterosexual / straight","30","[c]","40870","37610"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Project Delivery","Heterosexual / straight","520","[c]","37440","34850"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Project Delivery","LGBO","35","[c]","33470","31870"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Project Delivery","Undeclared","30","[c]","37000","33060"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Project Delivery","Unknown","40","[c]","30690","29230"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Property","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Science and Engineering","Heterosexual / straight","195","[c]","38130","33000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Science and Engineering","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Science and Engineering","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Science and Engineering","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Finance","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Operational Delivery","Heterosexual / straight","65","[c]","22060","22010"
