"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","South West (England)","Bristol, City of","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Wales","Cardiff and Vale of Glamorgan","65","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","West Midlands (England)","Birmingham","70","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","West Midlands (England)","Telford and Wrekin","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Yorkshire and The Humber","Bradford","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","Yorkshire and The Humber","Leeds","75","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Commercial","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Communications","London","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Digital, Data and Technology","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Digital, Data and Technology","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Economics","London","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Finance","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Human Resources","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Human Resources","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Knowledge and Information Management","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Operational Delivery","London","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Policy","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Policy","London","Westminster","135","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Policy","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Project Delivery","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Statistics","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Statistics","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Commercial","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Commercial","London","Croydon","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Commercial","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Commercial","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Commercial","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Commercial","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Communications","London","Westminster","20","[c]","50740","43140"
"Leaver Dept.","2022","Home Office","Communications","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Communications","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Counter Fraud","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Counter Fraud","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Digital, Data and Technology","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Digital, Data and Technology","London","Croydon","20","[c]","46000","42730"
"Leaver Dept.","2022","Home Office","Digital, Data and Technology","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Digital, Data and Technology","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Digital, Data and Technology","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Digital, Data and Technology","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Digital, Data and Technology","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Digital, Data and Technology","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Economics","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Economics","London","Westminster","15","[c]","51710","62490"
"Leaver Dept.","2022","Home Office","Economics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Finance","London","Croydon","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Finance","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Finance","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Finance","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Human Resources","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Human Resources","London","Croydon","10","[c]","44470","36980"
"Leaver Dept.","2022","Home Office","Human Resources","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Human Resources","London","Westminster","10","[c]","57850","46410"
"Leaver Dept.","2022","Home Office","Human Resources","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Human Resources","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Human Resources","North West (England)","Liverpool","10","[c]","28980","29410"
"Leaver Dept.","2022","Home Office","Human Resources","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Human Resources","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Human Resources","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Intelligence Analysis","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Intelligence Analysis","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Intelligence Analysis","London","Croydon","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Intelligence Analysis","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Intelligence Analysis","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Intelligence Analysis","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Intelligence Analysis","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Intelligence Analysis","North West (England)","Liverpool","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Intelligence Analysis","North West (England)","Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Intelligence Analysis","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Intelligence Analysis","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Intelligence Analysis","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Intelligence Analysis","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Intelligence Analysis","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Intelligence Analysis","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Intelligence Analysis","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Intelligence Analysis","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Intelligence Analysis","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Knowledge and Information Management","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Knowledge and Information Management","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Knowledge and Information Management","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Knowledge and Information Management","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","East of England","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","East of England","Peterborough","10","[c]","23130","21680"
"Leaver Dept.","2022","Home Office","Operational Delivery","East of England","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","East of England","West Essex","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","London","Camden and City of London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","London","Croydon","60","[c]","34480","29220"
"Leaver Dept.","2022","Home Office","Operational Delivery","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","London","Harrow and Hillingdon","20","[c]","31350","28900"
"Leaver Dept.","2022","Home Office","Operational Delivery","London","Hounslow and Richmond upon Thames","15","[c]","29410","28670"
"Leaver Dept.","2022","Home Office","Operational Delivery","London","Lambeth","10","[c]","33440","30900"
"Leaver Dept.","2022","Home Office","Operational Delivery","London","Lewisham and Southwark","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","London","Westminster","30","[c]","40840","35070"
"Leaver Dept.","2022","Home Office","Operational Delivery","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","North East (England)","Durham","15","[c]","27070","21680"
"Leaver Dept.","2022","Home Office","Operational Delivery","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","North East (England)","Tyneside","15","[c]","26700","24880"
"Leaver Dept.","2022","Home Office","Operational Delivery","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","North West (England)","Greater Manchester South West","15","[c]","28290","24890"
"Leaver Dept.","2022","Home Office","Operational Delivery","North West (England)","Liverpool","145","[c]","24920","24890"
"Leaver Dept.","2022","Home Office","Operational Delivery","North West (England)","Manchester","20","[c]","29070","25460"
"Leaver Dept.","2022","Home Office","Operational Delivery","North West (England)","Sefton","50","[c]","24950","24890"
"Leaver Dept.","2022","Home Office","Operational Delivery","Northern Ireland","Belfast","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","Scotland","Glasgow City","50","[c]","25780","24890"
"Leaver Dept.","2022","Home Office","Operational Delivery","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","South East (England)","East Kent","20","[c]","29130","25360"
"Leaver Dept.","2022","Home Office","Operational Delivery","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","Wales","Cardiff and Vale of Glamorgan","15","[c]","26550","24890"
"Leaver Dept.","2022","Home Office","Operational Delivery","Wales","Monmouthshire and Newport","10","[c]","21910","21680"
"Leaver Dept.","2022","Home Office","Operational Delivery","West Midlands (England)","Birmingham","10","[c]","25690","24890"
"Leaver Dept.","2022","Home Office","Operational Delivery","West Midlands (England)","Solihull","35","[c]","26010","24970"
"Leaver Dept.","2022","Home Office","Operational Delivery","West Midlands (England)","Warwickshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Delivery","Yorkshire and The Humber","Leeds","45","[c]","25920","24890"
"Leaver Dept.","2022","Home Office","Operational Delivery","Yorkshire and The Humber","Sheffield","40","[c]","27450","24890"
"Leaver Dept.","2022","Home Office","Operational Research","London","Croydon","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Operational Research","London","Westminster","10","[c]","40030","36590"
"Leaver Dept.","2022","Home Office","Operational Research","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Other","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Other","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Other","London","Croydon","20","[c]","44700","35130"
"Leaver Dept.","2022","Home Office","Other","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Other","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Other","London","Westminster","55","[c]","41540","35810"
"Leaver Dept.","2022","Home Office","Other","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Other","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Other","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Other","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Other","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Other","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Other","Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Other","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Other","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Other","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Policy","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Policy","London","Camden and City of London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Policy","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Policy","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Policy","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Policy","London","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Policy","London","Westminster","210","[c]","48660","42160"
"Leaver Dept.","2022","Home Office","Policy","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Policy","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Policy","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Policy","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Policy","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Policy","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Policy","Yorkshire and The Humber","Sheffield","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Project Delivery","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Project Delivery","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Project Delivery","London","Croydon","25","[c]","44470","41970"
"Leaver Dept.","2022","Home Office","Project Delivery","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Project Delivery","London","Westminster","15","[c]","44890","41950"
"Leaver Dept.","2022","Home Office","Project Delivery","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Project Delivery","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Project Delivery","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Project Delivery","North West (England)","Liverpool","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Project Delivery","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Project Delivery","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Project Delivery","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Project Delivery","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Project Delivery","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Project Delivery","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Project Delivery","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Project Delivery","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Science and Engineering","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Science and Engineering","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Science and Engineering","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Security","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Security","London","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Security","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Security","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Social Research","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Social Research","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Social Research","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Social Research","London","Westminster","10","[c]","47730","44040"
"Leaver Dept.","2022","Home Office","Statistics","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Statistics","London","Westminster","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Statistics","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Communications","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Legal","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Operational Delivery","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Operational Delivery","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Operational Delivery","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Policy","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Policy","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Project Delivery","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Digital, Data and Technology","Wales","Monmouthshire and Newport","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Economics","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Human Resources","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Legal","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Operational Delivery","Wales","Monmouthshire and Newport","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Policy","Wales","Monmouthshire and Newport","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Project Delivery","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Science and Engineering","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Unknown","Wales","Monmouthshire and Newport","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Operational Delivery","East Midlands (England)","Nottingham","10","[c]","21910","20970"
"Leaver Dept.","2022","Legal Aid Agency","Operational Delivery","London","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Operational Delivery","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Operational Delivery","North East (England)","Tyneside","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Operational Delivery","North West (England)","Liverpool","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Operational Delivery","North West (England)","Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Operational Delivery","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Operational Delivery","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Operational Delivery","West Midlands (England)","Birmingham","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Operational Delivery","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Digital, Data and Technology","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Finance","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Human Resources","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Operational Delivery","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Operational Delivery","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Operational Delivery","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Operational Delivery","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Operational Delivery","South East (England)","Southampton","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Operational Delivery","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Operational Delivery","Wales","Cardiff and Vale of Glamorgan","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Operational Delivery","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Operational Delivery","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Policy","South East (England)","Southampton","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Maritime and Coastguard Agency","Policy","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Communications","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Digital, Data and Technology","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Finance","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Human Resources","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Knowledge and Information Management","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","London","Tower Hamlets","[c]","[c]","[c]","[c]"
