"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Durham","50","[c]","26780","23210"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Ealing","35","[c]","31560","31060"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","25","[c]","26090","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Cumbria","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Derbyshire","25","[c]","26050","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","30","[c]","24090","21260"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Kent","55","[c]","27240","25110"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Lancashire","20","[c]","25360","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Merseyside","30","[c]","26550","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Riding of Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Surrey","10","[c]","27610","29290"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Sussex CC","110","[c]","23720","21260"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Enfield","25","[c]","30510","31060"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Essex Haven Gateway","35","[c]","29680","29290"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Essex Thames Gateway","60","[c]","27190","25110"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Falkirk","60","[c]","22460","21260"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Flintshire and Wrexham","50","[c]","22700","21260"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Glasgow City","135","[c]","24750","21260"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gloucestershire CC","30","[c]","27860","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester North East","45","[c]","27260","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester North West","85","[c]","24300","21260"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester South East","85","[c]","23640","21260"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester South West","25","[c]","27060","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gwent Valleys","25","[c]","27180","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gwynedd","20","[c]","21210","21260"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hackney and Newham","60","[c]","30350","31060"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Haringey and Islington","50","[c]","30660","31060"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Harrow and Hillingdon","45","[c]","30900","31060"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","35","[c]","25650","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Heart of Essex","20","[c]","29460","29290"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Herefordshire, County of","10","[c]","27570","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hertfordshire CC","55","[c]","29650","29290"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hounslow and Richmond upon Thames","35","[c]","30060","31060"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","25","[c]","25420","26120"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","15","[c]","26620","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Isle of Wight","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","30","[c]","30130","31060"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kent Thames Gateway","25","[c]","28140","29290"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kingston upon Hull, City of","45","[c]","25250","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lambeth","60","[c]","30350","31060"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lancaster and Wyre","25","[c]","24470","26120"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leeds","115","[c]","26600","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicester","75","[c]","24560","21260"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicestershire CC and Rutland","10","[c]","26220","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lewisham and Southwark","45","[c]","30330","31060"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lincolnshire CC","40","[c]","26120","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Liverpool","45","[c]","26320","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Luton","15","[c]","26060","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Manchester","90","[c]","26180","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Medway","25","[c]","29900","29290"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","40","[c]","31280","31060"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Mid Kent","20","[c]","29930","29290"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Mid Lancashire","95","[c]","22810","21260"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Milton Keynes","25","[c]","26590","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Monmouthshire and Newport","20","[c]","25980","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North and North East Lincolnshire","30","[c]","26600","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North and West Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Hampshire","20","[c]","26850","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Lanarkshire","45","[c]","23290","21260"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Northamptonshire","20","[c]","26360","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Nottinghamshire","25","[c]","27380","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Yorkshire CC","20","[c]","27210","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Northumberland","20","[c]","27520","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Norwich and East Norfolk","35","[c]","24600","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Nottingham","55","[c]","25070","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Oxfordshire CC","30","[c]","27770","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Perth and Kinross, and Stirling","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Peterborough","30","[c]","26310","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Plymouth","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Portsmouth","25","[c]","26680","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Powys","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Redbridge and Waltham Forest","55","[c]","29050","31060"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Sandwell","15","[c]","26740","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Scottish Borders","10","[c]","28010","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Sefton","55","[c]","25300","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Sheffield","70","[c]","24550","21260"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Shropshire","10","[c]","26920","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Solihull","15","[c]","26510","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Somerset CC","20","[c]","27470","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South and West Derbyshire","15","[c]","27540","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South Ayrshire","20","[c]","27420","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South Hampshire","30","[c]","27670","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South Lanarkshire","15","[c]","26900","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South Teesside","40","[c]","24070","21260"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South West Wales","40","[c]","24570","21260"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Southampton","25","[c]","26950","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Southend-on-Sea","25","[c]","27540","29290"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Staffordshire CC","45","[c]","26550","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Stoke-on-Trent","45","[c]","25010","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Suffolk CC","90","[c]","24710","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Sunderland","60","[c]","26170","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Swansea","30","[c]","23460","21260"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Swindon","20","[c]","27250","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Telford and Wrekin","30","[c]","26790","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Thurrock","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Torbay","15","[c]","23810","21260"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Tower Hamlets","25","[c]","30050","31060"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Tyneside","410","[c]","22860","21260"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","50","[c]","27280","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wakefield","25","[c]","26980","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Walsall","25","[c]","24200","21260"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wandsworth","15","[c]","29690","31060"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Warrington","30","[c]","27700","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Warwickshire CC","25","[c]","27330","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Cumbria","20","[c]","28040","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Essex","15","[c]","29290","29290"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Kent","15","[c]","29870","29290"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Lothian","35","[c]","22490","21260"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Northamptonshire","35","[c]","27680","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Surrey","35","[c]","30410","29290"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Sussex (North East)","30","[c]","27410","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Sussex (South West)","40","[c]","26080","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Westminster","50","[c]","35950","31060"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wiltshire","25","[c]","26990","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wirral","100","[c]","24100","21260"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wolverhampton","30","[c]","24950","24410"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Worcestershire CC","40","[c]","25520","27570"
"Leaver CS","2022","No function","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","York","20","[c]","28220","27570"
"Leaver CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Leeds","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Westminster","175","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","335","[c]","21710","21840"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Berkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Bexley and Greenwich","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Birmingham","10","[c]","27330","26130"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Bristol, City of","10","[c]","24140","21840"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Dudley","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","East Ayrshire and North Ayrshire mainland","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","East Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","East Sussex CC","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Greater Manchester North West","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Harrow and Hillingdon","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Leeds","15","[c]","23680","21840"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Liverpool","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Mid Kent","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Mid Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","North and North East Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Driver and Vehicle Standards Agency","Department for Transport","Nottingham","[c]","[c]","[c]","[c]"
