"Status","Year","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Cumbria","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","AA/AO","AO","Female","70","[c]","20590","20970"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","AA/AO","AO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","EO","EO","Female","85","[c]","25640","26130"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","EO","EO","Male","55","[c]","25770","27570"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","G6/G7","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","G6/G7","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","G6/G7","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","SEO/HEO","HEO","Female","70","[c]","31020","30360"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","SEO/HEO","HEO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","SEO/HEO","SEO","Female","50","[c]","39770","40060"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","AA/AO","AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","AA/AO","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","EO","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","G6/G7","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","AA/AO","AO","Female","55","[c]","21610","21820"
"Leaver Dept.","2022","East Anglia","AA/AO","AO","Male","40","[c]","21560","21820"
"Leaver Dept.","2022","East Anglia","EO","EO","Female","60","[c]","25830","25260"
"Leaver Dept.","2022","East Anglia","EO","EO","Male","40","[c]","26110","25960"
"Leaver Dept.","2022","East Anglia","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","G6/G7","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","G6/G7","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","SEO/HEO","HEO","Female","60","[c]","32040","31550"
"Leaver Dept.","2022","East Anglia","SEO/HEO","HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","SEO/HEO","SEO","Female","50","[c]","39490","39030"
"Leaver Dept.","2022","East Anglia","SEO/HEO","SEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","AA/AO","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","AA/AO","AO","Female","55","[c]","21550","21520"
"Leaver Dept.","2022","East Wales","AA/AO","AO","Male","50","[c]","21080","21010"
"Leaver Dept.","2022","East Wales","EO","EO","Female","100","[c]","26380","27300"
"Leaver Dept.","2022","East Wales","EO","EO","Male","65","[c]","26530","26970"
"Leaver Dept.","2022","East Wales","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","G6/G7","G7","Female","35","[c]","52810","51440"
"Leaver Dept.","2022","East Wales","G6/G7","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","SEO/HEO","HEO","Female","65","[c]","31620","30830"
"Leaver Dept.","2022","East Wales","SEO/HEO","HEO","Male","65","[c]","32560","32000"
"Leaver Dept.","2022","East Wales","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","SEO/HEO","SEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","SEO/HEO","SEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","AA/AO","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","AA/AO","AO","Female","130","[c]","21540","21260"
"Leaver Dept.","2022","Eastern Scotland","AA/AO","AO","Male","85","[c]","21680","21260"
"Leaver Dept.","2022","Eastern Scotland","EO","EO","Female","105","[c]","27580","27570"
"Leaver Dept.","2022","Eastern Scotland","EO","EO","Male","65","[c]","27720","27570"
"Leaver Dept.","2022","Eastern Scotland","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","SEO/HEO","HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","AA/AO","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","EO","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","EO","EO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","G6/G7","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","SEO/HEO","HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AA","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","Female","140","[c]","21130","20620"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","Male","55","[c]","20770","20400"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","Female","205","[c]","24980","24400"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","Male","145","[c]","25030","26060"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","Female","40","[c]","68830","67510"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","Male","50","[c]","72210","69530"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","Female","145","[c]","51400","50420"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","Male","135","[c]","53300","53500"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","Female","290","[c]","30300","29470"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","Male","160","[c]","30800","30110"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","Female","240","[c]","39150","39100"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","Male","180","[c]","39930","39950"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","AA/AO","AA","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","AA/AO","AA","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","AA/AO","AO","Female","125","[c]","20830","20970"
"Leaver Dept.","2022","Greater Manchester","AA/AO","AO","Male","75","[c]","20880","20970"
"Leaver Dept.","2022","Greater Manchester","EO","EO","Female","190","[c]","26000","27300"
"Leaver Dept.","2022","Greater Manchester","EO","EO","Male","130","[c]","26350","27570"
"Leaver Dept.","2022","Greater Manchester","G6/G7","G6","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","G6/G7","G7","Female","45","[c]","50820","49860"
"Leaver Dept.","2022","Greater Manchester","G6/G7","G7","Male","35","[c]","51400","50370"
"Leaver Dept.","2022","Greater Manchester","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","SCS level","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","SEO/HEO","HEO","Female","95","[c]","31710","31990"
"Leaver Dept.","2022","Greater Manchester","SEO/HEO","HEO","Male","70","[c]","31210","30820"
"Leaver Dept.","2022","Greater Manchester","SEO/HEO","SEO","Female","70","[c]","38890","37930"
"Leaver Dept.","2022","Greater Manchester","SEO/HEO","SEO","Male","60","[c]","37880","37030"
"Leaver Dept.","2022","Greater Manchester","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","AA/AO","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","AA/AO","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","AA/AO","AO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","AA/AO","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","EO","EO","Female","40","[c]","25870","26670"
"Leaver Dept.","2022","Hampshire and Isle of Wight","EO","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","G6/G7","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","G6/G7","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","G6/G7","G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","SEO/HEO","HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","SEO/HEO","HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","SEO/HEO","SEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","SEO/HEO","SEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Hampshire and Isle of Wight","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","AA/AO","AA","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","AA/AO","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","AA/AO","AO","Female","55","[c]","22690","22680"
"Leaver Dept.","2022","Inner London - East","AA/AO","AO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","EO","EO","Female","265","[c]","28300","27710"
"Leaver Dept.","2022","Inner London - East","EO","EO","Male","130","[c]","28510","28060"
"Leaver Dept.","2022","Inner London - East","G6/G7","G6","Female","130","[c]","70470","67000"
"Leaver Dept.","2022","Inner London - East","G6/G7","G6","Male","110","[c]","70270","67440"
"Leaver Dept.","2022","Inner London - East","G6/G7","G7","Female","325","[c]","53960","53120"
"Leaver Dept.","2022","Inner London - East","G6/G7","G7","Male","185","[c]","54180","53860"
"Leaver Dept.","2022","Inner London - East","SCS level","SCS level","Female","85","[c]","104400","101430"
"Leaver Dept.","2022","Inner London - East","SCS level","SCS level","Male","60","[c]","96980","91750"
"Leaver Dept.","2022","Inner London - East","SEO/HEO","HEO","Female","355","[c]","32790","32330"
"Leaver Dept.","2022","Inner London - East","SEO/HEO","HEO","Male","175","[c]","33070","32330"
"Leaver Dept.","2022","Inner London - East","SEO/HEO","SEO","Female","340","[c]","40300","40070"
"Leaver Dept.","2022","Inner London - East","SEO/HEO","SEO","Male","140","[c]","41100","40580"
"Leaver Dept.","2022","Inner London - East","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","AA/AO","AO","Female","95","[c]","23880","23720"
"Leaver Dept.","2022","Inner London - West","AA/AO","AO","Male","50","[c]","24260","24280"
"Leaver Dept.","2022","Inner London - West","EO","EO","Female","455","[c]","28530","28330"
"Leaver Dept.","2022","Inner London - West","EO","EO","Male","285","[c]","28620","28310"
"Leaver Dept.","2022","Inner London - West","G6/G7","G6","Female","275","[c]","67080","66250"
"Leaver Dept.","2022","Inner London - West","G6/G7","G6","Male","230","[c]","66750","66090"
"Leaver Dept.","2022","Inner London - West","G6/G7","G7","Female","720","[c]","55120","54700"
"Leaver Dept.","2022","Inner London - West","G6/G7","G7","Male","620","[c]","55400","54700"
"Leaver Dept.","2022","Inner London - West","SCS level","SCS level","Female","180","[c]","86630","79040"
"Leaver Dept.","2022","Inner London - West","SCS level","SCS level","Male","190","[c]","88500","79100"
"Leaver Dept.","2022","Inner London - West","SEO/HEO","HEO","Female","1070","[c]","33560","33640"
"Leaver Dept.","2022","Inner London - West","SEO/HEO","HEO","Male","845","[c]","33840","33990"
"Leaver Dept.","2022","Inner London - West","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","SEO/HEO","SEO","Female","535","[c]","41340","40770"
"Leaver Dept.","2022","Inner London - West","SEO/HEO","SEO","Male","435","[c]","41630","41220"
"Leaver Dept.","2022","Inner London - West","Unknown","Unknown","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","Unknown","Unknown","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","AA/AO","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","AA/AO","AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","EO","EO","Female","30","[c]","27330","27370"
"Leaver Dept.","2022","Kent","EO","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","G6/G7","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","G6/G7","G7","Female","15","[c]","[c]","[c]"
