"Status","Year","Age","Disability","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","50-59","Declared disabled","Department of Health and Social Care","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Estyn","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Foreign, Commonwealth and Development Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","HM Revenue and Customs","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Home Office","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Home Office","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Home Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Home Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Home Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Ministry of Defence","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Ministry of Justice","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Ministry of Justice","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Ministry of Justice","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Ministry of Justice","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Office of the Secretary of State for Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","UK Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Attorney General's Departments","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Cabinet Office","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Cabinet Office","G6/G7","35","[c]","59960","58990"
"Leaver Dept.","2022","50-59","Declared non-disabled","Cabinet Office","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Cabinet Office","SEO/HEO","30","[c]","36330","36440"
"Leaver Dept.","2022","50-59","Declared non-disabled","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Education","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Education","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Education","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Levelling Up, Housing and Communities","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Transport","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Transport","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Transport","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Work and Pensions","AA/AO","60","[c]","21150","21260"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Work and Pensions","EO","205","[c]","28060","27570"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Work and Pensions","G6/G7","40","[c]","56510","54920"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department for Work and Pensions","SEO/HEO","115","[c]","35010","34290"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department of Health and Social Care","AA/AO","65","[c]","21550","21820"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department of Health and Social Care","EO","85","[c]","25780","25610"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department of Health and Social Care","G6/G7","260","[c]","59770","56240"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department of Health and Social Care","SCS level","80","[c]","106460","107720"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department of Health and Social Care","SEO/HEO","285","[c]","36440","36330"
"Leaver Dept.","2022","50-59","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Estyn","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Food Standards Agency","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Foreign, Commonwealth and Development Office","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","HM Revenue and Customs","AA/AO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","HM Revenue and Customs","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","HM Revenue and Customs","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","HM Revenue and Customs","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Home Office","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Home Office","EO","50","[c]","26830","26370"
"Leaver Dept.","2022","50-59","Declared non-disabled","Home Office","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Home Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Home Office","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Ministry of Defence","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Ministry of Defence","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Ministry of Defence","G6/G7","35","[c]","57380","55710"
"Leaver Dept.","2022","50-59","Declared non-disabled","Ministry of Defence","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Ministry of Defence","SEO/HEO","50","[c]","37230","38600"
"Leaver Dept.","2022","50-59","Declared non-disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Ministry of Justice","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Ministry of Justice","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Ministry of Justice","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Ministry of Justice","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Ministry of Justice","SEO/HEO","50","[c]","35750","34600"
"Leaver Dept.","2022","50-59","Declared non-disabled","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","National Crime Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Office of Gas and Electricity Markets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Office of Gas and Electricity Markets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Office of Qualifications and Examinations Regulation","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Office of the Secretary of State for Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Scottish Government","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Scottish Government","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","UK Statistics Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","UK Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Cabinet Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Cabinet Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Environment, Food and Rural Affairs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Environment, Food and Rural Affairs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Levelling Up, Housing and Communities","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Transport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Transport","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Work and Pensions","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Work and Pensions","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department for Work and Pensions","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department of Health and Social Care","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Department of Health and Social Care","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Estyn","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","HM Revenue and Customs","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","HM Revenue and Customs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","HM Revenue and Customs","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Home Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Home Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Home Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Ministry of Defence","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Ministry of Defence","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Ministry of Defence","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Ministry of Justice","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Ministry of Justice","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Ministry of Justice","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Attorney General's Departments","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Attorney General's Departments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Cabinet Office","G6/G7","5","[c]","[c]","[c]"
