"Status","Year","Function_of_post","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","London","London","EO","1330","[c]","29660","31060"
"Leaver CS","2022","No function","London","London","G6","285","[c]","68470","66270"
"Leaver CS","2022","No function","London","London","G7","730","[c]","54990","53830"
"Leaver CS","2022","No function","London","London","HEO","895","[c]","33390","33210"
"Leaver CS","2022","No function","London","London","SCS level","235","[c]","94240","89490"
"Leaver CS","2022","No function","London","London","SEO","610","[c]","41420","40560"
"Leaver CS","2022","No function","London","London","Unknown","270","[c]","47730","48880"
"Leaver CS","2022","No function","North East (England)","Outside London","AA","70","[c]","19120","19200"
"Leaver CS","2022","No function","North East (England)","Outside London","AO","665","[c]","21150","21260"
"Leaver CS","2022","No function","North East (England)","Outside London","EO","250","[c]","27070","27570"
"Leaver CS","2022","No function","North East (England)","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","North East (England)","Outside London","G7","45","[c]","53700","52330"
"Leaver CS","2022","No function","North East (England)","Outside London","HEO","70","[c]","32380","32540"
"Leaver CS","2022","No function","North East (England)","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","North East (England)","Outside London","SEO","50","[c]","40730","39510"
"Leaver CS","2022","No function","North East (England)","Outside London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","No function","North West (England)","Outside London","AA","155","[c]","18360","18530"
"Leaver CS","2022","No function","North West (England)","Outside London","AO","1155","[c]","21050","21260"
"Leaver CS","2022","No function","North West (England)","Outside London","EO","685","[c]","27170","27570"
"Leaver CS","2022","No function","North West (England)","Outside London","G6","30","[c]","73140","68950"
"Leaver CS","2022","No function","North West (England)","Outside London","G7","65","[c]","57000","53300"
"Leaver CS","2022","No function","North West (England)","Outside London","HEO","140","[c]","33060","32310"
"Leaver CS","2022","No function","North West (England)","Outside London","SCS level","15","[c]","91860","94440"
"Leaver CS","2022","No function","North West (England)","Outside London","SEO","125","[c]","42050","40670"
"Leaver CS","2022","No function","North West (England)","Outside London","Unknown","185","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Overseas","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Overseas","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Overseas","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scotland","Outside London","AA","55","[c]","21090","20950"
"Leaver CS","2022","No function","Scotland","Outside London","AO","590","[c]","22140","21260"
"Leaver CS","2022","No function","Scotland","Outside London","EO","505","[c]","29140","27570"
"Leaver CS","2022","No function","Scotland","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scotland","Outside London","G7","30","[c]","58700","54500"
"Leaver CS","2022","No function","Scotland","Outside London","HEO","95","[c]","35370","34340"
"Leaver CS","2022","No function","Scotland","Outside London","SEO","65","[c]","46040","46020"
"Leaver CS","2022","No function","South East (England)","Outside London","AA","340","[c]","18930","18830"
"Leaver CS","2022","No function","South East (England)","Outside London","AO","1160","[c]","21720","21260"
"Leaver CS","2022","No function","South East (England)","Outside London","EO","710","[c]","28040","27570"
"Leaver CS","2022","No function","South East (England)","Outside London","G6","20","[c]","74310","71410"
"Leaver CS","2022","No function","South East (England)","Outside London","G7","75","[c]","55560","53220"
"Leaver CS","2022","No function","South East (England)","Outside London","HEO","160","[c]","32320","31040"
"Leaver CS","2022","No function","South East (England)","Outside London","SCS level","15","[c]","101590","101140"
"Leaver CS","2022","No function","South East (England)","Outside London","SEO","140","[c]","42390","40330"
"Leaver CS","2022","No function","South East (England)","Outside London","Unknown","230","[c]","[c]","[c]"
"Leaver CS","2022","No function","South West (England)","Outside London","AA","175","[c]","18200","17790"
"Leaver CS","2022","No function","South West (England)","Outside London","AO","640","[c]","20950","21010"
"Leaver CS","2022","No function","South West (England)","Outside London","EO","545","[c]","25790","27570"
"Leaver CS","2022","No function","South West (England)","Outside London","G6","30","[c]","69770","67260"
"Leaver CS","2022","No function","South West (England)","Outside London","G7","95","[c]","53500","52610"
"Leaver CS","2022","No function","South West (England)","Outside London","HEO","250","[c]","31500","31340"
"Leaver CS","2022","No function","South West (England)","Outside London","SCS level","20","[c]","106220","98450"
"Leaver CS","2022","No function","South West (England)","Outside London","SEO","205","[c]","40690","40060"
"Leaver CS","2022","No function","South West (England)","Outside London","Unknown","160","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Unknown","AA","105","[c]","18280","18310"
"Leaver CS","2022","No function","Unknown","Unknown","AO","225","[c]","21720","21840"
"Leaver CS","2022","No function","Unknown","Unknown","EO","70","[c]","27630","27570"
"Leaver CS","2022","No function","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Unknown","HEO","25","[c]","33950","33070"
"Leaver CS","2022","No function","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Unknown","SEO","20","[c]","42320","41160"
"Leaver CS","2022","No function","Unknown","Unknown","Unknown","215","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","Outside London","AA","65","[c]","18070","17210"
"Leaver CS","2022","No function","Wales","Outside London","AO","545","[c]","20860","21140"
"Leaver CS","2022","No function","Wales","Outside London","EO","230","[c]","26890","27570"
"Leaver CS","2022","No function","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","Outside London","G7","15","[c]","57740","57180"
"Leaver CS","2022","No function","Wales","Outside London","HEO","55","[c]","31790","32060"
"Leaver CS","2022","No function","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Wales","Outside London","SEO","40","[c]","41100","39190"
"Leaver CS","2022","No function","Wales","Outside London","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2022","No function","West Midlands (England)","Outside London","AA","115","[c]","18350","19170"
"Leaver CS","2022","No function","West Midlands (England)","Outside London","AO","730","[c]","20820","20970"
"Leaver CS","2022","No function","West Midlands (England)","Outside London","EO","485","[c]","27060","27570"
"Leaver CS","2022","No function","West Midlands (England)","Outside London","G6","30","[c]","70010","68720"
"Leaver CS","2022","No function","West Midlands (England)","Outside London","G7","70","[c]","54880","53220"
"Leaver CS","2022","No function","West Midlands (England)","Outside London","HEO","105","[c]","32220","32000"
"Leaver CS","2022","No function","West Midlands (England)","Outside London","SCS level","25","[c]","108610","101430"
"Leaver CS","2022","No function","West Midlands (England)","Outside London","SEO","80","[c]","41230","39240"
"Leaver CS","2022","No function","West Midlands (England)","Outside London","Unknown","125","[c]","[c]","[c]"
"Leaver CS","2022","No function","Yorkshire and The Humber","Outside London","AA","190","[c]","18070","17210"
"Leaver CS","2022","No function","Yorkshire and The Humber","Outside London","AO","690","[c]","21140","21260"
"Leaver CS","2022","No function","Yorkshire and The Humber","Outside London","EO","560","[c]","27010","27570"
"Leaver CS","2022","No function","Yorkshire and The Humber","Outside London","G6","25","[c]","66220","65270"
"Leaver CS","2022","No function","Yorkshire and The Humber","Outside London","G7","65","[c]","55350","53030"
"Leaver CS","2022","No function","Yorkshire and The Humber","Outside London","HEO","150","[c]","32530","31950"
"Leaver CS","2022","No function","Yorkshire and The Humber","Outside London","SCS level","15","[c]","99840","100070"
"Leaver CS","2022","No function","Yorkshire and The Humber","Outside London","SEO","110","[c]","40050","38650"
"Leaver CS","2022","No function","Yorkshire and The Humber","Outside London","Unknown","165","[c]","34580","32690"
"Leaver CS","2022","Project Delivery","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Midlands (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Midlands (England)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Outside London","HEO","10","[c]","34790","33000"
"Leaver CS","2022","Project Delivery","East of England","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","London","EO","15","[c]","29680","30290"
"Leaver CS","2022","Project Delivery","London","London","G6","40","[c]","69250","68990"
"Leaver CS","2022","Project Delivery","London","London","G7","45","[c]","55740","55340"
"Leaver CS","2022","Project Delivery","London","London","HEO","40","[c]","36130","35650"
"Leaver CS","2022","Project Delivery","London","London","SCS level","20","[c]","106250","105150"
"Leaver CS","2022","Project Delivery","London","London","SEO","30","[c]","43450","44640"
"Leaver CS","2022","Project Delivery","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Outside London","EO","15","[c]","24430","25470"
"Leaver CS","2022","Project Delivery","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Outside London","Unknown","15","[c]","40400","40430"
"Leaver CS","2022","Project Delivery","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","Overseas","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","Overseas","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Outside London","EO","35","[c]","23330","23680"
"Leaver CS","2022","Project Delivery","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Outside London","HEO","20","[c]","31160","31100"
"Leaver CS","2022","Project Delivery","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Outside London","SEO","10","[c]","41540","40780"
"Leaver CS","2022","Project Delivery","Scotland","Outside London","Unknown","15","[c]","34900","33000"
"Leaver CS","2022","Project Delivery","South East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South East (England)","Outside London","AO","20","[c]","20650","21010"
"Leaver CS","2022","Project Delivery","South East (England)","Outside London","EO","25","[c]","22600","22770"
"Leaver CS","2022","Project Delivery","South East (England)","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South East (England)","Outside London","G7","15","[c]","54180","54410"
"Leaver CS","2022","Project Delivery","South East (England)","Outside London","HEO","30","[c]","32130","33000"
"Leaver CS","2022","Project Delivery","South East (England)","Outside London","SEO","30","[c]","40880","40580"
"Leaver CS","2022","Project Delivery","South West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South West (England)","Outside London","EO","110","[c]","22650","22090"
"Leaver CS","2022","Project Delivery","South West (England)","Outside London","G6","20","[c]","66600","65910"
"Leaver CS","2022","Project Delivery","South West (England)","Outside London","G7","60","[c]","53870","54540"
"Leaver CS","2022","Project Delivery","South West (England)","Outside London","HEO","160","[c]","30820","31600"
"Leaver CS","2022","Project Delivery","South West (England)","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","South West (England)","Outside London","SEO","160","[c]","41050","40580"
"Leaver CS","2022","Project Delivery","South West (England)","Outside London","Unknown","85","[c]","37190","35500"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","Outside London","G6","10","[c]","68220","65380"
"Leaver CS","2022","Project Delivery","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Outside London","EO","20","[c]","20790","20660"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Outside London","HEO","10","[c]","28570","27690"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","Outside London","HEO","10","[c]","34150","34290"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","Outside London","SEO","10","[c]","40670","40380"
"Leaver CS","2022","Property","East Midlands (England)","Outside London","AA","20","[c]","18840","19010"
"Leaver CS","2022","Property","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Outside London","AA","15","[c]","18460","18730"
"Leaver CS","2022","Property","East of England","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","London","EO","10","[c]","25110","25000"
"Leaver CS","2022","Property","London","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","London","G7","15","[c]","58150","58220"
"Leaver CS","2022","Property","London","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","London","SEO","15","[c]","45800","45440"
"Leaver CS","2022","Property","North East (England)","Outside London","AA","15","[c]","20540","20830"
"Leaver CS","2022","Property","North East (England)","Outside London","AO","30","[c]","21690","22010"
"Leaver CS","2022","Property","North East (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Outside London","AA","10","[c]","19950","21640"
"Leaver CS","2022","Property","Scotland","Outside London","AO","15","[c]","26140","26900"
"Leaver CS","2022","Property","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Outside London","AA","10","[c]","18200","17480"
"Leaver CS","2022","Property","South East (England)","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Outside London","HEO","15","[c]","33750","33300"
"Leaver CS","2022","Property","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Outside London","SEO","15","[c]","44150","44000"
"Leaver CS","2022","Property","South West (England)","Outside London","AA","10","[c]","19980","20830"
"Leaver CS","2022","Property","South West (England)","Outside London","AO","20","[c]","21730","22010"
"Leaver CS","2022","Property","South West (England)","Outside London","EO","15","[c]","25450","26030"
"Leaver CS","2022","Property","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Outside London","HEO","10","[c]","32870","33300"
"Leaver CS","2022","Property","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Outside London","SEO","15","[c]","41390","40910"
"Leaver CS","2022","Property","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","Outside London","AA","15","[c]","20280","20830"
"Leaver CS","2022","Property","Yorkshire and The Humber","Outside London","AO","50","[c]","21850","22040"
"Leaver CS","2022","Property","Yorkshire and The Humber","Outside London","EO","15","[c]","25890","26880"
"Leaver CS","2022","Property","Yorkshire and The Humber","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","Outside London","HEO","15","[c]","34150","33340"
"Leaver CS","2022","Property","Yorkshire and The Humber","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Midlands (England)","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Midlands (England)","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","Outside London","AA","10","[c]","20430","19810"
"Leaver CS","2022","Security","East of England","Outside London","AO","25","[c]","30530","33980"
"Leaver CS","2022","Security","East of England","Outside London","EO","10","[c]","34490","31280"
"Leaver CS","2022","Security","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","Outside London","HEO","15","[c]","40390","33460"
"Leaver CS","2022","Security","East of England","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","London","AA","15","[c]","22030","22650"
"Leaver CS","2022","Security","London","London","AO","20","[c]","32710","29170"
"Leaver CS","2022","Security","London","London","EO","25","[c]","30570","29250"
"Leaver CS","2022","Security","London","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","London","HEO","20","[c]","37450","37620"
"Leaver CS","2022","Security","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Security","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Outside London","AO","10","[c]","27500","25140"
"Leaver CS","2022","Security","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Outside London","AA","10","[c]","20470","20560"
"Leaver CS","2022","Security","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Outside London","AA","20","[c]","20830","19930"
"Leaver CS","2022","Security","Scotland","Outside London","AO","60","[c]","36290","39070"
"Leaver CS","2022","Security","Scotland","Outside London","EO","15","[c]","40940","43920"
"Leaver CS","2022","Security","Scotland","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Outside London","AA","40","[c]","20960","19810"
"Leaver CS","2022","Security","South East (England)","Outside London","AO","100","[c]","31340","28420"
"Leaver CS","2022","Security","South East (England)","Outside London","EO","20","[c]","36670","43920"
"Leaver CS","2022","Security","South East (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Outside London","HEO","20","[c]","38560","33510"
"Leaver CS","2022","Security","South East (England)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Outside London","AA","40","[c]","21830","20060"
"Leaver CS","2022","Security","South West (England)","Outside London","AO","65","[c]","32700","39070"
